,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
kAldO2,227.2469765574984,-440.83312694623737,-58.71836693020542,-6.439311195495904,146.97201368781913,7.048613360183765,-16.637927743833302,16.8354053808469,-37.01212516539066,0.0,0.0,111.26849204463011,11.21359548150262,154.53726139762776,-159.15903062920978,558.0623584062619,215.61237552011656,739.465275879709,1326.268320756881,-1.7724655959370377,-3650.7822144498837,343.49917643989005,-0.0011696050519269302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.22284939647559676,0.4596958231773943,0.004182471829066899,-0.007901446532622735,-0.013718669448077668,0.1623257281585768,-0.030208147449612584,-0.11683555292848061,0.04494013244479349,0.0,0.0,-0.15188819997932074,-0.017002237047959598,-0.23851724225303184,0.25130926932994063,-0.7868845073039434,-0.2042949483020673,-0.9092738252193083,-1.7724655959370377,0.002690539778809879,5.1283288965931115,-0.31227803579105534,1.029493844674523e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,1100.6024768313314,-469.90638346849903,-63.778180103243066,-56.80956232110236,-120.03655958125485,205.36505732069446,-9.21782221361348,-70.6266874174423,-59.56031587637248,0.0,0.0,-308.86036858310206,-32.66628425702542,-452.9620410548039,470.6355963964396,-1568.9015159529135,-477.66136443462,-1965.6956560129365,-3650.7822144498837,5.1283288965931115,13593.558861265852,729.1112615777881,-0.003089071132382805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,848.3092538250111,-895.7534619076424,-142.86705003745124,-42.63606439794538,195.7220317275812,129.21264124370927,-35.439544675144106,-12.909718182947856,-91.83885117694211,0.0,0.0,27.407669917349622,1.8459100141482,23.78238320591081,-22.031064511012044,125.30908047169811,117.91664535076411,233.25181551022092,343.49917643989005,-0.31227803579105534,729.1112615777881,908.1842638195969,-0.0030917701677436824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.0034192261368865837,0.003499777961995688,0.00038399361117732816,0.00011429009932892383,-0.0007081942368100814,-0.0004928294597605796,0.00015383126561747251,0.00010879149115298446,0.000273694581269816,0.0,0.0,-9.259140335898301e-05,-5.825633059180677e-06,-7.502772564101772e-05,6.865508657090845e-05,-0.0004213461330948239,-0.00047707167103431213,-0.0008008282787638176,-0.0011696050519269302,1.029493844674523e-06,-0.003089071132382805,-0.0030917701677436824,1.521457878390738e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,366.8473479373791,-502.81678999553446,-13.119948665797917,18.598303752009716,372.6019414718998,305.95235517706067,-117.11424004070453,-218.3051951558508,10.836166303302065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.52218518560926,200.3121211318116,0.0,0.0,0.0,0.0,143.90072884363056,0.0,0.0,0.052367147691968825,77.5210741864098,-226.50238693650454
k_EA_stationary,251.9649994824937,-347.04935007390964,-17.849803511884076,10.262412284875449,254.2229839939833,213.17339725196237,-80.23194662131597,-147.99799160533905,6.79758841483789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.3121211318116,157.37398871615895,0.0,0.0,0.0,0.0,89.39986317577205,0.0,0.0,0.04230112975925866,63.48285760707816,-144.63445889924554
k_IAA_growth,47.71978400693948,-42.554596133432824,-11.30936240277457,-0.7122114524094744,63.39996738068163,47.90476822731521,-18.80682979071077,-26.498402769613413,0.8850433678417922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.646090293712135,56.02583944828793,0.0,0.0,0.0,24.72834172211008,0.0,0.0,0.0,-13.296721485573867
k_IAA_stationary,93.11811560353155,-85.06643332036779,-17.59808217654211,-0.20970641339461327,115.0062360740806,86.11353982692185,-33.25304705049464,-53.75833010383167,2.1425798195837795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.02583944828793,96.89107221218411,0.0,0.0,0.0,58.75780973548606,0.0,0.0,0.0,-32.189526174194
k_EO_growth,73.28745672941906,-129.37775885395413,-30.16425776084222,-2.624390853626015,113.82002702442526,87.65257846672944,-31.842940410443155,-49.31024167621527,1.7841539521057863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.18179916621847,105.00960975408873,0.0,0.0,54.28375669970957,0.0,0.0,-40.250539272775185
k_EO_stationary,37.82090867645519,-101.51487126311346,-32.210463422743636,-5.227762439678845,85.28520303631012,61.43821783648389,-22.27144821128994,-27.86039436120211,-0.3286756255389568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.00960975408873,161.67577733236521,0.0,0.0,5.661719280633667,0.0,0.0,-4.446396808562277
alpha_EA_loss,258.06223799494524,-316.65716815980994,20.09132306497726,22.74465977413273,228.65223044736854,186.8048037795854,-71.58688221626201,-161.93328152620438,10.231862430961407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.90072884363056,89.39986317577205,0.0,0.0,0.0,0.0,135.37520780962944,0.0,0.0,0.02354874700759759,34.64477242049952,-215.24806565067217
alpha_IAA_loss,89.15623898372783,-84.36263029474566,-2.5298293913434997,3.0928381749157707,92.25658953521278,65.51285838188157,-24.574818718730782,-55.662308738014815,3.0144942865091893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72834172211008,58.75780973548606,0.0,0.0,0.0,83.75024720406097,0.0,0.0,0.0,-45.28911670895866
alpha_EO_loss,99.92488650340697,-119.67500176666488,-13.998850703057235,3.0159350592181773,111.33469898225907,88.75933501218988,-31.782920241479953,-64.54729556781294,4.508328266690594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.28375669970957,5.661719280633667,0.0,0.0,117.42970278199245,0.0,0.0,-86.31555458066401
k_EA_XE,0.06683926231081297,-0.09173352770739768,-0.004924506158442228,0.0026806712259575603,0.06700025605362077,0.05645654548845989,-0.021164232150566172,-0.039244714675347236,0.0017941593035644976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052367147691968825,0.04230112975925866,0.0,0.0,0.0,0.0,0.02354874700759759,0.0,0.0,1.1458849097636771e-05,0.01723929838612019,-0.0383653234838527
k_EA_XE_Nlim,99.221715453088,-136.17203398069034,-7.607355194044946,3.8964988419662188,99.34540709052523,83.88759418091223,-31.39413608603388,-58.19661176172936,2.6423212491740053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5210741864098,63.48285760707816,0.0,0.0,0.0,0.0,34.64477242049952,0.0,0.0,0.01723929838612019,25.963688304233585,-56.615974476541766
qgas_threshold_fraction,-620.5511905413246,720.8837879507903,-60.91549300893625,-57.09596562594251,-545.4164262970439,-438.7346782518659,167.19384956247848,397.1847626196342,-26.50019975147663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226.50238693650454,-144.63445889924554,-13.296721485573867,-32.189526174194,-40.250539272775185,-4.446396808562277,-215.24806565067217,-45.28911670895866,-86.31555458066401,-0.0383653234838527,-56.615974476541766,541.752042781132
