,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
k_EA_stationary,59.318616380613626,-102.09829893620136,-5.726112056930463,-1.5664048794555379,94.52848253358344,35.936168183669174,-19.89196076266474,-49.577492752384536,0.3067093301870027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58834338634018,23.428086039776936,0.0,0.0,0.0,0.0,17.927318897398546,0.0,0.0,0.00931873828115335,12.045015271908568,-79.31434871525491
k_IAA_growth,81.07316949617251,-64.15480140590054,-29.783996779924596,-4.175765666960335,139.26482351219337,64.25388281444933,-33.33573216703176,-64.32844031097223,0.24504699481448272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69442680001218,84.58582111055298,0.0,0.0,0.0,33.244514635851196,0.0,0.0,0.0,-77.68870563481791
k_IAA_stationary,119.80633425358279,-104.33339036576578,-32.70412334399632,-5.182668771231615,182.2784751292977,75.69554237055958,-38.50083420902694,-92.76783510298418,0.48549293337098137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.58582111055298,103.79066752323051,0.0,0.0,0.0,67.02160648561366,0.0,0.0,0.0,-158.09401145887531
k_EO_growth,35.28327847828985,-189.71420334027422,-49.599312125595326,-7.156310486609181,137.61748097682488,82.14137166829127,-37.48269609820494,-57.75491525740568,-0.3937127573285457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.7577098238234,142.00800483080377,0.0,0.0,2.6275039492294248,0.0,0.0,-6.675718125785918
k_EO_stationary,9.28115258483723,-136.3844933404779,-37.76450326004996,-5.123831283672813,80.4870756142196,57.25110128719051,-24.56426751864272,-31.93830652300253,-0.5726126714803877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.00800483080377,139.04420685076866,0.0,0.0,-12.869416674041549,0.0,0.0,27.332478547384515
alpha_EA_loss,92.83726825220235,-113.85440640037429,9.567978623572925,-1.2137903028860078,118.7010109580463,29.50829566471895,-17.67949848355225,-70.81937583895281,0.6607384395183001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.520039287188396,17.927318897398546,0.0,0.0,0.0,0.0,38.056833979168175,0.0,0.0,0.007428117655434833,9.908563666473995,-166.84276377552436
alpha_IAA_loss,124.80227964313252,-117.18412187170306,-13.253944886773217,-3.961211138446743,161.66155050324602,50.12696213538081,-24.81156868956227,-94.33615648704472,0.7416069716887635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.244514635851196,67.02160648561366,0.0,0.0,0.0,100.54752384755713,0.0,0.0,0.0,-235.19342965900566
alpha_EO_loss,37.00597764410231,-31.02068414169277,0.1447417520806319,-2.006360863126622,50.71826798407888,8.68737491120258,-5.320770328786797,-26.827799189319645,0.3971417207980784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6275039492294248,-12.869416674041549,0.0,0.0,35.96121521392523,0.0,0.0,-75.86359683919765
k_EA_XE,0.024145189748503,-0.04093804981982187,-0.0020919805961065762,-0.0006124301478114614,0.03802520869006736,0.01426610669989786,-0.007911855091439688,-0.020076880231176243,0.0001268483192281837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02784606331086845,0.00931873828115335,0.0,0.0,0.0,0.0,0.007428117655434833,0.0,0.0,3.7119552664180153e-06,0.004808180571820737,-0.03290499794317053
k_EA_XE_Nlim,31.631339871698774,-52.95985062309742,-2.380373966168662,-0.7557270815629774,48.865338023424506,18.05609667020096,-10.022777935281637,-26.104195001166822,0.1685867933859678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.674921473873255,12.045015271908568,0.0,0.0,0.0,0.0,9.908563666473995,0.0,0.0,0.004808180571820737,6.277836672086465,-43.9966447320557
