,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
mu0,5326.153324741368,-5183.293938228643,685.088269281232,288.6776136447742,2093.4310401700736,2960.6653605077927,-1026.6881102126692,-2424.2361585723984,175.89098818009796,298.8579497420448,13.217679529319904,20.708305873742233,-0.09772708667112417,-14.737918977960316,35.48058430925582,172.3356827308421,136.05480932804335,239.75471021172996,397.3560435836346,-0.5680082114331736,722.4644103005024,994.9402909934105,-0.006938272552516437,181.6581926909114,114.11824565820196,73.8016702809691,165.15880485253055,138.1116016601821,61.14794436147658,86.66748764026543,180.50310537687895,234.86672739265646,0.027371156201856053,40.06796830500366,-486.6694254555433
qN,-5183.293938228643,5240.724289664424,-405.3248048328161,-208.5356167423343,-2296.3778943900197,-3043.0753710174768,1030.0796426036457,2351.328645096535,-135.45825017322832,-242.38060450787228,-10.682778557336018,-88.30300178233043,-5.893396195732466,-73.076927307028,63.43147807886746,-256.16059224333594,-195.7028335524974,-354.47082436671843,-592.6660440741516,0.8379480516630182,-150.5116491636487,-1044.1190389506326,0.007176571931540645,-236.47474226598064,-152.23440537663654,-67.423895387029,-154.14836972293358,-190.72066621780058,-120.12161491600315,-94.49029469843641,-174.2758712299744,-254.510388834097,-0.036564815435287536,-53.644719241509456,500.3656660680552
betaG0,685.088269281232,-405.3248048328161,6076.574151522291,1726.7126058113083,-4066.9205185380256,-1971.5155372703389,77.48975018109101,-629.7030546883677,1276.649949656335,-473.6172996040119,-21.841403032998073,-9.081258255810269,0.264149643405548,10.514194644795008,-22.129784360563733,-47.32771947240538,-54.73230582292708,-90.40102956760003,-122.57894065036488,0.13797190144636912,65.2903898347025,-197.25268094501934,0.001126208547945001,-55.81648550126136,-36.7975867798722,-30.513025061214098,-68.30712802207529,-82.46690043021563,-44.61157608738701,-22.62975338007344,-69.59072290084985,-126.82338150612499,-0.008885534089520846,-13.07137998258297,190.72307353486013
betaF0,288.6776136447742,-208.5356167423343,1726.7126058113083,519.0464340271493,-1061.4871761454074,-625.5844296819816,34.912989108522176,-263.39188681269724,401.36772160760484,-44.92787356405405,-2.0846171743014374,-0.6117438272303748,0.22949478843396237,5.313859940564556,-9.042181407734653,-13.693049368904767,-12.792660434648852,-22.151004901865328,-32.06188702753778,0.04640886872044894,-2.0062432277911455,-61.56076575234835,0.00035065406923977125,-11.652530499851203,-7.243114941132013,-6.69699677192297,-15.557928131778539,-19.3848754503562,-9.336300630307742,-5.912436521552121,-17.538752126531946,-32.441265593208065,-0.0017348646022817403,-2.536786473923937,47.86095658371238
qEG,2093.4310401700736,-2296.3778943900197,-4066.9205185380256,-1061.4871761454074,7665.68768329432,3133.056123112705,-607.5080690817333,-1170.3124966416285,-901.1212386425597,-2077.421911545568,-100.34446049377881,43.44984068820367,2.173480825398921,26.185470733620644,-20.833673543790162,39.608950975479736,116.88736641849212,148.8361290443574,157.54474010113134,-0.01975766149931485,-73.57153305670599,253.62272793960108,-0.0016288299092679986,210.86911655223287,131.06819133295068,90.51105150082064,193.07796321122623,180.90248592295947,103.6780358440805,88.37488127181733,191.61409114383875,257.53557672982396,0.0312612623303962,45.69280052342377,-480.62896933698937
qEF,2960.6653605077927,-3043.0753710174768,-1971.5155372703389,-625.5844296819816,3133.056123112705,5142.686961714683,-1440.3902148081772,-1926.2843213272663,-282.02792300405224,-166.5123321053867,-8.0810085146098,30.841760428245777,1.3969502089773975,18.481579238197185,-17.585709083628558,-16.350192829212595,87.43032527633113,79.00484397937532,30.190678921697714,0.1624002997825806,175.88071473267848,161.02641651576408,-0.0010725626904033135,202.0102384456919,124.12038826524595,87.6306226506982,193.19076880301452,192.14954399971313,93.94010161517927,93.36741733452729,204.3612735720092,308.6431937960745,0.029578801331054595,43.183689780682,-582.9561271640534
iG,-1026.6881102126692,1030.0796426036457,77.48975018109101,34.912989108522176,-607.5080690817333,-1440.3902148081772,454.86600652474334,680.0729957082746,-31.934984318638584,20.250168201239816,0.9984171154827736,-13.639744207301247,-0.8164805170467991,-11.751324781434118,12.881061821159324,3.3052500922570314,-29.829866680532387,-26.94336990173517,-14.220172282198543,-0.04653766810918464,-19.7665196369929,-38.57062622939954,0.0002788446428875234,-65.32459489143955,-40.7713733369323,-27.438648233612927,-57.905760540261056,-54.18805735792015,-29.117888436587684,-26.52102921265523,-56.0121170370593,-79.8804295823836,-0.009727193734931432,-14.223515071103447,151.03147540977326
iE,-2424.2361585723984,2351.328645096535,-629.7030546883677,-263.39188681269724,-1170.3124966416285,-1926.2843213272663,680.0729957082746,1699.9140007996534,-277.12393637793264,-237.74046716985978,-10.771542614278331,-7.522112150984648,-0.2922732418476827,-5.595042908514172,8.359140530915102,41.61818001472904,-25.761469508300127,-6.644237461519511,49.96235784953406,-0.2158947518709164,-178.46345686388136,-12.042500292444675,0.00014615416744113624,-104.44692699618146,-62.45953863034345,-44.99965461794677,-104.9440545016365,-96.4723250335847,-42.83065474534341,-57.53531292696407,-123.76713807421271,-166.45722708280056,-0.014841165159448647,-21.60547883739063,349.0161741345918
Kd0,175.89098818009796,-135.45825017322832,1276.649949656335,401.36772160760484,-901.1212386425597,-282.02792300405224,-31.934984318638584,-277.12393637793264,538.1886928727536,-11.328342288479165,-0.5537954686998804,-0.959041343166732,0.21450037375308012,6.060673885550099,-11.280902648449437,-36.59543315017352,-18.933543337165478,-43.691047398546075,-78.66924700109729,0.13074437014120485,-3.9496520401343673,-143.27468237152056,0.0008430139608090818,0.8823436884306298,0.40985366185250405,0.43779886252211053,1.1173769641734925,0.303783724485211,-0.3010897143061678,0.7421262382547736,1.543127766936715,1.2598353866984855,9.134695985854555e-05,0.12812338517587712,-3.218197495644797
gammaG0,298.8579497420448,-242.38060450787228,-473.6172996040119,-44.92787356405405,-2077.421911545568,-166.5123321053867,20.250168201239816,-237.74046716985978,-11.328342288479165,3037.9085446738513,143.7147953419643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,13.217679529319904,-10.682778557336018,-21.841403032998073,-2.0846171743014374,-100.34446049377881,-8.0810085146098,0.9984171154827736,-10.771542614278331,-0.5537954686998804,143.7147953419643,6.825120926224486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
