objective,campaign_order,candidate,family,medium,horizon_h,temperature_segments,N_pulses_kg_m3,score,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_max_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace_inv,campaign_rank_1e-8,var_ratio_mu0,var_reduction_mu0,var_ratio_qN,var_reduction_qN,var_ratio_betaG0,var_reduction_betaG0,var_ratio_betaF0,var_reduction_betaF0,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_gammaG0,var_reduction_gammaG0,var_ratio_gammaF0,var_reduction_gammaF0,var_ratio_kPyrS_N,var_reduction_kPyrS_N,var_ratio_kPyrS_stat,var_reduction_kPyrS_stat,var_ratio_kPyrO2,var_reduction_kPyrO2,var_ratio_kPyrDrain,var_reduction_kPyrDrain,var_ratio_kAldPyr,var_reduction_kAldPyr,var_ratio_kAldS_N,var_reduction_kAldS_N,var_ratio_kAldS_stat,var_reduction_kAldS_stat,var_ratio_kAldO2,var_reduction_kAldO2,var_ratio_kAldRed,var_reduction_kAldRed,var_ratio_kAcAld,var_reduction_kAcAld,var_ratio_kAcStress,var_reduction_kAcStress,var_ratio_kAcAssim,var_reduction_kAcAssim,var_ratio_k_EA_growth,var_reduction_k_EA_growth,var_ratio_k_EA_stationary,var_reduction_k_EA_stationary,var_ratio_k_IAA_growth,var_reduction_k_IAA_growth,var_ratio_k_IAA_stationary,var_reduction_k_IAA_stationary,var_ratio_k_EO_growth,var_reduction_k_EO_growth,var_ratio_k_EO_stationary,var_reduction_k_EO_stationary,var_ratio_alpha_EA_loss,var_reduction_alpha_EA_loss,var_ratio_alpha_IAA_loss,var_reduction_alpha_IAA_loss,var_ratio_alpha_EO_loss,var_reduction_alpha_EO_loss,var_ratio_k_EA_XE,var_reduction_k_EA_XE,var_ratio_k_EA_XE_Nlim,var_reduction_k_EA_XE_Nlim,var_ratio_qgas_threshold_fraction,var_reduction_qgas_threshold_fraction,target_mean_var_reduction,target_worst_var_reduction,aroma_co2_mean_var_reduction,aroma_co2_worst_var_reduction
hybrid,1,natural_pilot_cold_to_warm_earlyN,temperature_N,natural,300.0,"14, 16, 22, 20",30h:0.045,95.82657167325853,Cold start followed by warm transition and early nitrogen pulse.,155.75872972022256,1.5571643971537305e-08,118274.95398623488,1.3165630969807497e-13,1000000000000.0,219673.50340670493,32,0.9203320583292707,0.07966794167072933,0.8499135110009208,0.15008648899907917,0.7560365713213705,0.24396342867862952,0.4922243707919645,0.5077756292080355,0.6874221812972576,0.31257781870274237,0.48527825391672386,0.5147217460832761,0.48365615042750176,0.5163438495724982,0.5863145347629529,0.4136854652370471,0.271577952945458,0.7284220470545419,0.6710684449540321,0.32893155504596794,0.6708755019918127,0.3291244980081873,0.8388682199431925,0.1611317800568075,0.9051635906135972,0.09483640938640281,0.8886311829679164,0.11136881703208357,0.8222708004076907,0.17772919959230926,0.8065503391201178,0.19344966087988225,0.8036747452681225,0.19632525473187745,0.6211581034349186,0.3788418965650814,0.7066180367429179,0.2933819632570821,0.8457931686872241,0.1542068313127759,0.43754423859147734,0.5624557614085226,7.899894696724469e-08,0.9999999210010531,0.8222414272501954,0.17775857274980456,0.8576136791571104,0.1423863208428896,0.9592628653221954,0.0407371346778046,0.7340621755932526,0.2659378244067474,0.8379687136789217,0.16203128632107833,0.701774278929581,0.298225721070419,0.5631843156251206,0.4368156843748794,0.865151178131612,0.13484882186838798,0.8522163129342307,0.14778368706576928,0.9055302375037224,0.09446976249627759,0.8244255756621771,0.1755744243378229,0.8591927496896479,0.14080725031035213,0.8067370982907427,0.1932629017092573,0.28170478159188866,0.0407371346778046,0.18607340162347377,0.0407371346778046
hybrid,2,natural_pilot_EA_warm_early_noN,EA_temperature_Nstress,natural,300.0,"24, 23, 19, 17",,105.41741229796999,Warm early natural fermentation without nutrient pulse to excite ethanol-biomass and nitrogen-limited EA directions.,164.24709973736304,2.971496873839359e-08,130532.67885601142,2.2764390495020574e-13,1000000000000.0001,189851.31598464353,33,0.8749022998811937,0.12509770011880628,0.7888114035012399,0.2111885964987601,0.6176845370121216,0.38231546298787844,0.31836272324406323,0.6816372767559368,0.3693930238754616,0.6306069761245384,0.28972283573739793,0.710277164262602,0.38234837519801135,0.6176516248019887,0.32870404534386205,0.6712959546561379,0.17272453336280216,0.8272754666371979,0.6024524339048087,0.39754756609519126,0.5960064362458498,0.4039935637541502,0.5990118517083342,0.40098814829166585,0.569712162872683,0.430287837127317,0.6612954729163997,0.3387045270836003,0.6239700043379974,0.37602999566200257,0.3565909739178605,0.6434090260821395,0.5222159944598811,0.4777840055401189,0.3241284014552135,0.6758715985447865,0.35307574333827657,0.6469242566617235,0.45953722346710285,0.5404627765328971,0.3282564134282963,0.6717435865717036,6.289568189858323e-08,0.9999999371043181,0.7115345018758382,0.2884654981241618,0.6914671004065536,0.30853289959344643,0.5537565666015005,0.4462434333984995,0.6803893634105032,0.31961063658949684,0.8025263825266091,0.19747361747339087,0.5148594302161777,0.48514056978382225,0.3029390498919591,0.6970609501080409,0.759385086195775,0.24061491380422495,0.6720608445618325,0.32793915543816754,0.7038618568362368,0.2961381431637632,0.7140230441879635,0.2859769558120365,0.7171294338183526,0.2828705661816474,0.7163619396202042,0.2836380603797958,0.46630852707845594,0.12509770011880628,0.347603325143861,0.19747361747339087
hybrid,3,natural_pilot_warm_to_cool_noN,temperature,natural,300.0,"22, 22, 17, 16",,110.81897363434938,"Warm early phase to excite growth and CO2, then cool aroma-retention phase.",169.2124859704373,4.009824244255793e-08,142062.33463607094,2.8225808441963065e-13,1000000000000.0,168058.05103968162,33,0.8520152343591862,0.14798476564081375,0.7597819834833225,0.2402180165166775,0.5464642422612902,0.4535357577387098,0.2850145529722985,0.7149854470277015,0.2949668251304875,0.7050331748695124,0.26218190609349495,0.7378180939065051,0.35908690012322153,0.6409130998767785,0.2753765794999913,0.7246234205000087,0.14759166346843344,0.8524083365315666,0.546691646968922,0.45330835303107797,0.5404692634803687,0.4595307365196313,0.5039450791074951,0.4960549208925049,0.4828171566582202,0.5171828433417798,0.5793774779346361,0.4206225220653639,0.5645613649090184,0.4354386350909816,0.2871072116921767,0.7128927883078233,0.4452713692674715,0.5547286307325285,0.25943639112171585,0.7405636088782841,0.27638511766930524,0.7236148823306947,0.39862492539821226,0.6013750746017877,0.26978880050186477,0.7302111994981353,5.2057122928494515e-08,0.999999947942877,0.6300032500969575,0.36999674990304254,0.5926571554338624,0.40734284456613756,0.3741234015363005,0.6258765984636995,0.6349430576152308,0.36505694238476916,0.7804556890915824,0.21954431090841764,0.44639632876589325,0.5536036712341068,0.2183325874388538,0.7816674125611462,0.6514248888435247,0.3485751111564753,0.597897185975346,0.402102814024654,0.6196035259863346,0.3803964740136654,0.6319886811093691,0.3680113188906309,0.6292913044292838,0.3707086955707162,0.6664664935957025,0.33353350640429746,0.5311274487406714,0.14798476564081375,0.4297016416815597,0.21954431090841764
hybrid,4,natural_pilot_EA_cold_warm_Nsplit,EA_temperature_Nsplit,natural,300.0,"13, 18, 23, 19",32h:0.025; 80h:0.035,115.40836442533225,Cold start then warm acceleration with split nitrogen to test temperature and N response.,173.85930045243668,4.28003767245551e-08,156540.97913930792,2.734132427168893e-13,1000000000000.0001,148306.91512611203,33,0.8150917298127022,0.18490827018729783,0.7027492552393471,0.29725074476065294,0.4566734054347751,0.5433265945652249,0.2346555730604456,0.7653444269395544,0.2749476785124684,0.7250523214875316,0.21146441438498353,0.7885355856150165,0.26965527106540416,0.7303447289345959,0.2510739905849828,0.7489260094150172,0.1017307537196561,0.8982692462803439,0.42798215676280443,0.5720178432371956,0.4226457197477914,0.5773542802522086,0.4862582233736378,0.5137417766263622,0.4565046104985275,0.5434953895014725,0.5366549466004846,0.46334505339951537,0.5055458772878355,0.4944541227121645,0.26386522321700795,0.736134776782992,0.3941475857895619,0.6058524142104381,0.22504687772374501,0.774953122276255,0.24035062335762603,0.759649376642374,0.3774681838629435,0.6225318161370565,0.20712526110740678,0.7928747388925932,3.818132302809887e-08,0.999999961818677,0.5550213808307339,0.44497861916926607,0.5335871224620526,0.46641287753794736,0.3668699035810163,0.6331300964189837,0.5021037084051019,0.4978962915948981,0.6988263700784049,0.30117362992159513,0.40153962140186045,0.5984603785981395,0.19402791918515844,0.8059720808148416,0.5856115893765289,0.4143884106234711,0.5495496408992291,0.4504503591007709,0.5884727642485098,0.4115272357514902,0.5584245467728538,0.4415754532271462,0.5698779917559049,0.4301220082440951,0.5267130469843794,0.4732869530156206,0.5859353427055086,0.18490827018729783,0.4936996479040833,0.30117362992159513
hybrid,5,natural_pilot_low_temp_aroma_retention,aroma_retention,natural,300.0,"13, 15, 16, 16",54h:0.035,119.0877846727456,Cold profile to contrast aroma retention against high-rate stripping.,177.45717898813055,4.916262830976943e-08,173076.625491585,2.840512297378927e-13,1000000000000.0,133654.69406919164,33,0.7884972618293227,0.21150273817067733,0.6751607092272134,0.3248392907727866,0.3848453452056859,0.6151546547943141,0.20333996984580116,0.7966600301541988,0.2485576887097261,0.751442311290274,0.17888173121572007,0.82111826878428,0.2138643635865343,0.7861356364134657,0.21849772058514144,0.7815022794148585,0.09905929583979826,0.9009407041602018,0.3413532043430939,0.6586467956569061,0.33935274575700675,0.6606472542429933,0.45866852496914445,0.5413314750308555,0.4190735955628409,0.5809264044371591,0.4713462111343299,0.5286537888656702,0.44284812568771575,0.5571518743122843,0.2511821333271348,0.7488178666728652,0.35830866897232366,0.6416913310276764,0.19924031618940358,0.8007596838105964,0.21416530201252357,0.7858346979874764,0.3674395877725959,0.6325604122274041,0.1666601953625861,0.8333398046374139,2.984109589594459e-08,0.9999999701589041,0.49996994547322415,0.5000300545267758,0.4925336612904162,0.5074663387095838,0.35904694907044915,0.6409530509295509,0.42931174274979134,0.5706882572502087,0.6542290569378756,0.3457709430621244,0.3677326861991987,0.6322673138008013,0.17344828889207328,0.8265517111079267,0.5511280769237958,0.44887192307620416,0.5228961253834634,0.4771038746165366,0.5690865063252943,0.43091349367470566,0.503230910678553,0.49676908932144703,0.524214860600023,0.475785139399977,0.46691972807337734,0.5330802719266227,0.624168820983592,0.21150273817067733,0.5321851172396407,0.3457709430621244
hybrid,6,natural_pilot_EA_warm_early_lateN,EA_lateN,natural,300.0,"23, 22, 20, 18",98h:0.045,122.45724394560337,Warm early fermentation followed by late nitrogen to separate stationary and N-limited aroma terms.,180.72764971065658,5.6446160295877065e-08,189592.11246072646,2.977242015148164e-13,1000000000000.0001,121026.14703558829,33,0.7739345442845263,0.22606545571547365,0.6496199123819545,0.3503800876180455,0.35690917667892047,0.6430908233210795,0.18420078467865728,0.8157992153213427,0.20982022839840753,0.7901797716015925,0.15438813549926442,0.8456118645007356,0.1960409002741026,0.8039590997258974,0.18962510269145036,0.8103748973085496,0.08193339319310888,0.9180666068068911,0.3266366344481529,0.6733633655518472,0.32390914269114435,0.6760908573088557,0.41620316062868057,0.5837968393713194,0.3602870844692913,0.6397129155307086,0.42438614868717095,0.575613851312829,0.4254720648407481,0.5745279351592518,0.23027438080784104,0.769725619192159,0.32814708198296705,0.671852918017033,0.1624040862609732,0.8375959137390268,0.18638958118540402,0.813610418814596,0.3473109395502299,0.6526890604497702,0.14727011135823248,0.8527298886417676,2.6043911199138273e-08,0.9999999739560888,0.4528376570438812,0.5471623429561188,0.46607386570192844,0.5339261342980716,0.304545696976235,0.695454303023765,0.4155575346528613,0.5844424653471387,0.6450945111274683,0.3549054888725317,0.346887892576354,0.653112107423646,0.14924867789147478,0.8507513221085252,0.5199330309354044,0.48006696906459556,0.4709075519228682,0.5290924480771317,0.5018940425034586,0.4981059574965414,0.4554489872289245,0.5445510127710755,0.47743690074533796,0.522563099254662,0.4456328047816898,0.5543671952183102,0.6535239492821994,0.22606545571547365,0.5667782085796661,0.3549054888725317
