mode,start,success,status,message,nfev,initial_objective_wsse,final_objective_wsse,data_wsse,n_data_residuals,n_parameters,active_bound_count,fit_selection_score,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
instant,0,True,2,`ftol` termination condition is satisfied.,6,8690.007170660414,9183.858434520633,9183.543222601822,674,11,2,9223.543222601822,0.00010000023408373477,0.025507250160100737,0.04747844905903033,0.04177649284777898,0.0009064791809797237,0.0001501400114161263,0.20000000000000007,0.844603468996602,2.2048016519944054,1.0551402603849982e-05,0.027353238091493492
instant,1,True,2,`ftol` termination condition is satisfied.,6,9369.339534486904,9183.859102922695,9183.543890987832,674,11,2,9223.543890987832,0.00010000000000000186,0.025507255361736647,0.047478445741276125,0.041776493487784463,0.0009064793417528827,0.00015013998057306584,0.20000000000000007,0.844603504711342,2.204801508014256,1.054996497770217e-05,0.027353250640992376
instant,2,True,2,`ftol` termination condition is satisfied.,9,26897.69243983548,9183.858490866063,9183.543279004192,674,11,2,9223.543279004192,0.00010000070915725895,0.0255072512396713,0.04747845641967693,0.04177649121199981,0.0009064792561403307,0.00015013999754343114,0.20000000000000007,0.8446033960359302,2.204801575282346,1.0551464744263626e-05,0.027353237353238326
