,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
kAcAssim,-0.05075617715033492,0.052261050095938046,0.002098728982552591,0.0007333591744632434,-0.01184179764021806,-0.007605484564553245,0.0031764580524569976,0.005707755742383976,0.0033500551980139783,0.0,0.0,-0.0018637693132438856,-7.213103687313114e-05,-0.0012154164724345064,0.0011404321025947593,-0.006897227647365779,-0.008926316237958086,-0.009630994558843685,-0.017438123942252932,1.558446160026536e-05,-0.04185283484300561,-0.047624462311239034,5.210319827924815e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,3410.4464425481956,-5185.411020361984,-513.5487559739635,-0.9758871469971506,3761.122800447211,2217.5263528972714,-954.5826624149129,-1995.9899210527426,3.609581374836219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.3425894019088,1579.0359032851388,0.0,0.0,0.0,0.0,861.7888893483713,0.0,0.0,0.7059413750938028,997.7074808770464,-1994.0314773150303
k_EA_stationary,1472.0284657115892,-2339.042627562406,-278.44158567653506,-21.666997912942996,1561.927756681317,1051.250737852855,-421.37674009073464,-806.1719055445891,-7.260564797015349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.0359032851388,963.5767915329652,0.0,0.0,0.0,0.0,283.6343459786499,0.0,0.0,0.44641637019834995,660.5891678515468,-624.6221439556218
k_IAA_growth,847.8954195447942,-728.3448514535934,-373.84235156618524,-60.11965282776555,1120.8002987766138,768.9470877632406,-296.79318936055466,-559.0353682690645,3.151321571908454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.8476163919893,1159.9348611105154,0.0,0.0,0.0,273.266730592717,0.0,0.0,0.0,-258.2468327100129
k_IAA_stationary,1584.3079867286863,-1481.2166347624557,-754.7509926100796,-134.597461333198,1991.4731054293081,1479.0621965826522,-518.1783756457537,-1070.0678665586763,6.233846747600372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.9348611105154,2743.249201385313,0.0,0.0,0.0,499.38836872274715,0.0,0.0,0.0,-481.89583874987716
k_EO_growth,655.0294271832549,-1664.8898650044962,-497.92773283462185,-75.53538358857182,1313.5964487837857,1010.439043796994,-374.7069344498826,-605.3844740632853,2.197139762269564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.495636837223,1070.5284790167352,0.0,0.0,288.58578551468827,0.0,0.0,-121.00562559178422
k_EO_stationary,251.36524348631994,-1023.5864177629712,-320.90342086206306,-49.41460853678525,725.8701695131697,581.0292731398164,-215.36252671971204,-291.34732578973865,-3.0893653146151263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5284790167352,1123.4128038259958,0.0,0.0,-13.195750301828852,0.0,0.0,88.96476689294808
alpha_EA_loss,1881.92903080161,-2171.2570073121783,120.94699781402353,109.31157465234318,1775.074053299136,726.9934508294152,-339.9000695957103,-1170.271908982078,26.456079538120306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.7888893483713,283.6343459786499,0.0,0.0,0.0,0.0,905.0541962155993,0.0,0.0,0.09267844068668683,119.05969276136533,-2006.2334133464149
alpha_IAA_loss,1070.0260524664916,-1000.1843612196069,-220.0488717987808,-20.89301972673353,1174.8981669136476,689.5484274704528,-251.47090060567717,-761.545961512832,12.214709177568116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.266730592717,499.38836872274715,0.0,0.0,0.0,995.2843366652342,0.0,0.0,0.0,-817.6062949294381
alpha_EO_loss,878.7300263934382,-924.6330729993865,-254.99735402106592,-29.78863711550133,981.5820684244313,709.0985894459836,-227.6170031359813,-607.5482601184231,11.927526336886077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.58578551468827,-13.195750301828852,0.0,0.0,962.3228758929736,0.0,0.0,-604.864197556949
k_EA_XE,0.6370906268217795,-1.0513112429375489,-0.1251188631818835,-0.012489439643193281,0.6157633713788723,0.4015843789743728,-0.16465657653551125,-0.3103428472253353,-0.013256134103402525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059413750938028,0.44641637019834995,0.0,0.0,0.0,0.0,0.09267844068668683,0.0,0.0,0.00026302195723004485,0.3954113259715487,-0.21908831335590834
k_EA_XE_Nlim,900.3349299475125,-1497.4107568984043,-181.21074578604478,-19.840266156495826,852.880979733146,568.6027368296501,-230.6196918097794,-426.16802572275856,-21.13039581289717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.7074808770464,660.5891678515468,0.0,0.0,0.0,0.0,119.05969276136533,0.0,0.0,0.3954113259715487,596.9634136313293,-279.9315982510235
qgas_threshold_fraction,-7107.656379299767,7668.077882644914,-330.7732342591234,76.18778313080728,-7343.833196149932,-3089.3223789046033,1347.0721564518676,4736.727958774993,-107.18255305272376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1994.0314773150303,-624.6221439556218,-258.2468327100129,-481.89583874987716,-121.00562559178422,88.96476689294808,-2006.2334133464149,-817.6062949294381,-604.864197556949,-0.21908831335590834,-279.9315982510235,10368.377301424413
