,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,qgas_threshold_fraction
gammaF0,15.616911855379517,-13.281058942599211,-25.89485670368732,-2.745819009899419,-86.00459580118917,-6.455221141278106,0.9430684154495298,-14.140237512186935,-0.5847374248389064,137.0371130212918,6.429946272787678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,15.173911332665673,-88.18905524097917,-12.386933476753958,-1.077262791440922,58.70194256072055,36.101170703637145,-17.380249026412223,-13.80950712842491,-0.20801768112918628,0.0,0.0,96.2654164544427,7.767716633615445,115.4625087201517,-123.24774821505804,51.16683470431899,19.463038283971457,66.27166305577616,118.51320106206052,-0.16345119098506866,-328.8128222698554,28.889250456683197,-0.00011478834146096419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-1.0348366100187438,-4.726717373401003,0.008526564496629002,0.16931794493981012,3.13007150766602,1.4936306005528823,-0.9686044691760318,-0.5667060343096684,0.21920646422254797,0.0,0.0,7.767716633615445,0.9008254216017719,13.698999285833906,-15.528289734032628,4.880963763169361,1.0712941067769952,5.685753259734762,10.77626666641915,-0.016615445158995178,-31.479549355815784,1.707720344833928,-6.343366304573793e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-21.12193881928382,-64.33796317856927,2.5992338326017483,3.246318685879524,44.60195834144627,21.46250444417328,-14.395832194959654,-8.780651729922528,4.215818337872577,0.0,0.0,115.4625087201517,13.698999285833906,209.8954324586447,-240.2546288482316,70.63791930687242,15.308537401753442,81.52141675767677,155.28923536628974,-0.2419180308278787,-455.1992676720023,23.709491366969097,-8.822678200411083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,34.3639848229374,56.358089650176495,-8.013769734201336,-4.939319115100247,-42.10752996245118,-19.486248795148917,14.617838401498746,9.034784993805358,-6.287024187635249,0.0,0.0,-123.24774821505804,-15.528289734032628,-240.2546288482316,279.1194836885373,-74.05846467018628,-14.50215731070369,-83.5620565206067,-161.1737340440568,0.25699200288073343,476.9203624416202,-22.025224655594307,8.092250948294132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,105.03436537287499,-179.1185378511362,-17.107717992430473,-3.399366391188637,48.283951900432655,-7.160635610273161,-2.7446481740211626,12.566397659260275,-14.596065576605792,0.0,0.0,51.16683470431899,4.880963763169361,70.63791930687242,-74.05846467018628,247.61349164404845,86.12925738620024,311.73261109052316,566.2161896383168,-0.8055249068550532,-1590.5554118969146,126.31164505591585,-0.0005002982151452418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,119.4638818115118,-190.30548052019503,-45.254384440215354,-8.683933400188018,130.96295735385257,93.83613498776995,-37.11713583268569,-41.5738071211362,-9.871430612741538,0.0,0.0,19.463038283971457,1.0712941067769952,15.308537401753442,-14.50215731070369,86.12925738620024,120.81385366245084,145.38419010981733,231.4201568952165,-0.21793999774831074,-514.7299331823438,124.25167907150974,-0.0005901331647650812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,171.8094971638607,-285.0147308392524,-53.38659305947314,-11.087637321715134,138.21881152610754,62.87082934486813,-26.750072340218104,-25.15944029101848,-20.853496562526587,0.0,0.0,66.27166305577616,5.685753259734762,81.52141675767677,-83.5620565206067,311.73261109052316,145.38419010981733,432.0739575810842,746.112405798845,-0.9471694384663512,-2004.0620718875482,219.7478269621755,-0.0008834768473976174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,274.7280364133389,-462.2268626784904,-64.60767975460472,-13.072985549905674,175.7169736340195,43.03828605200042,-25.893391574829934,-5.288892249685047,-35.3066345878824,0.0,0.0,118.51320106206052,10.77626666641915,155.28923536628974,-161.1737340440568,566.2161896383168,231.4201568952165,746.112405798845,1323.5058075999887,-1.7840921724568464,-3636.9505593450863,341.36217231710816,-0.0013694598635422997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.27935838767405574,0.48738880089256365,0.007040949304032092,0.0008856251054558586,-0.03289839097968067,0.1370379234371064,-0.028016927457930357,-0.10774329375517736,0.04416823352520513,0.0,0.0,-0.16345119098506866,-0.016615445158995178,-0.2419180308278787,0.25699200288073343,-0.8055249068550532,-0.21793999774831074,-0.9471694384663512,-1.7840921724568464,0.00273848571568286,5.168697892348726,-0.30823925430561905,1.1961633486374055e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,1005.6075738010247,-421.23602782505236,45.7643186139923,-7.839801354204832,-187.60062085020272,114.19010342547558,-0.8292394602339677,-75.387175273142,-34.15956163100033,0.0,0.0,-328.8128222698554,-31.479549355815784,-455.1992676720023,476.9203624416202,-1590.5554118969146,-514.7299331823438,-2004.0620718875482,-3636.9505593450863,5.168697892348726,13536.41138689711,722.04692347571,-0.0036017421143822357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,871.4145229948585,-899.8128320277526,-99.08703118875117,-29.04362654174464,208.15112867764958,140.7269609983884,-45.98746969209785,-50.19393372112998,-76.55925850613596,0.0,0.0,28.889250456683197,1.707720344833928,23.709491366969097,-22.025224655594307,126.31164505591585,124.25167907150974,219.7478269621755,341.36217231710816,-0.30823925430561905,722.04692347571,893.0368073856415,-0.0035799894657902237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.004088253967020285,0.0040841030129418,0.0002771446342407537,8.250108494780175e-05,-0.00087332641489593,-0.0006126757425627327,0.00022045209884031353,0.00027127835499054175,0.00026189735345501886,0.0,0.0,-0.00011478834146096419,-6.343366304573793e-06,-8.822678200411083e-05,8.092250948294132e-05,-0.0005002982151452418,-0.0005901331647650812,-0.0008834768473976174,-0.0013694598635422997,1.1961633486374055e-06,-0.0036017421143822357,-0.0035799894657902237,2.0807044801730564e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,267.9370519508664,-363.44404816074274,-13.964164796871321,-0.30767308957958406,343.3359228367235,203.04528027484375,-88.57904258865187,-178.0905302001095,5.332651747471545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.20664999042688,149.57161116144195,0.0,0.0,0.0,0.0,82.03015450971937,0.0,0.0,0.04203340392587449,61.23692046945582,-205.69223478305517
k_EA_stationary,161.08686527296774,-219.12035787468696,-15.41867414089089,-1.2605398305264455,201.7627945732087,125.48503065728985,-53.319875792910956,-104.6487135755795,2.8158339196354114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.57161116144195,105.53259252791044,0.0,0.0,0.0,0.0,42.501453757141476,0.0,0.0,0.03054824577789164,45.37949915700003,-109.92011411486243
k_IAA_growth,101.32698441219253,-90.3819442678162,-18.0174912984098,-3.0192075108201757,137.60719412211165,79.04228342672896,-32.83710845005541,-72.68511318476865,2.5218414642660107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.855891901928054,88.28151971827711,0.0,0.0,0.0,73.03993062661583,0.0,0.0,0.0,-99.42610487956934
k_IAA_stationary,244.41090389466493,-226.20851028529387,-34.56313812314896,-5.945006440264722,315.67430289238564,172.79604383315777,-70.45443765840861,-182.58726162667304,7.010090250870704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28151971827711,187.22163462794455,0.0,0.0,0.0,200.07371154001305,0.0,0.0,0.0,-279.09466368861956
k_EO_growth,54.554117261913746,-100.99555429840336,-26.894869018053043,-5.290128232079031,104.536990744738,67.30295640892415,-26.816648304684897,-42.66236136127712,0.5700936815919497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.14230091520841,101.9937297357104,0.0,0.0,26.926673157174918,0.0,0.0,-31.907714125337474
k_EO_stationary,26.439735409315915,-79.31911315601516,-33.07592533093742,-5.893516299808535,74.21454638730104,55.75310529529043,-20.530502320024546,-23.301926449181934,-0.830358576604258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.9937297357104,154.7695205880463,0.0,0.0,-8.355617919209493,0.0,0.0,9.908006742056255
alpha_EA_loss,153.88855250667746,-178.39984722660068,20.279291572249722,4.419820541574822,176.6324418209649,82.45362110681049,-38.18050519835973,-110.61846109563243,4.711959119460552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.03015450971937,42.501453757141476,0.0,0.0,0.0,0.0,72.09129188353828,0.0,0.0,0.01199887226274541,17.277419748112003,-182.33999656137303
alpha_IAA_loss,298.4080739048975,-283.1631917617118,-29.866687397229878,-5.7540451651591535,370.593922718228,192.4885958095246,-77.69164875472973,-228.71463789502002,9.356362537973055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.03993062661583,200.07371154001305,0.0,0.0,0.0,268.7391787992227,0.0,0.0,0.0,-371.2477030225367
alpha_EO_loss,63.23112455031966,-68.69812342551643,0.7249029286291802,-1.3603157413965783,83.4927911059276,37.40846709068832,-16.828267574229546,-46.50583644608717,2.2984601498025343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.926673157174918,-8.355617919209493,0.0,0.0,69.75010924211955,0.0,0.0,-80.82808559959278
k_EA_XE,0.045996637430356084,-0.06232670546868287,-0.0045302337579755545,-0.0003778309557639504,0.05720473662387331,0.03574291216309316,-0.015124127966450707,-0.029838647938968496,0.0007982337341131396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04203340392587449,0.03054824577789164,0.0,0.0,0.0,0.0,0.01199887226274541,0.0,0.0,8.909223154904881e-06,0.013274125567573352,-0.03125474429823355
k_EA_XE_Nlim,67.31757503432617,-91.18549736167785,-6.918039892992439,-0.5968920920144678,83.46694609699725,52.42159208891258,-22.117519206994434,-43.569722986097766,1.1523566002745322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.23692046945582,45.37949915700003,0.0,0.0,0.0,0.0,17.277419748112003,0.0,0.0,0.013274125567573352,19.811620547311215,-45.19481074629286
qgas_threshold_fraction,-999.9902524095489,1037.2143732930374,-70.04107512468791,-12.87989439916583,-1171.7457072663478,-550.3089184364536,241.97652575519564,744.7327302716832,-32.746543330973196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.69223478305517,-109.92011411486243,-99.42610487956934,-279.09466368861956,-31.907714125337474,9.908006742056255,-182.33999656137303,-371.2477030225367,-80.82808559959278,-0.03125474429823355,-45.19481074629286,1271.3694987909132
