order,candidate,family,logdet,logdet_gain,min_eig,min_eig_gain,trace_inv,trace_inv_delta,worst_new_red,mean_new_red
1,synthetic_lit_SM410_18C_highN_ester,literature_nitrogen_high,148.18135528825337,148.18135528825337,0.16999667706150845,0.16999667706150845,7.2348449232897885,7.2348449232897885,0.5334877072845436,0.8738710062992362
2,synthetic_high_biomass_low_N_maintenance,maintenance,163.4868866372063,15.30553134895294,0.18426720547358966,0.014270528412081207,5.941556022493479,-1.293288900796309,0.756380424055909,0.9408433735357407
3,synthetic_fructose_rich_glucose_pulse,sugar_separation,170.61195018683745,7.125063549631136,0.35539136578502284,0.17112416031143318,3.1870405565290945,-2.754515465964385,0.8191041283611815,0.9568450089464693
4,synthetic_glucose_rich_fructose_pulse,sugar_separation,175.23451198055878,4.6225617937213315,0.41503861276167353,0.05964724697665069,2.6923274408070785,-0.49471311572201593,0.8694621155253647,0.9686657417172071
5,synthetic_lit_SM410_24C_highN_strip,literature_temp_strip,178.59799643023035,3.3634844496715743,0.421931922184333,0.006893309422659477,2.5974253803624983,-0.09490206044458027,0.8989997871884411,0.9753961900748589
6,synthetic_viable_biomass_step,biomass_input,181.2533375934679,2.6553411632375514,0.4373799822505292,0.015448060066196201,2.490495189320213,-0.1069301910422853,0.9069876762473036,0.9777391879020471
7,synthetic_high_sugar_reference,synthetic_baseline,183.59985514976935,2.3465175563014498,0.45636627543190067,0.01898629318137146,2.372709566023575,-0.11778562329663789,0.9196625043795734,0.9805633110769162
8,natural_glucose_pulse_after_growth,natural_sugar_pulse,185.45048158029897,1.8506264305296156,0.4612033083659326,0.004837032934031926,2.333202126386746,-0.03950743963682912,0.9259287784809237,0.9822257138780301
9,synthetic_fast_CO2_aroma_strip_highN,co2_aroma_loss,187.1076953765252,1.6572137962262161,0.48192541790581733,0.020722109539884737,2.2249747232639336,-0.10822740312281232,0.935416932329953,0.9842699323844385
