,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
k_EA_growth,16.320432707866235,200.1935077588294,-4.938314058603929e-05,-0.0012741771458144196,-1.9729944575342897e-05,-0.0004846324983678918
k_EA_stationary,200.1935077588294,3233.62308089887,-3.810456336160569e-06,-2.3911238737071607e-05,-4.2720488283691634e-07,-9.043410177680325e-06
k_IAA_growth,-4.938314058603929e-05,-3.810456336160569e-06,23.134589711665217,407.3349298308865,-1.7286231394352186e-07,-3.1607539117304826e-06
k_IAA_stationary,-0.0012741771458144196,-2.3911238737071607e-05,407.3349298308865,9467.645047179045,-4.200933335026804e-07,3.0140359696311714e-11
k_EO_growth,-1.9729944575342897e-05,-4.2720488283691634e-07,-1.7286231394352186e-07,-4.200933335026804e-07,10.015792858377226,166.44223860035413
k_EO_stationary,-0.0004846324983678918,-9.043410177680325e-06,-3.1607539117304826e-06,3.0140359696311714e-11,166.44223860035413,3667.8157627635755
