candidate,family,t,species,temperature_c,X,N,G,F,E,CO2,CO2_rate,Q_CO2_vol,A_liq,A_loss,A_synthesis_rate,A_loss_rate,K_lg,A_cond_final,termination
cold_synthesis_hot_stripping,aroma_partition,0.0,ethyl_acetate,15.0,0.5,0.24,95.0,95.0,0.0,0.0,0.18355594400450534,0.09348382024351246,0.0,0.0,0.03818178004048684,0.0,0.003996817349279786,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,0.0,isoamyl_acetate,15.0,0.5,0.24,95.0,95.0,0.0,0.0,0.18355594400450534,0.09348382024351246,0.0,0.0,0.0012877878763953418,0.0,0.004290008522558761,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,0.0,ethyl_octanoate,15.0,0.5,0.24,95.0,95.0,0.0,0.0,0.18355594400450534,0.09348382024351246,0.0,0.0,0.0003355026295287169,0.0,0.004791538181515633,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,3.0,ethyl_acetate,15.0,0.6045948122102508,0.3072344729279157,94.18740584091933,94.70643518121564,0.6811972860689066,0.6507378458843626,0.21691261529478748,0.11047215085701811,0.13080556396960372,0.0001729912908511865,0.043659518420151665,5.7663763617062154e-05,0.003990469147359834,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,3.0,isoamyl_acetate,15.0,0.6045948122102508,0.3072344729279157,94.18740584091933,94.70643518121564,0.6811972860689066,0.6507378458843626,0.21691261529478748,0.11047215085701811,0.0043304686968144105,6.141110478260798e-06,0.0014455366024308904,2.0470368260869323e-06,0.0042789571989278,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,3.0,ethyl_octanoate,15.0,0.6045948122102508,0.3072344729279157,94.18740584091933,94.70643518121564,0.6811972860689066,0.6507378458843626,0.21691261529478748,0.11047215085701811,0.0011320130937092494,1.7910132644063625e-06,0.00037793470232455194,5.970044214687875e-07,0.004773899671858136,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,6.0,ethyl_acetate,15.0,0.7309982178242745,0.30021472179471803,93.22918821619862,94.35653025117249,1.4833778408576057,1.4170492462805129,0.2554371334653834,0.1300924314813248,0.2857583736184552,0.0006171992662473943,0.05179900587474921,0.00014806932513206918,0.003983034797557507,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,6.0,isoamyl_acetate,15.0,0.7309982178242745,0.30021472179471803,93.22918821619862,94.35653025117249,1.4833778408576057,1.4170492462805129,0.2554371334653834,0.1300924314813248,0.009468310290363924,2.1905288613435584e-05,0.0017178685905615632,5.254726045058262e-06,0.004266046315392282,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,6.0,ethyl_octanoate,15.0,0.7309982178242745,0.30021472179471803,93.22918821619862,94.35653025117249,1.4833778408576057,1.4170492462805129,0.2554371334653834,0.1300924314813248,0.0024744012597879865,6.381317248405318e-06,0.00044899282335424535,1.5301013279996507e-06,0.00475333073139479,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,9.0,ethyl_acetate,15.0,0.8836573903577307,0.2871817391596641,92.10342278366444,93.94029685369897,2.4243866261891136,2.3159812333098087,0.29964399567643185,0.15260669209478628,0.46925695352671365,0.0014710340585986185,0.06145080490020324,0.00028461159745040793,0.003974370013385413,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,9.0,isoamyl_acetate,15.0,0.8836573903577307,0.2871817391596641,92.10342278366444,93.94029685369897,2.4243866261891136,2.3159812333098087,0.29964399567643185,0.15260669209478628,0.015571627677545948,5.2210976446488996e-05,0.002044541025005026,1.0101895944351133e-05,0.004251041071889886,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,9.0,ethyl_octanoate,15.0,0.8836573903577307,0.2871817391596641,92.10342278366444,93.94029685369897,2.4243866261891136,2.3159812333098087,0.29964399567643185,0.15260669209478628,0.004067723631959906,1.5188952080685423e-05,0.0005340433356680665,2.9358782774267013e-06,0.004729476026423805,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,12.0,ethyl_acetate,15.0,1.067920698866194,0.2714197908398819,90.7860549603732,93.4461492867845,3.5236666833064674,3.366107461087858,0.3500420759260165,0.17827409883675835,0.6861984282407683,0.002925918013655029,0.07279878622303702,0.0004849613183521369,0.0039643239013843375,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,12.0,isoamyl_acetate,15.0,1.067920698866194,0.2714197908398819,90.7860549603732,93.4461492867845,3.5236666833064674,3.366107461087858,0.3500420759260165,0.17827409883675835,0.022816751368622632,0.00010387443841397442,0.0024322623843480574,1.722115398916181e-05,0.004233701069630227,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,12.0,ethyl_octanoate,15.0,1.067920698866194,0.2714197908398819,90.7860549603732,93.4461492867845,3.5236666833064674,3.366107461087858,0.3500420759260165,0.17827409883675835,0.005957169776631789,3.0169581944421978e-05,0.0006348089248452072,4.993543287912185e-06,0.004701977988979063,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,15.0,ethyl_acetate,15.0,1.2901500297804886,0.2524101874864373,89.25101372648047,92.8607097178453,4.802159577208008,4.587433101648023,0.4071085468533882,0.20733767255559746,0.9424101652135232,0.005242981185599379,0.08617626671489975,0.000772354390648116,0.003952741729970186,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,15.0,isoamyl_acetate,15.0,1.2901500297804886,0.2524101874864373,89.25101372648047,92.8607097178453,4.802159577208008,4.587433101648023,0.4071085468533882,0.20733767255559746,0.031419877330661664,0.00018622687794600173,0.0028951594671903546,2.745081317734242e-05,0.004213786329689427,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,15.0,ethyl_octanoate,15.0,1.2901500297804886,0.2524101874864373,89.25101372648047,92.8607097178453,4.802159577208008,4.587433101648023,0.4071085468533882,0.20733767255559746,0.00819783653709619,5.398515094174544e-05,0.0007548274431539078,7.938522999107818e-06,0.004670487713082208,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,18.0,ethyl_acetate,15.0,1.5578413287670434,0.22951174561678547,87.47042513255492,92.1685907752606,6.282132585782017,6.001229761238692,0.4712655531968898,0.24001240875608018,1.2450429217190802,0.008774625211009109,0.10205480017698886,0.0011772146751365766,0.003939468645488863,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,18.0,isoamyl_acetate,15.0,1.5578413287670434,0.22951174561678547,87.47042513255492,92.1685907752606,6.282132585782017,6.001229761238692,0.4712655531968898,0.24001240875608018,0.041656973084430345,0.0003119360777051424,0.003454268317842605,4.190306658638023e-05,0.004191065052193709,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,18.0,ethyl_octanoate,15.0,1.5578413287670434,0.22951174561678547,87.47042513255492,92.1685907752606,6.282132585782017,6.001229761238692,0.4712655531968898,0.24001240875608018,0.010859573875081813,9.022508180804943e-05,0.0008993257562839758,1.2079976955434659e-05,0.004634678638487635,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,21.0,ethyl_acetate,15.0,1.8796655187890308,0.20198275033242089,85.41505682031209,91.35222955801187,7.986875220682584,7.629745571136109,0.5428386032991388,0.2764640866700045,1.6033399663226835,0.013993222702100155,0.12117188069823154,0.0017395324970303494,0.003924354255211233,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,21.0,isoamyl_acetate,15.0,1.8796655187890308,0.20198275033242089,85.41505682031209,91.35222955801187,7.986875220682584,7.629745571136109,0.5428386032991388,0.2764640866700045,0.05390307790562867,0.000498154302258442,0.0041441076819172095,6.207274151776651e-05,0.004165322565184822,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,21.0,ethyl_octanoate,15.0,1.8796655187890308,0.20198275033242089,85.41505682031209,91.35222955801187,7.986875220682584,7.629745571136109,0.5428386032991388,0.2764640866700045,0.014036549309057329,0.00014371058320459076,0.0010768203117906858,1.782850046551377e-05,0.00459426178065522,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,24.0,ethyl_acetate,15.0,2.265236715259306,0.1690008055982733,83.05532687731177,90.39196707051069,9.940088229274892,9.495621510101758,0.6219586463218832,0.31675939783364443,2.0303294291661613,0.021531800290319026,0.14484268014389895,0.0025128591960729566,0.003907258421821345,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,24.0,isoamyl_acetate,15.0,2.265236715259306,0.1690008055982733,83.05532687731177,90.39196707051069,9.940088229274892,9.495621510101758,0.6219586463218832,0.31675939783364443,0.06871937956737056,0.0007682698010983958,0.005028805720193951,9.003849961331793e-05,0.00413637124985456,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,24.0,ethyl_octanoate,15.0,2.265236715259306,0.1690008055982733,83.05532687731177,90.39196707051069,9.940088229274892,9.495621510101758,0.6219586463218832,0.31675939783364443,0.01786843104282398,0.00022095253961360373,0.0013030412300585547,2.5747318803004303e-05,0.004549001513338791,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,27.0,ethyl_acetate,15.0,2.7239138310462603,0.12976534552710112,80.3640180610558,89.26709897524505,12.16435644761612,11.620432543077609,0.7082703443252836,0.36071737099992973,2.547146195261999,0.032248845484836246,0.17584460376345168,0.003572348398172407,0.0038880592819003834,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,27.0,isoamyl_acetate,15.0,2.7239138310462603,0.12976534552710112,80.3640180610558,89.26709897524505,12.16435644761612,11.620432543077609,0.7082703443252836,0.36071737099992973,0.08707698844724886,0.001154997662694629,0.0062481122471581725,0.00012890928719874444,0.004104060453182811,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,27.0,ethyl_octanoate,15.0,2.7239138310462603,0.12976534552710112,80.3640180610558,89.26709897524505,12.16435644761612,11.620432543077609,0.7082703443252836,0.36071737099992973,0.022594793396500612,0.0003309509612877377,0.0016121202584502559,3.666614055804467e-05,0.004498728326154488,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,30.0,ethyl_acetate,15.0,3.2592673768657336,0.08397094692292772,77.32593061506118,87.96141168180688,14.67598504463947,14.019754760464142,0.7997740724621778,0.4073196105468588,3.196441529988618,0.047351734176928104,0.2214660744729033,0.005034296230697284,0.0038666662033122992,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,30.0,isoamyl_acetate,15.0,3.2592673768657336,0.08397094692292772,77.32593061506118,87.96141168180688,14.67598504463947,14.019754760464142,0.7997740724621778,0.4073196105468588,0.11105725472775974,0.001707093074253665,0.008177453897356642,0.00018403180385301196,0.004068278068047474,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,30.0,ethyl_octanoate,15.0,3.2592673768657336,0.08397094692292772,77.32593061506118,87.96141168180688,14.67598504463947,14.019754760464142,0.7997740724621778,0.4073196105468588,0.028725212586588077,0.0004869162785573344,0.0020954615024523526,5.1988439089865566e-05,0.004443326297328753,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,33.0,ethyl_acetate,15.0,3.83277219940386,0.03491306984411743,73.9933449108292,86.50018776826875,17.45682952905937,16.67625499400701,0.8855000778476227,0.4509792943621136,4.08655426978447,0.0685993409620078,0.3037867821936442,0.0070825355950265645,0.0038430398897438605,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,33.0,isoamyl_acetate,15.0,3.83277219940386,0.03491306984411743,73.9933449108292,86.50018776826875,17.45682952905937,16.67625499400701,0.8855000778476227,0.4509792943621136,0.14624052811792418,0.0025042177775955726,0.011993466031168788,0.00026570823444730247,0.0040288459727741786,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,33.0,ethyl_octanoate,15.0,3.83277219940386,0.03491306984411743,73.9933449108292,86.50018776826875,17.45682952905937,16.67625499400701,0.8855000778476227,0.4509792943621136,0.03761696935763701,0.0007099552382168432,0.0030382652435694845,7.434631988650292e-05,0.004382471191569815,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,36.0,ethyl_acetate,15.0,4.176750228616919,0.005489027723665631,70.76186562737838,85.14300983163781,20.315714878361003,19.407306529122373,0.910350511705121,0.4636354548820401,5.231627780274698,0.09637613624300581,0.390950101923741,0.00925893176033267,0.0038172218963062375,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,36.0,isoamyl_acetate,15.0,4.176750228616919,0.005489027723665631,70.76186562737838,85.14300983163781,20.315714878361003,19.407306529122373,0.910350511705121,0.4636354548820401,0.1946269958807009,0.003582950863216645,0.01648840028279923,0.00035957769520702403,0.00398485961002526,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,36.0,ethyl_octanoate,15.0,4.176750228616919,0.005489027723665631,70.76186562737838,85.14300983163781,20.315714878361003,19.407306529122373,0.910350511705121,0.4636354548820401,0.04971605121513612,0.0010082774027759824,0.0041324680073527385,9.944072151971302e-05,0.004314107873481965,0.04360614658625991,optimal
cold_synthesis_hot_stripping,aroma_partition,39.0,ethyl_acetate,15.0,4.234783824735765,0.0005282870948958567,67.86691810335644,84.00502349875295,23.064902172935412,22.033565110286247,0.875419527054625,0.4458453369552912,6.318021519385069,0.12840970804158433,0.3728091036363167,0.010677857266192838,0.0037906944697500547,4.673598705454535,optimal
cold_synthesis_hot_stripping,aroma_partition,39.0,isoamyl_acetate,15.0,4.234783824735765,0.0005282870948958567,67.86691810335644,84.00502349875295,23.064902172935412,22.033565110286247,0.875419527054625,0.4458453369552912,0.24121173242520094,0.004853712150350526,0.015951832610544635,0.0004235870957112935,0.003938764949383659,0.18362019857872122,optimal
cold_synthesis_hot_stripping,aroma_partition,39.0,ethyl_octanoate,15.0,4.234783824735765,0.0005282870948958567,67.86691810335644,84.00502349875295,23.064902172935412,22.033565110286247,0.875419527054625,0.4458453369552912,0.0613349167127652,0.0013562847433400825,0.003988957612731062,0.00011600244685470008,0.004242043730877943,0.04360614658625991,optimal
