,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
k_EA_growth,0.022819320299010046,4.015747578431829,3.601350760668599e-08,1.3359455587259316e-05,1.634643182412334e-08,5.70654159299888e-06
k_EA_stationary,4.015747578431829,868.6589836209057,-6.706971106983652e-12,-6.495896068420369e-11,-2.0730397492332725e-13,-2.6168496284101963e-11
k_IAA_growth,3.601350760668599e-08,-6.706971106983652e-12,0.03252319878461068,8.193792405777886,-3.24715161966882e-14,-4.773519623846746e-12
k_IAA_stationary,1.3359455587259316e-05,-6.495896068420369e-11,8.193792405777886,2541.0145594415244,-4.567902568796188e-12,1.583565251108687e-12
k_EO_growth,1.634643182412334e-08,-2.0730397492332725e-13,-3.24715161966882e-14,-4.567902568796188e-12,0.01421946735386354,3.368995111379639
k_EO_stationary,5.70654159299888e-06,-2.6168496284101963e-11,-4.773519623846746e-12,1.583565251108687e-12,3.368995111379639,984.7824393911437
