,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
k_EA_growth,7.808238035013887,144.29908371500346,1.666901243057939e-09,6.534241593650869e-08,7.356084092905505e-10,2.6795770867728497e-08
k_EA_stationary,144.29908371500346,3403.2415307324154,-4.308986976785758e-11,-3.292960555482867e-10,-2.929848885484452e-12,-1.2577691273284783e-10
k_IAA_growth,1.666901243057939e-09,-4.308986976785758e-11,11.495499281405314,304.17220631598934,-1.0295410397157556e-12,-2.95110738597967e-11
k_IAA_stationary,6.534241593650869e-08,-3.292960555482867e-10,304.17220631598934,10215.264258907395,4.262319672242641e-12,1.3705269097474944e-11
k_EO_growth,7.356084092905505e-10,-2.929848885484452e-12,-1.0295410397157556e-12,4.262319672242641e-12,5.195624415049823,129.18133128625638
k_EO_stationary,2.6795770867728497e-08,-1.2577691273284783e-10,-2.95110738597967e-11,1.3705269097474944e-11,129.18133128625638,4059.245294787308
