,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
k_EA_growth,7.096059242223191,122.85124755113003,1.7584719393403578e-05,0.0007839967813451971,8.3634608137939e-06,0.0003417697326497253
k_EA_stationary,122.85124755113003,2673.6215089994976,-3.064404591502361e-06,5.6912205382803164e-12,-6.491139259435531e-13,-1.537966875863216e-12
k_IAA_growth,1.7584719393403578e-05,-3.064404591502361e-06,10.191306271399693,253.26930502063277,-2.6908380654701384e-07,-2.410396368971403e-12
k_IAA_stationary,0.0007839967813451971,5.6912205382803164e-12,253.26930502063277,7908.428512690436,-8.112942017356045e-06,-7.481889163542407e-12
k_EO_growth,8.3634608137939e-06,-6.491139259435531e-13,-2.6908380654701384e-07,-8.112942017356045e-06,4.483665681640072,105.11977380798773
k_EO_stationary,0.0003417697326497253,-1.537966875863216e-12,-2.410396368971403e-12,-7.481889163542407e-12,105.11977380798773,3098.8873485424715
