batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25026,G,90.0,-18.54558044039853,-35.551818305321596,5.528953961233331,20.347780497130785,0.059951729047484456,-1.8530413043620895,1.845243101549836e-11,-2.5492740510096707,3.552858938612859,77.93730164774902,0.1761894910312755
25026,G,108.0,-13.381454511233454,-32.29432270651887,5.437156704980373,14.624540395420212,0.05441657659818447,-1.5187632258681454,-3.3549874573633382e-12,-2.312308223964362,4.01539954940935,67.60160076835918,0.229030383675982
25026,G,114.0,-11.700437889710464,-30.046961772262776,5.455466394493157,12.764137011688932,0.051081123250704095,-1.338348562007842,28.16813835452663,-2.126460162587656,4.0494680436350645,62.55304663214816,0.24200485380477535
25026,G,132.0,-7.527456213313823,-23.32505029746643,5.00342586045734,8.167995426472533,0.04071952607902663,-0.8734106548056413,166.7682949013337,-1.5282911592712727,3.9202789466338057,48.40111865960666,0.26395574469326777
25026,G,138.0,-6.394379019761472,-21.180452708604864,4.732678302624266,6.928555244714011,0.03720148200069301,-0.7455788285843294,210.15089973333215,-1.3471689815506027,3.7987992557032353,44.154548655879424,0.2645042392797983
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-40.9737695373964,0.14515148856340507,-1.2708188477920195,45.26721435392391,-0.016634363686239745,-0.07043722105343875,0.0,-0.2963417500105387,50.04996588889486,0.15754434019294136,1.2262466630910713
25026,F,36.0,-19.19283231423987,0.520767783914156,-4.154867154682439,19.1841740504625,-0.05016999524543309,-0.290316950725078,0.0,-1.7052352584429935,102.2341725402797,1.5428899658007835,4.2829684905961525
25026,F,42.0,-31.952742962478077,0.5529430064568546,-4.945537373700541,38.187023798361274,-0.05802604455266662,-0.363493339040982,0.0,-2.330252275873296,141.28228388031985,2.2310713753291593,5.169441865158333
25026,F,60.0,-13.780590162452148,0.3313863799257976,-7.193771081316751,15.300288811310033,-0.07693994912161299,-0.6069459049335038,0.0,-3.1938258900965084,169.58740874821217,5.146048693513053,7.809649210884902
25026,F,84.0,-9.919842840355654,-0.5928513506848111,-9.601004386274994,10.968276840983298,-0.09001018351114107,-0.9359737002873345,2.0129924744180028e-11,-3.618141542465512,167.52078961098613,10.145877898767212,10.864805297788635
25026,F,90.0,-9.747562029689458,-0.9012162044506488,-10.185135752445605,10.795041330091598,-0.09135798043421423,-1.022480230827444,1.3419949829453353e-11,-3.7187847771371016,166.4782505800276,11.532783565143632,11.635869578547238
25026,F,108.0,-9.42409282321109,-1.748757291055958,-11.613838005478742,10.451011037748975,-0.09180068994941935,-1.1728279515112678,2.6839899658906706e-11,-3.946009196205975,163.2149797054022,15.543605090909479,13.768741143695156
25026,F,114.0,-9.266559972061614,-1.7140037857290071,-11.816445492806043,10.276085989555389,-0.09058942168014927,-1.1764102474279738,24.247039549197147,-3.9717716712496047,162.0423974741292,16.720766729901978,14.421504420302504
25026,F,132.0,-8.638944921678549,-1.4334539329838667,-12.064614967507497,9.57620337456469,-0.08479818682925022,-1.1476308389928889,203.29156697078776,-3.9518731506077946,159.20406928558577,19.600462420753825,15.997680653547354
25026,F,138.0,-8.372301229977241,-1.2683074234282925,-12.056864319712844,9.279371428845812,-0.08228529597617387,-1.125970934445247,293.73448283793886,-3.929776788417148,158.34383794245008,20.38556839112994,16.436838437935858
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,16.84730793712472,3.738798653672706,1.6375694621868389,-17.835373114821362,0.02140262893326025,0.26791243849568946,-1.6774937286816691e-12,0.09944358373770865,0.129959158988946,-0.13352020762617547,0.0032009165344531196
25026,E,36.0,30.311175804690276,10.560772685171104,4.897823412903009,-32.27128516333534,0.058692026047447374,0.9795305640046852,0.0,0.9242200276382445,1.0264903770840665,-1.1026996583674953,0.036786845419885916
25026,E,42.0,31.722405953653777,12.208313528891903,5.772039032135494,-34.41840262270583,0.06690922324497237,1.1843562197863697,0.0,1.1973315955840138,1.6156968036000317,-1.4795259272676908,0.060034065588156604
25026,E,60.0,29.40377773151065,16.52807898637726,8.30657831887513,-32.43313038078634,0.08653880281101155,1.7791837598112679,-6.7099749147266764e-12,1.9815220480619,4.154326536777122,-2.5592548220148847,0.17980070498636647
25026,E,84.0,24.204078654806057,19.972009504796745,11.303819072870283,-26.710854072980098,0.10126417652925132,2.386534775463069,-2.6839899658906706e-11,2.721652771181324,7.826191300224753,-2.0614351545314893,0.43588026648023886
25026,E,90.0,22.985044495366303,20.302102041588352,12.137012959061595,-25.36486134733026,0.10344774929369206,2.5020168119856088,-3.354987457363338e-11,2.857918109318703,9.078068581133897,-0.9586017415697883,0.5413902950086675
25026,E,108.0,19.648132970679516,19.54887702084991,14.388803578646968,-21.66794333068439,0.1078317715273448,2.5445182084654903,-4.0259849488360055e-11,3.0060999845005343,13.237540135801147,4.558765028910677,0.9435270501313047
25026,E,114.0,18.47922799462038,18.23885112190841,14.75050602811117,-20.37246538426275,0.1081572421589834,2.458593402636353,-47.04003072157756,2.929388765983355,14.835641955824038,7.035354837594802,1.1172873105258094
25026,E,132.0,15.269944668199786,14.112427673657615,15.595145193454805,-16.82524158096684,0.10627277472909322,2.188188471303782,-353.7436322277953,2.5513921161112703,18.887863372913227,13.61386438920117,1.6157881749394845
25026,E,138.0,14.271681877117185,12.6993795310012,15.815451599402278,-15.726330854463562,0.10486763604840825,2.0965411254247357,-493.1332261071661,2.4152320742599223,20.19233938854016,15.550573496100558,1.794125651709488
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,1.6314575356109282,-5.962664154476648e-07,1.0941478685740605e-06,-2.253608721321988,-3.824617344521109e-09,-1.2508376223685502e-08,-0.0001584556523916916,0.018564738243397376,1.3033455537048162e-06,-5.412409419540902e-06,-2.218782404744551e-07
25086,X,24.0,4.022187321596138,-1.4621229056057132e-06,2.640069591934002e-06,-4.860424515344399,-9.41666198424481e-09,-3.325920927554904e-08,-0.0003885068119816745,0.05836176440012269,3.2334878885542667e-06,-1.2858781849790627e-05,-5.54175266840997e-07
25086,X,30.0,4.524195903719636,-1.963930042019119e-06,3.4963642296085168e-06,-5.2561548365665205,-1.242385217929807e-08,-6.509959138423227e-08,-0.0005210555350385767,0.1010213904403723,4.376548379259051e-06,-1.6842636933397537e-05,-7.557472079283592e-07
25086,X,48.0,1.0825724094125249,-2.8309764798175282e-06,4.577983614554761e-06,-0.9430877277982646,-1.5376688539338666e-08,-7.090972031775777e-08,-0.0007254366743780844,0.18202048941786972,6.264185381521518e-06,-2.1922368604475103e-05,-1.0985503172162082e-06
25086,X,54.0,0.5248189115972972,-3.119853852190868e-06,4.601554291090837e-06,-0.4170115392013065,-1.4170549780845475e-08,-7.718160377478966e-08,-0.0007669348210098771,0.18820038332295383,6.726298273918022e-06,-2.305442184218696e-05,-1.1995353945508062e-06
25086,X,72.0,0.053247455200789336,-4.990350431198409e-06,3.6837221520923826e-07,-0.03209159336903246,3.079233926306717e-08,-8.176311983021378e-08,-0.0006503946233728386,0.19237037507221086,7.4587553022809095e-06,-2.5225647567981585e-05,-1.6664116690484263e-06
25086,X,102.0,0.000983989206970655,-2.8832266916758875e-05,-5.2064555108955643e-05,-0.0003202851247996465,6.42532319569222e-07,3.3927610920692075e-07,0.004325654795890724,0.19269196053658644,-1.112619509857638e-05,-1.6121578489203887e-05,-7.792978490025571e-06
25086,X,120.0,0.0002459604786462039,-4.7064940612485594e-05,-4.7597968597617136e-05,-5.707006556221475e-05,6.382874584447017e-07,1.5072735926047187e-06,0.008406463440438081,0.19269747730772807,-5.1629076125436795e-05,-6.924428684563606e-06,-1.7916347831811584e-05
25086,X,126.0,0.00022513847934219124,-5.1014622139938663e-05,-4.38980410866388e-05,-6.449747269599018e-05,5.860013536415883e-07,1.9204127119643033e-06,0.00886280224435453,0.19269891937959377,-6.436439947687947e-05,-6.393141333220681e-06,-2.0844924129569803e-05
25086,X,144.0,0.00022695590758454944,-6.0996967511116935e-05,-3.2205631994611105e-05,-0.00011419208862939462,3.8712956065572494e-07,-0.029957031364861275,0.009805728850638275,0.17240508809336216,-0.00010278609723357596,-5.3640943848131076e-06,-2.9156918319971576e-05
25086,X,150.0,0.00023187917351410228,-0.1579047383990439,-0.12572132784643067,-0.00013101704867679592,3.234975852209401e-07,-0.06266918251800913,0.009971377303101367,0.15023845052655285,-0.00011575798204432891,-6.145240760063769e-06,-3.188800283620479e-05
25086,X,168.0,-0.8028390121185845,-0.5910381575077387,-0.47800843535231646,0.06812464404671872,-0.00762040517510383,-0.10166452040359919,-36.361229615225355,0.08923704598425648,-0.039081579264366194,-0.47836887456112775,-0.0037684918262467617
25086,X,174.0,-0.8070174585399715,-0.6018649663814141,-0.6149115603828748,0.1074726176618857,-0.0076022414496429505,-0.10426778918950574,-58.220358672948954,0.06583668436454068,-0.06410769377458439,-0.4973987795322158,-0.006252288368766855
25086,X,192.0,-0.800141166221883,-0.6136039995057514,-0.7880068710306097,0.20472900062515909,-0.007441280875726908,-0.1096048653829359,-116.72148900969003,0.027729097740707444,-0.13992311889562412,-0.5612259413097831,-0.014293886011179608
25086,X,198.0,-0.7269097948385372,-0.5754129796494342,-0.8292346937423276,0.31875623047460405,-0.00669177635160985,-0.10886296849253929,-193.66615325455336,-0.005145747836834831,-0.2642298817008172,-0.6476976741824816,-0.02904628488727582
25086,X,216.0,-0.6825223131882121,-0.5456650005550748,-0.837251505654936,0.35634046345962583,-0.006274171061991016,-0.10670351207876522,-221.93333341271492,-0.01778750495735113,-0.31629484496974464,-0.6817961027730841,-0.035638696912333054
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-0.19785712196810742,-8.215310574518377e-08,1.4842245620406267e-07,0.2733058073935328,-5.309801296031566e-10,-2.9199950409009023e-09,-2.1468992435041714e-05,0.002657602932916248,1.7515783268251547e-07,-7.126867316670209e-07,-2.9872183995447936e-08
25086,N,24.0,-0.487792364219179,-4.6052805703859825e-08,7.502110188893852e-08,0.5894460263823262,-2.799766038714692e-10,-2.1550071310771912e-09,-1.211137354893532e-05,0.005124599468206933,1.0691449114919044e-07,-3.304142071282035e-07,-1.9631253253844174e-08
25086,N,30.0,-0.5486736234947156,-1.8621436999579894e-08,2.417551685168372e-08,0.6374381373527824,-7.855436147829693e-11,8.831773264106335e-10,-4.765144639282795e-06,0.004941227095856181,4.667494064858338e-08,-7.97742604826545e-08,-9.042569919272058e-09
25086,N,48.0,-0.13129441077776516,-1.548697944850963e-08,7.249703113830505e-09,0.11437432503528511,9.228902109728282e-12,-6.309645297561395e-10,-2.786918663880547e-06,0.0007797491544992126,2.8641827234596198e-08,-5.249930623047134e-08,-5.573823167365604e-09
25086,N,54.0,-0.06365360806773895,-2.0634300663527773e-08,-2.2322180139716754e-09,0.050574938798895935,1.0993010723830892e-10,-4.588496622590088e-10,-2.680857319251255e-06,0.0003402480292630629,3.136663854000356e-08,-6.962172349550844e-08,-7.100962623340339e-09
25086,N,72.0,-0.006464548243531179,-7.323980586209695e-08,-2.045157666201685e-07,0.003894454763588654,2.1213155469616888e-09,5.623083727433146e-11,9.35073441669986e-06,2.652084203216602e-05,2.2078770899763336e-09,-2.5149695773002624e-08,-1.5855075822468356e-08
25086,N,102.0,-0.00011385531818999893,-6.740239005505398e-07,-5.762040149115218e-07,4.098314439846779e-05,1.1565449269544312e-08,1.4618546833026279e-08,0.00016017309559170493,2.7679762978454015e-07,-7.340132838156324e-07,1.5000060452332312e-07,-2.262943947635114e-07
25086,N,120.0,-6.369227779825241e-06,-3.7386989184286515e-07,2.5951540844983125e-07,4.917806327108024e-07,-3.307140250041207e-09,3.308879045688861e-08,7.510743443710223e-05,9.809183631995123e-08,-1.0454654019959707e-06,2.603185146539329e-07,-2.487583860915258e-07
25086,N,126.0,-2.0162696325737187e-06,-3.0414324057013133e-07,2.850591030118439e-07,-8.772231842770607e-07,-4.028285604019538e-09,3.164619966477223e-08,3.5175355483448655e-05,9.517093723888679e-08,-9.808155874618728e-07,4.185341095588734e-08,-2.2550572570365668e-07
25086,N,144.0,4.32743125092532e-07,-2.5367067685571465e-07,3.101263734317611e-07,-1.7797409073101438e-06,-5.30738617055148e-09,3.113701485133625e-08,3.0295582269247795e-05,1.0096308113058154e-07,-1.0181554033483192e-06,7.799988174969617e-08,-2.157504458699195e-07
25086,N,150.0,4.773768566129249e-07,-2.254863184401124e-07,3.054871964176297e-07,-1.627318538704184e-06,-4.943342896049101e-09,2.95702366646654e-08,1.287674556168447e-05,1.0197636509613606e-07,-1.0065686036822511e-06,-6.003601664530308e-08,-2.1189833711333752e-07
25086,N,168.0,2.3281504062245133e-08,-2.4006981020477e-07,5.752821158373525e-07,-2.4406963675683284e-06,-5.684381855894615e-09,3.594315361205068e-08,9.545343532664231e-07,1.579595327973321e-07,-1.1750446818639528e-06,2.8036940663566665e-07,-2.5207208593482304e-07
25086,N,174.0,-6.858016327482877e-08,-1.5164800873530346e-07,5.587909498799755e-07,-2.137144837942872e-06,-6.4020579356604406e-09,3.506999552902785e-08,5.905552286078684e-07,1.5759219952054185e-07,-1.1866525248301356e-06,2.2823150394113352e-07,-2.2769439286211637e-07
25086,N,192.0,-3.624145456377557e-07,-6.632636832178105e-08,6.746492151849355e-07,-2.148038606342419e-06,-8.707436317735929e-09,3.908966014776111e-08,-1.858689455783671e-05,1.8580902830575395e-07,-1.2284011788728147e-06,2.6912316806635266e-07,-2.1428959359671655e-07
25086,N,198.0,-5.159727043078427e-07,-7.710838169080092e-08,7.599624040001516e-07,-2.449506696743227e-06,-1.0097185985682725e-08,4.287915488564612e-08,-6.527210182102501e-06,2.0472935741224247e-07,-1.1574691478398723e-06,5.060104377268132e-07,-2.1131714267583925e-07
25086,N,216.0,-7.418465687800276e-07,-1.0141769878038319e-07,8.444762719665448e-07,-2.8669264449469263e-06,-1.292445417168472e-08,5.533834672219404e-08,4.483336593720735e-06,2.1611622793097005e-07,-8.029092005095346e-07,9.130635204870176e-07,-2.0531088620233827e-07
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-10.088782352431455,-4.751042620782159,0.23172229527324742,13.811959226858058,0.0029664532994616876,-0.24308824889585168,0.0009755407610161973,-0.11473880033323969,0.019114008867049403,9.48037079376404,0.0005776540820534942
25086,G,24.0,-24.077595021745932,-9.864084648950705,0.6522192160793795,30.835811227016322,0.008305841740370357,-0.5234343770095613,0.0024844839122750064,-0.3363529474101001,0.07323648282522303,20.305246546707664,0.0021525266053311746
25086,G,30.0,-32.03873756269472,-13.001498491845776,1.0027600070489282,39.37936555736885,0.01262881879728021,-0.6980575281727077,0.003460720967388105,-0.5511153454357182,0.1544451098340006,27.235382606980654,0.004341516637109664
25086,G,48.0,-33.177987276783504,-21.055273829106483,2.1740615275862982,38.04379414410912,0.02636030607368084,-1.1654077500917914,0.00597511858528058,-1.2581786882092205,0.5720579454614242,45.6539621679658,0.017508702014147937
25086,G,54.0,-31.07354717286536,-23.166637021230425,2.539887730074773,35.430825534659874,0.030408474933033725,-1.2893055917135694,0.006691509043631424,-1.44884687340852,0.7359385916632991,50.54083113032893,0.023760529279975837
25086,G,72.0,-25.573921428769,-27.728158462819362,3.438518647675779,29.07347183927415,0.039926957756151564,-1.561223181388339,0.007940698054872328,-1.8530516850295038,1.1845678667018695,61.02950689071058,0.044102299943604595
25086,G,102.0,-18.15298929444122,-31.03541962335167,4.3880725353745955,20.608434499924854,0.04792738266838074,-1.7208091320623016,-0.003373414083492808,-2.1661089759530032,1.8299692270471022,66.91199393737243,0.08660792132957029
25086,G,120.0,-14.381236229261415,-29.939178632789698,4.473227314088486,16.276620957452,0.046987332475339136,-1.607787087154814,-0.01993324146461891,-2.1147093105353094,2.027725730610542,62.3486046661989,0.10875403319179923
25086,G,126.0,-13.114092570977522,-28.980452878282943,4.394787806281539,14.81927425555681,0.045538841660357605,-1.528282743683798,-0.024089290554209504,-2.0521268754201496,2.044802233782673,59.47289029955926,0.11417666591883338
25086,G,144.0,-9.56743062424893,-24.951633163175593,3.8915235161805284,10.744975116980232,0.03872383732361079,-1.2038133570817227,-0.030781077580359188,-1.7600912250075498,1.9415893423946349,49.055443906252044,0.1209400359677474
25086,G,150.0,-8.420792704875709,-23.21831406296484,3.6813170779059137,9.433393114511551,0.03561484014909736,-1.0623428639038603,-0.031098561190016444,-1.6233588702564494,1.8510251567143152,45.14573972460232,0.1193547116101974
25086,G,168.0,-5.044218653233566,-17.906127761753304,3.085730767957589,6.163386623213543,0.030007842855374837,-0.6857766891894976,15.581516986553863,-1.194594709109916,1.5063457380427587,34.53880713375209,0.10667739856730285
25086,G,174.0,-4.138033379836377,-16.165469109898535,2.8753268784071597,5.22408932805514,0.02787923104789951,-0.5797153059021906,25.69034094110209,-1.0499449354046433,1.3829013901057736,31.259827160837496,0.10110971516716585
25086,G,192.0,-2.2235556140923447,-11.719323374551852,2.2421568504923224,3.1083016077957617,0.020984922139169974,-0.345245981051714,53.828195963726266,-0.6831987367384754,1.0433276872545476,23.058690432220164,0.08323593929136264
25086,G,198.0,-1.7875326589895826,-10.343659487096787,2.0457442099802976,2.5891903599141854,0.018822494004885577,-0.289660505500147,70.36430561957718,-0.5811355024200746,0.9621214480948996,20.60933523255626,0.07982188158396465
25086,G,216.0,-1.0367821747389703,-7.840230734363402,1.648926721915392,1.657217581491661,0.01448562279663958,-0.18905298646575547,96.39007287551338,-0.3950682122065195,0.7912375294975631,16.168317521222402,0.07057866316107238
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-18.592819532535962,0.06496880174352335,-0.862157155910698,25.66107631699596,-0.011027618360147155,-0.05977375434427046,0.0017591216873751548,-0.21156099231004585,27.427449238208382,0.10205494296518526,0.8207567728991394
25086,F,24.0,-45.82965665055069,0.16103842689195058,-1.8366073392406201,55.888695132346584,-0.02331122984197349,-0.13426623185159414,0.0044057273836570965,-0.6614181579900013,68.4637879942436,0.34412992581240137,1.7874592380289414
25086,F,30.0,-53.235153486634914,0.22358172401365578,-2.512254079820599,62.52149520885058,-0.0310574715422316,-0.1894074523874032,0.005999809320234149,-1.1438230169998587,96.76320165791883,0.6202187203999817,2.4831996902390845
25086,F,48.0,-21.177014166415503,0.2788493025116622,-4.456986204585873,21.507094609545884,-0.051561653656613464,-0.371929187290835,0.008920062474963757,-2.182272615328861,128.28137245304816,2.0028120297539176,4.584883189899836
25086,F,54.0,-15.573332906358889,0.2404658642582163,-5.052569093060117,16.132928973037515,-0.05709201318219926,-0.4348324427694408,0.009652355822131576,-2.325077387440627,129.70620450480374,2.618044530510251,5.255806367509841
25086,F,72.0,-10.548304805962024,-0.03769965000572997,-6.520989331129746,11.871929268410858,-0.06968950833964589,-0.611391089575207,0.009292352932424102,-2.585663845854547,129.96212881902423,4.692496251418835,6.975802407199363
25086,F,102.0,-9.624928224470523,-0.9675690335699042,-8.902381750389154,11.098265850677441,-0.08208656026909292,-0.941214288674022,-0.04376851850726414,-2.9855127303635114,128.39990567429146,9.295125277042205,9.940137956207696
25086,F,120.0,-9.49757123959876,-1.7166933349710465,-10.15965042744203,10.958483175074823,-0.0847649516581873,-1.1391380987498536,-0.09398834292638027,-3.220029288610734,127.39309626453453,12.274817144590148,11.607272420543698
25086,F,126.0,-9.453112329902714,-1.9741688303134786,-10.576538909612253,10.9069159170808,-0.08494974119221556,-1.2049941589432365,-0.10241052533648103,-3.2986767671725143,127.01787307650149,13.247752631009188,12.17010439213003
25086,F,144.0,-9.33030003867618,-2.7230520807535483,-11.712837953894711,10.76136946091602,-0.08412001415448139,-1.3727829132032205,-0.1234097900288695,-3.510299381534607,125.94806576064427,15.91343928331167,13.740268930621838
25086,F,150.0,-9.275103943530583,-2.8753575910309856,-12.022694472545265,10.695808504749499,-0.08340331277422258,-1.3984234925261028,-0.12905696876922476,-3.5620557482447395,125.55978550008084,16.70831510879001,14.25572757296761
25086,F,168.0,-8.09969875144248,-2.812525894374429,-12.495414619485551,10.425316378311328,-0.07333507939207262,-1.405695343178241,29.142777205269024,-3.64202775997648,124.50934305770846,19.05152976711725,15.630023940961294
25086,F,174.0,-7.685668534656478,-2.706160650373256,-12.555143365008831,10.291509406211224,-0.06908167196788563,-1.4006893243058904,54.02515636109663,-3.6502308937447676,124.14436825778654,19.808349098150043,16.06775101109822
25086,F,192.0,-6.49255708571709,-2.2982051856662173,-12.48813049159102,9.807940896707384,-0.05702905895182584,-1.3676799012156788,174.3646640862196,-3.6313777012599613,123.1647806564413,21.740294905968653,17.22950844324618
25086,F,198.0,-5.843389110128858,-1.9172989616252591,-12.269571966733139,9.396920355707655,-0.05083566382770271,-1.3179153340184513,312.56095076117975,-3.57897268104229,122.33823362798552,22.39664958143042,17.664990584439543
25086,F,216.0,-4.863824849416235,-1.4091248634945905,-11.872595583666744,8.771009435965741,-0.0413554424325999,-1.2475816052786808,566.1589005086088,-3.5103176476745417,121.80721670295813,23.7968983240432,18.43816682950942
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,8.119187728388965,2.494329346933505,1.1458262190699027,-11.115394397110562,0.014654822433193763,0.2207277392509619,-0.0007873558659838277,0.09233900713100697,0.05305259949528465,-0.08746819681640812,0.0015999778346179362
