batch,state,t,mu0,qN,qXG,qXF,betaG0,betaF0,qEG,qEF
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-3.316403565747809,0.4548590556312492,-0.017409915107558314,-1.748909496105398,0.05497151707343709,0.024410401935478606,-0.022580943381767807,-0.999466398190909
25026,F,36.0,-21.544679410500432,144.03150850161268,-0.4154433199512539,-4.6715763072782055,1.2729372954167848,0.6241779955890486,-0.774613304752316,-6.238968944470467
25026,F,42.0,-25.081202463622446,189.0217884958292,-0.5284595747563102,-4.643886138391803,1.7211803860555355,0.8557512889770058,-1.1223896022248556,-7.516166571578399
25026,F,60.0,-40.29914817432245,373.15214521531306,-1.1829591532119672,-6.429746060920724,3.7808162030572654,1.9961516944058046,-3.072650688751123,-12.29606123328918
25026,F,84.0,-58.91090775609343,600.0967516672558,-2.0305526017129507,-6.078840083550104,6.877619557361918,3.91711562341711,-6.6149473787788695,-17.718067140789017
25026,F,90.0,-62.74582548633389,646.4690831164322,-2.2050924462229475,-5.944735688392338,7.700067577645922,4.500267383292947,-7.5058552753484635,-18.874222215585064
25026,F,108.0,-69.11880700314721,722.7022533633638,-2.517457717378212,-5.384367667365764,9.784927087710079,6.102114360214507,-9.467401379396174,-21.10324207174329
25026,F,114.0,-68.94285197097742,719.6138300782677,-2.5259105907888926,-5.115480334814902,10.180644410168405,6.493130549406402,-9.758158600790287,-21.219810621199045
25026,F,132.0,-60.915749243799304,618.8781282210884,-2.262685545574925,-4.056559100995548,10.073327932615225,6.868142190060798,-9.392464089165351,-19.24573453763954
25026,F,138.0,-55.89460056242225,558.5260863944192,-2.0734068544074553,-3.599823215608996,9.507108217720281,6.616190942098311,-8.815914449827268,-17.834366531584575
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,28.649798932546545,-3.7913884102053124,0.016753133725215776,-0.00685813594118542,8.706039453470046,3.9195507328719605,0.02174498864070428,-0.003950746653713615
25026,E,36.0,158.34490768545805,-1046.2618026668547,0.2606710638115709,-0.1611296929235971,41.768369033180974,21.34221032687868,0.48142490203942173,-0.15063696907018145
25026,E,42.0,177.2155268996384,-1320.8372242558446,0.28476425648680337,-0.20811642508600073,48.049063182425925,25.2790825728766,0.573157883445851,-0.22976829210821248
25026,E,60.0,242.87913977865162,-2209.669175681029,0.060569926478919144,-0.5439051395982748,67.68443957248265,40.06166860845198,-0.16559700403017952,-0.8018011381050483
25026,E,84.0,280.2077951786285,-2772.7669261301703,-1.9475355050568735,-1.246394270417855,86.24044949564572,59.3684058465732,-9.334394711266746,-2.6798504004372123
25026,E,90.0,277.1051444610452,-2758.2661273559365,-3.0798754485666215,-1.5460748510354232,90.31966735939507,64.7517364385646,-14.719960871423622,-3.6478065619970774
25026,E,108.0,238.24703842311862,-2367.9723905992673,-7.719674640888098,-2.885573673694261,102.0159400626435,82.55008883691536,-35.78608506381731,-8.716329596966743
25026,E,114.0,218.80724055330595,-2164.8958646828873,-9.370193099306354,-3.5435330235752485,105.7317734889103,88.80743213734839,-43.33868948982496,-11.53320987216371
25026,E,132.0,156.46775329391102,-1504.9985366402445,-13.252619478724192,-6.098665507146891,115.27663141348528,105.57862291198629,-63.71518594303602,-23.47209121950434
25026,E,138.0,135.36120083202226,-1278.9651174969285,-14.258929151798242,-7.178839243838433,118.35469896103709,110.52441073692245,-69.81944673702672,-28.5732671682992
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,15.664196830031033,-5.4501109650368145,0.0,4.440892098500626e-13,0.0,3.864606749014003e-15,0.0,-4.292450178622605e-15
25086,X,24.0,24.577069208058287,-217.8188960309838,0.0,0.0,-3.934313558035551e-14,0.0,1.2350955223789261e-14,8.58490035724521e-15
25086,X,30.0,43.919607097817526,-362.3547914753632,0.0,0.0,-5.0584031460457086e-14,7.420044958106885e-13,-1.8114734328224249e-13,-1.1589615482281034e-13
25086,X,48.0,37.020482069822066,-446.360196551174,0.0,0.0,0.0,-7.729213498028006e-15,0.0,8.58490035724521e-15
25086,X,54.0,37.02021152819935,-446.3609229924631,8.881784197001252e-13,8.881784197001252e-13,0.0,0.0,0.0,4.292450178622605e-15
25086,X,72.0,37.02020541030373,-446.3609355051437,8.881784197001252e-13,8.881784197001252e-13,-5.620447940050787e-15,-6.048573315016795e-10,-4.11698507459642e-15,4.292450178622605e-15
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-42.2493026428763,-649.9872023083514,4.19817012664649e-12,4.19817012664649e-12,0.0,0.0,9.729916517142849e-15,1.0144603668762878e-14
25086,N,24.0,-24.69790737483751,-217.11550408127312,1.9678922468655423e-13,4.591748576019599e-13,2.432475017920687e-13,-2.854204924702935e-15,-7.115001453160708e-14,-5.547830131354698e-14
25086,N,30.0,-70.19718310193927,-278.1676296366237,-1.5743137974924338e-12,-1.5743137974924338e-12,3.12153790695624e-13,-4.854431735934752e-12,1.2138070855135702e-12,7.938152370806951e-13
25086,N,48.0,-0.002285683191346766,-0.003176120573933066,0.0,-2.402212215412039e-17,2.0103781916596242e-16,-2.0760229545706102e-16,-1.6155037552209567e-17,-2.0190990311344265e-17
25086,N,54.0,-5.024440117154186e-05,-5.529269766355673e-05,-6.255760977635518e-20,-3.127880488817759e-19,4.1504824650392505e-18,-2.172767636342644e-17,-9.714132646449965e-20,-3.482873268847118e-19
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-4.313108038929416,1.0803941315407974,-1.2488044987143057,-0.00027066558821357573,0.06651540192708592,0.030906560192042923,-1.6649024301166504,-0.00016893161625293465
25086,G,24.0,-15.993543352679252,50.51212334929272,-2.8998844532008223,-0.0023642447110911943,0.4626420053493263,0.22061879819997562,-4.845483766211096,-0.0016428713313077934
25086,G,30.0,-23.38577822150914,114.8802210257866,-4.614936987027367,-0.005470859177388882,0.8842627640181948,0.42814688607554935,-7.047272783711899,-0.003975598412516804
25086,G,48.0,-37.14811974978332,309.21225459385573,-4.776871530350221,-0.020386739265948802,2.533910190315384,1.2968069716376256,-13.190719446009274,-0.02025216759764535
25086,G,54.0,-40.351202601895274,355.90134487617223,-4.676289464160397,-0.025790385843568717,3.0609498669918143,1.5928904761053218,-14.790735996668301,-0.028429917673903383
25086,G,72.0,-46.5680949722887,449.27604324876296,-4.338453846170016,-0.04101559455520012,4.402534875093113,2.391179985587749,-18.214680057730014,-0.05796024750085103
25086,G,102.0,-45.54841785480459,458.2784545728056,-3.30153474049002,-0.059667356153889704,5.195837240870085,3.0545082032547874,-18.64558042275635,-0.12133627951250726
25086,G,120.0,-36.21734268556643,355.8837600366843,-2.3355198998055204,-0.05764142073329295,4.4029425620086435,2.722210224867513,-15.198589204572885,-0.1417679789585685
25086,G,126.0,-31.936694337464033,308.95231866207484,-1.9683297460430746,-0.05371777757027038,3.924177022443795,2.4771786445928576,-13.671220073433547,-0.14073127725202342
25086,G,144.0,-19.22922563809012,175.05424845116846,-0.9978444649980711,-0.03659326461406303,2.3363497106814246,1.5537950995820793,-9.221094374150228,-0.1154636781483527
25086,G,150.0,-15.564722932508404,138.61908908207798,-0.75434946670459,-0.030598017339628584,1.8582743953688257,1.2517262455792049,-7.88677542510264,-0.10298431151409287
25086,G,168.0,-7.511196088341649,62.85463956256519,-0.29665881238605135,-0.01656222831706955,0.8436968384454525,0.5873406419716438,-4.649204660085483,-0.06860219304347474
25086,G,174.0,-5.743782892614843,47.228833069264695,-0.21335763862169566,-0.013377808199788987,0.6345874899139274,0.44614218887019136,-3.8208087723730055,-0.05989957393526874
25086,G,192.0,-2.4608605593474366,19.422891862231403,-0.07809932016188342,-0.007263394003096509,0.2642558288129828,0.19096502606572807,-2.018874435924651,-0.042289556874625545
25086,G,198.0,-1.8596576191187237,14.551769990635828,-0.056378473722453824,-0.00644250735294392,0.1992248935984189,0.1450898880862145,-1.6023353837882373,-0.042869602119137463
25086,G,216.0,-0.7994528719694817,6.090388107656012,-0.021435537009132713,-0.0041379064697633075,0.08743990245794205,0.06519685228882666,-0.8185359423127205,-0.03114280915281676
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-1.8963201667009388,0.48508965654382075,-0.00972208154941388,-1.162028887196164,0.02843103807853237,0.013211440769018784,-0.013053359252512052,-0.7251339741341376
25086,F,24.0,-7.462161936105181,23.648694106256738,-0.07446329500936602,-2.7155733761417262,0.20919210551727338,0.09974132487178325,-0.1094052160019766,-2.180425868154596
25086,F,30.0,-11.572097015119667,57.503316311458605,-0.1621289354140409,-4.3403318268854525,0.42659964052814553,0.2065758138160001,-0.24445752099938864,-3.2859704728727657
25086,F,48.0,-22.031199930821234,186.21034159473294,-0.5244674064002823,-4.65994911063235,1.4691692350206966,0.7515863542308258,-1.0566047543670565,-6.8720315117013735
25086,F,54.0,-25.428210755634094,228.01471085998543,-0.6468135763051313,-4.637740420779345,1.884631901967365,0.9800885580663705,-1.437391227254395,-8.006664681181029
25086,F,72.0,-35.00777434154409,344.74393112294797,-1.0069483150422815,-4.574337496165533,3.2112220963051863,1.739941760940265,-2.8279001239987718,-11.03289121791682
25086,F,102.0,-52.453583913574924,555.4565154947285,-1.6123926020043569,-4.409662141813492,5.8261468266049,3.408140532209945,-5.95961834352417,-16.148987166412972
25086,F,120.0,-61.45760689877513,662.371852938142,-1.9057173673728396,-4.267959910264391,7.414160156381333,4.551598286333292,-7.815533671473762,-18.824804928937716
25086,F,126.0,-63.85416718758685,690.2418162512361,-1.9772621184645263,-4.205677449055698,7.929548104344087,4.975656452638816,-8.357282924390285,-19.612468589490465
25086,F,144.0,-68.4422180689208,741.4813623338346,-2.1023850867875096,-3.9825544247667817,9.28806401798182,6.190327426594396,-9.59357235611438,-21.38183319766117
25086,F,150.0,-69.00816368521714,746.6531391187251,-2.111049026305426,-3.886364679959573,9.627235828814435,6.532517187593766,-9.84689102201533,-21.72225782368079
25086,F,168.0,-67.5454063402939,721.9056150019118,-2.0469928774498767,-3.5245609762035883,10.15857718061114,7.264771556849743,-10.101032080208117,-21.741541496886967
25086,F,174.0,-65.83242583090883,698.1802526215705,-1.9917564896531557,-3.3672358684067385,10.129823673847806,7.369604477102373,-9.987674780752645,-21.332723042774617
25086,F,192.0,-56.94381834642427,582.6676835457706,-1.7134374697184447,-2.7589727220599816,9.2776514622344,7.093366036793058,-8.986701169900192,-18.820180947279937
