batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,iG
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,1.807843486804558,-0.07363721857591994,3.6988748471463814e-16,-1.1245126803895584e-15,0.0,-5.799974997926559e-16,0.0
25150,X,24.0,15.289593457270039,-4.399253696553651,0.0,0.0,0.0,-2.3199899991706236e-15,0.0
25150,X,30.0,24.975500995531632,-7.370997240283118,0.0,-4.4980507215582335e-15,1.2657520759663263e-15,0.0,0.0
25150,X,48.0,64.01940981577494,-110.04222277445211,-2.959099877717105e-15,0.0,0.0,-4.639979998341247e-15,0.0
25150,X,54.0,46.54115512501886,-339.2871919342948,0.0,0.0,0.0,0.0,0.0
25150,X,72.0,37.30645617009754,-411.0324286888921,-2.959099877717105e-15,-8.996101443116467e-15,2.5315041519326527e-15,-4.639979998341247e-15,0.0
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-0.02831231628180356,-1.4916807367378206,0.0,0.0,0.0,0.0,0.0
25150,N,24.0,-0.5625439636361033,-8.721921463516296,-9.247187117865953e-17,0.0,0.0,0.0,0.0
25150,N,30.0,-1.0544548800070652,-12.733688187536895,0.0,0.0,0.0,-2.8999874989632796e-16,-1.1730318408878272e-14
25150,N,48.0,-2.929038651094941,-22.146599050469643,-4.623593558932977e-17,0.0,0.0,0.0,-8.797738806658703e-15
25150,N,54.0,-0.9530217362812363,-5.712905444000122,-1.5604628261398796e-16,-5.886121061414095e-16,1.65635525565906e-16,2.7187382802780744e-17,-7.514735230687643e-15
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-5.810564038840375,0.21335100430895546,0.044538211096324005,0.025828329360938058,-1.8771008001394585,-9.105861451172733e-05,-0.22682608776967889
25150,G,24.0,-91.58303110528689,17.890234594383237,0.903883257862026,0.5400015938280595,-10.47804796143818,-0.0029644605225292693,-4.550415016924222
25150,G,30.0,-155.337277380736,37.15596063637725,1.6136381982173518,0.9758293486793868,-14.563117912077583,-0.006381339369011014,-8.079411480725573
25150,G,48.0,-452.84372721623174,340.84297075702773,5.687778935883568,3.6182823051000117,-30.317932035140405,-0.04240774270618457,-27.719829274793216
25150,G,54.0,-493.9561001128711,977.4731739079791,7.464715231595357,4.863137151541815,-35.73759220543692,-0.0706637110845649,-35.81028129662612
25150,G,72.0,-484.88527285728753,2276.2569439643617,11.043582033165132,7.708251581391394,-43.69748649754376,-0.1769518241693693,-50.40748155864671
25150,G,102.0,-195.88269555733658,1268.1419377377804,6.045400617449938,4.794171481990841,-21.33854108057403,-0.18192470977978578,-27.046526999769405
