,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,8863.062265375716,-4164.522472991084,142.2768576218504,423.7842243757612,5089.8557236349225,2573.3788683373286,-904.8756335724188,-4294.279325579989,197.24212032901232,785.2561803157339,8.434082182029572,-82.82368110111034,-33.26891985241518,83.87750231026696,161.04806845893887,8.484006947241042,463.43259931403054,180.21351681320408,798.6029151690906,141.76856185996704,903.6324480874082,147.60574083684725,889.5961175222493,-48.45211632565154,-54.798502967732595,-62.54841039931733
qN,-4164.522472991084,5823.936671144623,51.3870807350796,-247.93981735475788,-3983.8971192298486,-2063.6339963483747,717.4462579602199,2861.711309202279,-168.99056571957442,-439.5151579665018,-4.754684175742072,-245.48538839132584,-61.059931166034325,63.48567984266332,-2572.256132310188,127.59091947344652,-384.3813854998766,18.207714418342416,173.71538715626733,29.975258088512128,329.0535485115205,28.48440399896798,298.70576394283734,-18.172107563231393,-31.18108572495033,-32.20800783885886
betaG0,142.2768576218504,51.3870807350796,4629.424801776777,2365.611574807816,-4563.128176845221,-2149.821571814191,-52.87741734352372,1.9477104496540107,226.38585015665404,-448.3137730617281,-4.82746410971027,-68.78398826619735,-17.560536696960263,21.670229162361426,-599.93304150955,33.51478716124787,65.2027678285043,-79.18678493359721,-425.1782086774228,-55.18468688416108,-405.53395380797747,-54.17428762272955,-355.3583599693826,28.859231449118514,26.637421971230047,25.638368048113733
betaF0,423.7842243757612,-247.93981735475788,2365.611574807816,1258.8922165173537,-1932.6413201302007,-1208.364135502174,-6.79418923374474,-207.9221716538138,132.0490731906762,-136.90941397600167,-1.4753838074668084,-26.078156257720536,-6.541624239578009,7.418735459908927,-229.87754519329718,13.184848616094644,34.170037352362925,-37.07906515716311,-208.99438179165566,-25.989271686482017,-201.62890790543582,-25.4139115667015,-176.83776989933642,14.616661091143852,13.79144578136015,13.39076173832716
qEG,5089.8557236349225,-3983.8971192298486,-4563.128176845221,-1932.6413201302007,10758.46365563202,2942.0750357128522,-317.0777920909952,-3029.9604169945505,-122.68549012427363,-157.8047171346884,-1.7120737554084127,231.85092121277995,60.079771215329906,-81.82061950105906,2019.8653025459937,-104.06068620318457,-3.980022443509032,153.72729575525477,670.9287095566917,106.05645983616634,621.8089151269616,108.9951814765709,585.5721380337005,-40.05405783205109,-34.39816667269182,-36.744105639664205
qEF,2573.3788683373286,-2063.6339963483747,-2149.821571814191,-1208.364135502174,2942.0750357128522,4261.027256438148,-964.6048395408618,-1528.2719721535314,-72.65301662868367,1.251332129906464,0.013577142591980897,133.75926644422938,34.76339864342544,-47.54224060876159,1167.3862968984438,-60.345657465210344,-4.529089324617165,83.23656934677516,321.1511241098019,56.81453605575717,282.3992299120935,58.32095744376566,261.6983410672596,-17.042446021560522,-12.579490989045059,-12.953412421331063
iG,-904.8756335724188,717.4462579602199,-52.87741734352372,-6.79418923374474,-317.0777920909952,-964.6048395408618,305.57230865880837,526.9434069156932,-14.805344554186712,39.82675170623094,0.42903543348226353,-36.64561124140625,-9.519890421310935,13.308259035544156,-318.44388724547395,15.929495351882393,-10.386166447534382,-13.519590838121875,-26.578446545970117,-8.825447805585018,-15.226418426492838,-9.584289440350714,-18.08603305946817,0.13064371892283452,-1.1201242243206706,-0.8201755297649516
iE,-4294.279325579989,2861.711309202279,1.9477104496540107,-207.9221716538138,-3029.9604169945505,-1528.2719721535314,526.9434069156932,2428.4605784722244,-96.93432282365548,-439.19808830089323,-4.732121344226249,-71.8294833891832,-19.48882257086478,29.579413847862476,-633.3350474710472,32.178032978229155,-28.832986552161604,-69.25670132593326,-304.57365441537775,-51.25095441261508,-317.67483744187837,-54.020172278937416,-319.4058765777918,17.177941659723704,17.317278147422357,20.56804632019127
Kd0,197.24212032901232,-168.99056571957442,226.38585015665404,132.0490731906762,-122.68549012427363,-72.65301662868367,-14.805344554186712,-96.93432282365548,96.35392653690997,3.155443620884047e-26,6.310887241768094e-26,1.835803527102574,0.8358412859286214,-2.74144124937267,1.0891090251900326,-0.5967653954858647,-20.256519260596153,-0.37095494324656003,-3.6594685189210647,-0.28891338199287664,-4.1127255813577515,-0.2920093679402349,-3.9568614663777795,0.31342613922947615,0.3620983546222322,0.39401023596667994
gammaG0,785.2561803157339,-439.5151579665018,-448.3137730617281,-136.90941397600167,-157.8047171346884,1.251332129906464,39.82675170623094,-439.19808830089323,3.155443620884047e-26,1652.3551313762848,17.76439373354481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
