,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,4690.391308250788,-2232.982636247138,314.69083475501395,350.0898362536021,2485.1901888601883,1249.4909608284192,-480.9896185931524,-2290.8011142338105,98.25657856709908,392.8438972664286,4.219858182575606,-40.92206430918437,-16.5483731089411,41.917727788343036,82.34334862093148,4.192857829180439,231.79590581970194,90.14550239365872,399.90942702149516,70.89987457040172,452.4724988210166,73.81450656068785,445.40677695824843,-24.327373895583634,-27.528748572408116,-31.44275857730298
qN,-2232.982636247138,3014.856445635839,-126.13712246085832,-211.03740575170093,-1952.4893653387562,-1007.5386631295448,375.89584745002765,1524.878080054909,-84.22575326690142,-219.86092707873968,-2.3787424695744748,-122.44132025714859,-30.42304265214069,31.649690617766307,-1284.8165848821195,63.71993166189732,-192.26473886388706,9.104213014291608,86.25332841566598,14.997694355943345,163.9209369617181,14.286987409459094,148.93262369400662,-8.830913257003639,-15.194640981834507,-15.518110802871854
betaG0,314.69083475501395,-126.13712246085832,3044.3536903528534,1596.2827783016396,-2807.336975552131,-1392.7196288002503,-52.61173850032722,-160.77367251038166,112.01480522504323,-224.31873429975423,-2.4158237724905565,-34.46377870113471,-8.784023228970693,10.828822813238489,-300.24222790951814,16.757384035819573,32.59762245606933,-39.555486981772454,-212.78804209912818,-27.565072199639424,-203.0235320850724,-27.068044906312814,-177.98475142709705,14.836464470276772,13.71552091012799,13.14525917208387
betaF0,350.0898362536021,-211.03740575170093,1596.2827783016396,864.0653100663038,-1264.5157682344768,-784.8041481654931,-18.06469628587359,-196.2518245910443,65.33632507543015,-68.49044484240875,-0.7381806771742525,-13.067110856113745,-3.2723040563886108,3.7070645554214683,-115.04612105063863,6.592367634910198,17.081827922011197,-18.516918357944327,-104.59973428279743,-12.976955230103941,-100.93735524032111,-12.689009514060492,-88.54207187183637,7.556998585193652,7.150367745368271,6.938383675283187
qEG,2485.1901888601883,-1952.4893653387562,-2807.336975552131,-1264.5157682344768,5845.947826540611,1751.2687005195992,-154.56740918768952,-1463.6436488913841,-60.46164170931813,-79.19922181636142,-0.859520247107639,116.14496781480597,30.04964636375738,-40.88703327051885,1010.7821932837453,-52.02978590992472,-1.9814461013461535,76.84060387938455,335.94490926804167,52.99642941604826,311.4072778532414,54.45004650608353,293.2008128139684,-20.601236327376558,-17.85912091560906,-19.10680249484133
qEF,1249.4909608284192,-1007.5386631295448,-1392.7196288002503,-784.8041481654931,1751.2687005195992,2300.9990661408915,-480.0025432748621,-732.6363018628505,-35.75811881677539,0.6259381632866938,0.00679273687725558,67.00826935715034,17.38752479509418,-23.75747308321823,584.1911609657719,-30.172457658946414,-2.2577657420266917,41.613461999098455,160.98376047119172,28.396902895390276,141.64588212384814,29.14481995646661,131.2603514306222,-8.846806736185549,-6.65694737585157,-6.868144198924086
iG,-480.9896185931524,375.89584745002765,-52.61173850032722,-18.06469628587359,-154.56740918768952,-480.0025432748621,156.3297541253453,280.32666847857547,-7.376367436823644,19.923417299513,0.21465390337070062,-18.355796795103565,-4.76127984735873,6.650398746685767,-159.34995524105048,7.9646180645193905,-5.19446738722265,-6.764044365144943,-13.34930891118541,-4.41325448702497,-7.670059377176154,-4.789467569335894,-9.081311056898627,0.08982930930079022,-0.5209300683413725,-0.35177926133200943
iE,-2290.8011142338105,1524.878080054909,-160.77367251038166,-196.2518245910443,-1463.6436488913841,-732.6363018628505,280.32666847857547,1303.6358980763146,-48.19125511103279,-219.7221975170552,-2.367712233672585,-35.99007268997103,-9.748160854260947,14.780972715165477,-316.9626057974291,16.089036157656526,-14.417752080493727,-34.64808891307133,-152.76963508397063,-25.634044484765074,-159.35940949415146,-27.00965760021447,-160.1672315067325,8.682339359315186,8.795499245342807,10.48055806336315
Kd0,98.25657856709908,-84.22575326690142,112.01480522504323,65.33632507543015,-60.46164170931813,-35.75811881677539,-7.376367436823644,-48.19125511103279,48.196321696545745,3.155443620884047e-26,6.310887241768094e-26,0.9174577085900334,0.41787018678450133,-1.370667196447794,0.5447274695792246,-0.2986226162245946,-10.141401242999317,-0.1860053160086261,-1.8339514146791558,-0.1449248524470264,-2.061461060531315,-0.14661719554711153,-1.9841278133630265,0.15638918089920037,0.18040041485216862,0.19562963398631644
gammaG0,392.8438972664286,-219.86092707873968,-224.31873429975423,-68.49044484240875,-79.19922181636142,0.6259381632866938,19.923417299513,-219.7221975170552,3.155443620884047e-26,826.8702164096082,8.89095136201209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
