,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,2897.8700333744914,-1274.5137418996217,54.08302115606698,205.84524575278405,1311.1507028461765,1280.322976394386,-351.00855019016757,-1425.3292000615197,0.0,244.98122315634566,2.920807005863499,-28.156027928020606,-14.16523807674806,34.2000058086491,85.81038584057119,2.889033031434112,196.3475386199712,63.62153097660265,267.1489014230459,49.69564672114778,299.9216629972168,51.605786431856544,294.1379483761302,-13.35770269043037,-15.393023051883581,-18.25821521668054
qN,-1274.5137418996217,2070.973388561486,120.13553827323474,-65.2454849109034,-1249.3793810749885,-1048.1511456510968,292.33301336465865,937.6684322613767,0.0,-113.50798427529803,-1.330185672042384,-95.41801794167992,-26.11479496594732,23.958042751011707,-1018.4006289015867,52.830178845813634,-164.02261054410747,12.57560764425099,103.09063336805363,16.334710903124567,169.33221733442085,15.827598762410718,156.63981039830998,-7.0442678819560784,-11.590847779039551,-12.63980502113867
betaG0,54.08302115606698,120.13553827323474,3275.3780058050606,2290.184805774166,-3220.6136276665316,-2146.6524378766567,-23.00275222916204,-41.29597941134163,0.0,-165.47343802609632,-2.037414908062744,-29.646288620981593,-8.825145560557456,11.997519693868094,-233.55879420715632,14.407740340633307,54.0122219263335,-25.986298531625216,-114.05255100919251,-18.1504380212009,-108.14713539677422,-18.196300076838966,-98.10858976527756,5.8742789919642275,5.476612338539276,5.793020482671904
betaF0,205.84524575278405,-65.2454849109034,2290.184805774166,1676.6329241922983,-2098.7959154883843,-1557.0772280251515,-19.33463587805535,-140.18872945219562,0.0,-45.064258551625926,-0.5499481622792672,-11.697320390229537,-3.5553943019224348,5.048182333512721,-88.12299931553802,5.926604492800313,36.34412451238545,-14.557000166497017,-76.36606536134127,-10.528931499505909,-78.0185131169448,-10.78556195952502,-74.90165660208437,4.422357800618657,4.690910650094193,5.47521039030642
qEG,1311.1507028461765,-1249.3793810749885,-3220.6136276665316,-2098.7959154883843,5730.081996132967,2507.033464933897,-122.15442685398489,-764.5237418360301,0.0,-866.2535035042242,-14.161478580892325,98.55919873245982,28.270570081353025,-36.125810688658774,826.151666386292,-44.951029887110906,-24.102750529696554,43.63167471864903,136.6344940877386,28.500077684905673,106.46453471181057,29.728523962437418,102.42812298873606,-5.8205625196825395,-3.6228866885047384,-4.297375179208049
qEF,1280.322976394386,-1048.1511456510968,-2146.6524378766567,-1557.0772280251515,2507.033464933897,3058.238904466474,-388.8836707241372,-753.9395254329363,0.0,-18.5660181616784,-0.3190228094268705,56.118790351316626,16.125627245126072,-20.610072477647723,472.19294322112614,-25.64891830784745,-10.37052054910039,38.79403125545146,160.79308690079785,27.219647375421317,154.74909607650181,28.36540986012751,151.6201423107604,-8.028438154952873,-7.663695518805906,-9.185576794306622
iG,-351.00855019016757,292.33301336465865,-23.00275222916204,-19.33463587805535,-122.15442685398489,-388.8836707241372,107.40448555347585,214.2288294189478,0.0,13.464810606629722,0.17045143140945873,-15.572900670237368,-4.392516915139186,5.442253248732152,-133.28402814432525,6.885859724530729,-6.472676754168302,-4.800394580951445,-9.939329409130256,-2.9724600067240443,-5.002018184305073,-3.247537002243534,-6.028020247640135,0.23423734443430483,-0.13980607864597897,-0.03884907575813327
iE,-1425.3292000615197,937.6684322613767,-41.29597941134163,-140.18872945219562,-764.5237418360301,-753.9395254329363,214.2288294189478,830.4948010823774,0.0,-141.07453068481956,-1.7227847837030217,-26.829862362618066,-7.766282254018111,9.80222322450893,-239.97007624779425,12.380422695009912,-22.36400171371195,-24.890794579307926,-100.56209055836047,-18.218247737510467,-102.85635101060387,-19.141278524095924,-102.90861547642588,4.7255195797566865,4.81022537094782,5.930653254485943
Kd0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaG0,244.98122315634566,-113.50798427529803,-165.47343802609632,-45.064258551625926,-866.2535035042242,-18.5660181616784,13.464810606629722,-141.07453068481956,0.0,1370.2853914562165,20.26811855066027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,2.920807005863499,-1.330185672042384,-2.037414908062744,-0.5499481622792672,-14.161478580892325,-0.3190228094268705,0.17045143140945873,-1.7227847837030217,0.0,20.26811855066027,0.3092482156560421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-28.156027928020606,-95.41801794167992,-29.646288620981593,-11.697320390229537,98.55919873245982,56.118790351316626,-15.572900670237368,-26.829862362618066,0.0,0.0,0.0,156.90437287457254,44.88041573972975,-56.7028475740602,3.9399216118645373,-0.25066374333320307,0.00734043391895417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-14.16523807674806,-26.11479496594732,-8.825145560557456,-3.5553943019224348,28.270570081353025,16.125627245126072,-4.392516915139186,-7.766282254018111,0.0,0.0,0.0,44.88041573972975,14.359165137516506,-22.06832595099235,1.1248450637017742,-0.07400083962015194,0.0017626949138025239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,34.2000058086491,23.958042751011707,11.997519693868094,5.048182333512721,-36.125810688658774,-20.610072477647723,5.442253248732152,9.80222322450893,0.0,0.0,0.0,-56.7028475740602,-22.06832595099235,45.74892224918613,-1.4871915964203775,0.10334380254048017,-0.0016284687949978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,85.81038584057119,-1018.4006289015867,-233.55879420715632,-88.12299931553802,826.151666386292,472.19294322112614,-133.28402814432525,-239.97007624779425,0.0,0.0,0.0,3.9399216118645373,1.1248450637017742,-1.4871915964203775,1353.9354915905058,-72.48357796716604,4.920731264796275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,2.889033031434112,52.830178845813634,14.407740340633307,5.926604492800313,-44.951029887110906,-25.64891830784745,6.885859724530729,12.380422695009912,0.0,0.0,0.0,-0.25066374333320307,-0.07400083962015194,0.10334380254048017,-72.48357796716604,4.559036041299984,6.496378371647614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,196.3475386199712,-164.02261054410747,54.0122219263335,36.34412451238545,-24.102750529696554,-10.37052054910039,-6.472676754168302,-22.36400171371195,0.0,0.0,0.0,0.00734043391895417,0.0017626949138025239,-0.0016284687949978368,4.920731264796275,6.496378371647614,219.1275408085699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,63.62153097660265,12.57560764425099,-25.986298531625216,-14.557000166497017,43.63167471864903,38.79403125545146,-4.800394580951445,-24.890794579307926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47091450790341,193.71474813420693,0.0,0.0,0.0,0.0,-11.124439559412245,0.0,0.0
k_EA_stationary,267.1489014230459,103.09063336805363,-114.05255100919251,-76.36606536134127,136.6344940877386,160.79308690079785,-9.939329409130256,-100.56209055836047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.71474813420693,1330.4175870445108,0.0,0.0,0.0,0.0,-80.60770470428045,0.0,0.0
