,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss
mu0,5497.063462371827,-2424.779704926564,-160.3919261380257,215.51167085756933,2555.8183721388014,2708.819986810695,-661.9316239490315,-2627.8236308734517,0.0,481.06666269903775,5.864841128699778,-57.20253984012852,-28.48628871417444,68.88144101586668,170.96879301174158,5.788102725970239,394.54474987067175,128.0479956079436,559.9370090520132,100.23646651512712,632.9534990738013,104.42238819412918,627.0258333409912,-30.319488992570104,-35.88743700973901,-43.682355320070876
qN,-2424.779704926564,4077.4504389977374,400.60697869316016,-17.38357968756086,-2484.9330091131833,-2205.180691505292,569.1986700319886,1763.8907651252248,0.0,-222.3838331840365,-2.6851759032168476,-191.80014667538003,-52.399663155147735,48.271555327361106,-2050.610086260089,106.34367201082782,-330.64293659439295,22.877760315111722,186.00467711067964,30.29364306131192,310.38020551577165,28.505495789932123,277.1282938163752,-14.773583549496069,-24.95440593522888,-26.954112339457694
betaG0,-160.3919261380257,400.60697869316016,5720.044193285945,4003.397322564853,-5707.187366894988,-3984.5738369224196,5.061236667744545,100.62013515521318,0.0,-333.70388084716467,-4.231218518405959,-59.62733181574349,-17.71983570747297,24.225139336125817,-470.6472040530109,29.07184624642058,111.52895627876595,-52.39465566697932,-241.5789832924578,-36.65425220417781,-232.1160959395695,-36.70978129592023,-212.2078857979326,13.306756194193362,12.77223739172239,13.78659101130205
betaF0,215.51167085756933,-17.38357968756086,4003.397322564853,2947.4985865620597,-3694.1086993115546,-2907.155054483946,-1.6760137714305419,-140.49834043218476,0.0,-86.15477291148234,-1.0734307494977093,-23.59165053617399,-7.166247776076204,10.260453451990312,-177.60206946825576,12.021239820571807,76.7124823189456,-30.67624341257993,-168.90178085059912,-22.40700949041459,-176.07455565919815,-23.110552794548983,-171.69311489785662,10.476474499471271,11.566093123113918,13.865430360674644
qEG,2555.8183721388014,-2484.9330091131833,-5707.187366894988,-3694.1086993115546,10554.751067568572,4671.452782004154,-265.67311355702225,-1495.5574577338016,0.0,-1775.7481711095304,-28.997151925127085,197.9811990545508,56.68865183799191,-72.81878187648958,1662.442431192288,-90.5562386516602,-53.86771727904462,84.80696409842149,278.3337703004294,55.4499884687353,222.93771419987144,58.29841240184395,221.23298115957348,-12.198759462775673,-7.546694035360622,-9.477451069537748
qEF,2708.819986810695,-2205.180691505292,-3984.5738369224196,-2907.155054483946,4671.452782004154,6115.523849232532,-787.7539858329523,-1576.9179899572614,0.0,-43.87048095242746,-0.7528602492260974,112.84809282554383,32.392444125971345,-41.70373840735561,950.3495810619104,-51.82670760581362,-29.397657080859382,82.14749508661266,367.40752606580924,58.43529193097632,366.74201506080703,61.3887744403767,367.21707965678644,-19.802280698002935,-20.08948647135584,-24.98348239930978
iG,-661.9316239490315,569.1986700319886,5.061236667744545,-1.6760137714305419,-265.67311355702225,-787.7539858329523,202.32672738285115,397.5987398840721,0.0,26.472635816022795,0.346205434613302,-31.269307181031017,-8.805623059177849,10.972432542153847,-268.0276444413556,13.872711869781003,-11.93282173030126,-9.419390678529073,-21.23318510909022,-5.868503905940462,-12.280847483850348,-6.497254819196868,-15.476996245076439,0.4847311480717468,-0.3294275050613089,-0.032810768480008565
iE,-2627.8236308734517,1763.8907651252248,100.62013515521318,-140.49834043218476,-1495.5574577338016,-1576.9179899572614,397.5987398840721,1492.4730419236432,0.0,-271.35125237137584,-3.3939478144546027,-54.05683259425408,-15.638861814105764,19.903166370746124,-483.7506527889533,25.08984744968937,-40.3711445268661,-48.62692286313525,-205.29209319980416,-35.742484380542635,-213.47410712912287,-37.88180208778158,-218.28488841915268,10.315424467379449,10.852909112428033,13.960722177989526
Kd0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaG0,481.06666269903775,-222.3838331840365,-333.70388084716467,-86.15477291148234,-1775.7481711095304,-43.87048095242746,26.472635816022795,-271.35125237137584,0.0,2767.3077137476685,41.31298985951318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,5.864841128699778,-2.6851759032168476,-4.231218518405959,-1.0734307494977093,-28.997151925127085,-0.7528602492260974,0.346205434613302,-3.3939478144546027,0.0,41.31298985951318,0.6342124492386553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-57.20253984012852,-191.80014667538003,-59.62733181574349,-23.59165053617399,197.9811990545508,112.84809282554383,-31.269307181031017,-54.05683259425408,0.0,0.0,0.0,314.97939915433324,89.90839440601805,-114.0681459707936,7.946366598545636,-0.5048033540991572,0.014886139661217159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-28.48628871417444,-52.399663155147735,-17.71983570747297,-7.166247776076204,56.68865183799191,32.392444125971345,-8.805623059177849,-15.638861814105764,0.0,0.0,0.0,89.90839440601805,28.666551469584853,-44.218385616170075,2.261510747307658,-0.14853518212108488,0.0035651977774457068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,68.88144101586668,48.271555327361106,24.225139336125817,10.260453451990312,-72.81878187648958,-41.70373840735561,10.972432542153847,19.903166370746124,0.0,0.0,0.0,-114.0681459707936,-44.218385616170075,92.09406718608949,-3.004099128294891,0.20842343109535538,-0.003307147916269307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,170.96879301174158,-2050.610086260089,-470.6472040530109,-177.60206946825576,1662.442431192288,950.3495810619104,-268.0276444413556,-483.7506527889533,0.0,0.0,0.0,7.946366598545636,2.261510747307658,-3.004099128294891,2725.0306800463063,-145.8239961463106,9.970644939451734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,5.788102725970239,106.34367201082782,29.07184624642058,12.021239820571807,-90.5562386516602,-51.82670760581362,13.872711869781003,25.08984744968937,0.0,0.0,0.0,-0.5048033540991572,-0.14853518212108488,0.20842343109535538,-145.8239961463106,9.159457820137721,13.153147038870724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,394.54474987067175,-330.64293659439295,111.52895627876595,76.7124823189456,-53.86771727904462,-29.397657080859382,-11.93282173030126,-40.3711445268661,0.0,0.0,0.0,0.014886139661217159,0.0035651977774457068,-0.003307147916269307,9.970644939451734,13.153147038870724,447.2972211264581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,128.0479956079436,22.877760315111722,-52.39465566697932,-30.67624341257993,84.80696409842149,82.14749508661266,-9.419390678529073,-48.62692286313525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.51142650002339,389.907877170065,0.0,0.0,0.0,0.0,-24.766709121345066,0.0,0.0
k_EA_stationary,559.9370090520132,186.00467711067964,-241.5789832924578,-168.90178085059912,278.3337703004294,367.40752606580924,-21.23318510909022,-205.29209319980416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.907877170065,2699.527542612422,0.0,0.0,0.0,0.0,-181.5189702111209,0.0,0.0
k_IAA_growth,100.23646651512712,30.29364306131192,-36.65425220417781,-22.40700949041459,55.4499884687353,58.43529193097632,-5.868503905940462,-35.742484380542635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68809257302673,305.61352891967954,0.0,0.0,0.0,-20.683501095591105,0.0
k_IAA_stationary,632.9534990738013,310.38020551577165,-232.1160959395695,-176.07455565919815,222.93771419987144,366.74201506080703,-12.280847483850348,-213.47410712912287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.61352891967954,3047.246741611758,0.0,0.0,0.0,-220.36889385528008,0.0
k_EO_growth,104.42238819412918,28.505495789932123,-36.70978129592023,-23.110552794548983,58.29841240184395,61.3887744403767,-6.497254819196868,-37.88180208778158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.351705571809475,314.0991205611526,0.0,0.0,-25.67372329916598
k_EO_stationary,627.0258333409912,277.1282938163752,-212.2078857979326,-171.69311489785662,221.23298115957348,367.21707965678644,-15.476996245076439,-218.28488841915268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0991205611526,2972.396882072493,0.0,0.0,-260.3724639543667
alpha_EA_loss,-30.319488992570104,-14.773583549496069,13.306756194193362,10.476474499471271,-12.198759462775673,-19.802280698002935,0.4847311480717468,10.315424467379449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.766709121345066,-181.5189702111209,0.0,0.0,0.0,0.0,13.180901567797267,0.0,0.0
alpha_IAA_loss,-35.88743700973901,-24.95440593522888,12.77223739172239,11.566093123113918,-7.546694035360622,-20.08948647135584,-0.3294275050613089,10.852909112428033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.683501095591105,-220.36889385528008,0.0,0.0,0.0,17.464575620243426,0.0
alpha_EO_loss,-43.682355320070876,-26.954112339457694,13.78659101130205,13.865430360674644,-9.477451069537748,-24.98348239930978,-0.032810768480008565,13.960722177989526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.67372329916598,-260.3724639543667,0.0,0.0,25.498792033687725
