,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary
k_EA_growth,11.672663521044688,141.42951303259335,3.833866200211491e-06,0.00015323082993970368,1.6398020150220857e-06,6.0625519544841444e-05
k_EA_stationary,141.42951303259335,2340.8987185631086,-1.5104776327171035e-06,-1.1828038878489782e-05,-2.3173293863237104e-07,-4.4479296580030265e-06
k_IAA_growth,3.833866200211491e-06,-1.5104776327171035e-06,16.44112901794393,288.07446150416337,-6.3351250817238e-08,-1.091804832844989e-06
k_IAA_stationary,0.00015323082993970368,-1.1828038878489782e-05,288.07446150416337,6869.713506673587,-1.4395936054339335e-07,-7.931809040718243e-12
k_EO_growth,1.6398020150220857e-06,-2.3173293863237104e-07,-6.3351250817238e-08,-1.4395936054339335e-07,7.2579435244019415,117.81646024325454
k_EO_stationary,6.0625519544841444e-05,-4.4479296580030265e-06,-1.091804832844989e-06,-7.931809040718243e-12,117.81646024325454,2668.055771765645
