candidate,family,t,temperature_c,X,Xd,N,G,F,E,CO2,CO2_rate,N_input_rate,G_input_rate,F_input_rate,E_input_rate,X_input_rate,termination
glucose_rich_growth_yield,sugar_initial,30.0,19.0,4.52424294464399,0.0,0.0002603607341865693,135.61880140935483,12.070085446109582,22.145248201229133,20.88489140051976,1.037545238938445,1.1295144709402668e-06,2.7200598543628178e-08,5.7110331805628196e-102,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,33.0,19.0,4.532462404347862,0.0,6.016864879206657e-05,131.90338343726566,11.461218433330894,25.241254835509956,23.84246144555338,0.9858566812957024,0.00016763481088432044,5.809911120269795e-05,4.373048693269107e-89,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,36.0,19.0,4.641281261192986,0.0,0.0008528570892838036,128.2539129728084,10.797406712547389,28.25759839629352,26.72393051675122,0.9604896899542922,0.0033670351836286,0.016794673015367318,4.531739938286129e-77,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,39.0,19.0,4.9412850630482605,0.0,0.0026480399212966033,126.3236670681273,10.000513584668635,31.314615107596097,29.644254056243874,0.9734411792370211,0.00915255055543989,0.6570291726903059,6.355601829061644e-66,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,42.0,20.5,5.079085706010198,0.0,0.0009616125026365012,132.79013221432814,9.318936004939571,34.50193607270517,32.68905535154343,1.0149337644423089,0.0033670351836286,3.4786344176773794,1.2063113657667799e-55,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,45.0,20.5,5.095022381810679,0.0,0.00010128605780348097,136.50890822182146,8.773487212169679,37.56655854945132,35.61664456798792,0.975863071508245,0.00016763481088432044,2.4925504783054624,3.09865477967863e-46,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,48.0,20.5,5.096162269606525,0.0,7.168053450553925e-06,133.62104188261412,8.266080103451133,40.511615628956726,38.43001470189356,0.9377900440082928,1.1295144709402668e-06,0.24170752488264471,1.077204118183107e-37,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,51.0,20.5,5.096240366130444,0.0,4.907293583189656e-07,130.1423539780534,7.783252816048644,43.347827126244106,41.13940623641967,0.9031305108974413,1.02998387588328e-09,0.0031721039902372393,5.06796786007014e-30,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,54.0,20.5,5.096245710978391,0.0,3.3528887393188084e-08,126.76671442206667,7.322871466110848,46.08486091301271,43.75405474858998,0.8715495034499805,1.2711010833519445e-13,5.633985144498539e-06,3.226864544157946e-23,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,57.0,20.5,5.096246076773976,0.0,2.2385579378181028e-09,123.49368963469588,6.883709713669678,48.730967830938766,46.281842147286,0.8425957989761987,2.1229549968301287e-18,1.3542380593384266e-09,2.7806008713231224e-17,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,60.0,20.5,5.09624610180875,4.235164736271502e-22,9.707144515453604e-11,120.31481715491368,6.464763893184973,51.29322885733442,48.729532787001055,0.815896879335394,4.79857760903251e-24,4.4054002150243007e-14,3.242706260685361e-12,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,63.0,20.5,5.096246103522164,0.0,-4.949480248459401e-11,117.22275819904314,6.065173561903883,53.777771583427565,51.10298026638807,0.7911491592462014,1.467896025711148e-30,1.9394864889395992e-19,5.117850575827731e-08,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,66.0,20.5,5.096246103639452,0.0,-5.952775305511157e-11,114.21111349587835,5.684502881734309,56.189946952077285,53.40729626322492,0.7681053317498672,6.076998124096422e-38,1.1555777856929975e-25,0.0001093147157210114,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,69.0,20.5,5.0962461036474895,4.235164736271502e-22,-6.021519524437751e-11,111.27444048274714,5.41223110822817,58.53659529203995,55.64901524394463,0.7472396597356135,3.4048183440608092e-46,9.31799872780845e-33,0.031599535144299515,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,72.0,20.5,5.096246103648043,0.0,-6.026253635223328e-11,108.41405997154969,8.638547108337482,60.89052005693987,57.89768528742729,0.7495566806590807,2.5817240839904036e-55,1.0168505907148783e-40,1.2362143885897663,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,75.0,20.5,5.096246103648082,0.0,-6.026588306157007e-11,105.64560372194126,27.506461881889216,63.33892732842795,60.236613093335464,0.7796426009472562,2.6493341792175345e-65,1.5017674254379417e-49,6.5451247806364075,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,78.0,20.5,5.0962461036480855,0.0,-6.02661507944969e-11,102.95686043544495,40.732921010740284,65.7710757989274,62.56000910346528,0.7744653356308461,3.6793804360503644e-76,3.00164446867168e-59,4.68978683693839,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,81.0,20.5,5.0962461036480855,0.0,-6.026618311970939e-11,100.3330970308622,41.255337813135995,68.15296674059715,64.83539482829458,0.7584619071835862,6.915501556566798e-88,8.119454599028545e-70,0.4547778584424993,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,84.0,23.0,5.071757674455801,0.024488428892948375,-3.4660856363277346e-11,97.47845018506959,40.2615906725775,70.79343890232106,67.35779942645975,0.8408015314561199,1.7590723743820603e-100,2.9723880111769377e-81,0.005968381249766301,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,87.0,23.0,5.04465997409121,0.05158612895615835,-8.880505336175455e-12,94.70734742506318,39.26439599491247,73.36224186646892,69.81173948402754,0.817980017720268,6.05556638095217e-114,1.472635211103269e-93,1.0600463100004523e-05,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,90.0,23.0,5.014778150398733,0.08146795260461645,-5.11514405184863e-12,92.01652735549642,38.28139243367027,75.86206366392817,72.19978283775409,0.7960144494865221,2.8212194312971985e-128,9.874063048193744e-107,2.5480277651524525e-09,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,93.0,23.0,4.981937900657017,0.11430820227643625,8.638276331337633e-13,89.40317317079811,37.312524358191425,78.29518963222147,74.5241126372893,0.774776597751186,1.7788117920324328e-143,8.959992533514248e-121,8.28885437614579e-14,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,96.0,23.0,4.945967525882706,0.15027857705679504,3.464370526419121e-13,86.86485323771424,36.35780850376965,80.6635544208957,76.7865770251676,0.7541547934820815,1.5178685738647897e-159,1.1003489560360255e-135,3.6491851560945993e-19,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,99.0,23.0,4.906700234691448,0.18954586824671904,4.605371937026522e-13,84.39947008748193,35.41735542480686,82.96878691107582,78.98873204780331,0.7340516712905195,1.752868655616636e-176,1.828791775483585e-151,2.174244227176402e-25,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,102.0,23.0,4.863976685519583,0.23226941741584256,6.950887375867834e-13,82.00521599682533,34.491359999105924,85.21224954888712,81.13187923013618,0.71438239073592,2.7395272021068067e-194,4.1134774447814495e-168,1.7532013157058865e-32,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,105.0,23.0,4.817647742090093,0.27859836084173545,1.0027346196166318e-12,79.68053377700757,33.58009242330236,87.39507332825686,83.21709899419224,0.6950732508043495,5.79445901350116e-213,1.252174965804391e-185,1.913226053784755e-40,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,108.0,23.0,4.767577407214478,0.3286686957125351,1.4147024045306477e-12,77.4240817022911,32.68388946028244,89.51818937900977,85.2452808347313,0.6760606090635697,1.658674659037898e-232,5.158601138306001e-204,2.8256074110682855e-49,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,111.0,23.0,4.713645887224403,0.3826002156961762,1.965083687319447e-12,75.23470175505632,31.80314574736165,91.58235789751281,87.21715095627067,0.6572900354211554,6.425701695876345e-253,2.87613931453405e-223,5.647658027738536e-59,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,114.0,23.0,4.655752726924456,0.4404933759876262,2.6919172479427947e-12,73.11139056080196,30.93830502527644,93.5881949788177,89.13329790543995,0.6387156439013356,3.3689219298360384e-274,2.17019582542809e-243,1.5276926839824832e-69,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,117.0,23.0,4.593819942821984,0.5024261600790232,3.639269797508724e-12,71.05327254515554,30.089851193904924,95.53619776292699,90.99419659284281,0.6202995558135601,2.3904098507905938e-296,2.2161490449068464e-264,5.592611379556884e-81,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,120.0,23.0,4.527795071391921,0.5684510314987071,4.527132834483281e-12,69.05957497557407,29.258299143911795,97.42676818499308,92.80023098127624,0.6020114552464271,2.29543e-319,3.0627393799289433e-286,2.770794529039714e-93,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,123.0,23.0,4.457654040166046,0.638592062713707,5.457323100740038e-12,67.12960465819974,28.444185353766834,99.26023551591415,94.55171561843352,0.5838282037937053,0.0,5.72838443938482e-309,1.8578260024647662e-106,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,126.0,20.5,4.410412080397387,0.6858340225019508,3.782038607081357e-12,65.46002354894055,27.77734122525402,100.82483799203386,96.04635757575996,0.4982139783793991,0.0,0.0,1.6858416873991896e-120,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,129.0,20.5,4.360645617369027,0.7356004855303381,3.7797081169534366e-12,63.83260779403328,27.12005741919493,102.35271402912662,97.5059153007969,0.4865192334262402,0.0,0.0,2.0703300073444863e-135,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,132.0,20.5,4.308336945963498,0.7879091569305404,4.23527952331116e-12,62.24699575358067,26.472652889499614,103.84401505899487,98.93053345413968,0.4748727085602617,0.0,0.0,3.440910694011243e-151,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,135.0,20.5,4.25348026249646,0.8427658403889114,4.976807221629129e-12,60.70285361865713,25.835455962346153,105.29886597552648,100.32033134510031,0.4632659533365941,0.0,0.0,7.739595463556685e-168,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,138.0,20.5,4.196082469794143,0.9001636330799722,5.9395959582441105e-12,59.19986813192259,25.208801055292625,106.7173723160666,101.6754097919675,0.4516928040611709,0.0,0.0,2.3559938798774224e-185,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,141.0,20.5,4.1361638783145365,0.9600822245460827,7.094060329119155e-12,57.73773969118979,24.59302530717177,108.09962718387267,102.995857734927,0.44014930134390434,0.0,0.0,9.70601796272952e-204,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,144.0,20.5,4.073758782394701,1.022487320450248,8.434528264824736e-12,56.31617583906703,23.98846514136597,109.44571789905305,104.28175858960658,0.42863360363985853,0.0,0.0,5.411517405927446e-223,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,147.0,20.5,4.008915891864825,1.0873302109622165,9.966381449820265e-12,54.934885149883215,23.395452791167937,110.75573235615094,105.53319632038318,0.417145893836243,0.0,0.0,4.0832696887208296e-243,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,150.0,20.5,3.9416986011661197,1.154547501640681,1.1697713970926651e-11,53.59357153126623,22.814312821377225,112.02976505909845,106.75026120548675,0.4056882765176389,0.0,0.0,4.169731650354972e-264,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,153.0,20.5,3.872185080736834,1.2240610220473238,1.363459768967328e-11,52.29192896201595,22.245358684879715,113.26792279871299,107.93305526062969,0.3942646641408358,0.0,0.0,5.76260940509761e-286,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,156.0,20.5,3.8004681787510166,1.2957779240080842,1.577795959764708e-11,51.02963669031826,21.688889356520296,114.47032993430287,109.08169728444803,0.38288065097168517,0.0,0.0,1.07780773848213e-308,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,159.0,20.5,3.726655125234406,1.3695909774973047,1.8120947579998982e-11,49.80635491693459,21.14518608893879,115.63713323934124,110.19632748750293,0.37154337427173073,0.0,0.0,0.0,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,162.0,20.5,3.6508670350301435,1.445379067672044,2.0646372772354643e-11,48.62172098685498,20.614509336056283,116.76850627155893,111.2771116669668,0.3602613628595022,0.0,0.0,0.0,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,165.0,20.5,3.5732382108997025,1.5230078917711807,2.332416127312464e-11,47.475346110140926,20.097095889477313,117.86465323015405,112.32424489135947,0.349044373793886,0.0,0.0,0.0,0.0,0.0,optimal
glucose_rich_growth_yield,sugar_initial,168.0,20.5,3.4939152530493245,1.6023308495890036,2.6108961184504796e-11,46.366812628470505,19.593156271168873,118.92581226701279,113.33795466370925,0.3379032185158991,0.0,0.0,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,0.0,19.5,0.3953245803423797,0.0,0.23459000403962402,21.42711843100526,154.66454615405888,0.0,0.0,0.15627363987186987,0.0,0.0,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,3.0,19.5,0.5285275166928732,0.0,0.3255613526732354,20.858211597006715,154.05704637432484,0.6438469950663122,0.61505765688883,0.20501921896294334,0.034121863859503845,1.5867451041825984e-229,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,6.0,19.5,0.7064198858839019,0.0,0.31544083695500474,20.119627187834443,153.2524767060843,1.4836100425873329,1.4172710652109513,0.2674044694407069,0.0016988275688120634,5.543178356865232e-210,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,9.0,19.5,0.943620797432832,0.0,0.2951848972540713,19.1697845440499,152.18990304084733,2.5706703019619113,2.4557238981841487,0.3461509443243986,1.1446610119240904e-05,2.620725741502214e-191,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,12.0,19.5,1.259289155265811,0.0,0.2681825061160653,17.963061381117406,150.79121484148536,3.9645545796302755,3.787281247005176,0.4438524496070078,1.043795733446961e-08,1.6768543140269204e-173,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,15.0,19.5,1.677931892291066,0.0,0.23237160597406334,16.454406183690896,148.95753319452086,5.730561251562712,5.474321699181137,0.5623468173919844,1.2881462697120145e-12,1.452045170672345e-156,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,18.0,19.5,2.2291983999885123,0.0,0.18521600499268814,14.609291020372769,146.5668791340811,7.933547014123028,7.578801912124038,0.7014934043142954,2.151423357080115e-17,1.7016724086849676e-140,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,21.0,19.5,2.941376231750878,0.0,0.12429597231622687,12.426615219614602,143.4821033398028,10.622103739824516,10.14714099391528,0.8561130272637377,4.862925480874085e-23,2.698875331604956e-125,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,24.0,19.5,3.7836677738757962,0.0,0.05224595056480776,10.01999875032868,139.64477995226545,13.769269550762386,13.153582655286575,1.0021472204570863,1.488595502714874e-29,5.792962625715891e-111,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,27.0,19.5,4.307005061571596,0.0,0.007479428433188254,7.957298993339141,135.684788194259,17.01784980320273,16.25690405554487,1.0344404667527471,6.464681370536633e-26,1.682789004308179e-97,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,30.0,19.5,4.386963173532104,0.0,0.0006397732569968148,6.471674189155099,132.07703489767582,20.04690003554544,19.150511625013127,0.9645358564894064,5.570639363872045e-20,6.615606127493619e-85,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,33.0,19.5,4.393841613422718,0.0,5.138821579374218e-05,5.279060339260649,128.60793699276675,22.8423986997905,21.821010783107877,0.8901663860315733,6.496418571807698e-15,3.5198216006474574e-73,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,36.0,19.5,4.394394363413475,0.0,4.10602455346997e-06,4.297264443251102,125.22632832988351,25.43265095574823,24.29544103673713,0.8248100845430786,1.0253071618493417e-10,2.534444000401766e-62,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,39.0,19.5,4.394445597768398,0.0,3.8041467303485134e-07,3.4906820237026865,121.92211097983365,27.845142581662323,26.600059149532427,0.7682060375984274,2.1900045588210723e-07,2.4697658629439983e-52,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,42.0,19.5,4.396492376432376,0.0,1.5216954143446721e-05,2.8296593375664374,118.68716682891062,30.104810756041406,28.758687244918214,0.7195426984619269,6.330632208682686e-05,3.2571660805400598e-43,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,45.0,19.5,4.476230881291684,0.0,0.0006242208902351346,2.2372563551151203,115.40586971568926,32.262390079858655,30.819791348265237,0.6870347011156713,0.002476624605237316,5.81346496674036e-35,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,48.0,19.0,4.893377945205967,0.0,0.0042786543318534586,1.5284551586194854,111.71953657383024,34.41078809395397,32.87212468015876,0.6841111106311714,0.013112464331178233,1.4042397160617858e-27,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,51.0,19.0,5.238377805448902,0.0,0.0029536748778987536,0.9931797227824238,107.91935744544621,36.55365983970116,34.91917884838828,0.6823513894098377,0.009395491252071205,4.5904840269212824e-21,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,54.0,19.0,5.3001516558914545,0.0,0.00040280796477213434,0.7350202637088387,104.36499119168158,38.61469368426744,36.88805446157174,0.6562918710611505,0.0009110992757661475,2.0308916093130132e-15,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,57.0,19.0,5.304931767034151,0.0,2.978602844158066e-05,0.5681976883145583,100.93118850707168,40.59193550147772,38.776884771435526,0.6296101032879229,1.1957019747578297e-05,1.215978920242135e-10,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,60.0,19.0,5.305257103966942,0.0,2.020262174614647e-06,0.44248984063815994,97.57916711332169,42.495702611643125,40.59552576380322,0.6062136641225588,2.1236905170089824e-08,9.853179244884514e-07,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,63.0,19.0,5.305279123634174,0.0,1.3670461200530367e-07,0.34839783822477344,94.30239966183323,44.33549620079248,42.35305378330534,0.5858426731673689,5.104703776505335e-12,0.0010805323075879442,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,66.0,19.0,5.305280613624202,0.0,9.250152178464646e-09,0.6547653216469856,91.1227976993104,46.17986025471002,44.11494790123265,0.5872980393090982,1.6605841904663307e-16,0.16036521328152376,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,69.0,19.0,5.305280714444761,0.0,6.25913259750534e-10,8.901626335351832,88.46463234515387,48.681720598567836,46.504938648642735,0.7966635824699608,7.310755990278139e-22,3.221021412560911,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,72.0,19.0,5.305280721266806,0.0,4.2352263205204726e-11,32.77219438583296,86.62333505345293,51.47040210276477,49.16892547303403,0.8879956081303283,4.355868044023546e-28,8.75564397484181,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,75.0,19.0,5.305280721728421,0.0,2.8654819209890795e-12,39.983319411125585,84.97818369707684,54.18970066301583,51.766631781622024,0.8659021028625713,3.5123531617884443e-35,3.221021412560911,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,78.0,19.0,5.305280721759656,0.0,1.9360034079477922e-13,38.10749095013978,83.346069912756,56.828788189093544,54.28771365752131,0.840360625299651,3.832945776977863e-43,0.16036521328152376,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,81.0,19.0,5.30528072176177,0.0,1.2806910109410526e-14,35.85036560848949,81.71674637428512,59.39234381415497,56.736641008486224,0.8163091169881609,5.660805199796845e-52,0.0010805323075879442,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,84.0,19.0,5.305280721761913,0.0,5.73489874751791e-16,33.68190367991545,80.08870881994392,61.8847971349693,59.1176453637942,0.7936681184358056,1.1314484738702466e-61,9.853179244884514e-07,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,87.0,19.0,5.305280721761923,0.0,-2.542845581484841e-16,31.601353193720524,78.46071938403068,64.30991384430995,61.43432403490516,0.7722262237034002,3.060570500807852e-72,1.215978920242135e-10,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,90.0,19.0,5.305280721761924,0.0,-3.102950541205073e-16,29.6053407449145,76.83172488248401,66.6708855381552,63.68972590697222,0.751800624022,1.1204204608831106e-83,2.0308916093130132e-15,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,93.0,19.0,5.305280721761924,0.0,-3.140846015647503e-16,27.691013781862942,75.2008397371811,68.97040656308486,65.88642485004048,0.7322329810222489,5.550993395655987e-96,4.5904840269212824e-21,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,96.0,24.0,5.273631271583625,0.031649450178294986,-2.991739671444795e-17,25.566804412701053,72.95365054588083,71.75260355899852,68.54421711811429,0.8859307560233796,3.721957641346298e-109,1.4042397160617858e-27,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,99.0,24.0,5.238502814990087,0.06677790677183283,-1.170924718483753e-17,23.568316840147343,70.72886340256164,74.4266804409061,71.09872381602513,0.8515022326351328,3.3774052802528525e-123,5.81346496674036e-35,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,102.0,24.0,5.199712337778136,0.10556838398378357,-2.501496206381384e-18,21.691466217585614,68.52754344892622,76.99525112603885,73.55244198083287,0.8179060549332049,4.147686909711281e-138,3.2571660805400598e-43,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,105.0,24.0,5.157095247078924,0.14818547468299495,-2.9805842665287604e-18,19.932420385111183,66.35106681657216,79.46056194883826,75.90751750311205,0.7850251740890383,6.893500162972461e-154,2.4697658629439983e-52,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,108.0,24.0,5.1105097695084964,0.1947709522534232,-5.49784607009631e-18,18.2874832050188,64.20107641479642,81.82460569425271,78.16585406129937,0.7527788527231345,1.5505459843008234e-170,2.534444000401766e-62,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,111.0,24.0,5.059841169838899,0.24543955192302067,-9.413498035597161e-18,16.75299541625343,62.07943710469194,84.08922245031995,80.32920946469677,0.721118467790334,4.719984224863484e-188,3.5198216006474574e-73,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,114.0,24.0,5.005005610244895,0.3002751115170242,-1.5105871016818354e-17,15.325252798115539,59.98818981306007,86.25618770678096,82.39927981279423,0.690023449352949,1.9444979064507787e-206,6.615606127493619e-85,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,117.0,24.0,4.945953472296457,0.35932724946546224,-2.3319974186039668e-17,14.00044201138642,57.929504600906085,88.32728742460046,84.37777120808914,0.6594971317463482,1.0841402011570856e-225,1.682789004308179e-97,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,120.0,24.0,4.882671979609535,0.4226087421523855,-3.52814958705212e-17,12.77459465317689,55.905633093118915,90.30437945262757,86.26645842652789,0.629562406119631,8.180398379315093e-246,5.792962625715891e-111,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,123.0,24.0,4.815186988192838,0.4900937335690823,-5.547639449778563e-17,11.643559853092018,53.91886098756744,92.18944065284326,88.06722993556832,0.6002571696428565,8.35361576262389e-267,2.698875331604956e-125,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,126.0,24.0,4.743563852031356,0.561716869730565,-8.708398220501207e-17,10.602995211335724,51.97146158017924,93.98459937699498,89.78211891863577,0.5716296609712155,1.1544777649221142e-288,1.7016724086849676e-140,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,129.0,24.0,4.667907319719252,0.6373734020426692,-1.3674758771816002e-16,9.648375126647958,50.06565135769814,95.69215344948049,91.41332045391006,0.543733845022354,2.159273657933e-311,1.452045170672345e-156,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,132.0,24.0,4.5883604692783235,0.7169202524835986,-2.1433566522104616e-16,8.775014706358409,48.203548719274224,97.3145744612496,92.96319561622738,0.5166250540146636,0.0,1.6768543140269204e-173,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,135.0,24.0,4.5051027375868395,0.8001779841750838,-3.342095482159481e-16,7.978106630990855,46.38713679909236,98.85449985687265,94.43426391797189,0.49035610046400135,0.0,2.620725741502214e-191,0.0,0.0,0.0,optimal
