,mu0,sN,qN,qXG,qXF,betaG0,sG,betaF0,sF,qEG,qEF,iG,iE,Kd0,m0
mu0,73924.2069441876,518.0669185793346,-66025.55063394022,435.449404696383,180.6009609224993,46223.807288937714,8864.413356908213,14357.716762876873,1427.1354487984897,13682.472746356838,2362.789061789454,-11048.649207798544,-49199.490753532424,-8903.68524172144,508.21490191877007
sN,518.0669185793346,8.926584437053036,-375.30627091676297,3.374812904904307,1.28554996811933,324.6951572732944,54.27923994257815,91.44525888015751,8.340587065190245,84.29010223883321,12.695293927045276,-71.34337488079206,-304.0685807973307,-34.28097208521136,2.7709884264809705
qN,-66025.55063394022,-375.30627091676297,60520.92652857301,-406.7698393716227,-192.38706405259774,-40328.09045227223,-8029.191587786639,-12722.885768768143,-1313.0072837318532,-13170.645549687462,-2550.195111713618,10049.330993052581,44619.368721509716,8441.158363215618,-515.8227886313341
qXG,435.449404696383,3.374812904904307,-406.7698393716227,23.629293257031918,4.964647014396254,-324.0953675256431,62.35728693372165,-63.626182810037356,0.6844683434053503,756.1262673238454,65.97143666031697,0.7011762969551596,-277.0245630760809,-54.862679627192634,22.818765927009444
qXF,180.6009609224993,1.28554996811933,-192.38706405259774,4.964647014396254,27.410884684018214,-195.83197375316246,-9.619575593810689,-72.18731615426397,19.883176590485938,127.01520463638597,317.3856881373641,-166.63793346525202,-106.37621214182391,-29.039664312943454,29.189862973244743
betaG0,46223.807288937714,324.6951572732944,-40328.09045227223,-324.0953675256431,-195.83197375316246,50307.02936139903,5459.2811964707735,14492.440854656734,993.0031485095811,-12708.010792973068,-2677.3159879658347,-7885.110979873998,-31313.487557566263,-4828.2256969265545,-539.9103697569947
sG,8864.413356908213,54.27923994257815,-8029.191587786639,62.35728693372165,-9.619575593810689,5459.2811964707735,1156.6172320136427,1787.6760648554036,144.5005851631229,2172.034759014465,-133.1771494011823,-1077.6127220731669,-6068.925162766953,-1221.7442280984642,39.00192189485611
betaF0,14357.716762876873,91.44525888015751,-12722.885768768143,-63.626182810037356,-72.18731615426397,14492.440854656734,1787.6760648554036,4323.283015023326,285.5439390632272,-2548.2534314513623,-990.9701571954843,-2197.127997609549,-9880.540520114348,-1794.1056660203571,-148.0614130465604
sF,1427.1354487984897,8.340587065190245,-1313.0072837318532,0.6844683434053503,19.883176590485938,993.0031485095811,144.5005851631229,285.5439390632272,47.27982883290299,-50.078493449142464,269.7240265249796,-367.11157528697464,-975.4108953381658,-209.37165164380485,21.448508159478482
qEG,13682.472746356838,84.29010223883321,-13170.645549687462,756.1262673238454,127.01520463638597,-12708.010792973068,2172.034759014465,-2548.2534314513623,-50.078493449142464,27021.208943463662,1738.2552115400013,625.3238743711152,-8974.085316127206,-2135.7247606787887,785.5388331394631
qEF,2362.789061789454,12.695293927045276,-2550.195111713618,65.97143666031697,317.3856881373641,-2677.3159879658347,-133.1771494011823,-990.9701571954843,269.7240265249796,1738.2552115400013,4232.286103791299,-2170.5517339981884,-1436.547606583897,-469.25846169610526,399.60782633277927
iG,-11048.649207798544,-71.34337488079206,10049.330993052581,0.7011762969551596,-166.63793346525202,-7885.110979873998,-1077.6127220731669,-2197.127997609549,-367.11157528697464,625.3238743711152,-2170.5517339981884,2911.1509749165452,7432.017719923938,1405.12224204212,-165.9314159792953
iE,-49199.490753532424,-304.0685807973307,44619.368721509716,-277.0245630760809,-106.37621214182391,-31313.487557566263,-6068.925162766953,-9880.540520114348,-975.4108953381658,-8974.085316127206,-1436.547606583897,7432.017719923938,33545.143484992106,6568.229696509711,-326.42868003252653
Kd0,-8903.68524172144,-34.28097208521136,8441.158363215618,-54.862679627192634,-29.039664312943454,-4828.2256969265545,-1221.7442280984642,-1794.1056660203571,-209.37165164380485,-2135.7247606787887,-469.25846169610526,1405.12224204212,6568.229696509711,2805.335999024884,-94.31104860195774
m0,508.21490191877007,2.7709884264809705,-515.8227886313341,22.818765927009444,29.189862973244743,-539.9103697569947,39.00192189485611,-148.0614130465604,21.448508159478482,785.5388331394631,399.60782633277927,-165.9314159792953,-326.42868003252653,-94.31104860195774,52.761213265147916
