mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
-7.098463184919868,6.5583837953913315,7.369483444085367,0.8189818528259174,-14.066885155930642,-0.5375025167722924,-0.12453979355830924,4.330949187191879,0.15340740431479816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.379971354658687,5.94362626276067,6.977886452760617,0.808272108411523,-12.68444268538148,-0.6561574250839142,-0.0793260668530471,3.931516871399643,0.1936245515419599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.916756822291456,3.7242016308330683,5.051598663121287,0.6196363233320512,-8.120217665456375,-0.5251213248154307,-0.047534315848896114,2.4531201703812675,0.25434290771785273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.190629686440416,3.051167148661782,4.3297016069211764,0.5389057387403196,-6.722132247246814,-0.45531795019181365,-0.04038123188153664,2.0029590187317314,0.24986123042179398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8421709430404007e-13,0.0,2.8421709430404007e-13,2.8421709430404007e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35672462121453946,0.0030691833470083973,0.05515018624123527,0.0443890443122541,-0.0302984166265223,-1.4785652363184452,0.7367334803416274,0.18882771634224568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.8954561119486364,1.9123572004939193,0.882655492168416,0.3416628608398753,-0.6434133124278762,-6.850444126649502,3.0281391582158923,1.5312242209887472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.802472017212844,2.8838759704771677,1.2396739856630923,0.452232356491189,-0.9568368528368953,-8.311523787574226,3.57344826605952,2.0392018876408624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.776267703924256,6.952604102024362,2.918155618784213,0.979767451538871,-2.660291079288579,-13.721773288224881,5.224687494424107,4.279843868598632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.443161589169538,11.83207618269939,5.877154761903114,1.9712328076481378,-5.980761975934634,-19.93831288692093,6.394494300160858,7.58615292120105,0.020053676058540137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
