analysis,direction,eigenvalue,relative_eigenvalue
selected_current,1,-6.374046833345011e-14,-6.027751416952014e-19
selected_current,2,1.8836438128807087e-08,1.7813073795954673e-13
selected_current,3,0.00012154772408975225,1.1494416110601546e-09
selected_current,4,0.004216895508649596,3.987795907684282e-08
selected_current,5,0.2477561037402507,2.342957691440564e-06
selected_current,6,6.83829935215557,6.466781573342523e-05
selected_current,7,9.11239682350215,8.61732966525272e-05
selected_current,8,12.017410042163728,0.00011364516500066466
selected_current,9,22.489401995562865,0.00021267575888521867
selected_current,10,43.125374501052974,0.0004078241720713726
selected_current,11,64.36042151813756,0.0006086378593456185
selected_current,12,140.7872724949803,0.001331384446111886
selected_current,13,164.23567952658888,0.0015531292377733434
selected_current,14,318.74899809770193,0.0030143169248211584
selected_current,15,411.9341426571861,0.003895541838668455
selected_current,16,615.3580813154834,0.005819263089153878
selected_current,17,618.3719776191188,0.005847764633290243
selected_current,18,639.6779658110913,0.0060492491907018315
selected_current,19,1082.946092328726,0.01024110743643762
selected_current,20,1323.86395192927,0.01251939783427289
selected_current,21,1766.0374236430903,0.01670090424668005
selected_current,22,2502.19803593886,0.023662561871560423
selected_current,23,3762.73157115373,0.03558306230349644
selected_current,24,4108.557097626103,0.03885343411235572
selected_current,25,8626.240182565009,0.08157585415188645
selected_current,26,13105.530258503804,0.12393520262879422
selected_current,27,15043.086315447372,0.14225810889701898
selected_current,28,59209.16149334138,0.5599238857501992
selected_current,29,105745.01820727212,1.0
