,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,15.61614101203187,-13.280687656973456,-25.892455594016287,-2.7460514384439,-86.0150027668106,-6.457292578428925,0.942952171639221,-14.139815280226545,-0.5847091734154811,137.03140332256683,6.429678366859768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-8.44162437951328,-54.94748927268197,-7.630877319302225,-0.03991734667030557,48.51072444522705,36.59932141579071,-16.98196674032147,-14.914457361530769,2.9130734526539404,0.0,0.0,94.55226111578695,99.09936000233077,-107.56305350402012,0.19448728447347755,-0.00036440627106613976,-0.328525211023984,0.01104731991069871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-34.443291353430276,-33.697634797366135,-0.3779986163441193,2.3219332818444953,46.663011276472176,37.57706325952357,-18.24565061419552,-18.608659883481728,6.582426462272095,0.0,0.0,99.09936000233077,160.37679517426366,-186.48589381902974,0.1704635268547895,-0.0003765786007583527,-0.3245759196669541,0.007059728932419992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,44.90322478565438,29.349925682530415,-2.6056652153678845,-3.4430314427837403,-49.020639468693936,-40.45892972444974,19.97713507715093,21.323809552803134,-8.429678568852385,0.0,0.0,-107.56305350402012,-186.48589381902974,219.87528231931896,-0.17086593845909492,0.00038818388580951684,0.33140269413262313,-0.00651273993393416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-103.25011959491,-367.65216296705535,-58.15672998585749,-2.365445139557441,371.10745149790023,274.3004052914232,-126.84621167026336,-110.30906731572965,5.9689120258849835,0.0,0.0,0.19448728447347755,0.1704635268547895,-0.17086593845909492,704.0420301771231,-0.8354672452049017,-825.8971336353118,53.78516847196585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.1878973998734475,0.3670362362840809,0.036892982128483985,-0.007157660677617892,-0.42333367438664427,-0.3225684722112947,0.15253088917486585,0.14404556849527395,-0.01913144210358726,0.0,0.0,-0.00036440627106613976,-0.0003765786007583527,0.00038818388580951684,-0.8354672452049017,0.001705564769567419,1.491262404169403,-0.040172978617425456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,372.8372786191591,189.75295238474777,61.411594945153084,-1.8004905182667548,-420.3966618767083,-320.0798403018148,148.78121313524144,135.24421006108193,-32.56371176983578,0.0,0.0,-0.328525211023984,-0.3245759196669541,0.33140269413262313,-825.8971336353118,1.491262404169403,1462.8629172454641,248.72788630265757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,531.5504678131807,-537.7317312576171,35.04494593053284,5.183013677206513,39.656459190530306,20.751800818442153,-13.507981013143661,-16.927399201062553,-54.95460252267338,0.0,0.0,0.01104731991069871,0.007059728932419992,-0.00651273993393416,53.78516847196585,-0.040172978617425456,248.72788630265757,892.9996061369153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.06662661734076177,-0.04587268161579918,0.0311001322575379,0.010674056400330704,-0.009626426227645549,0.008583897471256706,-0.006574840320510981,-0.019501974709596685,-0.00042235898371952176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.392626465266347e-05,0.02848375109478081,0.0,0.0,0.0,0.0,0.026095646486894858,0.0,0.0,2.3449619502975088e-05,0.08416530422346408
k_EA_stationary,36.05756300643908,-26.434449276810735,15.480551991872346,5.308378760680041,-4.7644231169444895,4.695258121437449,-3.383918203920561,-9.91281099301089,-0.22464503562911037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02848375109478081,15.257808209471623,0.0,0.0,0.0,0.0,12.011943053163556,0.0,0.0,0.012942306584922373,47.3487480007373
k_IAA_growth,49.07138323267318,-42.04682649840588,-5.333562949606872,1.9193934029007695,63.17947452135102,50.15830030921023,-22.707197666185014,-31.01629765706074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90164748636873,67.95906476497649,0.0,0.0,0.0,47.52761593812032,0.0,0.0,0.0
k_IAA_stationary,73.35958003979783,-65.60443281414476,-1.3186414405710583,4.932527090451608,82.50583469708616,68.44134719385303,-31.128904842784348,-48.553872991661166,9.860761315262648e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.95906476497649,98.14249685282127,0.0,0.0,0.0,89.84321967915267,0.0,0.0,0.0
k_EO_growth,46.426506549740765,-110.25150692735394,-13.303362991421363,2.5853605106710233,77.65943813197201,75.84837095637708,-34.045627209787035,-37.84571701341554,-0.687449917657404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.69387108169528,137.06970456088786,0.0,0.0,94.25406911452221,0.0,0.0
k_EO_stationary,45.291512686986394,-112.3210801140862,-36.696504012982274,-5.331654479326691,101.08618192209302,78.78177348063825,-30.620405390512296,-38.48811365898377,-0.816685473791529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.06970456088786,204.42594267897863,0.0,0.0,27.67087324319997,0.0,0.0
alpha_EA_loss,27.908096682267786,-20.907499832132604,23.33754286585348,8.861074526339019,-20.319993996833308,0.5714973033542212,-2.654928437734358,-9.789801117561169,-0.4822512048426306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026095646486894858,12.011943053163556,0.0,0.0,0.0,0.0,25.093496969467413,0.0,0.0,0.01038993492732977,37.61537492994914
alpha_IAA_loss,76.79792557000003,-72.64827822837007,16.935637637600102,10.010793578949995,62.72160248082025,57.56463720295402,-27.328950149179324,-54.66890359467717,-1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52761593812032,89.84321967915267,0.0,0.0,0.0,135.70261465541554,0.0,0.0,0.0
alpha_EO_loss,26.733651064505978,-64.23969156818598,34.422296321921124,16.204320728879633,-1.5364454682025557,37.479996669095016,-24.897614612910544,-21.90164611595309,-0.6011360099824617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25406911452221,27.67087324319997,0.0,0.0,192.39793584337679,0.0,0.0
k_EA_XE,0.030630445123470764,-0.022716242373224275,0.013319533702528499,0.004597644933949347,-0.00459905608046512,0.003880557916493874,-0.0028412955404988685,-0.008368235512547836,-0.00020210580802244702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3449619502975088e-05,0.012942306584922373,0.0,0.0,0.0,0.0,0.01038993492732977,0.0,0.0,1.1070241705875698e-05,0.04062298181595925
k_EA_XE_Nlim,112.16994329761984,-83.66650144938909,48.51611445813865,16.756102610008313,-16.920004141845155,14.186073690926538,-10.352536476481305,-30.47834353004557,-0.7428708965807045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08416530422346408,47.3487480007373,0.0,0.0,0.0,0.0,37.61537492994914,0.0,0.0,0.04062298181595925,149.31879409531115
