,0
k_EA_growth,0.00010000000003043174
k_EA_stationary,0.0074777530176734905
k_IAA_growth,0.05351496974708107
k_IAA_stationary,0.04008432135199705
k_EO_growth,0.0008981576236252245
k_EO_stationary,0.00014981711585840675
alpha_EA_loss,0.20000000000000007
alpha_IAA_loss,0.6606475175025093
alpha_EO_loss,1.478192889545662
k_EA_XE,0.03798398193542339
