,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,15.839142786799352,-13.727288448676337,-28.487476914925825,-3.125951968669132,-91.13849438449269,-7.393735234230789,1.0496321197205756,-12.981717337536963,-1.0298893714309227,144.54004400516288,6.967564246055839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-0.39735829734097994,-41.71199824862171,-2.921925951655907,0.9311550127975362,35.10165697324828,31.459090732399556,-13.122542389384094,-10.723373495991241,3.8081309498245526,0.0,0.0,76.63701320090127,90.11233211313976,-95.50823142048175,0.1577172154775412,-0.0003049786703485744,-0.28647862685007897,0.009762672301211792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-19.937640679068853,-30.981109629555323,7.225044102113391,4.659769552724037,36.14751931910952,35.81989820499809,-16.07627861494785,-16.596957725907455,9.398679289489538,0.0,0.0,90.11233211313976,161.16587029459154,-181.24703382569584,0.14810943543359772,-0.00033763008257519327,-0.3042530062770199,0.006725545153733743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,26.055872766271108,28.053225378900475,-10.98567377243653,-6.044112491559669,-36.69500950755841,-37.57068523027946,17.233774571895843,18.78548562416383,-11.420153198235175,0.0,0.0,-95.50823142048175,-181.24703382569584,206.0188122738775,-0.145742186345657,0.00034040035899729606,0.3044085925499248,-0.006165364288825898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-76.39527978937957,-241.49468773523944,-23.350418482218146,5.342034529560487,267.7072616160269,235.53275540992064,-97.95608566344205,-78.16360730950406,12.986812235412451,0.0,0.0,0.1577172154775412,0.14810943543359772,-0.145742186345657,570.9573703561935,-0.7208498453026886,-733.030848066834,48.0607434706156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.15508800523143013,0.24599885611837585,-0.02741203250652623,-0.025746515962852295,-0.31087024379385475,-0.29132385160547913,0.12719032966290358,0.12011600941744782,-0.038371147299535266,0.0,0.0,-0.0003049786703485744,-0.00033763008257519327,0.00034040035899729606,-0.7208498453026886,0.0015057529925747441,1.3789392014922324,-0.038557959871862245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,322.8147215116573,93.72190016482685,-27.00554942855547,-27.64417872486031,-312.20379951911065,-297.0882774849217,129.43570389764264,126.41715709163924,-61.56977736981429,0.0,0.0,-0.28647862685007897,-0.3042530062770199,0.3044085925499248,-733.030848066834,1.3789392014922324,1404.5713114548403,241.45066013306644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,476.4399552619228,-485.4299910004583,-51.89524790341554,-21.167323606480632,58.51856883009913,23.27247264165725,-4.773337385010465,24.744308266548448,-88.80553635348566,0.0,0.0,0.009762672301211792,0.006725545153733743,-0.006165364288825898,48.0607434706156,-0.038557959871862245,241.45066013306644,873.3611575948289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.05619380682201726,-0.043403236466047115,0.017715565463291325,0.006161544071245701,0.006858276031587344,0.011796203910651736,-0.005756152235625608,-0.015706495542362607,5.9164567891575885e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901854291539444e-05,0.025372104280568693,0.0,0.0,0.0,0.0,0.013714070545994222,0.0,0.0,1.7234835526983976e-05,0.0626819761541384
k_EA_stationary,37.38464760785365,-30.225705729144334,9.474203040444836,3.219746638631225,5.389116631185911,7.9389413791109344,-3.5578203107678887,-9.348040859163916,-1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025372104280568693,16.761669037347243,0.0,0.0,0.0,0.0,5.418660715124858,0.0,0.0,0.012041585602600607,44.77034799309725
k_IAA_growth,45.26011966879962,-39.675099238826306,-6.778575973915356,0.6254802303860703,53.55071393438414,48.38656028724906,-18.802883530503912,-21.78544403433235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86433101828654,67.25487495283733,0.0,0.0,0.0,32.86005164439434,0.0,0.0,0.0
k_IAA_stationary,78.32458353179103,-70.05946053977438,-9.695725482966683,1.6652438426295895,87.62720567616965,80.49317282081756,-31.16646035945264,-38.54141140740333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.25487495283733,115.27754083286027,0.0,0.0,0.0,63.273232348333565,0.0,0.0,0.0
k_EO_growth,56.400309791778625,-111.2984710135304,-6.359330932116114,3.9534897984720274,67.10699242279043,82.67042655161936,-32.314754133121106,-36.154784005231846,-1.1127452954946238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.242690412866,146.90781059107977,0.0,0.0,124.87051927966169,0.0,0.0
k_EO_stationary,54.491294921438964,-114.79672115183484,-31.95757362945431,-3.819975756026529,95.23075986771642,84.98463616571858,-30.39478120451089,-34.6816443531029,-1.352665557450759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.90781059107977,231.62802757759303,0.0,0.0,55.356417883405214,0.0,0.0
alpha_EA_loss,13.813404784722387,-10.873294536129794,7.861075858646804,2.937870157999606,-0.7537087807332691,2.3260357781931926,-1.566492017480027,-5.746571970963446,-1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013714070545994222,5.418660715124858,0.0,0.0,0.0,0.0,9.178769688500564,0.0,0.0,0.003397922445705379,11.915500019281104
alpha_IAA_loss,58.40281967897462,-55.38173466747993,16.485529068237796,7.860560022114189,40.54258492372341,42.64681395248272,-17.988368178286517,-33.32537610537438,3.944304526105059e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86005164439434,63.273232348333565,0.0,0.0,0.0,98.14915211462824,0.0,0.0,0.0
alpha_EO_loss,49.29182222089141,-96.37322021234853,36.18826322551002,16.78412147601886,9.284101976972735,66.59411573962021,-30.7831650166038,-34.60759745494527,-1.1986310580022237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.87051927966169,55.356417883405214,0.0,0.0,242.7395491659676,0.0,0.0
k_EA_XE,0.02699657096252857,-0.022061250746716894,0.006521500409456621,0.0022021981209936884,0.003973274548197828,0.005725948834184004,-0.0025197305749036915,-0.006598771235832627,-1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7234835526983976e-05,0.012041585602600607,0.0,0.0,0.0,0.0,0.003397922445705379,0.0,0.0,8.785342436067215e-06,0.03280631923033225
k_EA_XE_Nlim,100.4548179244426,-82.37275491894883,23.812686759615893,8.021456885416859,14.937323046247103,21.318610381187465,-9.319191893249965,-24.33833671370744,-9.860761315262648e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626819761541384,44.77034799309725,0.0,0.0,0.0,0.0,11.915500019281104,0.0,0.0,0.03280631923033225,122.69098198245186
