analysis,parameter,theta,std_log_approx,approx_95_multiplier,fim_diag,active_bound,classification
selected_current_plus_campaign,mu0,0.068971078458909,0.01014135683851692,1.0200759235750005,55568.49902183734,False,well_estimated
selected_current_plus_campaign,qN,0.0157715073519212,0.012087104885196251,1.023973580073485,43492.52766927876,False,well_estimated
selected_current_plus_campaign,betaG0,1.1863356150322233,0.022949109540242575,1.046007205977548,85167.24690473187,False,well_estimated
selected_current_plus_campaign,betaF0,0.3145095249972587,0.10224437113907492,1.221890155304076,6207.54223578988,False,well_estimated
selected_current_plus_campaign,qEG,1.112513547222978,0.02058054389617345,1.041162488216177,92885.99286590422,False,well_estimated
selected_current_plus_campaign,qEF,1.2780096374399066,0.04542944739784755,1.0931262572136802,41730.06608229054,False,well_estimated
selected_current_plus_campaign,iG,0.0139707730113223,0.09273277824766551,1.1993218179958434,4349.914103391882,False,well_estimated
selected_current_plus_campaign,iE,0.0156601222376879,0.04297098545435289,1.0878716051423107,17095.184080253537,False,well_estimated
selected_current_plus_campaign,Kd0,0.0006560949140746,0.02404660521965761,1.048259684996091,2397.3372208205747,False,well_estimated
selected_current_plus_campaign,gammaG0,0.0703098676476582,0.049991495375263664,1.1029443999039528,26180.702429358862,False,well_estimated
selected_current_plus_campaign,gammaF0,0.0033944444477093,1.0727614993944206,8.187532241224224,54.242524138859956,False,weak_but_actionable
selected_current_plus_campaign,kPyrS_N,1.184348205938777,0.043822065899865176,1.0896878173997562,1803.2394728447846,False,well_estimated
selected_current_plus_campaign,kPyrO2,0.1523677115443467,0.14337430554381797,1.3244716681035171,1422.3508681777757,False,well_estimated
selected_current_plus_campaign,kPyrDrain,0.0022263614246287,0.09087336007968116,1.194958893152412,2752.723510219143,False,well_estimated
selected_current_plus_campaign,kAldS_N,3.925416225865402,0.023406562561325894,1.0469454848954867,11370.472074786696,False,well_estimated
selected_current_plus_campaign,kAldRed,1.0004890249165804e-05,12.951754723251165,105865923476.91196,0.03350156710464178,True,weak_or_confounded
selected_current_plus_campaign,kAcAld,0.0026774421261861,0.027008200433348534,1.054362240591109,15105.067232909636,False,well_estimated
selected_current_plus_campaign,kAcStress,0.0026158743573774,0.01601184083911108,1.0318808531752357,6237.691173153584,False,well_estimated
selected_current_plus_campaign,k_EA_growth,0.00010000000000000026,67.89365200574946,1.0576541811633429e+17,0.0013412696060750434,True,weak_or_confounded
selected_current_plus_campaign,k_EA_stationary,0.005946883620726738,0.2669666585078188,1.6875109804476605,142.78761627076082,False,well_estimated
selected_current_plus_campaign,k_IAA_growth,0.05351497140911784,0.07375497736367699,1.1555307423714847,610.6356778318006,False,well_estimated
selected_current_plus_campaign,k_IAA_stationary,0.0400843210113409,0.04335810720517665,1.0886973503438344,1585.2990444915085,False,well_estimated
selected_current_plus_campaign,k_EO_growth,0.0008981576275308153,0.058402557262885735,1.1212778946299968,1416.8870613851955,False,well_estimated
selected_current_plus_campaign,k_EO_stationary,0.00014981711584585825,0.05540017230336612,1.1146989157331268,1260.921569081519,False,well_estimated
selected_current_plus_campaign,alpha_EA_loss,0.20000000000000007,0.037793211591864447,1.0768872402830985,1602.582492345863,True,weak_or_confounded
selected_current_plus_campaign,alpha_IAA_loss,0.660647516561701,0.03220650888156668,1.065159717507683,1176.0665930241898,False,well_estimated
selected_current_plus_campaign,alpha_EO_loss,1.4781928790448091,0.030680205392849283,1.0619779953227242,1704.6527747688667,False,well_estimated
selected_current_plus_campaign,k_EA_XE,1.0563528006331214e-05,252.50240391860765,1.0576541811633429e+17,0.000279171942068038,False,weak_or_confounded
selected_current_plus_campaign,k_EA_XE_Nlim,0.04178637010493654,0.07471487376277189,1.1577068007497455,3637.9835318062283,False,well_estimated
