,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3380.6722068659437,-2923.9321028194718,1087.5034359927488,302.047128639182,682.7927042306368,1072.7466879448432,-514.7159792335068,-1622.3916840492411,223.99737173168657,317.0458036424688,12.660991340234164,-30.345435860785855,-64.47869675366543,93.09458079247598,-99.57066081328765,0.142400786709175,376.6697649181847,698.1511615670903,0.07343839134332364,30.70468229273311,36.22060481079333,41.48090804569047,38.72242542967412,35.062843640846516,22.373003290563123,50.130496233501226,3.735076507975589,0.031567081111232666,107.57645130449639
qN,-2923.9321028194718,3270.74191441988,-657.0596657867611,-214.90672465319693,-1176.8886905935315,-1336.6226273644113,615.7371738638465,1588.5128803535956,-184.6115388928303,-245.4650267538933,-9.843430115356112,-67.49716162176138,-30.092561195986494,20.566784115214773,-639.2714427448294,0.7783246617752395,438.3945301516787,-709.2834990998072,-0.042733735693870144,-19.287598360711883,-29.29612413236645,-37.34725644026234,-137.62631631075112,-124.60054418404857,-14.587156201096677,-49.40977458619703,-49.32535650730607,-0.02008553723415971,-68.90440665461121
betaG0,1087.5034359927488,-657.0596657867611,6893.611479278872,1788.8729555358855,-4517.508457862159,-1690.8106601794457,-28.498578279631346,-1067.799279907273,1678.9186260068386,-467.82664253718514,-20.25188327796022,-7.640850935198462,6.18329549728558,-15.442901858982877,-140.46455085677124,0.15161795300373354,141.86567807006776,-14.416656812863296,0.03749533994695074,15.234731773800274,-6.107834620917462,-1.521885857774988,-21.232477848092174,-36.92807071986125,23.465182483163193,8.391956787347011,40.23157726004776,0.016262279035111384,53.68170580350162
betaF0,302.047128639182,-214.90672465319693,1788.8729555358855,494.4330650100182,-1164.8376017330002,-510.1094245776209,4.4304752566699435,-316.9583984489559,491.80062528803967,-44.551421949314694,-1.9451498740284143,1.7383110150053502,5.588325575524408,-9.054429814834952,-13.28954184683239,0.008872256045900832,7.227499405727333,-13.468570969944547,0.012626992923702236,5.158556755355409,0.9054187497950907,2.4689388948800564,2.7513861904162704,-4.249395767936239,8.78351538094006,5.214483343283811,18.539124470437088,0.005606436134534279,18.163853351228873
qEG,682.7927042306368,-1176.8886905935315,-4517.508457862159,-1164.8376017330002,7434.389593926679,1940.2983896113024,-290.24337718309357,-433.56155120455463,-1233.5731460702016,-1985.4431765683612,-94.77153534681356,70.03002146487941,54.57027842936699,-59.52531260176638,608.6223910626611,-0.7213256575113425,-613.5393730384894,104.46833355022954,-0.02090622280536578,-9.174964468666293,55.07576822057377,50.44679942872085,90.804041142458,101.97438318785248,-26.757338046433212,42.31743102252816,-34.408328453347124,-0.010637527888989478,-33.93915417723607
qEF,1072.7466879448432,-1336.6226273644113,-1690.8106601794457,-510.1094245776209,1940.2983896113024,2761.692166143363,-873.2209837526082,-887.9680012117233,-353.5980003581186,-150.01821771168534,-7.206747754870386,48.52308134182563,42.43102640083771,-49.28539869345152,391.4926138134354,-0.4766101484475007,-410.25477641912073,40.74903201750224,0.0013731562360646196,0.48936515457727836,36.81378938753109,35.69062688106895,77.12619996030355,68.8899718667145,-4.55706754176375,33.51092490697787,18.348924659826086,7.961602648193017e-05,1.5618214039549052
iG,-514.7159792335068,615.7371738638465,-28.498578279631346,4.4304752566699435,-290.24337718309357,-873.2209837526082,354.41146692265716,461.23197052345836,-40.282503616887325,20.74604358638527,1.0039029906533745,-25.21265630898517,-23.39022826773142,28.12709272071263,-192.595138899747,0.234726156856982,201.7667327831735,-17.487650945034204,-0.005117318771413559,-2.0111118187293835,-18.622561522576603,-18.045447973839426,-38.88468604925285,-30.52857645934611,-0.9145649485941595,-17.15453639078563,-19.551624577389696,-0.001986186623579168,-6.912229204652502
iE,-1622.3916840492411,1588.5128803535956,-1067.799279907273,-316.9583984489559,-433.56155120455463,-887.9680012117233,461.23197052345836,1379.6010374359894,-358.94551155336933,-276.22738410055274,-11.343353971074388,-31.986932119825426,-34.44621837790939,43.70243132085445,-227.16138261910436,0.2957821820775748,249.24895794457228,-21.795151256998974,-0.015619619648361178,-6.094753377436368,-27.382335323423362,-31.768323070014137,-45.449563207892545,-41.21594024095418,-3.604799368922724,-38.99604727180929,-10.572664220358954,-0.006043073465281068,-20.950764458522556
Kd0,223.99737173168657,-184.6115388928303,1678.9186260068386,491.80062528803967,-1233.5731460702016,-353.5980003581186,-40.282503616887325,-358.94551155336933,698.9608883116748,-11.235295839731199,-0.5419066474872171,7.590510207002671,13.235533340310758,-19.353713597659002,4.785054560709526,-0.020293632364648262,-42.984266227639424,-99.04780640218999,-0.0007026447803137233,-0.3001511185147502,3.944304526105059e-27,-7.888609052210118e-27,-0.799151682944739,-0.6827872538313083,-0.5811238811302222,-1.1832913578315177e-26,-0.7868945955919762,-0.0003389904038782158,-1.0657817833731411
gammaG0,317.0458036424688,-245.4650267538933,-467.82664253718514,-44.551421949314694,-1985.4431765683612,-150.01821771168534,20.74604358638527,-276.22738410055274,-11.235295839731199,2959.9289652670923,134.931112851601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,12.660991340234164,-9.843430115356112,-20.25188327796022,-1.9451498740284143,-94.77153534681356,-7.206747754870386,1.0039029906533745,-11.343353971074388,-0.5419066474872171,134.931112851601,6.251300531630511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-30.345435860785855,-67.49716162176138,-7.640850935198462,1.7383110150053502,70.03002146487941,48.52308134182563,-25.21265630898517,-31.986932119825426,7.590510207002671,0.0,0.0,137.137016619092,124.58199480725386,-148.10429886088295,0.32947429917641036,-0.0006150948531882798,-0.4762041032179284,0.015828434694609716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-64.47869675366543,-30.092561195986494,6.18329549728558,5.588325575524408,54.57027842936699,42.43102640083771,-23.39022826773142,-34.44621837790939,13.235533340310758,0.0,0.0,124.58199480725386,161.21965327612278,-208.4812807048071,0.2594640927366709,-0.0005527717250107163,-0.40920753065402626,0.008859818093704478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,93.09458079247598,20.566784115214773,-15.442901858982877,-9.054429814834952,-59.52531260176638,-49.28539869345152,28.12709272071263,43.70243132085445,-19.353713597659002,0.0,0.0,-148.10429886088295,-208.4812807048071,276.4727521758299,-0.2762743667313636,0.0006089831949362145,0.44435786689721984,-0.008278718495929685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-99.57066081328765,-639.2714427448294,-140.46455085677124,-13.28954184683239,608.6223910626611,391.4926138134354,-192.595138899747,-227.16138261910436,4.785054560709526,0.0,0.0,0.32947429917641036,0.2594640927366709,-0.2762743667313636,1064.6689072297975,-1.2992205802467738,-1125.2265150660521,76.0257123727107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.142400786709175,0.7783246617752395,0.15161795300373354,0.008872256045900832,-0.7213256575113425,-0.4766101484475007,0.234726156856982,0.2957821820775748,-0.020293632364648262,0.0,0.0,-0.0006150948531882798,-0.0005527717250107163,0.0006089831949362145,-1.2992205802467738,0.0026459813088028873,1.9703384186251953,-0.04939121470149564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,376.6697649181847,438.3945301516787,141.86567807006776,7.227499405727333,-613.5393730384894,-410.25477641912073,201.7667327831735,249.24895794457228,-42.984266227639424,0.0,0.0,-0.4762041032179284,-0.40920753065402626,0.44435786689721984,-1125.2265150660521,1.9703384186251953,1679.9853695736983,294.7976589067849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,698.1511615670903,-709.2834990998072,-14.416656812863296,-13.468570969944547,104.46833355022954,40.74903201750224,-17.487650945034204,-21.795151256998974,-99.04780640218999,0.0,0.0,0.015828434694609716,0.008859818093704478,-0.008278718495929685,76.0257123727107,-0.04939121470149564,294.7976589067849,1096.5012898008522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
