,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,12.06368904126467,-9.265321163883936,-19.04516631240932,-1.774353809882002,-98.21366368529971,-7.66762352804783,1.0183170564208786,-10.803593176789894,-0.3563372564941467,137.08746053480246,6.371992040039525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-28.715584224883056,-39.71623310429851,-7.468793485446391,1.0138852333637516,60.80350240556786,47.40194413897392,-22.070430717774464,-26.667923964972513,6.313925223661523,0.0,0.0,125.21019945758206,119.5173244278298,-145.15681352036123,0.3195301690593845,-0.0006497987944510882,-0.4659697022177555,0.01578606827358159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-62.99555610742446,-4.991901426568273,2.7011996879283293,3.978198335435603,50.582720945748136,44.588132010932014,-21.160195148414708,-30.516655302549797,10.906634416146282,0.0,0.0,119.5173244278298,156.65847360099818,-206.4049080191733,0.2687839515941102,-0.0006176640070728627,-0.4226179487230771,0.009393812784139406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,95.21193814695118,-11.890952694377647,-10.716566418758964,-7.056294716136943,-56.450892832109844,-53.31600390171108,25.92728321818825,39.983451751310156,-16.526459913383142,0.0,0.0,-145.15681352036123,-206.4049080191733,280.62119934751524,-0.290279467451871,0.0006904672909819835,0.4642557464928233,-0.008816573906921064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-37.84992968650125,-497.04247098481653,-133.5269971586984,-16.055334080123608,536.7077754935997,390.73646641034776,-171.94163388907307,-191.87139905345214,2.703761731921693,0.0,0.0,0.3195301690593845,0.2687839515941102,-0.290279467451871,999.790647388872,-1.3611357383055114,-1098.3463208360138,76.36614931852849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.04310923301785259,0.6820208351805644,0.18224890965166352,0.02072214378769204,-0.7089278434430732,-0.5384312253257895,0.22896629838250743,0.2815658983823691,-0.013479946206473109,0.0,0.0,-0.0006497987944510882,-0.0006176640070728627,0.0006904672909819835,-1.3611357383055114,0.003019078456947436,2.070066605612573,-0.05239601507596741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,303.57452609822644,298.40755206815896,162.93496284483376,18.628698951499658,-571.8553225224124,-433.394237602286,184.31005702682813,219.38132989400606,-32.79112606392745,0.0,0.0,-0.4659697022177555,-0.4226179487230771,0.4642557464928233,-1098.3463208360138,2.070066605612573,1649.938761623613,305.0789482561077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,765.7576228990345,-768.8472046307131,28.099033300309785,0.6696375086450804,62.172800224537276,30.942259577922893,-17.272405944054444,-23.229608214121487,-86.45216313440821,0.0,0.0,0.01578606827358159,0.009393812784139406,-0.008816573906921064,76.36614931852849,-0.05239601507596741,305.0789482561077,1201.6691346910716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.06812810610915551,-0.04575546773357612,0.040422511489689034,0.013475242441263677,-0.023960378951426817,-0.0005947314048614476,-0.004657952581817412,-0.014797765826186932,-0.0005176725195929119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199139292380991e-05,0.029082240089091167,0.0,0.0,0.0,0.0,0.02832382943836063,0.0,0.0,2.6688006675028165e-05,0.09322289995029218
k_EA_stationary,31.79487349559759,-22.43192500102828,18.29328677210308,6.119591481096862,-11.451597503575247,-0.42145325214304297,-2.0285875748321645,-6.414660791529681,-0.24735782933357228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029082240089091167,13.46646788878325,0.0,0.0,0.0,0.0,12.172630166674873,0.0,0.0,0.012618568142611301,44.69408706713454
k_IAA_growth,41.40487568256854,-33.862327647050606,-5.932996069541432,1.4012364051753723,58.43288805050596,42.47748096681879,-20.43685223893893,-28.399488889050183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55529770247169,55.25898788062918,0.0,0.0,0.0,38.36639494321999,0.0,0.0,0.0
k_IAA_stationary,54.668011115366895,-47.83193097921977,-1.5467881694122871,3.7259292268796065,64.36524873218539,49.33909530276637,-23.80134720171003,-38.73046701833427,-3.944304526105059e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25898788062918,69.52537693288369,0.0,0.0,0.0,67.40877935347324,0.0,0.0,0.0
k_EO_growth,46.64997476459919,-115.38902821469813,-17.735591429923012,3.4640454551880833,83.17178218316305,80.53775197164379,-36.758666402389366,-42.30434697945274,-0.48922368603613997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.9048436348163,162.04114303443708,0.0,0.0,92.25268069928947,0.0,0.0
k_EO_stationary,41.977818643572874,-108.00321340857431,-34.994930654652826,-3.9755998874275504,96.24890901747234,74.03413370363411,-29.897566023898385,-39.39840339297606,-0.4360920347449726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.04114303443708,195.32615252115428,0.0,0.0,24.31747095377444,0.0,0.0
alpha_EA_loss,25.03485050238777,-17.922207603303857,31.9592106509501,11.708555964029449,-35.59665533886564,-9.206375966719712,-0.3441320218088128,-3.444799923238777,-0.5644156367331713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02832382943836063,12.172630166674873,0.0,0.0,0.0,0.0,27.201857324835757,0.0,0.0,0.011810379774797137,41.77606795622141
alpha_IAA_loss,60.144345013993124,-56.758246007724836,12.091244528245882,7.59037742152235,50.25919374118273,42.73238741005265,-21.335182597992162,-44.709909933693176,-1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36639494321999,67.40877935347324,0.0,0.0,0.0,104.61272844479704,0.0,0.0,0.0
alpha_EO_loss,15.29165597025686,-46.163007339376435,40.59694066223088,19.983368418205263,-26.874505102670422,27.252355844058304,-21.122645399223444,-14.292172393866364,-0.47407259448529554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.25268069928947,24.31747095377444,0.0,0.0,199.34546111195988,0.0,0.0
k_EA_XE,0.02972087895769103,-0.02114664050191318,0.017646669307548886,0.005948160547677262,-0.011842132721870761,-0.0007894753126346321,-0.0018052238656416665,-0.005794313009072567,-0.0002475169425399745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6688006675028165e-05,0.012618568142611301,0.0,0.0,0.0,0.0,0.011810379774797137,0.0,0.0,1.1928192592736194e-05,0.04232450803786537
k_EA_XE_Nlim,105.22675291359207,-75.20060267498889,62.609728182639955,21.12638175951443,-42.47329424954253,-2.9959743553168234,-6.326896480834957,-20.32263799156825,-0.8849335631960591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09322289995029218,44.69408706713454,0.0,0.0,0.0,0.0,41.77606795622141,0.0,0.0,0.04232450803786537,150.37736113441525
