,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,16.601188020166852,-13.89273953026505,-23.84027392275745,-2.455309694131171,-56.829819538986136,-1.883797645380598,0.21143902562451614,-18.129536691963324,-0.14060009484179342,107.25995747483512,4.427828535907041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-24.6411693883499,-86.05169631897726,-20.039639592879936,-2.105289800039567,76.12607116610039,41.51054435233658,-22.65116948513722,-25.43551374667686,0.6575296474704645,0.0,0.0,123.19569078551865,112.55106909093222,-124.62308892157965,0.2552205179071063,-0.000454602406420169,-0.38840515120017916,0.01208808801429722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-55.893849456324055,-60.13136754732696,-18.07993144579622,-1.725370474092563,68.76494281868665,37.95279154645776,-20.70803268710952,-23.659521921729123,1.3041058819783462,0.0,0.0,112.55106909093222,156.38079798627908,-188.64562670115492,0.2031356561166846,-0.0004256076838464408,-0.345050962919607,0.006985342103195383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,74.64069365037842,56.699631336932434,19.24877016599984,1.6840908742691973,-75.64176179483412,-42.01460988854953,22.98979138156066,26.64186989673115,-1.8308264017703046,0.0,0.0,-124.62308892157965,-188.64562670115492,232.65923958553526,-0.20565367964178458,0.0004474843587720591,0.35738455587907525,-0.006333485235720776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-166.54491698556112,-641.1616491189023,-119.03237056323677,-11.079626382757635,563.1896339475027,306.77801776639586,-169.87017044916223,-202.12058873752602,0.3606302760482655,0.0,0.0,0.2552205179071063,0.2031356561166846,-0.20565367964178458,912.2262794462753,-1.003238718496934,-961.720917864548,58.60297796799073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,0.25681276889427285,0.715933670854783,0.13103815413316985,0.011611674482586976,-0.6168998192349164,-0.3377905498830174,0.18685179246850447,0.22512591008857213,-0.001973094800865199,0.0,0.0,-0.000454602406420169,-0.0004256076838464408,0.0004474843587720591,-1.003238718496934,0.001978695587105491,1.6195395302019029,-0.03893617980508793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,453.008967997171,496.55250257640364,183.88613061046243,22.170460392811208,-599.8939821001784,-324.25444257916496,174.23212397002212,187.56523249713402,-4.158208982833842,0.0,0.0,-0.38840515120017916,-0.345050962919607,0.35738455587907525,-961.720917864548,1.6195395302019029,1517.8134411737917,244.41415360964785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,546.8224928638413,-544.8019725142607,152.0458421261306,29.330547251368177,13.500545180874742,18.199856776158665,-24.229282955148744,-89.50092865975418,-9.43727688680896,0.0,0.0,0.01208808801429722,0.006985342103195383,-0.006333485235720776,58.60297796799073,-0.03893617980508793,244.41415360964785,838.0156000808387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.09103019912263091,-0.045354864601859265,0.06577312347389905,0.022049353135437384,-0.05607511414407383,0.0060843642539335175,-0.009353513704369827,-0.026301396321609834,-0.0005317351011682012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.105554169938128e-05,0.031030190114342385,0.0,0.0,0.0,0.0,0.051185385471279536,0.0,0.0,3.775473590762777e-05,0.12834729255285737
k_EA_stationary,35.52068722430247,-19.354973645445593,27.0088477173165,9.234767468896157,-25.126362486191656,2.0359470465356346,-3.604507428086483,-9.762988230842224,-0.23893245815802958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031030190114342385,12.0955843725017,0.0,0.0,0.0,0.0,20.91808822024092,0.0,0.0,0.014966965053065946,51.6617770699898
k_IAA_growth,60.54666088109383,-50.81113529534885,-27.812183031103054,-1.401429958929377,117.69458409504986,69.27251309905667,-36.886073376225404,-56.04426863091484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.37580684976982,100.38785900482011,0.0,0.0,0.0,35.10981581767971,0.0,0.0,0.0
k_IAA_stationary,76.93563096892476,-72.25423598180606,-30.528502035946964,-0.10893560829133708,132.3780047429272,82.3914075222836,-43.393111822899556,-72.6462592556182,-1.9721522630525295e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.38785900482011,131.06502067932988,0.0,0.0,0.0,64.21592069170094,0.0,0.0,0.0
k_EO_growth,45.20736857488956,-135.0626846631511,-42.395352865905046,-4.008397334502605,120.48305400015322,86.29826896051594,-38.94294984908708,-62.27184495098014,-0.29980196800447023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.65447461434425,116.50512718969335,0.0,0.0,42.40691294065074,0.0,0.0
k_EO_stationary,45.12827236237339,-129.88134532938938,-56.59361764502919,-9.538530497833335,125.07128622028421,89.72505938986879,-34.90637699133255,-62.066217413472025,-0.389924412904904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.50512718969335,147.25915203727521,0.0,0.0,-0.9376288841402172,0.0,0.0
alpha_EA_loss,62.713508028131,-39.4611355647787,64.21882075450145,22.90552170473158,-73.74532458324684,1.953020026620272,-6.852155142783004,-18.372818828485702,-0.5903168633870319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051185385471279536,20.91808822024092,0.0,0.0,0.0,0.0,58.26172488871213,0.0,0.0,0.02709963487085591,96.44239002365516
alpha_IAA_loss,46.52661758602997,-47.57046398792037,5.925343990249605,5.915270414959576,44.2777887549715,36.79032243310341,-20.222106216392604,-48.6272100129213,-2.744469008033745e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.10981581767971,64.21592069170094,0.0,0.0,0.0,102.71409805765188,0.0,0.0,0.0
alpha_EO_loss,8.116895697529527,-30.25073643497058,19.149077471974344,9.237211648741043,-3.6922459764530586,9.218844071408842,-10.431471750076948,-12.778917404212162,-0.10347360858943924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.40691294065074,-0.9376288841402172,0.0,0.0,103.34801112592193,0.0,0.0
k_EA_XE,0.043714863172050505,-0.024382094827916978,0.03471766260899455,0.012007280616882943,-0.03375119178653943,0.002232655945779249,-0.004453844106310838,-0.011821089642540396,-0.0003202322197829518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.775473590762777e-05,0.014966965053065946,0.0,0.0,0.0,0.0,0.02709963487085591,0.0,0.0,1.8661340937811836e-05,0.06441619358073952
k_EA_XE_Nlim,152.6671876346268,-85.91835631386547,120.81668666982273,41.46234390627585,-117.57613080334089,8.437316216562008,-15.55416810700801,-41.85128180874848,-1.0734710950402406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12834729255285737,51.6617770699898,0.0,0.0,0.0,0.0,96.44239002365516,0.0,0.0,0.06441619358073952,225.34875055259266
