,0
k_EA_growth,0.00010000000000000026
k_EA_stationary,0.001988216551845761
k_IAA_growth,0.05351497202930622
k_IAA_stationary,0.04008432076352702
k_EO_growth,0.0008981576064068939
k_EO_stationary,0.00014981712085074307
alpha_EA_loss,0.20000000000000007
alpha_IAA_loss,0.6606475081305706
alpha_EO_loss,1.4781928947199554
k_EA_XE,1.0903085600548589e-05
k_EA_AcAld,0.0678620254819061
