,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrO2,kPyrDrain,kAldS_N,kAldRed,kAcAld,kAcStress,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
gammaF0,151.56110382046748,-109.36143608676613,-197.38064099257554,-19.557108660937786,-779.5171339122253,-54.82874125327024,7.205674002780734,-120.10706538591403,-3.5219910289382423,1181.4123948678387,54.242524138859956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,-461.5582645608469,-1176.0319148894657,-245.32947325385467,-21.451848343644084,973.0421422191607,675.9907230226225,-315.65714040700306,-380.54674720139064,43.03863796443718,0.0,0.0,1803.2394728447846,1275.0714299243468,-1613.2690993803844,3.799101974027567,-0.007588140473956726,-4.913498186700725,0.08898601123813736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-712.5241123652322,-531.0518396641293,-90.90874913545318,9.771531163398812,637.9263014195557,469.6192657437172,-227.48916169799804,-297.37905851072065,69.24370702112874,0.0,0.0,1275.0714299243468,1422.3508681777757,-1926.7498952717194,2.6298431833066114,-0.006155750868519512,-3.810367926229903,0.04977901340726408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,1151.0243766302583,471.54036114275345,64.72534640648713,-26.92301987251273,-767.9338736047616,-588.8711726831054,289.11793674737703,395.47512678974556,-111.71472243398276,0.0,0.0,-1613.2690993803844,-1926.7498952717194,2752.723510219143,-3.117488570550445,0.007877793095266457,4.5396393365470935,-0.04651021144428635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,-1741.5849033437378,-8476.319122488745,-1662.0896859579805,-193.62155713043734,6350.3232704813545,4330.764542974258,-1992.1576577073956,-2402.6724969539127,37.251006874331665,0.0,0.0,3.799101974027567,2.6298431833066114,-3.117488570550445,11370.472074786696,-14.11668238865646,-11038.513416474023,425.89735636747724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,1.9985052527305014,10.89142720814573,1.9709625652288176,0.19535065701192258,-7.805980338288896,-5.344277739914154,2.4805926147079953,3.1069127466252775,-0.12475284829988822,0.0,0.0,-0.007588140473956726,-0.006155750868519512,0.007877793095266457,-14.11668238865646,0.03350156710464178,19.833898270765328,-0.27932951702592385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,3420.655500285034,6714.201800669294,1601.1159256042251,153.33529678468935,-6065.499985334396,-4176.561502457749,1932.3469620235949,2340.892053009467,-215.0499998314835,0.0,0.0,-4.913498186700725,-3.810367926229903,4.5396393365470935,-11038.513416474023,19.833898270765328,15105.067232909636,1687.2622391450404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,3966.9732158518036,-4015.74009488645,227.0104354688892,6.103986612037336,390.23625099477584,179.74383220090652,-109.35400041497903,-216.6810688451879,-424.10880470415384,0.0,0.0,0.08898601123813736,0.04977901340726408,-0.04651021144428635,425.89735636747724,-0.27932951702592385,1687.2622391450404,6237.691173153584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,1.6491612251312255,-0.7878095027734728,1.3253168979293832,0.38124167288844585,-1.0385286552545219,-0.20377625546812833,-0.06117260276403157,-0.2761489106317877,-0.028284948894444172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013412696060750434,0.37649975643852185,0.0,0.0,0.0,0.0,1.0689081150540547,0.0,0.0,0.00046200221972232935,1.5458460970311882
k_EA_stationary,538.8594008621012,-327.0516290243259,357.68164872596685,104.81008151184155,-288.45005932976846,-50.48161070852955,-18.210200679384688,-72.27925730014293,-14.185977093136254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37649975643852185,142.78761627076082,0.0,0.0,0.0,0.0,262.7690080321128,0.0,0.0,0.18230091500007578,641.728594266143
k_IAA_growth,511.28746348998465,-447.6385692989523,-138.9050978682293,-2.3891902089997563,641.8016899053605,494.3498779032322,-219.1092970774352,-352.63803893915247,-0.4707572913956628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.6356778318006,800.2671245288429,0.0,0.0,0.0,354.2243038461747,0.0,0.0,0.0
k_IAA_stationary,769.6736605603431,-756.3299104793615,-281.5601833783678,-24.821378914082686,921.8895401480171,752.0995271121274,-299.29167465210617,-541.9559318728027,-1.3385182657463153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.2671245288429,1585.2990444915085,0.0,0.0,0.0,460.3700623788836,0.0,0.0,0.0
k_EO_growth,381.0949120904188,-1237.6974680921492,-212.17260123508626,3.1633526222032065,805.330601938841,682.4082237382531,-309.27173757645375,-416.94967975078,-4.373810611591786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.8870613851955,1082.61452779164,0.0,0.0,632.6241253603117,0.0,0.0
k_EO_stationary,289.39841607679733,-985.184298724293,-311.90949632393296,-46.997730121176744,784.6731630213067,569.9570995618406,-227.82793256269113,-330.96726901137464,-4.448881873418277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.61452779164,1260.921569081519,0.0,0.0,92.38146848376469,0.0,0.0
alpha_EA_loss,1066.1992486797187,-415.8598799796289,1928.7014788607846,554.4368204446449,-1810.554605639226,-482.5100900933134,-21.680066440543246,-188.55722870809987,-12.903289487473012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0689081150540547,262.7690080321128,0.0,0.0,0.0,0.0,1602.582492345863,0.0,0.0,0.2953308998127692,953.7134717141614
alpha_IAA_loss,482.2740464968883,-463.4343567439343,248.3587855165754,105.5253176584403,168.19682384381193,281.5591128619589,-161.71991183985222,-362.17859792673755,-0.45102927443639496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.2243038461747,460.3700623788836,0.0,0.0,0.0,1176.0665930241898,0.0,0.0,0.0
alpha_EO_loss,170.95064369602215,-458.0236796825053,382.1606093678328,156.5298188739925,-201.82670164880767,165.16813762988212,-146.98115558167575,-170.99701448430028,-3.628610545986169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.6241253603117,92.38146848376469,0.0,0.0,1704.6527747688667,0.0,0.0
k_EA_XE,0.8190480811040536,-0.5421233429223222,0.40103213856190734,0.11679891661861622,-0.3267339562024086,-0.0589907084279867,-0.01906469534868391,-0.07952340576256127,-0.03518542763355392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046200221972232935,0.18230091500007578,0.0,0.0,0.0,0.0,0.2953308998127692,0.0,0.0,0.000279171942068038,1.002684284378974
k_EA_XE_Nlim,2890.4860572021958,-1976.458238852289,1315.2501970471762,381.87047944159957,-1075.7727814896957,-188.29092853133395,-63.64211867397724,-261.11017657314864,-132.5477318140894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5458460970311882,641.728594266143,0.0,0.0,0.0,0.0,953.7134717141614,0.0,0.0,1.002684284378974,3637.9835318062283
