analysis,direction,eigenvalue,relative_eigenvalue
selected_current_plus_campaign,1,9.150026765283242e-07,5.1104996738227636e-12
selected_current_plus_campaign,2,0.0002115686208785143,1.1816592407063957e-09
selected_current_plus_campaign,3,0.005946606642161417,3.3213161102898114e-08
selected_current_plus_campaign,4,0.8672241318160855,4.843645550407461e-06
selected_current_plus_campaign,5,22.1414031222074,0.00012366481141163802
selected_current_plus_campaign,6,34.80132410868827,0.00019437337186908898
selected_current_plus_campaign,7,57.97156508897611,0.0003237844785353877
selected_current_plus_campaign,8,140.86364290632574,0.0007867557326254222
selected_current_plus_campaign,9,158.20967067201025,0.0008836372735352179
selected_current_plus_campaign,10,223.33560426985918,0.0012473805400270805
selected_current_plus_campaign,11,449.7948933679986,0.0025122075757918784
selected_current_plus_campaign,12,646.634345147418,0.0036116010310448315
selected_current_plus_campaign,13,896.0891415995138,0.0050048632461226214
selected_current_plus_campaign,14,1195.565045842991,0.0066775048134248465
selected_current_plus_campaign,15,1454.0155203852369,0.008121009952512383
selected_current_plus_campaign,16,1521.6341930314015,0.0084986757379434
selected_current_plus_campaign,17,1842.580599741685,0.010291234982721434
selected_current_plus_campaign,18,2277.417912098014,0.012719901040174432
selected_current_plus_campaign,19,2469.701706416263,0.013793850104316208
selected_current_plus_campaign,20,3293.9528081776443,0.018397481432130363
selected_current_plus_campaign,21,4054.8286176628903,0.02264714722649442
selected_current_plus_campaign,22,5160.90102696723,0.028824815152473662
selected_current_plus_campaign,23,7664.887932104855,0.04281015595007097
selected_current_plus_campaign,24,9917.636375819187,0.05539227235489709
selected_current_plus_campaign,25,21935.810950993895,0.12251653201215738
selected_current_plus_campaign,26,30525.345270822003,0.17049104997348505
selected_current_plus_campaign,27,39625.39909157099,0.22131693636231867
selected_current_plus_campaign,28,112344.57730594586,0.627470214465564
selected_current_plus_campaign,29,179043.68162181732,1.0
