,0
k_EA_growth,0.00010000000000018786
k_EA_stationary,0.04780912300118882
k_IAA_growth,0.05337268798242944
k_IAA_stationary,0.0401179211824282
k_EO_growth,0.0008958287998229469
k_EO_stationary,0.00015045338995616197
alpha_EA_loss,0.20000000000000007
alpha_IAA_loss,0.6612660974053175
alpha_EO_loss,1.4805156579503123
