analysis,parameter,theta,std_log_approx,approx_95_multiplier,fim_diag,active_bound,classification
natural_current,mu0,0.10091044707352112,0.04580038949762899,1.0939212998315284,25535.965912842254,False,well_estimated
natural_current,sN,18.0,1.2912521921025208,12.564235135507065,7.81023436623529,False,weak_or_confounded
natural_current,qN,0.028968156921963032,0.045716710803698074,1.093741900248574,18127.437668776252,False,well_estimated
natural_current,qXG,0.1124999999999999,1.5176465229028517,19.58153802607735,11.611462548949609,False,weak_or_confounded
natural_current,qXF,0.1124999999999999,1.3771076672490774,14.866807268092405,12.297426079615905,False,weak_or_confounded
natural_current,betaG0,0.5025111760140567,0.12810601274672914,1.2854229202084306,22812.647747291063,False,well_estimated
natural_current,sG,0.03,0.22902880197276806,1.566582432113921,997.2803819721381,False,well_estimated
natural_current,betaF0,0.48784072273906093,0.18015065661662788,1.4234667748054088,20813.33168683274,False,well_estimated
natural_current,sF,0.03,0.19540286055186296,1.466662786495933,1060.9857301540305,False,well_estimated
natural_current,qEG,1.1770718556703381,0.08889742379728846,1.190339964339898,32123.319780229453,False,well_estimated
natural_current,qEF,1.0443141200135626,0.13598457592432525,1.3054264497510635,22249.347423810428,False,well_estimated
natural_current,iG,0.006861103508003885,0.3365236321761629,1.9339921132301785,594.3621629749497,False,well_estimated
natural_current,iE,0.007892190330954351,0.25094511885741294,1.635342778706353,1876.3449142314905,False,well_estimated
natural_current,Kd0,0.003745103333006406,0.08454580165444664,1.180230515175718,449.4742689905347,False,well_estimated
natural_current,m0,0.01,5.191099378438011,26227.264586501144,9.339916476638063,False,weak_or_confounded
natural_current,gammaG0,0.07511740895911434,0.08452909819404313,1.1801918764982056,8089.051283180975,False,well_estimated
natural_current,gammaF0,0.00505987053336294,1.379744962465043,14.943854221169085,31.77589040123657,False,weak_or_confounded
synthetic_current,mu0,0.050014016031496175,0.061051637039070274,1.1271149300381955,11212.86624577014,True,weak_or_confounded
synthetic_current,sN,18.0,1.8996233892106897,41.399211835200234,5.6299885352275645,False,weak_or_confounded
synthetic_current,qN,0.008637482676858106,0.03201400832938353,1.0647579073999283,21341.323575663053,False,well_estimated
synthetic_current,qXG,0.1124999999999999,0.7802000280060434,4.614447095837623,65.4131052309289,False,weak_or_confounded
synthetic_current,qXF,0.1124999999999999,0.729108401689149,4.174741613104032,91.05806942373941,False,moderate
synthetic_current,betaG0,0.5544556467977121,0.0832100436261243,1.1771446118417315,16735.779016756962,False,well_estimated
synthetic_current,sG,0.03,0.1959761428833692,1.4683117039608702,923.079634756493,False,well_estimated
synthetic_current,betaF0,0.30471482855464394,0.2150289352959556,1.5241802326719822,7165.6772492323325,False,well_estimated
synthetic_current,sF,0.03,0.23807927581806304,1.5946198680698134,499.3873681188773,False,well_estimated
synthetic_current,qEG,1.1246568052304768,0.06847477043328976,1.14363358640497,32721.90351143291,False,well_estimated
synthetic_current,qEF,0.7350908181954096,0.1352591271629843,1.3035716095413186,26904.15598273095,False,well_estimated
synthetic_current,iG,0.003092913831806046,0.5049668714369205,2.6905215727012024,474.11960851168993,False,moderate
synthetic_current,iE,0.014144322057737798,0.10600669199346498,1.2309338590450232,5471.066007984253,False,well_estimated
synthetic_current,Kd0,0.0009086163011163221,0.03865374147719121,1.0787050924425878,1184.182403423848,False,well_estimated
synthetic_current,m0,0.01,3.9227989382900894,2183.5033759620924,17.903991218479064,False,weak_or_confounded
synthetic_current,gammaG0,0.0711298228056842,0.05950762573066155,1.1237091407752513,14799.420803805478,False,well_estimated
synthetic_current,gammaF0,0.00022218464698715515,21.297199270063647,1.0576541811633429e+17,0.18192649122306848,False,weak_or_confounded
mixed_current_reducedprior,mu0,0.07374602400112377,0.022314233870268232,1.044706409802005,64605.07144056528,False,well_estimated
mixed_current_reducedprior,sN,18.0,0.7781087213632814,4.5955713689265485,13.365332446342912,False,weak_or_confounded
mixed_current_reducedprior,qN,0.01737367349769057,0.022483044410031724,1.0450521276001918,41859.94541784046,False,well_estimated
mixed_current_reducedprior,qXG,0.1124999999999999,0.4672415023275248,2.4987568409108922,41.62359789837965,False,moderate
mixed_current_reducedprior,qXF,0.1124999999999999,0.4872962846326653,2.5989323286925323,54.07828703651984,False,moderate
mixed_current_reducedprior,betaG0,0.4060097401014331,0.05017218814468817,1.1033350854752,20332.267004204732,False,well_estimated
mixed_current_reducedprior,sG,0.03,0.105160105157918,1.2288930515746217,1242.4697702877295,False,well_estimated
mixed_current_reducedprior,betaF0,0.28809931154463186,0.11019856574412937,1.2410889613397587,13965.928285434695,False,well_estimated
mixed_current_reducedprior,sF,0.03,0.15767711484489325,1.3621265865783494,875.788562412544,False,well_estimated
mixed_current_reducedprior,qEG,0.941025163632023,0.030221649806321593,1.0610239512721822,53027.515955901166,False,well_estimated
mixed_current_reducedprior,qEF,0.6369928419419247,0.08466817263369128,1.1805136240149785,43477.72633861107,False,well_estimated
mixed_current_reducedprior,iG,0.003056055239466596,0.2677536297279092,1.6901159131855334,697.4369709203461,False,well_estimated
mixed_current_reducedprior,iE,0.005898145041162837,0.10922072590458005,1.238712610271684,2926.394419614877,False,well_estimated
mixed_current_reducedprior,Kd0,0.0008888928209949302,0.044230107909869074,1.090559657263916,681.671446606994,False,well_estimated
mixed_current_reducedprior,m0,0.01,2.666143644754197,185.98044684876405,20.42412430313541,False,weak_or_confounded
mixed_current_reducedprior,gammaG0,0.06070842115810748,0.042950923199939046,1.0878288286757973,24258.722611192657,False,well_estimated
mixed_current_reducedprior,gammaF0,0.000158468195451557,14.749455545844317,3589136893390.316,0.20327237879327226,False,weak_or_confounded
mixed_current_full_l2,mu0,0.06144300331440782,0.01700817979757814,1.0338979040725411,68030.92087751256,False,well_estimated
mixed_current_full_l2,sN,22.822304600584857,0.8221358490556514,5.0097512549273056,9.30465608787114,False,weak_or_confounded
mixed_current_full_l2,qN,0.014077619464971249,0.017273379702490873,1.0344354554345019,39646.379731711575,False,well_estimated
mixed_current_full_l2,qXG,0.0830335046613047,0.5789374380002328,3.1102943825515363,32.50859504771058,False,moderate
mixed_current_full_l2,qXF,0.1470884666435773,0.3389475195032045,1.9432020199971982,146.06639838576115,False,well_estimated
mixed_current_full_l2,betaG0,0.4295772752903894,0.043179811984960306,1.0883169621263746,22136.771279192137,False,well_estimated
mixed_current_full_l2,sG,0.03823729806573574,0.11322915816891006,1.2484829197296416,847.2634944278625,False,well_estimated
mixed_current_full_l2,betaF0,0.28634627765036813,0.08765444017595903,1.1874435307518219,16120.036342677458,False,well_estimated
mixed_current_full_l2,sF,0.05090121294521556,0.1929234413320184,1.459552592130826,420.48643938833277,False,well_estimated
mixed_current_full_l2,qEG,0.9986807546116893,0.03053337989785016,1.061672425421087,54755.43211808103,False,well_estimated
mixed_current_full_l2,qEF,0.6005563072780574,0.08126452827758196,1.1726644594483426,46782.13908907162,False,well_estimated
mixed_current_full_l2,iG,0.0033029878376235103,0.22575938455069494,1.5565757766535708,697.0462796290435,False,well_estimated
mixed_current_full_l2,iE,0.005363049138740442,0.12090142158958515,1.267399022085066,2722.5955715008336,False,well_estimated
mixed_current_full_l2,Kd0,0.0007725255153240667,0.04128399071175952,1.0842804874370309,785.4891067450925,False,well_estimated
mixed_current_full_l2,m0,0.004519236800799961,6.253457233217219,210402.1918029323,4.54168299083928,False,weak_or_confounded
mixed_current_full_l2,gammaG0,0.05845956021572135,0.0390348635692425,1.0795111854299675,21052.832467616576,False,well_estimated
mixed_current_full_l2,gammaF0,0.003123677546477933,0.571336601397288,3.0643017786004503,89.01965106935141,False,moderate
