,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
mu0,4940.829106553985,-4496.2542615243965,-919.0712752660806,-234.28493937575433,3020.887093578343,3466.9765826100124,-1143.0829412071184,-3029.7318493523,26.48186220605005,385.66599174052186,14.4970468730703,48.2771329898485,-0.1678462841371422,5.085465010144052,29.164119861042913,352.16918023720797,194.729877597905,376.8655361040629,1387.0521127349261,-1.2240172512333845,-75.41314953002893,1081.3776345707945,-0.011309979150660511,0.1476747196828024,93.95255201939928,35.29192140581056,68.35339140707373,51.660931265276886,70.05349283548581,60.444321365583356,19.548706457881128,22.767878537208507,0.030289924899488462,72.49339182421915,19.806664830393505,-3.8608043035836292
qN,-4496.2542615243965,4647.0096644881505,1130.3919050543295,267.54758830955257,-2970.4231402840824,-3387.9467020614265,1102.7155868261032,2793.7321424591178,-19.892657822865747,-306.0408687795397,-11.62705148428885,-195.73266277320164,-8.522514857448334,-159.65913702002817,154.97875545694137,-504.5417645639425,-314.0601511619378,-545.8139991470684,-2026.0952616112727,1.716301140314537,1063.324243147526,-1139.2321856831963,0.011421644047890027,-0.05450764373111574,-41.548610759035874,-11.90976258945954,-28.04860639725184,-113.2409407555334,-158.34899624918023,-37.61751250822571,-14.121392346370396,-52.066048933068046,-0.013853818649912671,-34.072838231724646,-15.861584025045309,-0.27085372080932574
betaG0,-919.0712752660806,1130.3919050543295,4283.289532553143,892.1430314538044,-3375.3184201024173,-2844.6944226754986,604.8800436913731,1102.9081460757027,137.0255474617258,-499.8915421933816,-20.036332320493145,-32.2104241371425,-1.293913644929782,-24.57111115239783,22.888357805277696,-32.43424667346852,-40.32874326213486,-49.248497323964855,-196.31674412359607,0.022132086793972168,482.93443065718293,73.7720384009757,-0.0007895803527635554,0.007755914173654345,4.323334988620047,-17.250201554797933,-32.789663375790475,-43.42376671883623,-73.07888910054625,20.408361727263806,3.562027507262068,6.685594038085136,0.0015756896964230936,3.8309599463331465,7.561395398025694,-73.19368003651267
betaF0,-234.28493937575433,267.54758830955257,892.1430314538044,210.07314633756022,-736.6032316382975,-730.1828590663843,161.78967955768525,268.107455119015,36.35452555496585,-49.34036659767765,-1.9914438278157645,-4.694761709336634,-0.19738864862459615,-3.785881669723004,3.143655143847384,-9.073702657011184,-4.348197216855343,-11.760393790159128,-42.9308054766057,0.020429499837956954,109.37445125238928,19.238037263552897,-0.0001937989467214913,0.007471269473137868,4.851808561216278,-1.7047704012020115,-3.1895891621466594,-2.366985042935192,-10.720607326644716,10.091554282516178,1.4750910060402243,14.153525770220885,0.0016554285593183414,4.0305754343300295,-3.7109659739832996,-10.382970792570621
qEG,3020.887093578343,-2970.4231402840824,-3375.3184201024173,-736.6032316382975,7547.771995905721,3601.0632903903966,-952.1330708542043,-2814.779028784945,-92.95462885364859,-1662.1319243976839,-78.33155986448939,106.75454490211055,4.364728136047327,81.4099192945778,-85.86798345539418,85.77109942968123,185.78300745471594,131.9195078041891,568.8119933032876,-0.02162554527332474,-561.4276763213682,206.32874486326068,-0.0021024657381819587,0.06409576667267931,38.330189268318684,63.26020425871342,115.41688695802672,101.73106008225807,151.48013311061257,0.5722875122657006,18.113447441611115,1.2799415677718864,0.011947894211734865,28.102826170013245,41.93487887869606,4.06788243309488
qEF,3466.9765826100124,-3387.9467020614265,-2844.6944226754986,-730.1828590663843,3601.0632903903966,6153.94354847616,-1878.4028317702057,-3281.4909729867404,-36.555625650727066,-84.2275268506537,-4.168638911831976,61.356361133490296,2.317612713979652,44.002491876988785,-44.13276535872974,46.47465655706889,115.06046550773404,87.90489193790285,381.6899914763171,0.09012387711364525,-340.2790487023051,157.65209219589764,-0.0015347219883929148,0.05709893689968885,36.25431132232367,35.7221359446722,65.87371401954697,84.0255128307999,116.02225652767528,21.4363557191566,11.334356990098415,39.13387412058538,0.011674696228425303,27.929434866461044,18.233532932297965,0.46112226455333954
iG,-1143.0829412071184,1102.7155868261032,604.8800436913731,161.78967955768525,-952.1330708542043,-1878.4028317702057,633.419368777064,1052.409347892758,-0.3801537304810306,9.362212540420472,0.46519719513745605,-30.158952020598633,-1.1891338838797227,-22.250137547469688,23.692606189237303,-17.84000465349234,-56.22536802524188,-32.8710550906379,-149.41282249829658,-0.03318991794290225,95.72791143580267,-81.62116235319792,0.0008175004265846901,-0.028451717320603743,-17.650686816194884,-18.740986366972464,-34.15177766525413,-36.295272504414065,-44.21815850188758,-11.43016183426715,-6.444756322627228,-23.68601325581303,-0.005674272948797237,-13.529178554995541,-5.898519589122889,5.744469377036488
iE,-3029.7318493523,2793.7321424591178,1102.9081460757027,268.107455119015,-2814.779028784945,-3281.4909729867404,1052.409347892758,2736.175356970452,-28.8170445259597,-374.5382723220713,-14.434026168584499,-40.21950004693037,-1.3759452030148263,-26.42581866623711,26.49397697157891,-22.52246012034474,-93.27359286329269,-56.38093734088724,-260.8605481016499,-0.13727114542878574,63.9575895507264,-194.61808305702408,0.0019105771634974947,-0.07180373102453282,-45.61116089478087,-27.86855778760502,-53.483497458370344,-59.9194643735648,-82.08788750928845,-36.2918332401931,-16.204995671168913,-28.685041106945377,-0.014788501225463045,-35.4409293526678,-22.876932816382023,14.258543365601945
Kd0,26.48186220605005,-19.892657822865747,137.0255474617258,36.35452555496585,-92.95462885364859,-36.555625650727066,-0.3801537304810306,-28.8170445259597,42.846724169958776,-2.862327462671073,-0.13434109098845978,-1.0730932732003564,0.01326497560921621,0.0093613739152959,-1.340130854654932,-10.94698374251168,-4.386259728807475,-10.86571215478388,-39.08370706137323,0.0434675841639601,20.653959531483814,-25.409394950806643,0.00018895584316876922,-1.6802093776405484e-05,-0.011798941590475615,-4.930380657631301e-28,-2.4651903288156633e-27,-0.31454432509629016,-0.5303595139703919,-0.021840247557138266,-2.4651903288156633e-27,-0.22623399549807355,-4.048635530489765e-06,-0.009954114936626263,0.03809083390735989,0.024528425832062044
gammaG0,385.66599174052186,-306.0408687795397,-499.8915421933816,-49.34036659767765,-1662.1319243976839,-84.2275268506537,9.362212540420472,-374.5382723220713,-2.862327462671073,2723.43919676156,118.46060723173521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
