,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
mu0,4190.5340444517105,-3925.6515455430153,206.69245537641194,150.5091922210347,1717.5269287449025,1878.49031072799,-678.1481637388157,-1600.566012092476,-46.44669142261528,354.47790576763043,16.03279976789023,10.795013438117067,-0.9597237313867655,-22.243874316311732,33.22701782251737,78.98281863842156,99.43021584980306,155.13086147094188,432.30382082627136,-0.2117262913025145,1126.2698701478275,852.7298675559803,-0.0030303673331670486,0.13270433003586565,166.42428724179436,28.410642076511355,92.52076885808708,52.47721082749191,85.39311341172274,55.853651123152744,64.00025127217964,81.43773667131512,0.03310987600246647,87.18999127916244,11.159326418926955,2.497165990359731
qN,-3925.6515455430153,3859.8774439228946,-21.92660401236583,-96.55879906445509,-1745.406708761263,-1837.900637021648,649.3175989637597,1476.9161188451587,65.56599810901747,-305.631269030764,-13.856285037536516,-73.14889348304581,-5.0758974541546955,-62.2018796644553,54.77365087430479,-152.45684481140353,-157.99559602064232,-276.21112406467074,-812.7910688187219,0.4252108877316454,-570.4539509143922,-898.0262104657043,0.0031061151678001284,-0.0885197047752818,-119.05743064781915,-18.960318359836815,-65.53818878597455,-91.60519989583754,-164.45752245423049,-39.71791105362121,-53.73016104500147,-130.49870901479358,-0.024072977584165364,-63.720314880466496,-9.583873434483651,-1.578551781704353
betaG0,206.69245537641194,-21.92660401236583,4880.268765055961,1306.5281365052729,-3042.4744308465183,-1230.8503307127482,-21.509993511666565,-481.31744242127695,564.1527612410123,-586.9143395957046,-27.579276823975718,-7.725576329755274,0.31755884785616545,8.735299881837202,-14.228809861748617,-13.062913219259382,-41.67775456712177,-59.38919669366234,-108.06648018868161,0.002931164814730311,-80.77080796591342,-144.60159876113968,0.0003442860101300274,0.0008929360368186376,-10.734528188061555,-4.688911721246158,-10.254954373065276,-19.429944042906477,-55.46381452815955,20.0089472145132,12.190420795846062,3.8041062096306595,-0.0026446782790465937,-7.430913429032004,-17.884706763696215,-6.907480622402649
betaF0,150.5091922210347,-96.55879906445509,1306.5281365052729,385.4298929744605,-679.2840084516253,-435.37173850001113,15.75709344557906,-222.99874675952435,175.68982429341943,-63.0433614181674,-2.994417207727846,-0.029984829228303367,0.305691708475012,5.569163678764371,-7.3447542492407205,-0.6019262597001616,-8.928099518573354,-10.70285182651133,-12.793533462568075,-0.006352973633374103,-60.34646087397792,-44.682669916140895,0.00010603392970221592,0.004226618573178084,1.4431033142977796,0.09311621998982629,1.6951084742577542,0.02518410379996626,-6.347589174050741,8.379452323295016,6.195226634095127,10.981005470090338,0.00011494413361318492,0.14973743496907124,-5.248003797116649,-2.3640374825258372
qEG,1717.5269287449025,-1745.406708761263,-3042.4744308465183,-679.2840084516253,6320.567494543531,1659.894938754222,-285.7081166568526,-868.6839189080757,-320.26165633024544,-1850.8718748772108,-89.90433506092799,40.593225279209804,2.4922526545992842,31.661900556606582,-28.771752731412718,30.211896806847445,99.78068484034424,133.2034177788468,255.8050568614933,0.0011760582270721395,-79.21092808736687,186.48973799262293,-0.000597010106343385,0.07422169523492851,96.6860103548054,32.792757365095916,99.12756422853957,62.721241379359995,134.65967476370764,18.746580045496216,49.14523700357104,42.15026844743872,0.019339934014014685,51.06159609967993,29.299215859212836,10.978574887784362
qEF,1878.49031072799,-1837.900637021648,-1230.8503307127482,-435.37173850001113,1659.894938754222,3687.8442889481744,-1072.4967032761247,-1152.582007590172,-88.67282997608977,-147.63206885266084,-7.207859866602908,25.64424911087974,1.0696698678691159,13.588171448402589,-11.796181672507382,-23.957291908023688,76.6192035879629,57.82696753560346,-12.056682533907122,0.16762486006661145,232.526662476683,122.50566434538742,-0.0004171066405453468,0.07727430437830393,100.38431241263405,28.60704774436959,88.18718440527542,79.11355481455645,131.10834963022302,25.295580347333335,47.91518652276218,125.43375653029474,0.02010914286827287,53.08948004122922,12.57800684946484,2.4274805498185974
iG,-678.1481637388157,649.3175989637597,-21.509993511666565,15.75709344557906,-285.7081166568526,-1072.4967032761247,353.73646826913097,448.05600364216156,-23.724762018275108,20.80266645152065,1.033357338429149,-11.994440437877305,-0.7950112011834077,-11.076307961577562,11.23185333198768,1.765272211294183,-26.974202747184535,-24.115896581216603,-22.45076113963063,-0.0327027129911426,-18.905650184555903,-31.632599128138736,0.00012426160440054572,-0.027828273448170925,-33.89032124609563,-11.389197531593942,-35.22379428643223,-28.61179456191087,-45.2031832068367,-11.511606280792968,-20.375109456564836,-48.032662569404344,-0.0066788456591354035,-17.544392769116637,-1.95610484511433,0.06154261678471884
iE,-1600.566012092476,1476.9161188451587,-481.31744242127695,-222.99874675952435,-868.6839189080757,-1152.582007590172,448.05600364216156,1217.699827406426,-161.83450153882458,-295.80832690882306,-13.704404767080955,-7.448237151392064,-0.2973611837688641,-4.7394317715770935,5.363235131686385,21.786178240651285,-25.699745539096124,-15.204340901328443,50.0330927412513,-0.12056090221889078,-80.80390918394856,-4.698092804350397,7.16749805925886e-05,-0.0570720973747553,-70.09927977598014,-14.078790657013156,-47.40547576566382,-38.413613062196404,-63.91210282748584,-29.71370128393979,-36.96377548760872,-63.4548639251662,-0.013894349309835786,-36.53337420291691,-7.109905454411918,-1.273072703720212
Kd0,-46.44669142261528,65.56599810901747,564.1527612410123,175.68982429341943,-320.26165633024544,-88.67282997608977,-23.724762018275108,-161.83450153882458,213.09120101687986,-14.816793684946118,-0.7299036423090138,-0.113229547221124,0.23934882667965052,4.933663790155141,-6.944385736289554,-14.790455922295019,-10.28659724691644,-23.6935265202465,-74.27221856865631,0.045383471263708654,-61.550793391545284,-93.85976643300329,0.0002469565295210612,4.9300992492127754e-27,-1.4791141972893979e-27,-6.770640622312922e-58,1.479114197289398e-27,-0.8863204346798156,-1.915621438297108,4.93038065763128e-27,-2.4651903288156633e-27,-1.4987081043614452,1.9721522630525306e-27,-9.860761315262653e-28,0.5189364725710272,0.4417853519425687
gammaG0,354.47790576763043,-305.631269030764,-586.9143395957046,-63.0433614181674,-1850.8718748772108,-147.63206885266084,20.80266645152065,-295.80832690882306,-14.816793684946118,3003.745131330005,143.02585676857439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
