batch,time_h,O2_mg_l,O2_uptake_mg_l_h,anaerobic_gate,fermentative_fraction,qCO2_base_g_l_h,qCO2_effective_g_l_h,CO2_dissolved_g_l,CO2_saturation_g_l,qgas_g_l_h
25170,4.25,7.10561496825399,0.06857834806483461,0.011018120550947098,0.09013667090687133,0.20718846040741085,0.018769594730767048,0.07793070427074243,0.6568848758790543,5.0629356191807253e-20
25170,4.5,7.088470381237781,0.06905318572402815,0.011070892369688123,0.09018522098011307,0.20736355522373318,0.018796097760565334,0.0826231029534342,0.6612503277011444,5.171922248382667e-20
25170,4.75,7.071207084806774,0.06952336084120163,0.011124412142494954,0.09023445917109536,0.20749933548396668,0.018819206662964327,0.08732212739357553,0.6656446878133397,5.275712100717259e-20
25170,5.0,7.053826244596474,0.06998885158145277,0.011178687866037021,0.09028439283675406,0.20759601213070836,0.01883893645299305,0.09202692905931661,0.6700681027669771,5.373543880801112e-20
25170,5.25,7.0363290317011105,0.07044963838245576,0.01123372766634864,0.09033502945304075,0.2076538161420772,0.018855303865518723,0.09673666317256488,0.6745207195981996,5.464649333608387e-20
25170,5.5,7.018716622105496,0.070905703873096,0.011289539801993678,0.09038637661783419,0.2076729980123251,0.018868327312554715,0.10145048913894456,0.6790026858496054,5.548260625563647e-20
25170,5.75,7.000990196137223,0.07135704294776325,0.011346132667256396,0.09043844205387588,0.20765385407853942,0.018878029282475083,0.10616757096708324,0.6835141516291191,5.623617594806939e-20
25170,6.0,6.983150935400282,0.07180417245320425,0.011403514803556654,0.09049123361927212,0.20759806199098144,0.018884557902461085,0.110887078287702,0.6880553727304092,5.689937167278277e-20
25170,6.25,6.96519989228698,0.07224876552533126,0.01146169532588898,0.09054475969981786,0.20838002280770287,0.01896708372170258,0.11560821776331727,0.688758976143249,7.436692046778712e-20
25170,6.5,6.947137700905648,0.0726946550250178,0.011520684888819735,0.09059903009771415,0.20915924598177885,0.019049602689657472,0.12034998869374292,0.6894641389110588,9.719730707757222e-20
25170,6.75,6.9289640371493935,0.07314315293520099,0.011580497526306426,0.09065405772420192,0.20993912467498127,0.01913242821937537,0.1251123893661573,0.6901711307185042,1.271958826126478e-19
25170,7.0,6.910678248915593,0.07359337213948686,0.011641148681689117,0.09070985678715399,0.21071731237609395,0.01921535111283006,0.12989549642100112,0.6908797758296743,1.666638070212394e-19
25170,7.25,6.892279905880721,0.07404530249083933,0.011702653414451846,0.0907664411412957,0.21149375853782607,0.019298371216156927,0.13469933419920863,0.6915900749061711,2.1865588302470355e-19
25170,7.5,6.8737685802580115,0.07449893900022432,0.011765027122664853,0.09082382495285167,0.2122684266304758,0.019381489745347317,0.13952392700324787,0.6923020296510679,2.872323257973241e-19
25170,7.75,6.855143845507955,0.07495427675389779,0.011828285556835213,0.0908820227122884,0.21304128080951462,0.019464708074933414,0.1443692994395847,0.6930156418018039,3.7779690494825494e-19
25170,8.0,6.836405276319481,0.07541131079918138,0.011892444829910535,0.09094104924351769,0.21381228563869922,0.019548027715521516,0.14923547645831806,0.6937309131034465,4.975503902369937e-19
25170,8.25,6.8175524486196855,0.0758700358012847,0.01195752142751485,0.09100091971331367,0.21458140526160155,0.01963145024079398,0.15412248338719844,0.6944478452307274,6.560999659641536e-19
25170,8.5,6.7985849396693645,0.07633044536947291,0.012023532218223505,0.09106164964076563,0.21534860179023063,0.01971497714249794,0.15903034594739693,0.6951664396344912,8.662792644219268e-19
25170,8.75,6.779502328326997,0.07679253365839545,0.012090494463581278,0.09112325490649478,0.21611383920705252,0.019798610190332536,0.1639590902330214,0.6958866979057747,1.1452531142941065e-18
25170,9.0,6.760304194912398,0.07725629482063319,0.012158425829862391,0.0911857517634734,0.21687708203017805,0.019882351313160775,0.16890874278060455,0.6966086216519838,1.5160077141891403e-18
25170,9.25,6.74099012120724,0.07772172245724972,0.01222734439974313,0.09124915684776368,0.21763829398235043,0.01996620248009218,0.17387933060889474,0.6973322123812736,2.0093631484026873e-18
25170,9.5,6.721559690592928,0.07818880892939271,0.012297268683872088,0.09131348718916232,0.21839743634748143,0.020050165552342344,0.17887088122891778,0.6980574713583195,2.6666946686268565e-18
25170,9.75,6.702012488360579,0.07865754731969261,0.012368217632196652,0.09137876022162092,0.21915447275639255,0.020134242725550262,0.18388342261700336,0.6987844000138458,3.543616743912338e-18
25170,10.0,6.682348101530656,0.0791279306933159,0.012440210647457803,0.09144499379566118,0.2199093673817257,0.020218436368011333,0.18891698329839093,0.699512999791034,4.71497678323614e-18
25170,10.25,6.6625661188573275,0.07959995139556986,0.012513267598472957,0.09151220619059512,0.22066208323084946,0.020302748867221478,0.19397159239039377,0.7002432720116292,6.281632440385756e-18
25170,10.5,6.642666131008435,0.08007360048930671,0.012587408833217987,0.09158041612656055,0.22141258080945012,0.020387182509858107,0.19904727960719915,0.7009752177687438,8.379660873312394e-18
25170,10.75,6.622647730886109,0.08054886986068724,0.01266265519181726,0.09164964277647188,0.22216082327118009,0.02047173995931083,0.20414407523466366,0.7017088383260034,1.1192887766403037e-17
25170,11.0,6.6025105134209365,0.08102575135490628,0.012739028021966215,0.09171990578020892,0.2229067743013343,0.02055642406534897,0.20926201022449137,0.7024441349544412,1.496995444990132e-17
25170,11.25,6.58225407558221,0.08150423536428038,0.012816549194075336,0.09179122525854931,0.22365039517169497,0.02064123759606806,0.2144011162408286,0.7031811084446544,2.0047596187001095e-17
25170,11.5,6.561878016741139,0.08198431268006239,0.012895241115574033,0.09186362182632811,0.22439164777383233,0.02072618352211475,0.21956142563984563,0.7039197601789121,2.6882428954087504e-17
25170,11.75,6.541381938571123,0.0824659732370585,0.012975126747501828,0.09193711660770168,0.2251304932610294,0.02081126489470625,0.2247429715203743,0.704660091077159,3.609441368629148e-17
25170,12.0,6.520765445261858,0.08294924415533568,0.013056229620452713,0.09201173125081649,0.22586698237235,0.02089649321282996,0.22994578774405086,0.7054021106795766,4.8526329473072135e-17
25170,12.25,6.500028134223024,0.0834359783293078,0.01313857388900943,0.09208748797788868,0.2271620620987501,0.02103353420649708,0.23516991104725835,0.7040779138155246,7.498144869612341e-17
25170,12.5,6.479169139640697,0.08392797620448911,0.01322218618979005,0.09216441129460685,0.22847131486175892,0.021172351426712508,0.2404282945988826,0.7027579351321269,1.1599118513406698e-16
25170,12.75,6.458187145589575,0.08442536115185208,0.013307095696881037,0.09224252804113056,0.22979502684316638,0.02131298546180228,0.2457213824555607,0.7014421947488679,1.7978993237189702e-16
25170,13.0,6.437080805301612,0.08492818899835321,0.013393332512413602,0.09232186591142051,0.23113332112606857,0.021455462280593997,0.2510496288210112,0.7001306978533853,2.7924646448904656e-16
25170,13.25,6.415848758052023,0.08543650908646956,0.01348092763022881,0.09240245341981052,0.2324863056393136,0.021599806926483493,0.25641349439115957,0.6988234478902347,4.346152682946853e-16
25170,13.5,6.394489630780406,0.08595037171588467,0.01356991296077363,0.09248431992391175,0.2338540892713334,0.02174604502828552,0.2618134461227803,0.6975204492562733,6.778451114449396e-16
25170,13.75,6.3730020378514345,0.0864698387568978,0.013660321364800998,0.09256749565561692,0.2352368071223931,0.021894205171458663,0.2672499573798514,0.6962217094921893,1.0594426486815792e-15
25170,14.0,6.35138457816221,0.08699497141653016,0.01375218669985228,0.0926520117638641,0.23663459260235375,0.022044316329156766,0.27272350867271566,0.6949272358431196,1.6594318649981388e-15
25170,14.25,6.3296358353080775,0.0875258306736057,0.013845543855757704,0.09273790034729709,0.23804757831526246,0.022196407964714504,0.2782345877550042,0.6936370354517285,2.604894232716348e-15
25170,14.5,6.307754377639676,0.08806247727147284,0.013940428792136536,0.09282519448876561,0.23947589603197114,0.022350510050311558,0.2837836897461818,0.6923511153592873,4.0981077838788214e-15
25170,14.75,6.285738758321808,0.0886049650695589,0.014036878577519982,0.09291392829131839,0.24091965997224216,0.022506651526651943,0.2893713172587581,0.6910694817239043,6.461798768396741e-15
25170,15.0,6.263587517054418,0.08915333680879194,0.014134931422790506,0.09300413690896726,0.24237895617532515,0.02266485932251236,0.2949979801404185,0.6897921393307979,1.021209075602692e-14
25170,15.25,6.24129918285222,0.0897076444451726,0.014234626711191514,0.0930958565742962,0.2438538936004551,0.022825163148462654,0.3006641949710426,0.6885190939937821,1.617639263133524e-14
25170,15.5,6.218872271740927,0.09026793999830231,0.014336005052522421,0.09318912464832063,0.24534458111067345,0.022987593377141475,0.30637048575815184,0.687250351474555,2.5684390258554478e-14
25170,15.75,6.196305286741351,0.09083427518355278,0.014439108329438826,0.09328397966308372,0.2468511265226805,0.02315218098043941,0.312117384102427,0.685985917453354,4.087826123713099e-14
25170,16.0,6.173596717945463,0.09140669557948837,0.014543979745403071,0.09338046136577083,0.24837361873263422,0.02331895587935361,0.31790542934752053,0.6847257989052287,6.521782826114483e-14
25170,16.25,6.15074504405059,0.09198524546195513,0.014650663867946955,0.0934786107585112,0.24991214252462973,0.023487948352784834,0.32373516831733284,0.683470002947694,1.0430531136657105e-13
25170,16.5,6.1277487326851015,0.09256997200078276,0.014759206679483996,0.09357847014512528,0.2514667914288904,0.02365919027383619,0.32960715540548724,0.6822185358498658,1.6723544823395773e-13
25170,16.75,6.104606239684906,0.09316092206088847,0.014869655635440326,0.0936800831846051,0.25303765792072136,0.023832714223472697,0.3355219529738791,0.6809714037891065,2.688115650320678e-13
25170,17.0,6.081316009169684,0.093758141326992,0.014982059721246976,0.09378349494354722,0.25462483094515576,0.02400855328919036,0.34148013152963896,0.6797286129178921,4.331929301857711e-13
25170,17.25,6.057876473837936,0.09436166350122072,0.015096469510885365,0.09388875195001453,0.25622836539364024,0.024186738216335203,0.34748226985176156,0.6784901701839385,6.999143340532711e-13
25170,17.5,6.034286057962631,0.0949715226435344,0.015212937214715802,0.09399590223753854,0.25784831697733696,0.0243673007169513,0.3535289544055619,0.6772560823886399,1.1338486639453502e-12
25170,17.75,6.010543177301748,0.09558776288623141,0.015331516744700813,0.09410499540512475,0.2594847589173542,0.024550275090761988,0.3596207795843393,0.6760263621421857,1.841741140780232e-12
25170,18.0,5.98664623658019,0.09621039369759249,0.01545226379504236,0.09421608269143897,0.261137694494962,0.024735689975471285,0.36575834835627985,0.6748010068606403,2.99973342652308e-12
25170,18.25,5.962593638155791,0.09683710743242263,0.015575235869418252,0.0943292169998648,0.26215637094398486,0.02486218648698785,0.37194227084907416,0.6755582811238723,4.293961473789667e-12
25170,18.5,5.938384361297686,0.09746555041403643,0.01570048933852372,0.09444445019144182,0.2631708320056249,0.02498907012499935,0.37815781746927996,0.6763176172770897,6.164757595538687e-12
25170,18.75,5.914017973694177,0.09809566630027963,0.015828079272288076,0.09456183293050503,0.2641809262139062,0.025116344804124082,0.3844050849983128,0.6770790147906508,8.868083933677495e-12
25170,19.0,5.889494057119108,0.09872739784901853,0.015958062382803284,0.09468141739217903,0.2651865016667029,0.025244014875431105,0.3906841711961483,0.6778424734529227,1.2782103311666506e-11
25170,19.25,5.864812207656853,0.09936068703116561,0.016090497083423444,0.09480325731674957,0.26618740691182297,0.025372085226822425,0.396995174910391,0.6786079930158139,1.846020108583886e-11
25170,19.5,5.839972035899062,0.0999954702939772,0.016225443550498157,0.0949274080664583,0.267183478957608,0.02550056015586352,0.40333819621041817,0.6793755728288999,2.6713758022947866e-11
25170,19.75,5.814973168325568,0.10063168215932526,0.01636296378116029,0.09505392667866747,0.2681745526022589,0.025629444270509318,0.40971333623970035,0.6801452121108006,3.873476488220385e-11
25170,20.0,5.789815247785737,0.1012692521856908,0.016503121658389033,0.09518287192571791,0.2691604527617968,0.02575874177109098,0.41612069729325823,0.6809169097490118,5.627781107666878e-11
25170,20.25,5.764497934739314,0.10190810698314377,0.016645983014474102,0.09531430437331617,0.27014099977782957,0.02588845696992124,0.4225603827155483,0.6816906644325208,8.19307266147062e-11
25170,20.5,5.739020907993528,0.10254816844763719,0.016791615699881645,0.09544828644389111,0.27111600499692845,0.02601859388238838,0.42903249692814915,0.6824664745615127,1.1951785499163183e-10
25170,20.75,5.713383865881619,0.10318935283098371,0.016940089652385998,0.09558488248019512,0.2720852686304151,0.02614915603344591,0.4355371453550707,0.6832443381674586,1.7470214138882298e-10
25170,21.0,5.687586527673873,0.10383157426802998,0.017091476967590676,0.09572415881018342,0.27304858888819883,0.02628014734761593,0.44207443429946075,0.6840242531288054,2.558858283910775e-10
25170,21.25,5.661628634106866,0.10447474180020787,0.017245851977499428,0.09586618381929948,0.27400575456537174,0.026411571453041884,0.4486444710424746,0.6848062169794278,3.7556054133322595e-10
25170,21.5,5.635509948656814,0.10511875764458696,0.017403291327889144,0.09601102802165801,0.2749565407428383,0.026543431279371872,0.45524736376765135,0.685590226863576,5.523350234111897e-10
25170,21.75,5.609230259245668,0.10576351585893141,0.017563874056121535,0.09615876413163181,0.27590070558371377,0.02667572875737986,0.4618832213839976,0.6863762795003155,8.139867556711587e-10
25170,22.0,5.582789380280935,0.10640890650502402,0.01772768166988437,0.09630946713629362,0.2768380013622507,0.02680846589350258,0.4685521532728267,0.6871643712847598,1.2020636921800756e-09
25170,22.25,5.556187153654679,0.10705481393441973,0.017894798235472433,0.09646321437663465,0.2777681702025544,0.02694164437304373,0.47525426930149295,0.6879544982433963,1.7788375334506054e-09
25170,22.5,5.529423450171074,0.10770111501324756,0.018065310466945365,0.09662008562958974,0.27869093976152753,0.027075265153691283,0.481989679735296,0.6887466559735879,2.6378315379480052e-09
25170,22.75,5.502498171417762,0.10834767350131798,0.018239307815948215,0.09678016319067236,0.27960600921718193,0.027209327110843787,0.48875849504377056,0.6895408394550695,3.919792933133694e-09
25170,23.0,5.475411253042433,0.10899434923684123,0.0184168825557006,0.09694353195124455,0.2805130729955322,0.027343829345618964,0.4955608253622378,0.690337043350157,5.836975004955392e-09
25170,23.25,5.448162665733222,0.10964099551845365,0.018598129883132555,0.09711027949248195,0.281411814295467,0.027478770570368204,0.5023967805211106,0.6911352619150826,8.710127613624898e-09
25170,23.5,5.420752416853609,0.11028745953269646,0.01878314802076682,0.09728049617910547,0.2823019055566225,0.02761414916654377,0.5092664699074619,0.6919354895294596,1.3024962904621172e-08
25170,23.75,5.393180551970435,0.11093359222833747,0.018972038323320506,0.09745427525745487,0.28318302510468973,0.027749964832852723,0.5161700023194677,0.6927377261857691,1.9518520369900694e-08
25170,24.0,5.36544715391335,0.11157924134648417,0.01916490540581092,0.09763171297334605,0.2840548496234071,0.02788621787248379,0.5231074861997927,0.6935419709846088,2.9311552707445187e-08
25170,24.25,5.337552343576729,0.11222512838685565,0.019361857265235007,0.09781290868401621,0.28527285352778997,0.028057712194027,0.5300790289385183,0.6934232607064862,4.6917581344495095e-08
25170,24.5,5.309496061480015,0.1128721753177278,0.01956300699138769,0.09799796643207667,0.2864898091986485,0.028230653218597874,0.5370934381716884,0.6933061372693045,7.526134674002213e-08
25170,24.75,5.281278017650583,0.11352014678661201,0.01976847339696965,0.09818699552521208,0.28770514922287727,0.028405029876204586,0.5441510712111994,0.6931905979454154,1.210605536714899e-07
25170,25.0,5.25289798095393,0.11416878028816943,0.019978379168403254,0.098380108834931,0.2889182450215583,0.028580826140258236,0.551252279862527,0.6930766379942773,1.952708943043916e-07
25170,25.25,5.224355785881888,0.11481779231522714,0.02019285096881179,0.09857742289130685,0.2901284211526871,0.028758022409749145,0.5583974074341721,0.6929642517804429,3.1585367803402914e-07
25170,25.5,5.195651337803081,0.11546686700244475,0.02041201955475853,0.09877905799037785,0.29133492771147035,0.02893659274455817,0.5655867849521395,0.692853432312097,5.123378792963987e-07
25170,25.75,5.16678462105247,0.1161156581246386,0.020636019873729875,0.09898513828383149,0.2925369458658333,0.029116505355723774,0.5728207247869426,0.6927441713166875,8.334053458466202e-07
25170,26.0,5.13775570652131,0.11676378810707716,0.020864991166291223,0.09919579187298792,0.29373358597403315,0.02929772235771761,0.5800995112421632,0.6926364592044371,1.3595348412532014e-06
25170,26.25,5.1085647594945405,0.11741083498218204,0.021099077067061562,0.09941115090169664,0.29492385608223703,0.02948019655048796,0.5874233857993441,0.692530284567002,2.2241289940474003e-06
25170,26.5,5.079212050748995,0.11805634522543387,0.02133842567920921,0.09963135162487248,0.2961066942481463,0.029663874540408523,0.5947925227150268,0.6924256346669673,3.6488877568550107e-06
25170,26.75,5.049697964442637,0.11869980762436025,0.021583189673023636,0.09985653449918175,0.29728090504921334,0.029848690280168122,0.6022069905688954,0.6923224944338762,6.003124934093127e-06
25170,27.0,5.020023012536547,0.11934066442653746,0.021833526328263464,0.1000868442220024,0.2984451878895287,0.030034567736649614,0.6096666873157313,0.6922208468895548,9.90329282472178e-06
25170,27.25,4.9901878464299125,0.11997830357651901,0.022089597593691116,0.10032242978619582,0.2995981188289468,0.03022141890093095,0.6171712342973862,0.692120672851325,1.6379810029871077e-05
25170,27.5,4.9601932705357825,0.1206120346504278,0.02235157012401599,0.10056344451409471,0.3007380927929367,0.03040913774676232,0.6247198000957376,0.6920219500105838,2.7155707525397736e-05
25170,27.75,4.930040261873176,0.12124111557739513,0.02261961525457659,0.10081004603421047,0.30186339002175255,0.03059760666590324,0.632310807459067,0.6919246539472517,4.510829344474948e-05
25170,28.0,4.899729982978827,0.12186470302478741,0.022893909021587968,0.10106239629986094,0.3029720562118857,0.03078668406204812,0.6399414536226127,0.6918287562344488,7.502201172066102e-05
25170,28.25,4.86926380722263,0.12248187966213507,0.02317463205631301,0.10132066149180798,0.3040619704415283,0.03097621083976104,0.6476069295870419,0.6917342254719382,0.0001247802043310071
25170,28.5,4.838643337307096,0.12309163393896885,0.02346196951870872,0.10158501195721202,0.3051307973304205,0.031166005158126092,0.6552991948758802,0.6916410264955422,0.0002071496844079867
25170,28.75,4.807870428822354,0.12369282816851729,0.023756110961456085,0.1018556220845396,0.30617591128484234,0.03135585420395894,0.6630051516149952,0.6915491191372256,0.00034217820166590956
25170,29.0,4.776947221780224,0.1242842169123843,0.024057250086620532,0.10213267007969089,0.30719444310063204,0.03154551834458354,0.6707041860135667,0.6914584588496911,0.000559716609672774
25170,29.25,4.745876167552129,0.12486442394790861,0.02436558450702825,0.102416337746466,0.30818322614545596,0.03173472497976938,0.6783654678660939,0.6913689957413134,0.0009003909344752018
25170,29.5,4.7146600615651515,0.12543193957657028,0.024681315408182105,0.10270681017552755,0.30913879206209627,0.0319231673486125,0.6859462240954213,0.6912806743523953,0.0014117000624595667
25170,29.75,4.6833020766710085,0.12598510276784392,0.025004647151067778,0.10300427537898235,0.31005733013942094,0.03211049950360336,0.6933930346650955,0.6911934327486308,0.0021359250699158304
25170,30.0,4.651805800979048,0.12652206178499276,0.025335786768923223,0.10330892382740936,0.3109346259510452,0.032296328960779226,0.7006476613344765,0.6911071825865291,0.0030919928260794275
25170,30.25,4.6201752855328,0.12704027278594268,0.025674943286774807,0.10362094782383283,0.31136103760376876,0.03243824590708049,0.7076959450051434,0.691943572205351,0.004103194278111569
25170,30.5,4.588415217336314,0.12753706867094897,0.026022325565138574,0.10394053951992749,0.31173139555462465,0.03257693276400413,0.7144951168418191,0.6927812321840894,0.005241558560377672
25170,30.75,4.556530950168576,0.12801047744137342,0.02637814147681526,0.10426789015867005,0.3120415245299137,0.032711965814385076,0.721024029799634,0.6936200691897337,0.006461280932744567
25170,31.0,4.5245283308082325,0.12845847180455508,0.026742599336940485,0.10460319138998525,0.31228717044050164,0.03284290520022844,0.7272720455114261,0.6944599850128333,0.0077199029672163815
25170,31.25,4.492413712857093,0.12887901654771894,0.02711590731354712,0.10494663472846336,0.31246411863122264,0.03296930664618795,0.7332370241531901,0.695300875555477,0.008982990633172356
25170,31.5,4.460193958720164,0.12927014636198866,0.027498272907608843,0.10529841107500014,0.3125683803142654,0.033090740647546975,0.7389229246033406,0.696142632108279,0.010225704845585987
25170,31.75,4.427876422129667,0.1296300722914907,0.02788990261028524,0.10565871040146242,0.3125964445560439,0.033206819066672236,0.7443376918374494,0.6969851431665702,0.011431671711112083
25170,32.0,4.395468904056794,0.12995731666736696,0.028291001857558166,0.10602772170895351,0.31254559439141316,0.0333172292255713,0.7494916551032755,0.6978282967321705,0.01259096600336744
25170,32.25,4.362979574889953,0.13025099825249567,0.028701775421666242,0.10640563338793295,0.3124145755209906,0.033421806613967354,0.7543964165794846,0.6986719856485148,0.013698183320734669
25170,32.5,4.330416825326829,0.13051117156632244,0.029122428798298475,0.1067926344944346,0.3122043832636563,0.03352062223508083,0.7590641351834515,0.6995161140108694,0.014750932198100123
25170,32.75,4.297789032435248,0.13073950281651042,0.02955317092313991,0.10718891724928872,0.31191983553450925,0.03361415711198759,0.7635070998478408,0.700360609838476,0.015748763577523382
25170,33.0,4.2651041567311205,0.13094031029575143,0.029994219565571256,0.10759468200032556,0.31157198317958773,0.03370357229592215,0.7677375264642278,0.7012054447976788,0.01669245064643984
25170,33.25,4.232369079157182,0.1311220986286832,0.030445811074455455,0.10801014618849902,0.31118164624607103,0.03379110896348618,0.7717675382475994,0.702050664324121,0.017583525162435797
25170,33.5,4.199588554500012,0.1312992678835073,0.030908216891105587,0.10843555953981715,0.31078330077864985,0.033880538639925226,0.7756093161865817,0.7028964248988976,0.01842399720755693
25170,33.75,4.166763737529135,0.1314929530492371,0.03138176848160406,0.10887122700307574,0.3104268499860125,0.033977395954667436,0.779275397652319,0.7037430239551319,0.019216212776976
25170,34.0,4.133890499266826,0.1317292607163768,0.03186688868513706,0.1093175375903261,0.31017325246067284,0.0340885450842623,0.7827790417589953,0.704590894777817,0.019962819527962493
25170,34.25,4.100958184087732,0.13203370340215628,0.032364120411419624,0.10977499077850605,0.3100813235388237,0.03422076203477161,0.7861344766491706,0.7054405399877877,0.020666805523561236
25170,34.5,4.067949758237193,0.13242369244319516,0.03287413718577855,0.11024420621091627,0.3101902335977458,0.034378800036875455,0.7893567811023263,0.7062924193127182,0.021331544222148786
25170,34.75,4.034843835126394,0.13290373304248418,0.03339772459391461,0.11072590662640144,0.31050860867301827,0.03456413137597244,0.7924612924932698,0.7071468535918871,0.021960754473101536
25170,35.0,4.001617901865774,0.13346648519691945,0.03393573878392948,0.11122087968121512,0.3110174513379412,0.03477519265943772,0.795462743854981,0.7080040008809712,0.022558325929128032
25170,35.25,3.9682512805665437,0.13409800657277632,0.034489062902729385,0.11172993787051104,0.3116827021427135,0.035008715610383,0.7983745266141475,0.7088638983307454,0.023128061622771343
25170,35.5,3.9347267789233498,0.134783087961094,0.03505857937297101,0.11225389302313332,0.31246779592250495,0.03526109540232062,0.8012083420901941,0.7097265220825286,0.023673453706196713
25170,35.75,3.9010310069330765,0.13550835262301042,0.03564516144702047,0.11279354853125884,0.31334084483541164,0.03552919211998548,0.8039742233144302,0.7105918301406308,0.024197570505376204
25170,36.0,3.867153918777324,0.13626327153701284,0.03624967749758043,0.113349703297774,0.31427689189109836,0.03581059702983835,0.8066807592295323,0.7114597910883816,0.024703048459577444
25170,36.25,3.833088100893071,0.1370413029176863,0.03687300070643633,0.11392316064992142,0.31574949019418913,0.03615965451344238,0.8092658504520845,0.7112867198580428,0.025470232139629526
25170,36.5,3.7988277751636494,0.13783856672538447,0.03751602568228729,0.11451474362770431,0.31726517544386984,0.036521111331752884,0.8117545953965688,0.7111159961597537,0.026204674735505574
25170,36.75,3.764368133482303,0.1386508322707317,0.038179681189391544,0.11512530669424023,0.3188142579423236,0.03689427744686396,0.8141566205966045,0.7109475782385158,0.02691301053161001
25170,37.0,3.72970542541462,0.13947508309994913,0.03886492969706124,0.11575573532129635,0.3203898358907031,0.0372787828682237,0.8164807504337701,0.7107814678013211,0.027597758098201485
25170,37.25,3.6948366546396327,0.1403090490447034,0.039572774703678565,0.11640695272738429,0.32198676803452403,0.03767446727445238,0.8187351376526757,0.7106176685634851,0.02826123399260156
25170,37.5,3.659759392378457,0.14115098832236597,0.04030426658837151,0.11707992526130179,0.32360116665322436,0.03808132712485668,0.8209273582503679,0.7104561834251554,0.028905584883683413
25170,37.75,3.6244716452978656,0.1419995570938054,0.04106050800478401,0.11777566736440129,0.3252300871032747,0.038499484321436114,0.8230644875706756,0.7102970167294879,0.029532809843625715
25170,38.0,3.588971756024414,0.14285371215936893,0.04184265916754901,0.11849524643414508,0.3268713001866418,0.03892916376386971,0.825153163889601,0.7101401738095039,0.030144779045734735
25170,38.25,3.553258327984572,0.1437126426384605,0.04265194315497275,0.11923978770257493,0.3285231321791875,0.039370678330259985,0.8271996424505336,0.7099856608613319,0.030743249520139623
25170,38.5,3.517330167324957,0.14457571758867557,0.04348965135642937,0.12001047924791503,0.3301843425182867,0.039824417977373495,0.8292098423604537,0.7098334848502932,0.03132987869057939
