,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
mu0,4347.316219610859,-4003.9614828041135,-485.0385010954491,-121.45317248543233,2458.0009146194257,2783.67574869883,-923.9663143236253,-2271.9261314842747,-36.18717343427729,388.62972747982764,16.08622517179016,19.576155765354287,-0.8131376966469055,-16.21277237816505,31.80915152834534,143.534075274383,123.41491570702632,208.96121315472914,716.2727092583699,-0.40973438913661087,768.2146765698052,897.0277527305552,-0.004523481653596552,0.10463168473765799,99.2752208566185,25.389851316545137,62.199182305587115,45.896760162996614,75.01408645558139,19.89807472107291,56.154024566839844,42.23120643585746,0.02380702099048906,61.131686604937734,14.678902764330545,-2.041795473829851
qN,-4003.9614828041135,3869.5965418621286,661.9001082400677,160.7053727698088,-2405.6635652845785,-2689.0060165056666,876.0566790638369,2080.6033281323857,46.96510938651932,-326.496256031479,-13.619961506755462,-92.12607549339876,-4.729824022244366,-69.73083400423536,59.845115348072405,-218.73553667634457,-194.36036794867636,-318.19132490491484,-1090.2491158956998,0.6262791131078349,-173.36708417220592,-919.6783143205719,0.004479719214750703,-0.05646976911425306,-62.031688540174315,-12.897205729859078,-39.726361763415156,-79.35484193905768,-135.32255368613812,-12.457281467394802,-45.713184792557044,-69.29519973113203,-0.015174988749515252,-39.502938546174306,-11.508185157650672,0.655660037271147
betaG0,-485.0385010954491,661.9001082400677,4642.8150331624465,1104.1518226082653,-3304.297755184384,-2269.4464316403282,338.764933468525,379.1639922661742,352.394150294668,-573.2211536750794,-25.019035094391675,-15.123751640923746,-0.44478393738377064,-5.828240226048312,1.8646525347226672,-16.849153309276254,-35.541645866699724,-45.9082469796974,-131.05141266380892,-0.001806433613162189,220.99471626502122,-11.5632185733677,-4.017601552879689e-05,-0.004029208844353224,-8.95926372652791,-4.168748113571224,-3.6585847287876896,-26.827940865307998,-65.77550974130023,7.950714758899746,7.452021793488422,7.440126465173229,-0.002335722981647217,-6.315724159389827,-1.7087358532699273,-18.45852761676067
betaF0,-121.45317248543233,160.7053727698088,1104.1518226082653,290.35664003205903,-746.5586709977542,-702.3214666008066,122.17632302481262,80.88800077404038,101.16661523303597,-59.790927256524895,-2.634795962794362,-1.9521937012201942,0.006075661266609243,0.40311214625789127,-1.5722918502701024,-4.1440899462666785,-5.645105031439091,-9.955680897466381,-29.160981267829648,0.002481306801176362,47.07932810017594,-3.3173307153753475,-8.063593813091713e-06,0.0011965818926970148,-0.15445255177560469,0.19309167744825573,2.0348462330695027,-1.098377765537632,-9.882424448552298,2.5154038824417224,4.213850715937555,12.542842403939423,-8.538253743400694e-05,-0.29943869301256076,-3.114764090095131,-3.633847970457444
qEG,2458.0009146194257,-2405.6635652845785,-3304.297755184384,-746.5586709977542,7078.650016288897,2830.0693794767535,-652.1592911322538,-1900.3497270626826,-230.39615269083978,-1692.8592682998965,-80.0422158916571,62.653489520309265,3.3754078509578505,51.54037469174564,-49.565426684012785,54.87449784841576,129.75364855989318,134.30478538477144,397.6054178560765,-0.028974900406974077,-320.08217046521673,178.57337167434216,-0.000840991341020709,0.06784371353283558,65.1512770686314,33.67358562410097,71.70796664842982,71.83780539127541,142.29484074817736,8.074625712785558,50.90505341001668,16.244262763370518,0.015624524231504816,40.16063546243725,33.67385982664251,2.2065425904485947
qEF,2783.67574869883,-2689.0060165056666,-2269.4464316403282,-702.3214666008066,2830.0693794767535,5635.586593483079,-1658.8549183189725,-2444.9789834220337,-73.28769335180942,-109.20116115668247,-5.228928486665039,38.547221085556636,1.694143373711036,25.781498272087756,-23.370023334860623,9.957694208463064,91.51586995381743,75.82581460903614,189.91059071002104,0.11821561189867512,-59.92573901263238,137.33118606606786,-0.0006443780554805271,0.05401833401589945,52.433922631491356,24.174729907965805,53.501492477420136,72.08769884888066,121.92376404736258,7.486694244546879,40.62385171725546,65.63482438007637,0.012613396064040666,32.46093801276104,14.585246916636654,-0.36732978569766994
iG,-923.9663143236253,876.0566790638369,338.764933468525,122.17632302481262,-652.1592911322538,-1658.8549183189725,541.9051300869689,795.1786836746459,-8.382670581124035,15.100399684422062,0.7335839784388076,-18.33500130292497,-0.9669181486145828,-14.970531316044564,14.87954254629297,-6.681582154637533,-38.95698927935152,-29.87802245663096,-79.79949760072543,-0.02842403290788992,25.756993019426663,-55.76778539646803,0.00027734746923200557,-0.022974218157575017,-21.257318946751685,-11.405892989998868,-25.277691345821935,-29.135988441140487,-44.03166079102421,-4.166766763180663,-19.576555120976373,-32.37231870870231,-0.005067682111190504,-12.976220173238811,-4.135466400212198,1.9363815186287614
iE,-2271.9261314842747,2080.6033281323857,379.1639922661742,80.88800077404038,-1900.3497270626826,-2444.9789834220337,795.1786836746459,2014.0125845395385,-88.61666338680219,-363.98670061693133,-15.496949489684662,-17.350225577370463,-0.6782744129740623,-10.528141787286998,9.81082083181168,0.12567096830876068,-50.88904394846535,-40.949308426337474,-93.10069506288241,-0.09924071995295815,-34.780023588127264,-97.22555088404351,0.00048409591936800775,-0.0485195664504427,-45.484726958729304,-16.63363586960183,-43.2336304710946,-41.86807335108085,-70.95456136560364,-12.045255650608999,-42.10098195206863,-39.81395310528301,-0.010892705022795839,-27.939074099195338,-14.021171076500755,3.2080921897505648
Kd0,-36.18717343427729,46.96510938651932,352.394150294668,101.16661523303597,-230.39615269083978,-73.28769335180942,-8.382670581124035,-88.61666338680219,125.98519730667013,-6.940128544788845,-0.3312135268846645,-0.41423386487453606,0.0987319672178631,1.8711241213064673,-3.1840956356436365,-10.170109938741732,-5.420365910416125,-13.157399441562735,-46.593424226445954,0.033353158696832884,-3.424502978355214,-41.71623197057136,0.00015085225489435233,-2.9580595495276655e-27,-1.4791141972893979e-27,-1.4791141972893903e-27,4.930380657631326e-28,-0.49974088348882245,-1.0286496243003906,-2.9582283945787677e-27,1.9721522630525306e-27,-0.6182628353966364,-1.4791141972893979e-27,-1.4791141972893979e-27,0.1805708830608997,0.03885870130329182
gammaG0,388.62972747982764,-326.496256031479,-573.2211536750794,-59.790927256524895,-1692.8592682998965,-109.20116115668247,15.100399684422062,-363.98670061693133,-6.940128544788845,2897.1709918710376,130.88561925208967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
