,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
k_EA_growth,0.12771807196220247,-0.08303621968453788,-0.0004094138657158149,0.003704562940043697,0.0736758710778321,0.07307436765943798,-0.02709853312846304,-0.055691845745249775,-2.9580595495276655e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015505627696490236,0.15297528856374418,0.0,0.0,0.0,0.0,0.054401814292133796,0.0,0.0,3.0127247964033314e-05,0.0776477250204836,-0.0010493846614667282,-0.0004062700384453564
k_EA_stationary,152.2900816259727,-107.13848990021756,-10.800019767860965,1.1039102176917308,90.65206032432633,90.11374119971775,-31.38711942297784,-65.1723870972094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15297528856374418,188.1505464174172,0.0,0.0,0.0,0.0,41.17598497516531,0.0,0.0,0.03886272856111703,102.15191746951093,-0.8603671583032045,-0.29665069594794946
k_IAA_growth,26.003663735585594,-16.139281974404636,-4.803762281914079,0.06446126427687071,31.671434560589876,26.300077573610732,-10.812247378496053,-13.232471807845553,6.770640622312922e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.741329467046445,42.241722472216345,0.0,0.0,0.0,16.275820858996063,0.0,0.0,0.0,-0.006863591591895677,-0.20649723167585843
k_IAA_stationary,76.52258815626216,-51.150395185925,-9.45715824626543,1.4892712663872005,86.26991487242948,72.92657400668723,-30.108434178875083,-40.193712082941936,-1.4791141972893979e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.241722472216345,118.12596170467293,0.0,0.0,0.0,59.251729763742546,0.0,0.0,0.0,-0.17349685423102024,-0.7202770821289275
k_EO_growth,49.8765708862395,-87.6900153945925,-20.665550058917233,0.5011743027896123,63.348244772510775,76.87750990813387,-28.696828329177222,-37.5233195978434,-0.9494139614330618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.24772626158646,159.37720917940024,0.0,0.0,101.90059929816402,0.0,0.0,-2.2193394577661407,-1.6462752739071844
k_EO_stationary,80.16970324142459,-154.71668958456408,-56.29254965106904,-6.038248866714371,133.40541037543173,125.82359702770493,-44.44535029923337,-61.993737219807585,-1.9863620096885857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.37720917940024,408.9224949453083,0.0,0.0,107.6557157389004,0.0,0.0,-2.7297103142222516,-1.7176152432884848
alpha_EA_loss,47.493866497503824,-33.329252717445144,17.154154554679938,7.15263487029604,16.560573772273514,20.932633100905218,-9.885209801512786,-25.724252378800298,1.972152263052512e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054401814292133796,41.17598497516531,0.0,0.0,0.0,0.0,63.92202010972313,0.0,0.0,0.007486926165283964,18.62278397677832,-1.3383876692076657,-0.46012992576962264
alpha_IAA_loss,51.53110019171497,-42.58234885014524,10.269798149331423,5.398395279935774,41.23933107719808,37.90035238174361,-16.628189083270957,-30.44178935192619,1.1210387714598576e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.275820858996063,59.251729763742546,0.0,0.0,0.0,75.57812689453418,0.0,0.0,0.0,0.2648060518269654,-1.0380139436739815
alpha_EO_loss,72.15676817671526,-117.38199369828145,3.3665152413411814,12.896535442110988,36.523901075459946,114.89461111715922,-46.02660527978273,-57.404309924439765,-1.5872335091140022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.90059929816402,107.6557157389004,0.0,0.0,289.5285376244667,0.0,0.0,-6.168411678814255,-4.738495582603257
k_EA_XE,0.0312941239047068,-0.022380240596105636,-0.002638970595920792,8.68804843095128e-05,0.018696512101352897,0.01863261447835338,-0.006394174939221979,-0.013351351197903568,-4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0127247964033314e-05,0.03886272856111703,0.0,0.0,0.0,0.0,0.007486926165283964,0.0,0.0,8.128430914708613e-06,0.021446163512693732,-0.0001581963769375429,-5.366601782100198e-05
k_EA_XE_Nlim,82.06578400147423,-59.04784897878484,-7.359910443794496,0.0856679786287941,49.14006349934368,48.98829334079922,-16.725127570813576,-34.96257441192518,-4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776477250204836,102.15191746951093,0.0,0.0,0.0,0.0,18.62278397677832,0.0,0.0,0.021446163512693732,56.66217325065262,-0.3976635200990528,-0.1328085844869209
kCO2_release_h,14.479354011459193,-10.461378999676876,-6.544983640772761,-2.111934613579972,30.934455012229204,13.636628316578841,-3.7777558370089226,-10.539864696141889,0.5048280441240205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010493846614667282,-0.8603671583032045,-0.006863591591895677,-0.17349685423102024,-2.2193394577661407,-2.7297103142222516,-1.3383876692076657,0.2648060518269654,-6.168411678814255,-0.0001581963769375429,-0.3976635200990528,14.251525836780447,-6.365084332819934
CO2sat_scale,-0.06417544156427268,-1.046514541808519,-15.57483724133194,-4.935077389513024,9.44135856084567,1.3390327769095676,1.5268219312069267,1.1104928052364553,0.3742653775738355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004062700384453564,-0.29665069594794946,-0.20649723167585843,-0.7202770821289275,-1.6462752739071844,-1.7176152432884848,-0.46012992576962264,-1.0380139436739815,-4.738495582603257,-5.366601782100198e-05,-0.1328085844869209,-6.365084332819934,8.325019726089918
