,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
k_IAA_growth,29.759104667268804,-17.506164506859083,-4.514966733825456,0.35444865125982716,36.00587769320028,28.488340194782317,-12.470268227375216,-17.8145255741492,1.4791141972893903e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.763190236579852,45.31190766525282,0.0,0.0,0.0,23.876179371423014,0.0,0.0,0.0,-0.13449380217383983,-0.2832387614318238
k_IAA_stationary,86.81336504787507,-58.69999997254375,-6.095699215181508,2.9147469870911555,93.17038157972519,76.64750817531402,-33.42545065798634,-54.80431105848949,-4.9303806576313265e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31190766525282,123.8169908750406,0.0,0.0,0.0,90.91167209003503,0.0,0.0,0.0,-0.6544535370143143,-1.0324604084247477
k_EO_growth,43.96985527396953,-84.08804466696135,-21.137148737557872,0.08386956991859804,61.96595832501026,71.3837848867466,-28.036829051371935,-37.122080447994485,-0.7459291352618825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.33291813894559,153.22712771940434,0.0,0.0,89.25128551097234,0.0,0.0,-2.019732068261142,-1.0477287116933038
k_EO_stationary,71.51447031746045,-146.94871284247282,-57.21511033025426,-7.356929933986559,130.41610880825857,118.48603333593167,-42.92933890199499,-62.321889795533004,-1.6067616888160714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.22712771940434,378.581066002424,0.0,0.0,82.49826557282331,0.0,0.0,-2.1705959772614607,-0.9175240694613569
alpha_EA_loss,31.44286407632685,-20.18242076220559,11.820097091094084,4.263576969274966,11.782358193812456,12.803336827067454,-6.512516535091109,-18.001175646568228,2.9582283945787677e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04009488300747308,26.0983312240295,0.0,0.0,0.0,0.0,41.70378724287243,0.0,0.0,0.005137504713734676,12.490880218411899,-0.8119341512961892,-0.3169785481061812
alpha_IAA_loss,75.15926467055309,-61.448715083692306,8.993992189676582,6.0193921925430205,63.21116025373516,56.26545575169047,-24.93981557287632,-51.61143287433555,-1.9721522630525306e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.876179371423014,90.91167209003503,0.0,0.0,0.0,113.36190164730974,0.0,0.0,0.0,-0.44898021653213116,-1.3866340546020413
alpha_EO_loss,49.20630862014209,-90.09700507979633,10.877563616351583,13.642031063127662,13.26720675455982,84.76483126936247,-37.72415272374448,-44.34484518130827,-1.021717685327948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.25128551097234,82.49826557282331,0.0,0.0,255.39396952185098,0.0,0.0,-5.571725811762046,-3.0700013120651874
k_EA_XE,0.027460061168060358,-0.01806447775278779,-0.0025647856655912583,-3.90921073854744e-05,0.017216179061659908,0.01544213990649299,-0.005722292786209044,-0.012125943270354772,-1.479114197289398e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9326408632973254e-05,0.03332613157252393,0.0,0.0,0.0,0.0,0.005137504713734676,0.0,0.0,7.484114135262852e-06,0.019547895845714335,-0.0001008585931540745,-3.890292536374829e-05
k_EA_XE_Nlim,71.30236463317014,-47.37777350922584,-7.041447053968354,-0.20967517149125559,44.78230795385254,40.19913772776133,-14.820569067512404,-31.445601597264062,1.479114197289398e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453247788490015,86.70605426615427,0.0,0.0,0.0,0.0,12.490880218411899,0.0,0.0,0.019547895845714335,51.15446495768578,-0.2484874463246885,-0.09399519202256366
kCO2_release_h,15.90305838808389,-11.88298537321636,-0.6218847656007158,-2.5665201320270277,34.245579357565994,15.593738234922517,-4.414184382795911,-13.662531006364814,0.36735338316991184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007150316681458661,-0.5071631299719677,-0.13449380217383983,-0.6544535370143143,-2.019732068261142,-2.1705959772614607,-0.8119341512961892,-0.44898021653213116,-5.571725811762046,-0.0001008585931540745,-0.2484874463246885,15.948176562311605,-11.268067856470477
CO2sat_scale,-2.6744537305583673,1.120179940700824,-17.48088607402268,-3.6973492523215845,1.503563408560342,-0.7148038897532193,2.013756738302364,3.118842395510382,0.05414692565118529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031667193696167836,-0.19850280424001915,-0.2832387614318238,-1.0324604084247477,-1.0477287116933038,-0.9175240694613569,-0.3169785481061812,-1.3866340546020413,-3.0700013120651874,-3.890292536374829e-05,-0.09399519202256366,-11.268067856470477,9.0649017756392
