,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
mu0,4864.198482392976,-4284.300163561818,553.8029690090608,116.11451779909063,1554.3788049042464,1780.4106207562152,-698.724725251471,-2138.495105845641,236.13122752066857,312.12080701500054,11.868563909316991,32.764888406893036,-1.1792512833369975,-16.577517315119422,57.7436254795411,335.9330352837825,200.2975382529244,342.03548407508464,1274.597220896675,-1.1764955738971405,99.89319140925869,1093.1759873981314,-0.012895578018308988,0.13094794650397448,77.84050649907135,44.623996681885714,78.85102669143131,34.79433583219538,42.66050821439217,10.915095437519806,27.30612216702599,5.106361368885598,0.024368386843838467,57.275316374066286,30.661465045285926,-2.39242645811255
qN,-4284.300163561818,4633.153190261678,-123.4006336376737,-30.173800354456816,-1645.5219713619513,-1763.6499273212455,667.5968596258842,1847.6755359253652,-166.52128101785542,-217.20720384416347,-8.382880979970023,-253.09733648290944,-11.168907940330616,-199.08009160251353,206.52431571262522,-559.8352575459495,-378.56743664549674,-581.2736583591712,-2182.665663971082,1.897943405073177,1281.452483490733,-1194.984264876714,0.013377059606546395,-0.015245274493535996,-17.3442230914086,-11.2324309925942,-24.67215681012169,-137.5288850390156,-179.570845189836,-3.2123552389977643,-18.61669214501683,-70.849227581774,-0.005654914819103301,-14.347665536880866,-23.619694559633423,-1.791156679683804
betaG0,553.8029690090608,-123.4006336376737,6728.982545529949,1675.0868700663448,-4853.362167776949,-2187.3729623471836,143.8878962989633,-501.6409524151762,1537.009266178902,-429.2246112527074,-17.88643148522787,-28.878079237349013,-0.38059021591391384,-8.174268606365498,-4.236836210784806,-59.78513068661567,-69.00454379701601,-71.14596989573259,-276.0043115804515,0.15576215900897486,314.07997412763984,-101.24263923361694,0.0006793960315917373,-0.00633396155684775,-5.710488418456616,-20.10760990352337,-33.23749802046757,-33.48880384111484,-53.37073425894689,3.7030258123737414,3.0595388371014636,17.065455336500506,-0.0018264543279815678,-4.529849976723629,2.1060601182841783,-74.03895613416458
betaF0,116.11451779909063,-30.173800354456816,1675.0868700663448,453.0434674580195,-1247.3998671480724,-632.0999352454215,50.59381507632567,-137.70794827810712,448.89779968601994,-38.7042751984151,-1.6208180307728295,-3.622013198980209,0.06298248826494296,0.8609591334236013,-4.896516458208612,-18.631591610823182,-12.402876336805988,-19.86677642430611,-74.1402468866091,0.06168131290811773,76.19199046279283,-30.289705378382926,0.00022134122311656188,0.0005567235168269235,-0.13676633716276065,-1.8218972723363216,-2.6934838070891196,3.543367237519732,-3.4455612375288593,1.1731082766695708,2.2165201568171584,25.429974239887105,-5.2194325916389575e-05,-0.1795989975216047,-5.187424767491863,-10.038433034961924
qEG,1554.3788049042464,-1645.5219713619513,-4853.362167776949,-1247.3998671480724,8225.73869071029,2658.8728167242743,-466.3509199216947,-1152.18220389468,-1195.6340676582677,-1996.4900084095434,-94.36419943669544,107.52625914659795,3.6254038707868093,67.66427697955001,-67.16386795853484,85.27274871064054,210.86038944457619,129.25841173949783,533.9072082761141,-0.06488422489099276,-311.5844082338617,324.71673422488243,-0.0034031001872848075,0.07181075123062788,42.21014333399413,72.13892159582124,118.33656193977734,80.60187577723096,119.60877875473375,3.678203478319587,23.659602279679795,-41.15290808817589,0.01320180981690805,30.980629181798673,51.190111650462285,5.185711943073956
qEF,1780.4106207562152,-1763.6499273212455,-2187.3729623471836,-632.0999352454215,2658.8728167242743,3458.997768127816,-1023.2303814385926,-1492.7405066567526,-330.32506853898735,-141.94677115353275,-6.76401942866853,47.721754805568814,1.106609156703167,22.6775943949196,-20.8836983978448,-22.073402750868567,114.29329340460816,20.698533334092104,109.05166839459181,0.29905332500343107,148.94195390483227,185.63494951903579,-0.0019885976508817126,0.04831981218472225,29.172008429208905,41.23991872339739,68.66396006551807,77.61980042059432,92.74380908030567,2.866304766640306,15.808504373228232,46.54349182563529,0.009149500111666029,21.567167020272485,28.326188432909625,1.2238143654489204
iG,-698.724725251471,667.5968596258842,143.8878962989633,50.59381507632567,-466.3509199216947,-1023.2303814385926,385.60591369095386,592.226692119028,-33.12679115826251,18.769206329257006,0.8937544881254997,-28.454657175391468,-0.9958259314605378,-18.763717926841167,21.366204931174103,1.839377278219608,-55.05549775958268,-13.379453551727714,-67.727907807873,-0.09011883360170025,-23.245948178954954,-74.22219555294045,0.0008554784473424704,-0.022836915692398655,-13.157902534292402,-21.501166281734143,-35.47425522009097,-37.988212642896215,-40.665383961948514,-1.8657174265868042,-8.81155232979705,-32.58121577089385,-0.004110256964553511,-9.612813619058958,-7.895895177904241,5.417172548146251
iE,-2138.495105845641,1847.6755359253652,-501.6409524151762,-137.70794827810712,-1152.18220389468,-1492.7405066567526,592.226692119028,1809.3792104930062,-321.67650073794084,-279.8617105793341,-10.923116432259816,-30.573741459011412,-0.7938230472364188,-16.291019664027534,19.49796509705841,43.92866062734441,-79.70786563504754,6.9226484916292925,1.229031605311178,-0.34670001068406325,-260.57968164875393,-137.32829864477765,0.0016317519974653695,-0.053219686550858195,-31.274374676004005,-32.6456342200252,-57.042836843668084,-48.58828293910708,-60.87840618455782,-6.026991713114323,-21.32328434134789,-17.78379594396801,-0.009788244085657313,-22.969368864754127,-29.600210656914385,13.094180376862713
Kd0,236.13122752066857,-166.52128101785542,1537.009266178902,448.89779968601994,-1195.6340676582677,-330.32506853898735,-33.12679115826251,-321.67650073794084,653.0714418496016,-8.142519007513625,-0.3877626655859773,-3.492294881291465,0.13478443329243164,2.1929755219700238,-8.553513542089588,-44.5441368689734,-20.9165220963434,-42.36107454021042,-158.37778967838034,0.16992189799297683,67.98298216011352,-111.73775615607157,0.0009848552257630638,5.046274093229999e-44,4.9303806576313265e-28,4.930380657631301e-28,-9.860761315262653e-28,-1.0375758801733153,-1.3141877273599627,9.86076131526256e-28,-1.1210387714598576e-44,-1.3937511056909389,-4.9303806576313265e-28,1.1210387714598576e-44,0.4004821317079902,-0.03418901857582718
gammaG0,312.12080701500054,-217.20720384416347,-429.2246112527074,-38.7042751984151,-1996.4900084095434,-141.94677115353275,18.769206329257006,-279.8617105793341,-8.142519007513625,2915.113212538118,130.39808337565395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
