,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
kPyrDrain,33.9284976101605,73.29215163307356,-34.89982633779296,-14.630959588386172,-27.979323898295057,-17.78115251342237,17.737859111677984,17.11135798503392,-18.836003113669623,0.0,0.0,-139.38470768580984,-16.342262609766504,-257.9403947390728,307.0814623187551,-82.8380540903597,-17.089263828822283,-83.5481785861978,-350.9725901749037,0.2862155256516085,523.2159223682397,-25.256739867298883,0.00010686333313293643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,110.56175369196158,-200.11432376674355,-54.91291709624867,-13.907252387033001,62.69173229650569,-9.142084362995227,-0.9152831834928894,32.580921175166765,-37.960895278513235,0.0,0.0,58.63193750609337,5.443465664623425,77.34965333287062,-82.8380540903597,269.9785303878451,94.49439585611647,310.9803349706732,1198.9904906517036,-0.8790140416992998,-1692.1496284260836,141.41595467026758,-0.0006410757559340693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,132.49862849585227,-211.08084119025227,-82.72612690908517,-20.568544028976753,146.9791066186312,98.74247850373021,-33.71805734166667,-27.58991969598921,-29.206770471693105,0.0,0.0,22.150775692372214,1.2700556081035976,17.583139150374226,-17.089263828822283,94.49439585611647,120.27829537229985,157.09241647426919,492.50227132101327,-0.24283025647441991,-535.7805308791155,143.41131694766815,-0.0007618327416923228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,183.10246763155106,-314.6075527492624,-116.12702420634822,-28.740479625942793,169.18075095736668,69.51775538253206,-24.977805799779546,0.7111466580174071,-55.86550119781257,0.0,0.0,69.71212266602014,5.725921519410182,80.15514258167664,-83.5481785861978,310.9803349706732,157.09241647426919,412.77617684622743,1458.1615272320823,-0.9362310421846474,-1925.7075485007897,248.4901757972594,-0.0011458594988173693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,564.6296745786108,-1004.2794446691316,-309.12383508342464,-76.59151402242613,409.4961198768225,64.53769846250344,-36.84758415093105,94.06200226877702,-182.92633636958064,0.0,0.0,263.3629955402627,23.419258573840697,330.8824603331547,-350.9725901749037,1198.9904906517036,492.50227132101327,1458.1615272320823,5438.674158049699,-3.7905902144846144,-7491.5541868378705,747.1307190328941,-0.0034295169041200294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-0.2952623330336556,0.5491954250493369,0.11943207317603757,0.032112451325899564,-0.08319533226529698,0.12591464698654872,-0.026839099056299477,-0.15444910884480553,0.11081396151170282,0.0,0.0,-0.18792558507627077,-0.018437252526653944,-0.2640321495171974,0.2862155256516085,-0.8790140416992998,-0.24283025647441991,-0.9362310421846474,-3.7905902144846144,0.002975930538894565,5.526516519720201,-0.34496296295456264,1.5346542841551174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAld,1069.365767782167,-440.9633438748046,-203.24466350029178,-99.74367336599155,9.374909575369173,225.62972718818037,5.166352745510778,-66.25107680334122,-121.39865662262103,0.0,0.0,-367.27406584799127,-34.36228609287367,-488.290682467762,523.2159223682397,-1692.1496284260836,-535.7805308791155,-1925.7075485007897,-7491.5541868378705,5.526516519720201,14113.757712508796,780.6830874930339,-0.004347723482494074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcStress,925.1738262177241,-987.3139474101129,-379.6664360030268,-119.01327854425341,364.22514978422817,182.6548203608864,-31.241554001843944,40.5692994694014,-216.94645300333954,0.0,0.0,33.728536146692925,2.0061519070704597,26.719167317070657,-25.256739867298883,141.41595467026758,143.41131694766815,248.4901757972594,747.1307190328941,-0.34496296295456264,780.6830874930339,993.500135890309,-0.00455127460122769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAcAssim,-0.005026384026175117,0.005206290153709018,0.0014635507578136388,0.0004604257055787302,-0.0016298986520424238,-0.0008747447880513462,0.00019148361898612163,-6.450838899932918e-05,0.0008730511755690567,0.0,0.0,-0.0001531874377434385,-8.581115530870418e-06,-0.00011443034550133577,0.00010686333313293643,-0.0006410757559340693,-0.0007618327416923228,-0.0011458594988173693,-0.0034295169041200294,1.5346542841551174e-06,-0.004347723482494074,-0.00455127460122769,2.8123219354256026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k_EA_growth,0.17214125664390975,-0.11424089502066787,-0.0010928439922685248,0.004704751230053064,0.08606633522543106,0.08847677908355418,-0.03241627706136041,-0.07101287544028256,-4.207554882839689e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002096444856618424,0.18638931284952337,0.0,0.0,0.0,0.0,0.06935180403763776,0.0,0.0,4.004743617634945e-05,0.10130763372054669,-0.0008791886368058669,-0.00020430444558000655
