time_h_effective,co2_raw,batch
0.49777777777777776,0.0,25170
1.9983333333333335,0.0,25170
3.998611111111111,0.0,25170
5.999166666666667,0.0,25170
7.999722222222223,0.0,25170
10.0,0.0,25170
12.000555555555556,0.0,25170
14.000833333333333,0.0,25170
16.00138888888889,0.0,25170
18.001666666666665,0.0,25170
20.001666666666665,0.0,25170
22.001944444444444,0.0,25170
24.0025,0.0,25170
26.00277777777778,0.0,25170
28.003055555555555,0.0,25170
30.003333333333334,0.0,25170
32.00388888888889,0.02010594867169857,25170
34.00416666666666,0.06976939365267754,25170
35.97138888888889,0.09141644090414047,25170
38.330555555555556,0.0,25170
40.005833333333335,0.0,25170
42.00611111111111,0.0,25170
44.00694444444444,0.0,25170
46.007222222222225,0.10981453210115433,25170
48.0075,0.19227386265993118,25170
49.999722222222225,0.26944872736930847,25170
51.992222222222225,0.3240592032670975,25170
53.992777777777775,0.37912435829639435,25170
55.99319444444444,0.4144144058227539,25170
57.99361111111111,0.44397418200969696,25170
59.994166666666665,0.507400631904602,25170
61.99472222222222,0.5540836751461029,25170
63.99527777777778,0.5873410999774933,25170
65.99555555555557,0.605966329574585,25170
67.99583333333334,0.6478050649166107,25170
69.9961111111111,0.6928205788135529,25170
71.99666666666667,0.7214046716690063,25170
73.9975,0.755364716053009,25170
75.99833333333333,0.7820552587509155,25170
77.9988888888889,0.8426351249217987,25170
79.99916666666667,0.8671332597732544,25170
81.99972222222223,0.8808037042617798,25170
84.0,0.9216566383838654,25170
86.0,0.9671140015125275,25170
88.00055555555556,1.0167601704597473,25170
90.00097222222223,1.0506026148796082,25170
92.00222222222223,1.0576554536819458,25170
94.00222222222223,1.0318894982337952,25170
96.0038888888889,1.0453163385391235,25170
98.00444444444443,1.0063957571983337,25170
100.00583333333333,1.0273829698562622,25170
102.00694444444446,1.03029066324234,25170
104.00777777777779,1.0509377121925354,25170
106.00055555555555,1.0386885404586792,25170
107.99444444444444,0.986695259809494,25170
109.99444444444444,1.0487924218177795,25170
111.99555555555557,1.0423717498779297,25170
113.99694444444444,1.037216603755951,25170
115.99777777777777,1.0339342951774597,25170
117.99833333333333,0.9775261580944061,25170
119.9988888888889,0.949872225522995,25170
122.00027777777777,0.9661630988121033,25170
124.0011111111111,0.9199035465717316,25170
126.00166666666667,0.868619829416275,25170
128.00194444444446,0.8611688017845154,25170
130.0022222222222,0.8477236330509186,25170
132.0025,0.8022134602069855,25170
134.0027777777778,0.8443529903888702,25170
136.00333333333333,0.8295652866363525,25170
138.00361111111113,0.8142173290252686,25170
140.00416666666666,0.79200679063797,25170
142.0052777777778,0.7756664454936981,25170
144.00555555555556,0.7196485996246338,25170
146.00583333333333,0.73886638879776,25170
148.00611111111112,0.7094215154647827,25170
150.00611111111112,0.6570267081260681,25170
152.00666666666666,0.7023055553436279,25170
154.00666666666666,0.6335598230361938,25170
156.00694444444446,0.6580243706703186,25170
158.00722222222223,0.6091253161430359,25170
160.00722222222223,0.6478431820869446,25170
162.00722222222223,0.6133309304714203,25170
164.0077777777778,0.5906752347946167,25170
166.00055555555556,0.6082608699798584,25170
167.99333333333334,0.5536117553710938,25170
169.99388888888888,0.5794588029384613,25170
171.99555555555554,0.5429856479167938,25170
173.99638888888887,0.5531306266784668,25170
175.9972222222222,0.503053218126297,25170
177.9975,0.5171032249927521,25170
179.9975,0.5095526278018951,25170
181.99805555555554,0.48540203273296356,25170
183.99861111111113,0.507699579000473,25170
185.99888888888887,0.4587230831384659,25170
187.99944444444446,0.4637443870306015,25170
189.9997222222222,0.46611180901527405,25170
192.0002777777778,0.4360964149236679,25170
194.00138888888887,0.4581541270017624,25170
196.0027777777778,0.4118622839450836,25170
198.00305555555553,0.4316452443599701,25170
200.0038888888889,0.401793971657753,25170
202.005,0.40858079493045807,25170
204.00555555555556,0.37395724654197693,25170
206.00583333333333,0.3972831219434738,25170
208.00666666666666,0.37339621782302856,25170
210.0077777777778,0.3867792338132858,25170
211.99972222222223,0.3688569664955139,25170
213.9922222222222,0.37109674513339996,25170
215.9922222222222,0.3616567403078079,25170
217.99277777777777,0.34436510503292084,25170
219.99333333333334,0.34849607944488525,25170
221.99416666666667,0.32139265537261963,25170
223.99444444444444,0.3353331834077835,25170
225.995,0.3156689554452896,25170
227.99555555555554,0.31158891320228577,25170
229.9961111111111,0.33792784810066223,25170
231.99694444444447,0.36408500373363495,25170
233.9972222222222,0.3085409998893738,25170
235.9975,0.29279355704784393,25170
237.99805555555554,0.3260100781917572,25170
239.99861111111113,0.3097006678581238,25170
241.99944444444446,0.31147246062755585,25170
243.9997222222222,0.3079918324947357,25170
246.00111111111113,0.2541520893573761,25170
248.00138888888887,0.29114674031734467,25170
250.00166666666667,0.3009909838438034,25170
