,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
gammaF0,152.12298575450257,-110.54544288198976,-199.66231690519697,-19.8091221013552,-768.281118819154,-53.19096635692525,6.9226550986418385,-122.78390303878336,-3.7267592735935597,1174.8918414921336,53.825961380427806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,50.067420166307286,-1990.0183323996357,-334.31381637912904,-47.762176496086745,1048.8349145541022,622.290743391268,-296.78811415874463,-321.62493517604776,-11.34480970274916,0.0,0.0,1808.5665865634205,87.45585391424376,1530.0932524623504,-1920.1956672070185,931.8342763786857,292.4659250572105,789.6998362991384,3089.290089724255,-3.9615271781830423,-4680.269816822404,228.362957082636,-0.0018015832388939873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-15.613792937955788,-81.79416551419973,-8.514380651110299,-0.50309035480048,37.567179934397345,19.183994436807907,-10.716228588177671,-9.060986145996852,1.0145343461235743,0.0,0.0,87.45585391424376,6.961382966111762,116.43445011268274,-154.01756513363094,61.9699804307581,11.75615370530961,50.86065168486857,199.549075336918,-0.27612580640220047,-309.7699986296665,10.024200968143141,-6.432963127738323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-272.477085239599,-1438.707055406318,-154.3614736892824,-10.293091764175685,669.1546324470091,351.0068688826731,-192.98737320870913,-172.81924840093833,18.89150179808162,0.0,0.0,1530.0932524623504,116.43445011268274,1988.5970743667033,-2664.530985691221,1072.9377041599273,206.79021904196298,851.6640282662469,3381.5793037000017,-4.843780028144463,-5254.878193368904,165.96740428724635,-0.0011727467175502184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,605.8786122741269,1574.457711586828,119.75525869970406,-4.4747017836766965,-729.3520710210389,-368.15971620872114,220.93693476162883,181.27419972512732,-47.00213480392573,0.0,0.0,-1920.1956672070185,-154.01756513363094,-2664.530985691221,3781.1910015688595,-1423.9703788947684,-231.22799507068441,-1032.635859410565,-4190.850745867814,6.8842927880216,6625.148640379038,-156.25637717732565,0.0010945450550675093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,1876.491250482767,-3542.0528172972927,-357.76133001710275,-93.21954562611977,621.2126747927273,31.74868168618596,-52.768940743369484,153.1425841050205,-202.51144952057115,0.0,0.0,931.8342763786857,61.9699804307581,1072.9377041599273,-1423.9703788947684,3637.7832921539193,1073.7928669118855,3111.38042192152,12163.360632430518,-15.293726629363865,-18482.014169318652,886.3647056462675,-0.0066609822561945675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_N,919.683637558983,-2147.929184996101,-475.23665195771196,-82.69460245157804,1432.1932842039766,933.9718614392813,-401.5308249628929,-566.0029027881939,-82.21247751793288,0.0,0.0,292.4659250572105,11.75615370530961,206.79021904196298,-231.22799507068441,1073.7928669118855,1504.5855705676777,1268.0745361317793,4839.698862193162,-2.965326651375379,-6303.49526378606,954.8897442602499,-0.008682972667533213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldS_stat,1751.7709327324055,-3400.270604623185,-535.6137690698204,-124.29739212168137,1101.1638773347509,521.3072614681078,-204.7295922897836,-203.58870234605507,-191.75123109588077,0.0,0.0,789.6998362991384,50.86065168486857,851.6640282662469,-1032.635859410565,3111.38042192152,1268.0745361317793,3266.8954685956896,11879.142738137702,-11.255360833762111,-17305.537121161444,1270.3777434043109,-0.008744816220560496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldO2,6598.1153122340065,-12955.011048987666,-1759.106858680108,-390.4469609744678,3821.2533269260125,1517.094974542019,-700.477144319865,-586.9603970936062,-693.5594646074462,0.0,0.0,3089.290089724255,199.549075336918,3381.5793037000017,-4190.850745867814,12163.360632430518,4839.698862193162,11879.142738137702,45223.968969160574,-45.15171598547853,-66351.43111677616,4506.01644245344,-0.03354571773411903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldRed,-7.7037887360961665,13.61163026776962,0.8751368021965032,0.3114278623688338,-0.5591623399316715,1.6381954330004076,-0.422858626342399,-2.069424644337807,0.8829920727007243,0.0,0.0,-3.9615271781830423,-0.27612580640220047,-4.843780028144463,6.8842927880216,-15.293726629363865,-2.965326651375379,-11.255360833762111,-45.15171598547853,0.07501534073606828,70.71912941181478,-2.071788821388349,1.4860680359267595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
