,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
mu0,4723.557560895978,-4389.129229867859,1305.8316060312789,397.18129264481126,1077.2580777182077,1338.8951894514485,-667.4943182269694,-2018.7849521316016,337.6872500018392,298.78731739841066,11.66234643521978,46.66016737959205,0.518796478249324,1.834645109205173,35.9269670745784,346.63904267995406,203.1217302605041,352.4714768104692,1330.0918978461264,-1.2859682373489947,147.1638154428365,1224.688075209402,-0.010842676743868719,0.1519836459133091,121.83537786657766,29.413877061288645,68.54574220712628,44.871067935848245,57.89013109565412,26.225719090212323,70.1910223399341,26.047124978464502,0.03269039564368037,80.99627721232694,31.205576423199762,-1.411570075349708
qN,-4389.129229867859,4372.161224888905,-1013.5071909398832,-329.299806423028,-1150.8853889955549,-1330.9674417998326,643.0073236596592,1833.342380154568,-301.68191984567443,-224.10864871993104,-8.649848447621304,-170.19256466527673,-8.342763272339326,-130.56593399577648,121.41212937210273,-485.404064648052,-313.57546512104113,-506.44671271432037,-1898.9715196745078,1.7643973713504304,688.703503955514,-1305.0114115837202,0.011249231495002423,-0.08095988809899718,-73.58091487818152,-15.69088060850671,-46.28923268676025,-108.34815871100216,-151.34522305799916,-16.034789235604567,-58.05624897545752,-73.91112927858417,-0.02015522498156971,-50.60111023325786,-26.784070481081287,0.03401605564774357
betaG0,1305.8316060312789,-1013.5071909398832,5462.509956341069,1345.6861410990987,-3713.517777938728,-1478.837129337578,36.09564857058563,-559.7729789123292,914.5829157355929,-406.01678490001797,-17.196649379648772,-18.076606012177223,-0.0376901543005522,1.4373519571892897,-15.931993842641312,-47.34236646710413,-58.177466006568956,-64.08838389135637,-222.92576064706168,0.13757084785851967,221.65903112189415,-109.00372007613365,0.0005826957925656579,-0.006024474739159133,-9.445266247355397,-4.593014439175679,-4.922493710238275,-20.342407127429812,-42.584786087263964,8.689754075202108,3.898336167571799,28.306940166269197,-0.0027357006960468696,-7.138273381108644,-15.088013703156763,-20.33151093888915
betaF0,397.18129264481126,-329.299806423028,1345.6861410990987,353.0771944535789,-884.1628801605644,-407.6518291212602,16.20517653479871,-188.6203310722492,262.9529429759182,-35.49595870002899,-1.4970632771677403,-1.9664045752272954,0.12616648209773998,2.7160284748897343,-7.231529324025282,-14.62857949236681,-10.873582558816622,-15.763487900151766,-57.75812346640313,0.054439594978808556,51.26846303989164,-30.972267268989086,0.00016961432403934425,0.0016965730624278867,0.059383968631612,0.6283121189730354,3.081683222994573,3.3796290287961623,-2.2988119317220885,3.182456843742424,5.310827893015056,22.11397935656654,-4.358590741184961e-05,-0.2100078909944017,-6.563725107824427,-3.5514945033528886
qEG,1077.2580777182077,-1150.8853889955549,-3713.517777938728,-884.1628801605644,7323.5485898743445,2004.668686977273,-362.50568524455525,-1031.4981023664332,-696.8077115362988,-2153.5891057171457,-102.37675229944928,74.11174917908296,2.65727407349972,43.040175767379026,-38.85747151900326,47.867722308202715,168.07631682470912,122.37622282799651,387.5709031936497,0.036700938990206544,-138.41740262231653,303.7948715132942,-0.0024256411676242488,0.08381329869420469,67.16366870619989,36.28639538061971,71.42949509508892,63.630886676324906,107.5191539518516,8.641491805039871,58.20029780066929,-33.84239728346857,0.0179633406049007,44.50765070810009,54.04711382815612,2.1860492594168393
qEF,1338.8951894514485,-1330.9674417998326,-1478.837129337578,-407.6518291212602,2004.668686977273,2753.9559916157164,-906.3305868128812,-1112.6362692428897,-192.0650608845582,-168.35769111371835,-8.058824764882626,35.476196637407426,0.6600736340923421,11.631362746419029,-8.771422701359494,-47.45129417678131,104.77153272370964,22.750537383341452,13.728442818158243,0.38297158496774936,304.9556886766086,198.14939134008986,-0.0016276885219741783,0.06777206591478604,55.091553142453364,25.778333391589797,53.58321822716111,76.63865781389097,96.87981571611668,8.663738448182638,46.98365906564492,65.07342695642927,0.014809466400117708,36.75424351398694,29.757735257726864,-0.008431660711988281
iG,-667.4943182269694,643.0073236596592,36.09564857058563,16.20517653479871,-362.50568524455525,-906.3305868128812,355.91873232142314,490.07057692695844,-19.509744825143297,21.95080365182548,1.0588867393498125,-20.738288997336653,-0.7833395026303396,-13.383161879652128,15.450478508677815,9.367181027539445,-45.55182840143549,-16.213744967999443,-36.07770724103636,-0.11058167471136504,-63.07815461828718,-71.83188758597366,0.0006336370670739186,-0.02844331068600978,-22.019321727728567,-12.35390815690659,-25.43515372128792,-34.847309232343946,-40.89177369702736,-4.799236073973617,-22.301923430161253,-36.84904629191939,-0.005854885931507956,-14.445726988905596,-7.14890581401389,1.903918045781291
iE,-2018.7849521316016,1833.342380154568,-559.7729789123292,-188.6203310722492,-1031.4981023664332,-1112.6362692428897,490.07057692695844,1465.3058968559992,-183.8351366478641,-252.0806003855939,-10.191350540619416,-13.141896022316127,0.011901701469876597,-1.1738342553958208,2.4899340693907828,69.02403617754801,-56.01176409146714,12.063759365197031,105.35509490457292,-0.43134747399755335,-372.56418379088257,-113.32457509630757,0.0010453236374673041,-0.06445282709956317,-50.56749632098031,-19.57228923968163,-47.26224634812141,-41.21130640019699,-54.181462455749276,-14.543998266271373,-50.21651710930628,-28.18707231560968,-0.013514801018386065,-33.39921606930049,-25.698491781862934,3.069543276802337
Kd0,337.6872500018392,-301.68191984567443,914.5829157355929,262.9529429759182,-696.8077115362988,-192.0650608845582,-19.509744825143297,-183.8351366478641,367.6794024131466,-5.618914080214596,-0.2704949210948851,-3.733523004976243,0.010136561694995827,1.297085261142481,-7.444591981337804,-45.306551642199764,-19.4644150426872,-42.01508871178994,-161.69656068839333,0.1830529315723528,66.4338145150483,-121.00010178789992,0.0008175486118340349,0.0,-9.860761315262653e-28,-4.930380657631301e-28,4.9303806576313265e-28,-0.509689400923624,-0.7517074545220297,9.86076131526256e-28,-3.451266460341929e-27,-0.6699006804914743,0.0,9.860761315262653e-28,0.16946307451197287,-0.020391992832490796
gammaG0,298.78731739841066,-224.10864871993104,-406.01678490001797,-35.49595870002899,-2153.5891057171457,-168.35769111371835,21.95080365182548,-252.0806003855939,-5.618914080214596,3043.0718808868855,138.43714470704464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
