,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim,kCO2_release_h,CO2sat_scale
mu0,4155.156580165994,-3833.4140162175795,875.9960198921185,277.16013457510365,1264.9046207153478,1429.8912915726605,-633.3071594218832,-1820.1339887352392,241.55907903902016,297.0581931679646,12.064328448716784,27.33243051579755,-0.28732016583268294,-12.412140402195412,41.87579760442405,244.19733028186485,161.77428687082505,280.79073951291014,1024.9407135794688,-0.8509281087415369,437.9346654214646,1069.329659818557,-0.009066786810868668,0.11974369016462251,107.59514655933827,27.246682493693875,69.73520556610768,40.67909436468694,57.06368653360413,23.5563946997063,65.1979305058779,33.92897155902038,0.026213871187193243,65.90181797436955,27.423485105239,-1.1312096509772962
qN,-3833.4140162175795,3752.6035872464454,-633.963726754363,-219.2553567176395,-1286.0359330153924,-1392.872361233644,599.3351923070686,1644.2775399924365,-215.1436334223826,-228.75212414956908,-9.265563809655706,-121.79160192040418,-6.4884358354099945,-95.0844115767544,83.44879444260911,-352.2153287286866,-248.5013646348479,-412.9144827122288,-1499.249298531464,1.2073293667535647,276.48310875490597,-1123.087188085468,0.009302002295323497,-0.06583115048997251,-66.29671429574798,-14.51386293372872,-46.27510355165745,-88.97340596159164,-136.9545421895366,-14.982734809629388,-53.57666185273621,-74.86714441470087,-0.016453470676601863,-41.778815095075934,-23.13046474936488,-0.14623551181201866
betaG0,875.9960198921185,-633.963726754363,4865.092835323244,1199.046730460618,-3229.063660006093,-1401.890122354072,51.46234474179264,-389.89656842976154,683.5468004515466,-437.1594776508438,-19.053549555755314,-12.865819779659315,0.05543523286345958,3.5435476122484526,-14.66941262389373,-32.334354568118904,-50.04351363824601,-57.32755398007363,-178.29456126573064,0.07543415656802402,145.2279847660045,-99.87205233278276,0.0005663308274062307,-0.0048575103459159675,-9.030912507760897,-4.360054755599008,-4.364385413876728,-19.26414956168728,-43.97780297540348,8.886849119750556,6.579589119539621,21.946763656495467,-0.0024071023223679803,-6.3215186981447005,-12.37106278961323,-19.158824065094777
betaF0,277.16013457510365,-219.2553567176395,1199.046730460618,319.66282644712834,-757.3295475450516,-416.0619318826434,27.47133196993769,-139.91156266331598,199.43476638356694,-40.47321728074519,-1.7732406372804916,-0.9777028808615124,0.16645477445962173,3.4407284600754764,-6.994045814883809,-9.469263130229052,-9.601829623234956,-13.416733238895688,-44.24525218644733,0.029847254742536786,26.64715942693125,-29.49681263702366,0.00017123297366902432,0.0014072396590707114,0.014744914186872772,0.36172034297856753,2.7140918483924867,1.8656022891698152,-3.2400581546321847,3.068020372824745,5.031324212853929,17.933329864999898,-5.538258897156129e-05,-0.21119358145182998,-5.750825074874742,-3.578921823219387
qEG,1264.9046207153478,-1286.0359330153924,-3229.063660006093,-757.3295475450516,6806.556520310029,1920.0541901703727,-363.81164259752984,-1081.6044350669206,-486.97070590942474,-2055.131564232693,-98.18650448140723,59.6298385360614,2.515854527529199,38.297679584430774,-34.612443565408505,34.69945074483847,141.66295736263797,117.28065271539938,324.09005780455965,0.05020780797688404,-104.35011411888817,248.4300736326552,-0.0019400091742967258,0.07384485768840963,66.79458902119318,34.984465153194705,77.10417161668306,58.08602070105243,106.92131405691254,8.904774009182209,57.35202461563681,-19.590554768380986,0.01621966920175514,40.818749661142974,49.77635068539263,3.3061294948566764
qEF,1429.8912915726605,-1392.872361233644,-1401.890122354072,-416.0619318826434,1920.0541901703727,2951.6070943878567,-938.2344608232685,-1165.2935793997895,-136.67118890822982,-159.5310307514684,-7.664955974248264,30.751512059974857,0.8175597973300659,13.032881434860379,-11.051265735521966,-42.60755496952582,91.70138060481403,29.75717647559828,0.5713291627045862,0.32047222567283795,286.6697744237301,167.2957738060691,-0.0013409420821709405,0.0607385942521869,55.518560939415146,25.559836395838076,59.1228758018382,70.84524053124032,99.41165116966161,8.801339683059423,47.36956620498883,72.01428328793216,0.01355009011272525,34.12435269231817,27.55832365688655,0.02246056301872884
iG,-633.3071594218832,599.3351923070686,51.46234474179264,27.47133196993769,-363.81164259752984,-938.2344608232685,351.4324000691049,474.35689246090703,-17.618688220581944,20.948226778854544,1.018365705469014,-17.010275266825197,-0.755711623057114,-12.257305125990392,13.567799804761464,8.452269530253268,-38.506670830266195,-17.25350213117977,-27.080057269744323,-0.08894181187971095,-57.29286929999486,-57.698382764445554,0.0004940082535500399,-0.025200251559713494,-22.03569928827704,-11.970545845817558,-27.587600309174494,-30.531222272081198,-39.801116613254976,-4.810656699822614,-22.341820457362147,-37.093792256614584,-0.005316384516283543,-13.335622852579927,-6.824622039953163,1.829358202311981
iE,-1820.1339887352392,1644.2775399924365,-389.89656842976154,-139.91156266331598,-1081.6044350669206,-1165.2935793997895,474.35689246090703,1366.2178588819543,-154.648825267676,-258.02958725383627,-10.804809894182373,-11.240538263843794,-0.17692368652427648,-3.8599560173419647,5.60385659290379,54.69901002695472,-44.46450004840688,3.8649534064224476,94.08831111250942,-0.32589453079251274,-299.0909786515572,-80.09217764075484,0.0007300427454681863,-0.053889520599735154,-47.587733757341994,-17.811821607627845,-48.07445772474658,-36.80526898912871,-53.42724501362876,-13.784920035843474,-47.88848539393132,-32.64591891750784,-0.011543693297916983,-28.976353577915685,-22.793452986012255,2.4554493078841544
Kd0,241.55907903902016,-215.1436334223826,683.5468004515466,199.43476638356694,-486.97070590942474,-136.67118890822982,-17.618688220581944,-154.648825267676,272.04031095912165,-7.366979157557707,-0.3563930898780583,-1.850402042173724,0.09867412109309923,2.8287227368427614,-7.562038414857298,-33.563487198388515,-15.539356724632475,-34.499588667777985,-130.3936645816225,0.12826784070755054,34.37544616640197,-103.02523564169721,0.0006882000249085366,9.860198498425552e-28,1.1210387714598576e-44,-4.930380657631301e-28,9.860761315262653e-28,-0.5836270643421226,-0.9606600176591839,1.972152263052512e-27,4.9303806576313265e-28,-0.8318634845877212,9.860761315262653e-28,-4.9303806576313265e-28,0.22474313071044813,0.001942926414408636
gammaG0,297.0581931679646,-228.75212414956908,-437.1594776508438,-40.47321728074519,-2055.131564232693,-159.5310307514684,20.948226778854544,-258.02958725383627,-7.366979157557707,2986.0089651253006,137.1011697378049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
