experiment_id,n_bins,residual_lag1_autocorrelation,effective_sample_size,likelihood_weight_per_bin,ess_basis
26157,979,0.9557461794102085,22.15240955780429,0.02262758892523421,final_standardized_fit_residuals_AR1
26158,967,0.8973543230672055,52.31409251675996,0.054099371785687654,final_standardized_fit_residuals_AR1
26159,1227,0.9938190879680394,3.8037448377248193,0.003100036542563015,final_standardized_fit_residuals_AR1
26210,927,0.7648229479097542,123.53031081438877,0.13325815621832662,final_standardized_fit_residuals_AR1
26211,1016,0.7475784336065019,146.75181755735755,0.1444407653123598,final_standardized_fit_residuals_AR1
26212,911,0.9539798856125201,21.455862732103828,0.023551989826678187,final_standardized_fit_residuals_AR1
