batch,batch_logdet,batch_min_eigenvalue,batch_min_relative_eigenvalue,batch_condition_number,batch_trace,batch_trace_inv,batch_var_mu0,batch_var_sN,batch_var_qN,batch_var_qXG,batch_var_qXF,batch_var_betaG0,batch_var_sG,batch_var_betaF0,batch_var_sF,batch_var_qEG,batch_var_qEF,batch_var_iG,batch_var_iE,batch_var_Kd0,batch_var_m0
25026,13.909592218908411,0.0003291760510636802,1.1528232586495167e-08,86743565.63307522,33921.570413353926,3741.8841274492665,0.5736773861146814,243.33816415342386,0.5673883645661432,39.13531240612386,40.6826159889752,1.9186470551407542,40.3384068534144,34.86933729598408,55.092788641219215,0.6523798745848257,38.30255332206414,84.00239980821958,0.7225947097726041,306.63748491364834,2855.050376676015
25086,28.180887429955156,0.0018262243752244077,4.607630452714428e-08,21703129.412448525,47708.62129334231,756.9680010741463,0.014354441872305206,0.5464605468379382,0.010610990950566416,6.158855117198431,6.937261053548214,0.24415898756256355,2.405380968164146,3.6888461970828614,29.09552468120959,0.12814775724107857,7.294582211133525,11.671497280667547,0.3778587461715683,402.7916354621287,285.60282663237734
25150,19.3085242422543,0.0007493307982908771,2.461429275601093e-08,40626802.074408375,35702.75477633471,1992.594222162518,0.04751444842391969,0.8310892236440034,0.042848295590099277,11.30862254573275,13.231282226525758,1.0833616693496138,12.354723922087794,20.113215736241482,38.21605945472939,0.29854800602993503,21.51960308314103,44.6478215468707,0.74191884661818,621.6219709789538,1206.5356421785796
25170,44.35449812051218,0.06801424841696592,8.572170215641245e-07,1166565.729382445,106994.36110124756,32.51241596828898,0.010511583423389868,0.9559206420112045,0.008317998886237871,7.194693842387893,7.340187745898465,0.04555346981866797,0.8671793549652095,0.5340427041574468,1.2877015497584337,0.06710200537136762,0.30102067346715605,1.2432742872539893,0.21711620310672322,0.4645654148385228,11.975228492944273
