candidate,family,t,temperature_c,X,Xd,N,G,F,E,CO2,CO2_rate,N_input_rate,G_input_rate,F_input_rate,E_input_rate,X_input_rate,termination
combined_stress_long_horizon,integrated,63.0,22.0,4.187024604143866,3.308722450212111e-24,0.0011981401292974708,69.7677298670301,94.58851815420876,50.3081530848249,33.7293643860027,0.8289992461748132,0.003458871330974945,0.0005801610331327569,1.3260704049101141e-52,6.237074230594506e-157,0.0,optimal
combined_stress_long_horizon,integrated,66.0,22.0,4.2054532468869175,0.0,0.0001383663968341669,67.53731013746511,93.27423248347344,52.85528070726447,36.16259830533339,0.8110779731101833,0.00017220706343089412,0.08610353171544705,1.7488425150279863e-43,7.309316089807533e-141,0.0,optimal
combined_stress_long_horizon,integrated,69.0,22.0,4.206979291228259,3.308722450212111e-24,1.1308799497280212e-05,70.2889963732444,92.03021264295967,55.33844852642574,38.534732356153626,0.7907113502733608,1.1603220662655138e-06,1.7294356654874725,3.121374361044424e-35,1.1592673645645749e-125,0.0,optimal
combined_stress_long_horizon,integrated,72.0,22.0,4.2071009999283495,3.308722450212111e-24,9.00953255032951e-07,81.94710099868357,90.91466055338353,57.75585261018795,40.84404326838229,0.7697703040761682,1.0580767664624744e-09,4.701093542983572,7.539665021724934e-28,2.48829297059125e-111,0.0,optimal
combined_stress_long_horizon,integrated,75.0,22.0,4.207110693607912,3.308722450212111e-24,7.175165630036882e-08,84.73007668321563,89.84487624031698,60.11657822548296,43.09921006519439,0.7517222656039764,1.3057704645780135e-13,1.7294356654874725,2.464729593863912e-21,7.228204842579716e-98,0.0,optimal
combined_stress_long_horizon,integrated,78.0,22.0,4.20711146560983,3.308722450212111e-24,5.714242597593194e-09,82.64223338074613,88.78301958895074,62.427437938426905,45.306740691777044,0.7358435421941603,2.180858760012205e-18,0.08610353171544705,1.0904293800061024e-15,2.841648960441629e-85,0.0,optimal
combined_stress_long_horizon,integrated,81.0,22.0,4.207111527091428,0.0,4.550773196271449e-10,80.35492514594658,87.7264609461958,64.69152281023383,47.46958799388738,0.7209491007033885,4.929459187727825e-24,0.0005801610331327569,6.528852322890067e-11,1.5118943298108988e-73,0.0,optimal
combined_stress_long_horizon,integrated,84.0,22.0,4.207111531987769,3.308722450212111e-24,3.624195290746772e-11,78.12008760736248,86.67450346011364,66.9114527315142,49.5902547148674,0.7068889069932802,1.507933004344987e-30,5.290383832312372e-07,5.290383832312372e-07,1.0886379902679824e-62,0.0,optimal
combined_stress_long_horizon,integrated,87.0,22.0,4.207111532377709,3.308722450212111e-24,2.8862687648307075e-12,75.93684173976682,85.62825800994983,69.08959291136367,51.67100030451738,0.6935818632166055,6.242748722088848e-38,6.528852322890067e-11,0.0005801610331327569,1.0608563239280913e-52,0.0,optimal
combined_stress_long_horizon,integrated,90.0,22.0,4.207111532408764,6.617444900424222e-24,2.2985117793395243e-13,73.80293033080005,84.84155389681682,71.22826687198425,53.71404438975533,0.6810146950792568,3.4976850300559724e-46,1.0904293800061024e-15,0.08610353171544705,1.399074012022389e-43,0.0,optimal
combined_stress_long_horizon,integrated,93.0,22.0,4.188328975698013,0.01878255671322169,1.8381363591157198e-14,71.72732202004191,88.98394432678252,73.32357129926214,55.71565819145926,0.6672046005679865,2.6521408098202286e-55,2.464729593863912e-21,1.7294356654874725,2.497099488835539e-35,0.0,optimal
combined_stress_long_horizon,integrated,96.0,22.0,4.167971214848203,0.03914031756323028,1.4841510691492002e-15,69.71127765724974,102.0291028549652,75.38154832848285,57.681613673464966,0.6553184940019057,2.721594975669956e-65,7.539665021724934e-28,4.701093542983572,6.031732017379947e-28,0.0,optimal
combined_stress_long_horizon,integrated,99.0,22.0,4.145953614282603,0.061157918128846085,1.430573519329996e-16,67.7498828029323,106.16033357602942,77.39785010669848,59.607757395176925,0.6420479072373259,3.779735824527247e-76,3.121374361044424e-35,1.7294356654874725,1.9717836750911296e-21,0.0,optimal
combined_stress_long_horizon,integrated,102.0,22.0,4.122193982178557,0.08491755023289253,4.4566098551790774e-17,65.84014708749964,105.36848664653658,79.37117867625851,61.49284943655606,0.6283640137930421,7.104122401104073e-88,1.7488425150279863e-43,0.08610353171544705,8.72343504004882e-16,0.0,optimal
combined_stress_long_horizon,integrated,105.0,22.0,4.096611496053871,0.11050003635757898,4.7988067843975076e-17,63.98071443391904,104.32735265538042,81.30239180906167,63.33770921445427,0.6149532592994023,1.807051210644929e-100,1.3260704049101141e-52,0.0005801610331327569,5.223081858312054e-11,0.0,optimal
combined_stress_long_horizon,integrated,108.0,22.0,4.069127360834327,0.13798417157712325,6.277029090104953e-17,62.17044405813224,103.29189242309043,83.19233287664787,65.1431411768011,0.601810654115604,6.220732426478126e-114,1.360797487834978e-62,5.290383832312372e-07,4.2323070658498973e-07,0.0,optimal
combined_stress_long_horizon,integrated,111.0,22.0,4.039663973166274,0.16744755924517554,7.269197074516397e-17,60.40833514709085,102.26403578458383,85.04309226725016,66.90981454019253,0.5888911211304659,2.8981684114114376e-128,1.8898679122636233e-73,6.528852322890067e-11,0.0004641288265062055,0.0,optimal
combined_stress_long_horizon,integrated,114.0,22.0,4.0078852392100695,0.19922629320138,8.262572463448712e-17,58.696114388866086,101.24553489358058,87.05626598112335,68.63556178815534,0.5752490826542566,1.827329022451883e-143,3.5520612005520366e-85,1.0904293800061024e-15,0.06888282537235764,0.0,optimal
combined_stress_long_horizon,integrated,117.0,22.0,3.9677585848763983,0.2393529475350512,1.0358917713819715e-16,57.08038442937948,100.26452507162224,92.91905805129926,70.2711503767595,0.5451961962013852,1.5592685576486268e-159,9.035256053224644e-98,2.464729593863912e-21,1.3835485323899779,0.0,optimal
combined_stress_long_horizon,integrated,120.0,25.0,3.8535090346962777,0.35360249771516855,3.597732778084317e-16,55.451636055264586,99.14432569295526,105.99135601745174,71.98079936973267,0.5698829976577944,1.800678284966133e-176,3.1103662132390627e-111,7.539665021724934e-28,3.7608748343868577,0.0,optimal
combined_stress_long_horizon,integrated,123.0,25.0,3.7133766034546447,0.49373492895679544,9.015659853285599e-16,53.94559453705205,98.08862132600932,111.80449801015774,73.56895796247291,0.5293861975802104,2.8142480202958425e-194,1.4490842057057187e-125,3.121374361044424e-35,1.3835485323899779,0.0,optimal
combined_stress_long_horizon,integrated,126.0,25.0,3.568360571690438,0.638750960720991,1.8729365265949693e-15,52.52303992782217,97.07417370575108,113.58984063583202,75.07706149019185,0.5027011759064631,5.95250333520699e-213,9.136645112259416e-141,1.7488425150279863e-43,0.06888282537235764,0.0,optimal
combined_stress_long_horizon,integrated,129.0,25.0,3.420432100947379,0.7866794314640323,3.3986317686636336e-15,51.18026361584976,96.10066864995828,115.08921242483099,76.50805939565922,0.4769993018226056,1.7039151397812244e-232,7.796342788243134e-157,1.3260704049101141e-52,0.0004641288265062055,0.0,optimal
combined_stress_long_horizon,integrated,132.0,25.0,3.270415068751354,0.9366964636600313,5.5825561184154e-15,49.915160914489526,95.1687610674233,116.50776576663688,77.86318152923262,0.451707377857944,6.60096321099666e-253,9.003391424830663e-174,1.360797487834978e-62,4.2323070658498973e-07,0.0,optimal
combined_stress_long_horizon,integrated,135.0,25.0,3.119150727734342,1.08796080467701,8.461141056000175e-15,48.72547056161731,94.27889393741712,117.84839758612587,79.14386758021622,0.4268953503279896,3.460809538332404e-274,1.4071240101479212e-191,1.8898679122636233e-73,5.223081858312054e-11,0.0,optimal
combined_stress_long_horizon,integrated,138.0,25.0,2.9674880890942434,1.2396234433170674,1.1952909183961595e-14,47.608773433190244,93.43128284035798,119.11284555876304,80.3517763120539,0.4026362439459931,2.455608465982603e-296,2.9762516676034947e-210,3.5520612005520366e-85,8.72343504004882e-16,0.0,optimal
combined_stress_long_horizon,integrated,141.0,25.0,2.8162661111539427,1.390845421257323,1.581165486240781e-14,46.562507265788895,92.62591366154452,120.30306576587478,81.48877634059716,0.3790000095144906,2.35803e-319,8.519575698906122e-230,9.035256053224644e-98,1.9717836750911296e-21,0.0,optimal
combined_stress_long_horizon,integrated,144.0,25.0,2.666296787721701,1.5408147446895202,1.959922552696655e-14,45.5839852096307,91.86254568605045,121.42121871870832,82.55693157077305,0.356051743392005,0.0,3.30048160549833e-250,3.1103662132390627e-111,6.031732017379947e-28,0.0,optimal
combined_stress_long_horizon,integrated,147.0,25.0,2.5183498103447945,1.6887617220663906,2.2699458023609512e-14,44.670417259026856,91.14071968916711,122.4696494368999,83.55848216568539,0.3338501983041174,0.0,1.730404769166202e-271,1.4490842057057187e-125,2.497099488835539e-35,0.0,optimal
combined_stress_long_horizon,integrated,150.0,25.0,2.3731393424195173,1.8339721899916481,2.4391300363987342e-14,43.818933598308135,90.4597704509251,123.45086385915612,84.4958220120821,0.31244661546554114,0.0,1.2278042329913014e-293,9.136645112259416e-141,1.399074012022389e-43,0.0,optimal
combined_stress_long_horizon,integrated,153.0,25.0,2.2313132880755644,1.9757982443356055,2.398463691117374e-14,43.026608930916126,89.81884298561764,124.36750264195967,85.37147369064047,0.29188389285273614,0.0,1.1790211e-316,7.796342788243134e-157,1.0608563239280913e-52,0.0,optimal
combined_stress_long_horizon,integrated,156.0,25.0,2.093445272659517,2.113666259751688,2.099773816071851e-14,42.290486930538904,89.21691168986331,125.2223133922564,86.18806195025755,0.27219608653894567,0.0,0.0,9.003391424830663e-174,1.0886379902679824e-62,0.0,optimal
combined_stress_long_horizon,integrated,159.0,25.0,1.9600293894193581,2.2470821429919132,1.532781379580998e-14,41.60760405648153,88.65280157606676,126.01812232086955,86.94828662896961,0.25340822623725345,0.0,0.0,1.4071240101479212e-191,1.5118943298108988e-73,0.0,optimal
combined_stress_long_horizon,integrated,162.0,25.0,1.8314776211758967,2.375633911235468,7.349756929529706e-15,40.97501210026595,88.12521076837636,126.7578062045357,87.65489586969345,0.2355364135744953,0.0,0.0,2.9762516676034947e-210,2.841648960441629e-85,0.0,optimal
combined_stress_long_horizon,integrated,165.0,25.0,1.7081197254453353,2.49899180696614,-2.1120715651634695e-15,40.389798966108344,87.63273348838374,127.44426541746968,88.31066035767314,0.2185881626597707,0.0,0.0,8.519575698906122e-230,7.228204842579716e-98,0.0,optimal
combined_stress_long_horizon,integrated,168.0,25.0,1.59020528186539,2.6169062505462004,-1.1951902283471714e-14,39.84910732477567,87.17388283881621,128.08039865002058,88.91834916958038,0.2025629373022743,0.0,0.0,3.30048160549833e-250,2.48829297059125e-111,0.0,optimal
combined_stress_long_horizon,integrated,171.0,25.0,1.477907543372263,2.7292039890394335,-2.1041147725762565e-14,39.35015091040486,86.74711279547928,128.66907978320518,89.48070768209293,0.18745283750404734,0.0,0.0,1.730404769166202e-271,1.1592673645645749e-125,0.0,optimal
combined_stress_long_horizon,integrated,174.0,25.0,1.3713287057417218,2.8357828266700618,-2.8476726708487457e-14,38.89022834723482,86.35083893108472,129.2131372429869,90.0004378493383,0.1732433890816567,0.0,0.0,1.2278042329913014e-293,7.309316089807533e-141,0.0,optimal
combined_stress_long_horizon,integrated,177.0,25.0,1.270506209911383,2.9366053225004616,-3.371284295093635e-14,38.4667344939993,85.9834575107544,129.71533602431043,90.4801810307155,0.15991439379226616,0.0,0.0,1.1790211e-316,6.237074230594506e-157,0.0,optimal
combined_stress_long_horizon,integrated,180.0,18.0,1.2421885102431212,2.9649230221686094,-2.3946229234501897e-14,38.16701193976186,85.77571149254511,130.04217068597478,90.79240142272435,0.10407346400292179,0.0,0.0,0.0,7.202713139864531e-174,0.0,optimal
combined_stress_long_horizon,integrated,183.0,18.0,1.2141415841587302,2.992969948252968,-2.1203366337374744e-14,37.87514363654922,85.57238233746942,130.360952358611,91.09692891160476,0.10150916296010261,0.0,0.0,0.0,1.1256992081183368e-191,0.0,optimal
combined_stress_long_horizon,integrated,186.0,18.0,1.1863801220071637,3.020731410404543,-2.1880886730032994e-14,37.59098578555014,85.37343960473125,130.6718034825505,91.393880462822,0.09898385040570783,0.0,0.0,0.0,2.3810013340827958e-210,0.0,optimal
combined_stress_long_horizon,integrated,189.0,18.0,1.1589180659254816,3.0481934664862327,-2.2551464834038102e-14,37.31439415174347,85.17885002327199,130.9748482141519,91.6833746811371,0.09649807277166514,0.0,0.0,0.0,6.815660559124896e-230,0.0,optimal
combined_stress_long_horizon,integrated,192.0,18.0,1.1317685952379883,3.075342937173728,-2.2743404081455258e-14,37.04522422153152,84.98857760420361,131.27021225406912,91.96553164655401,0.09405232180559626,0.0,0.0,0.0,2.6403852843986636e-250,0.0,optimal
combined_stress_long_horizon,integrated,195.0,18.0,1.1049441152142514,3.1021674171974634,-2.2601401386819516e-14,36.78333135786708,84.8025837577345,131.55802267504492,92.2404727498131,0.09164703441965227,0.0,0.0,0.0,1.3843238153329615e-271,0.0,optimal
combined_stress_long_horizon,integrated,198.0,18.0,1.0784562491094491,3.1286552833022614,-2.2241349111537023e-14,36.52857095234319,84.62082741394708,131.8384077499468,92.50832052811636,0.0892825927677089,0.0,0.0,0.0,9.822433863930412e-294,0.0,optimal
combined_stress_long_horizon,integrated,201.0,18.0,1.0523158333915197,3.154795699020185,-2.1707268156755348e-14,36.280798573758084,84.44326514679274,132.11149678072695,92.76919850173549,0.08695932453966844,0.0,0.0,0.0,9.432169e-317,0.0,optimal
combined_stress_long_horizon,integrated,204.0,18.0,1.0265329160425518,3.1805786163691443,-2.1011146612864206e-14,36.03987011271264,84.26985130067975,132.3774199289505,93.02323101211793,0.08467750346076772,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,207.0,18.0,1.00111675780674,3.2059947746049464,-2.0157749357829257e-14,35.80564192184164,84.10053811904481,132.63630804849535,93.27054306206735,0.08243734998309481,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,210.0,18.0,0.9760758362440546,3.23103569616762,-1.9154642811236872e-14,35.57797095132511,83.9352758743168,132.88829252098532,93.51126015853538,0.0802390321559675,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,213.0,18.0,0.9514178524375889,3.255693679974072,-1.8015869267266366e-14,35.35671487936983,83.77401299870209,133.13350509447503,93.74550815851981,0.07808266666142326,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,216.0,18.0,0.9271497401932937,3.279961792218353,-1.6763374916138457e-14,35.14173223739427,83.61669621524561,133.37207772586146,93.97341311852236,0.07596832000080382,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,219.0,18.0,0.9032776775635086,3.303833854848122,-1.5427394827207237e-14,34.9328825296925,83.46327066864727,133.60414242745185,94.19510114797735,0.07389600981828531,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,222.0,18.0,0.8798071005202375,3.327304431891377,-1.4045903383396081e-14,34.73002634739326,83.31368005534259,133.82983111807334,94.41069826701909,0.07186570634719522,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,225.0,18.0,0.8567427186004521,3.350368813811147,-1.266301598958318e-14,34.53302547656968,83.16786675238592,134.04927547906672,94.62033026891443,0.06987733396506217,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,228.0,18.0,0.834088532343747,3.3730230000678363,-1.1326369990480353e-14,34.34174300039237,83.02577194470636,134.26260681546106,94.82412258744525,0.06793077284355713,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,231.0,18.0,0.8118478523422801,3.3952636800692884,-1.0083818097198064e-14,34.156043395254336,82.88733575033834,134.46995592258583,95.02220016948476,0.06602586067978897,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,234.0,18.0,0.7900233197240288,3.417088212687527,-8.980114954828804e-15,33.97579262082928,82.75249734326188,134.67145295833387,95.21468735297233,0.06416239449580871,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,237.0,18.0,0.7686169278928344,3.43849460451871,-8.054545585852395e-15,33.80085820405627,82.62119507352087,134.86722732125034,95.4017077504534,0.06234013249364088,0.0,0.0,0.0,0.0,0.0,optimal
combined_stress_long_horizon,integrated,240.0,18.0,0.7476300453523564,3.45948148705918,-7.340414609416467e-15,33.63110931707278,82.49336658432023,135.05740753458292,95.58338413831463,0.06055879595368887,0.0,0.0,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,0.0,18.0,0.45,2.350988701644575e-38,0.26,25.0,150.0,0.0,0.0,0.17712609447299718,0.0,0.0,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,3.0,18.0,0.5789502295784184,0.0,0.3251510988663475,24.355822661729807,149.40143485116405,0.7005671007485434,0.6692415477304839,0.2230805159101613,0.02539385441267552,1.192740597846857e-229,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,6.0,18.0,0.7446901756541099,2.350988701644575e-38,0.3147664812301114,23.551790983823643,148.63976702713583,1.578286542315782,1.5077141464579458,0.27949086624248726,0.0012642855657674593,4.166752334644892e-210,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,9.0,18.0,0.9574794918152421,0.0,0.2965899373224839,22.555919344494818,147.67284372350312,2.6709947237379823,2.551562357102422,0.3479494035481588,8.518689133849927e-06,1.9699736142070898e-191,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,12.0,18.0,1.230318070629413,0.0,0.27325121797628954,21.333923253764986,146.44849419111642,4.021131657232263,3.841328505204946,0.429922049367508,7.76803899132297e-09,1.260474799476293e-173,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,15.0,18.0,1.5794042051478836,2.1223722302123356e-38,0.24339022291120788,19.851683004830306,144.90255485556722,5.674478021781638,5.420746206611892,0.5264725671356485,9.586521700568555e-13,1.0914879903540386e-156,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,18.0,18.0,2.024312050374389,0.0,0.20533259283566732,18.07990335459569,142.9569887082247,7.6774190172965415,7.3341265672068765,0.6377934535316608,1.6011121706209304e-17,1.2791303157163181e-140,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,21.0,18.0,2.5866260053025054,1.1754943508222875e-38,0.15723198792933352,16.003310399932715,140.5200156332775,10.071085466612326,9.620761262982601,0.7622115652585748,3.619040923129763e-23,2.028717887988006e-125,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,24.0,18.0,3.2802141381228083,1.1754943508222875e-38,0.09790212699999556,13.64301111520289,137.49933170229812,12.876137673090254,12.300386780827047,0.8932085059481482,1.2880249768978603e-29,4.3545126985346875e-111,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,27.0,18.0,4.029314612564176,7.052966104933725e-38,0.03382371379245285,11.157388932790536,133.92900808143216,16.023300828675726,15.306825905578872,1.0021463749172752,5.915351025273847e-24,1.2649358474514503e-97,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,30.0,18.0,4.376905513568697,3.5264830524668625e-38,0.0040906217151055165,9.117440051693976,130.46198930545728,19.14840837826912,18.2921956311618,0.9951232418609757,2.617030512014646e-18,4.972885680772851e-85,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,33.0,18.0,4.42066570397114,8.228460455756013e-38,0.0003473540788281568,7.5481481669675174,127.2573535564744,22.053713442725915,21.06759124407136,0.9251318709698533,1.566924557493616e-13,2.6458150771690728e-73,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,36.0,18.0,4.424394510936435,4.70197740328915e-38,2.8393954966755007e-05,6.240737426981338,124.1475540333515,24.74258989602414,23.636235756978998,0.856214837635879,1.269692119754969e-09,1.905116482968969e-62,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,39.0,18.0,4.424744252413607,7.052966104933725e-38,2.654061013091864e-06,5.140683137804329,121.10241965338517,27.23895964758463,26.020981421536778,0.7949152215192609,1.3923864795186166e-06,1.8564985668741597e-52,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,42.0,18.0,4.431426979386833,7.052966104933725e-38,5.095582479053625e-05,4.214278694755032,118.10615566068466,29.568244199155465,28.24611302810575,0.7417105355229916,0.0002066484761170729,2.448379521039181e-43,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,45.0,18.0,4.56447559780281,4.70197740328915e-38,0.0011218501013967668,3.347541467230259,114.98297022191753,31.800570524759312,30.378621853584914,0.7108362751597216,0.004150645597169934,4.3699241054621937e-35,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,48.0,20.0,4.934086332405182,5.877471754111438e-38,0.0033530444258114077,2.4620192200711526,111.20104919764884,34.17905424505659,32.650752709462566,0.7573769519592151,0.011282624503160572,1.0555531030414907e-27,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,51.0,20.0,5.104458314569142,7.052966104933725e-38,0.0012312802992546798,1.8523584695007886,107.51638306878426,36.478381612770214,34.847266654612916,0.7321713150501175,0.004150645597169934,3.4506214314094765e-21,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,54.0,20.0,5.124593234257747,9.4039548065783e-38,0.00012887505806534745,1.4541552037444574,104.00481566081513,38.6608851090559,36.93218045690362,0.694971267430236,0.0002066484761170729,1.5266011320085434e-15,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,57.0,20.0,5.126041774916112,5.877471754111438e-38,9.143356114151609e-06,1.1508028715491403,100.58242846195246,40.738060308676594,38.91647567147508,0.6614317381904846,1.3923864795186166e-06,9.140393252046094e-11,0.0,0.0,0.0,optimal
fructose_rich_iG_probe,sugar_initial,60.0,20.0,5.1261413669984215,7.640713280344869e-38,6.280107910905612e-07,0.9127037683973575,97.23453770193963,42.72437830903069,40.81397632690342,0.6325002184761136,1.269692119754969e-09,7.40653736523732e-07,0.0,0.0,0.0,optimal
