campaign_order,candidate,family,horizon_h,temperature_c,rationale,campaign_logdet,campaign_min_eigenvalue,campaign_min_relative_eigenvalue,campaign_condition_number,campaign_trace,campaign_trace_inv,campaign_var_mu0,campaign_var_sN,campaign_var_qN,campaign_var_qXG,campaign_var_qXF,campaign_var_betaG0,campaign_var_sG,campaign_var_betaF0,campaign_var_sF,campaign_var_qEG,campaign_var_qEF,campaign_var_iG,campaign_var_iE,campaign_var_Kd0,campaign_var_m0,var_ratio_mu0,var_reduction_mu0,var_ratio_sN,var_reduction_sN,var_ratio_qN,var_reduction_qN,var_ratio_qXG,var_reduction_qXG,var_ratio_qXF,var_reduction_qXF,var_ratio_betaG0,var_reduction_betaG0,var_ratio_sG,var_reduction_sG,var_ratio_betaF0,var_reduction_betaF0,var_ratio_sF,var_reduction_sF,var_ratio_qEG,var_reduction_qEG,var_ratio_qEF,var_reduction_qEF,var_ratio_iG,var_reduction_iG,var_ratio_iE,var_reduction_iE,var_ratio_Kd0,var_reduction_Kd0,var_ratio_m0,var_reduction_m0,correctable_mean_var_reduction,correctable_worst_var_reduction,coverage_note
1,combined_stress_long_horizon,integrated,240.0,"15, 22, 25, 18",Broad stress/input design for integrated all-parameter information.,86.5682475267128,1.2210044146997707,3.609331096559884e-06,277059.64713326446,464976.6342716318,1.4838654774867361,0.0010477278026853121,0.14063758125611564,0.0008714697087509724,0.2621027239613474,0.2504008330530588,0.002270927738506674,0.0067946568495589115,0.013679763351175302,0.03790372652247691,0.0030204315811835874,0.015663723752275104,0.027546799369491747,0.003826834571814291,0.0008672151767769249,0.7172310627915186,0.5272892394555588,0.47271076054444117,0.8429667109577422,0.15703328904225777,0.5420850224669054,0.4579149775330946,0.19567181060962194,0.8043281893903781,0.16988726772601043,0.8301127322739896,0.14308168228956242,0.8569183177104376,0.12193559183566074,0.8780644081643393,0.1884595686816652,0.8115404313183348,0.523968769427056,0.47603123057294405,0.21066807992769943,0.7893319200723006,0.12305075982856227,0.8769492401714377,0.06286748214676997,0.93713251785323,0.1581258099961727,0.8418741900038273,0.0024368747996624017,0.9975631252003376,0.20936986358996718,0.7906301364100328,0.7219546626322633,0.15703328904225777,
2,fructose_rich_iG_probe,sugar_initial,192.0,"18, 20, 24, 22",Fructose-rich must plus glucose pulse separates fructose capacity from glucose inhibition iG.,97.88670920985841,1.6535179796228847,3.3244507664997613e-06,300801.56700677425,686523.2564546545,0.9314216161043214,0.00043964818008723137,0.1053540359923112,0.0004281781655721049,0.12243551455753081,0.16927501295377195,0.001321432795037145,0.003522816802199173,0.0011492420778510585,0.01277513946264234,0.001675496441084552,0.0023351771672510437,0.005796500956510689,0.0023817380276743355,0.0006919682185382042,0.5018397143062595,0.22126143251335012,0.7787385674866498,0.631480891617654,0.36851910838234603,0.26634198317307123,0.7336580168269288,0.09140377655871204,0.908596223441288,0.11484654062196238,0.8851534593780376,0.08325796727941881,0.9167420327205812,0.06321978596058925,0.9367802140394108,0.01583255943415301,0.984167440565847,0.17659936680712174,0.8234006331928783,0.11686198103870306,0.883138018961297,0.01834463690173383,0.9816553630982662,0.013228811649195033,0.986771188350805,0.09841404109771575,0.9015859589022842,0.0019444308161096558,0.9980555691838904,0.14649409092711166,0.8535059090728884,0.8344496344491279,0.36851910838234603,
3,glucose_rich_growth_yield,sugar_initial,168.0,"18, 22, 24, 20",High glucose must isolates glucose growth/fermentation terms and tests fructose response after glucose history.,103.76077422964408,4.476600433480436,6.521181036143782e-06,153346.45587317375,924725.8676713282,0.4456097409656956,0.00029335116454631485,0.09142201479984627,0.00032366538000754117,0.06193542438997128,0.08565562265872892,0.0006462938177784754,0.003071396119720747,0.0006984497482988114,0.005145932086466796,0.0009135289302427181,0.0012474526511883444,0.002810423131474901,0.0013480998132487083,0.0006181721056192437,0.1894799141685565,0.14763463568551277,0.8523653643144873,0.5479738376942914,0.4520261623057086,0.20133132916876226,0.7986686708312377,0.04623765998345071,0.9537623400165492,0.05811402271085154,0.9418859772891485,0.04072027706257919,0.9592797229374208,0.05511867808956583,0.9448813219104342,0.009622208727675293,0.9903777912723247,0.0711356890278928,0.9288643109721072,0.06371651882186473,0.9362834811781353,0.009799712955010769,0.9902002870449892,0.006413965690640147,0.9935860343093599,0.05570383849244316,0.9442961615075568,0.0017370637257946367,0.9982629362742054,0.05531185951164089,0.9446881404883591,0.8885834188455086,0.4520261623057086,
4,high_biomass_low_N_maintenance,maintenance,168.0,"16, 18, 20, 18",High biomass and low N create low-growth sugar consumption windows for m0.,106.72809202090471,6.359555935579714,8.993655308315092e-06,111189.49589667386,969764.8844766797,0.357457906112625,0.0002469639622646628,0.09043198719234026,0.0002654898094403094,0.05013660294207424,0.05814345438087595,0.0004514865742874328,0.002758017143528891,0.0005271237952551378,0.004704357545345914,0.0006116492828582902,0.0009174837134646766,0.0018562654445598839,0.0012641707344149024,0.0006007399982661572,0.1445421135936483,0.12428938079309303,0.875710619206907,0.5420397174641028,0.45796028253589716,0.16514406395312814,0.8348559360468719,0.037429293855557585,0.9625707061444424,0.03944808202305732,0.9605519179769427,0.02844628540346112,0.9715537145965388,0.04949483986243181,0.9505051601375681,0.007261932867215184,0.9927380671327848,0.06503150640130535,0.9349684935986946,0.042661115322604706,0.9573388846773953,0.007207549740894878,0.9927924502591051,0.004236380899654684,0.9957636191003453,0.05223586690292752,0.9477641330970725,0.001688079501058596,0.9983119204989414,0.042193881687614974,0.957806118312385,0.896304841537743,0.45796028253589716,
5,low_temp_growth_separation_plus_co2,legacy_plus,168.0,"15, 17, 20, 22","Previous robust N/T design, now measured with Xd and online CO2.",108.97890481059736,8.518462301763446,1.0842587907157629e-05,92228.90407370917,1111240.0915398893,0.28079596918394273,0.00019923009641453058,0.07930064398676932,0.0002158743939088585,0.035604279480473774,0.0426381179355173,0.00040000035021691376,0.0024304441273330004,0.000449844986104521,0.004272475730122971,0.0005196245498733322,0.0007615449463596511,0.0016319636326303905,0.0011198191894353396,0.000582042931142375,0.11067006284764044,0.1002663914671625,0.8997336085328375,0.47531962965589547,0.5246803703441045,0.134281518332788,0.865718481667212,0.02658024199863985,0.9734197580013602,0.028928311734128825,0.9710716882658712,0.025202353229911875,0.9747976467700882,0.0436162781508376,0.9563837218491624,0.006197299608080135,0.9938027003919199,0.05906131286041176,0.9409386871395883,0.03624260416526756,0.9637573958347324,0.005982529172192908,0.9940174708278071,0.0037244778662814913,0.9962755221337185,0.046271223136455354,0.9537287768635446,0.0016355407391438453,0.9983644592608562,0.03230615231822273,0.9676938476817772,0.9107851636757831,0.5246803703441045,
6,ethanol_pulse_death_probe,death,216.0,"20, 25, 25, 22",Late ethanol stress with Xd observation targets iE/Kd0 separately from growth.,111.00623841595566,9.175859922116484,1.0086135292656105e-05,99146.00300157761,1267016.5643489084,0.2599766441718517,0.00019087273852797564,0.07566097058856197,0.00020759138768938987,0.032356410994568034,0.0393528084560349,0.00033847860738822817,0.0014196838274558934,0.0003859133715375482,0.003135429436937102,0.00044131354952872714,0.0006820325649041625,0.0015012620003823278,0.0007751321652291756,0.00044213727101375457,0.10308660721209251,0.09606038980092338,0.9039396101990766,0.4535038142383943,0.5464961857616057,0.1291291951166322,0.8708708048833678,0.02415555789900864,0.9758444421009913,0.026699356485464135,0.9733006435145358,0.02132612488849286,0.9786738751115072,0.02547737016794133,0.9745226298320586,0.005316544276491815,0.9946834557235081,0.043343155262664745,0.9566568447373353,0.03078059397354834,0.9692194060264516,0.005357897436558828,0.9946421025634412,0.0034261897631267914,0.9965738102368732,0.032028664730819875,0.9679713352691801,0.0012424058095123422,0.9987575941904877,0.030092434655499642,0.9699075653445004,0.9204321550938369,0.5464961857616057,
7,ethanol_initial_challenge,ethanol,192.0,"18, 22, 25, 22",Initial ethanol decouples ethanol inhibition iE from ethanol produced by fermentation.,112.52569883506978,10.484857296939735,1.0080137531648462e-05,99204.99565212424,1424631.48357781,0.23138946806875543,0.00018130424693161998,0.07037132359253216,0.0001998139783600218,0.02848909902690633,0.03277260562565372,0.00026667145899995264,0.0013116949488439274,0.00032679715156257313,0.0028782072326621476,0.0003800861326348027,0.0005953674875780717,0.0014340319115662369,0.0006299899319327473,0.0003573820305941559,0.09119509331199696,0.09124486171848815,0.9087551382815119,0.4217982324831844,0.5782017675168156,0.12429137107213686,0.8757086289278632,0.021268430579354302,0.9787315694206457,0.02223494370254203,0.977765056297458,0.01680185605439649,0.9831981439456035,0.023539422731188257,0.9764605772688117,0.004502128337226531,0.9954978716627735,0.03978739929330537,0.9602126007066947,0.0265101240061666,0.9734898759938334,0.004677075699388723,0.9953229243006113,0.003272756823362024,0.996727243176638,0.02603134951534394,0.9739686504846561,0.0010042435689880664,0.9989957564310119,0.02662113402129258,0.9733788659787074,0.9272143555131002,0.5782017675168156,
8,glucose_pulse_after_N_depletion,pulse_separation,192.0,"17, 20, 24, 22",Glucose pulse after likely N limitation separates fermentation/maintenance from growth uptake.,113.77092768571123,13.248414923688893,1.2062070242514678e-05,82904.50808977563,1495840.6384455522,0.20163076472075403,0.00016438423702128625,0.06507616449581737,0.00018517323255432124,0.0266689358354768,0.028961636896574276,0.00022176394965046478,0.0010944060460225324,0.0002604245443915547,0.002840387607255829,0.0003003053018472526,0.00046782462302698974,0.0012340453910399303,0.00041969776004846217,0.0003463607318614586,0.07338925406816552,0.08272954014896017,0.9172704598510398,0.3900596117824566,0.6099403882175434,0.11518430867017408,0.884815691329826,0.019909594540227418,0.9800904054597726,0.01964934901070894,0.9803506509892911,0.013972421248432896,0.9860275787515671,0.019639998293504084,0.980360001706496,0.0035877446159136143,0.9964122553840864,0.03926459311031463,0.9607354068896854,0.020945596558581196,0.9790544034414188,0.0036751270796396996,0.9963248729203603,0.0028163463039349826,0.997183653696065,0.017342021719475305,0.9826579782805247,0.000973273717605761,0.9990267262823942,0.021423358399199212,0.9785766416008008,0.9339672749283136,0.6099403882175434,
9,viable_biomass_step,biomass_input,168.0,"18, 22, 22, 18",Known viable biomass addition tests whether rates scale with X and improves q/yield separation.,114.72072483998883,13.901929157831667,1.1421020053705044e-05,87557.85344020951,1651589.2778605158,0.19268629981564128,0.0001528481312356517,0.0636901296085407,0.000172074438342744,0.024930177939898546,0.027187979184203598,0.00021021744081666218,0.001006731245303927,0.0002505137798941603,0.00268144342123032,0.00028050766049492393,0.00045430439810618473,0.0011896918487739106,0.0003895934453556422,0.00033630940788000106,0.06975377786556429,0.07692377224779748,0.9230762277522025,0.38175186601660366,0.6182481339833963,0.10703639476889898,0.892963605231101,0.01861153132097699,0.981388468679023,0.0184459909429186,0.9815540090570813,0.01324492389988311,0.9867550761001169,0.018066603352243617,0.9819333966477564,0.0034512087450409624,0.996548791254959,0.03706740045407317,0.9629325995459268,0.01956475710610866,0.9804352428938914,0.0035689151739734955,0.9964310848260265,0.002715122365387582,0.9972848776346124,0.016098103526553522,0.9839018964734465,0.0009450294954454783,0.9990549705045545,0.02036211161819575,0.9796378883818042,0.9360814204091237,0.6182481339833963,forced X-pulse coverage
