annex_id,oe,activity,category,evidence_requirement,role_in_bundle,status,source_path,bundle_path,bytes,sha256
A02,OE2,2.14,notebooks,Predicho-observado y calibracion,Notebook de respaldo,ok,fermentation_model/fermentation_new_must_glycerol_estimability_doe.executed.ipynb,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/notebooks/fermentation_new_must_glycerol_estimability_doe.executed.ipynb,674243,189626a9420c3151c4925f0a09ef3e7192f6db33157d1863b848a97e6dc55c04
A02,OE2,2.14,notebooks,Predicho-observado y calibracion,Notebook de respaldo,ok,fermentation_model/fermentation_new_must_glycerol_estimability_doe.ipynb,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/notebooks/fermentation_new_must_glycerol_estimability_doe.ipynb,7870,fd84b58794d84f831c6dc92e270bf85efb48632174e1637168270f0b66f9a32a
A02,OE2,2.14,reportes,"Metricas, brechas y decision tecnica",Reporte fuente,ok,fermentation_model/results/curve_validation/curve_validation_report.md,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_reports/curve__curve_validation_report.md,7474,7cb0cb22c43c923b25052d3cb9aa699139a63ea7793f00be4d6e4840aae84b35
A02,OE2,2.14,reportes,"Metricas, brechas y decision tecnica",Reporte fuente,ok,fermentation_model/results/curve_validation/curve_validation_decision_summary.md,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_reports/curve__curve_validation_decision_summary.md,4039,12414f81b810d9a93ceaa02a54b180ec967e53383dc2f68efd27a20322781188
A02,OE2,2.14,reportes,"Metricas, brechas y decision tecnica",Reporte fuente,ok,fermentation_model/results/medium_transfer_diagnostics/medium_transfer_diagnostics_report.md,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_reports/medium_transfer__medium_transfer_diagnostics_report.md,3285,1b7daa327d397620893f9dc52e930e25eacbdd5ebf52ec13bd31639eb5034a6e
A02,OE2,2.14,reportes,"Metricas, brechas y decision tecnica",Reporte fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/overnight_validation_report.md,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_reports/overnight__overnight_validation_report.md,20381,3cf67e0f7c465e8c3d93916b015966bb93759805284c56c60535d1899abf189d
A02,OE2,2.14,reportes,"Metricas, brechas y decision tecnica",Reporte fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/best_multistart_post_analysis/post_summary.md,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_reports/best_post__post_summary.md,10099,5afc9f7d8bd7ad452f632ac011d570eb2a0871c4817eb5e5ae7422c0e06db9e9
A02,OE2,2.14,reportes,"Metricas, brechas y decision tecnica",Reporte fuente,ok,fermentation_model/results/new_must_glycerol_estimability_doe/new_must_glycerol_estimability_doe_report.md,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_reports/nmg_doe__new_must_glycerol_estimability_doe_report.md,28412,b473cc3f7da6f51f1b03c0f2d29889b0dc50983fcadee63ca1b22d0799d2dfb7
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_data_loading/new_must_batch_summary.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/data_loading__new_must_batch_summary.csv,2956,f944ef8728ee6f3f04b32aa98576138fd04e5dd024975d376d23e31edae9641f
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_data_loading/new_must_normalized_long.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/data_loading__new_must_normalized_long.csv,53747,3f52f50bd1acd3248790e1c3b7d16eadcd546c69774daaefc154a200eea8cd93
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_data_loading/density_sugar_fit_by_medium.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/data_loading__density_sugar_fit_by_medium.csv,429,f031bbf0a08fab1dc3a7e82b9bcba7fcda1e7dcf0ced2c1c8539ff109c0dad3a
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/curve_validation/current_fit_curve_metrics.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/curve__current_fit_curve_metrics.csv,15964,eef7cce9678be7c5e6b0f08f5da83c9b65993564b094e866caa98f651fbe14c7
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/curve_validation/current_fit_curve_metrics_by_medium_state.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/curve__current_fit_curve_metrics_by_medium_state.csv,1106,d737df5c49e816a019ecfccf020e271e0972aac1501500cbe8a138ddb99be267
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/curve_validation/design_prediction_feasibility.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/curve__design_prediction_feasibility.csv,4913,4f84163420233d27c1ac1c11e50204e73b91761cae074653c03542b4bee013df
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/curve_validation/design_theta_disagreement.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/curve__design_theta_disagreement.csv,852,bd549b8996ac69a64b21f78cc4463bde668a6eee17a93d5b018c1a3d9209adc8
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/curve_validation/design_pairwise_similarity.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/curve__design_pairwise_similarity.csv,4855,f5ebda23b11562e299274189c72c92f600b928d68dd23c593130bc47297ef4eb
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/medium_transfer_diagnostics/historical_batch_audit.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/medium_transfer__historical_batch_audit.csv,3891,2eb5cbaa9fe241ac4d335b28531841284cb3b1e1b38a13475071579964b4ff96
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/medium_transfer_diagnostics/medium_map_template.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/medium_transfer__medium_map_template.csv,572,b8b15921d095ef1e8c7eb47e016be5108ddae11ab8d6480a6a689297bf28507d
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/multistart_summary.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/overnight__multistart_summary.csv,4685,df7f3af62305897108dda89295d39be23d97b5c5ad97159595df7b5d1e7227a0
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/l2_scan_summary.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/overnight__l2_scan_summary.csv,1491,4cea6da5917796d44f9e5216dbd6450515e0bd6ce851bad678852da0bf131467
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/profile_full_summary.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/overnight__profile_full_summary.csv,1432,7939ddfb8e62e32942bf828f9cedb1a8c7f683b1f83bbf575b8d8cb155c47ff0
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/sampling_policy_benchmark.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/overnight__sampling_policy_benchmark.csv,3349,497ca3564325045f5e8261f121f123a65f410c4a304f689347dd34da3fd5bd75
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/best_multistart_post_analysis/residual_by_state_base_vs_best_agg.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/best_post__residual_by_state_base_vs_best_agg.csv,2124,518f1c0fcc77296a8c466303be29d8150707661d7c8096b078c7c355d518be3f
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/best_multistart_post_analysis/residual_by_state_base_vs_best.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/best_post__residual_by_state_base_vs_best.csv,36153,1035730fc92f8adee67d703c5e6ba6fb0128e156600259df1c1f9f77c5e38dcb
A02,OE2,2.14,tablas_fuente,"Base, predicho-observado, metricas, brechas",Tabla fuente,ok,fermentation_model/results/new_must_glycerol_overnight_validation/best_multistart_post_analysis/parameter_estimability_best.csv,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/source_tables/best_post__parameter_estimability_best.csv,2155,ba92ac5015d9dfa2c5d2fa76e6f6f1d5f62c95c6976bf2887270e88a78c1045c
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB004.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB004.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB004.png,199103,838499dc6ecf8fdd37183e2e1329e75bcc6baeecc25bbb8edcd15d0cd0d65e3f
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB005.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB005.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB005.png,204993,742b50c90904f887de11eca371fd772bf524400f8e801bb7c60c894c32dddff3
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB006.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB006.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB006.png,200293,05a8528b9646e18ba1ec081f58ddbc8e7d7451c3c505b42850db91605c775e93
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB007.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB007.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB007.png,206650,ca72fb981d1034c2f748286b0174f1bc7b244370a7fa90a33a642679670e8df8
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB008.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB008.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB008.png,207276,c65615faf3fd94c13b0d24c196556accd7a9524c147e296d0a1ce27d9235fc22
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB009.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB009.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB009.png,212279,e09bc67682fa5790fb6822be3f557b4331635ecf24b1777e153314fa27993dad
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB010.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB010.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB010.png,178448,0188d1374fdbd62e4533ac9d9cdda01a7b0495c782b1d28104cff4771dc62bf9
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB011.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB011.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB011.png,185635,3103527d31574ca7df03e095c17f8f22602343e5dda75d6b242f281ab5e614b0
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_natural_LAB012.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_natural_LAB012.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_natural_LAB012.png,187566,3dbcaa7303073c27f6191dcd94576c4d945b91fd7c59ae5cace96f8630caeb4c
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS007.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS007.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS007.png,205568,4a4d5285cf263562e2d50d9036b440311c4720a9830666622880dde64b4c5580
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS008.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS008.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS008.png,202946,0e1afcd7efd3c2a9e21d1175eeb76d54d1a07ca474ac48b782e56b5f80e86d89
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS009.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS009.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS009.png,213343,5d1569d010bacc2bf8a7a4db9d877f60c4c52162002774083afa5f229f7f6395
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS010.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS010.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS010.png,205497,aa78ea7891c094580c70dda0643b16d73033aee225e20d7a8e5c5374e8477c50
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS011.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS011.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS011.png,203025,ce518578f875c421a67f6e95d636b52b9b400c1d8ec402b28fa9f0f19a9cd6f4
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS012.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS012.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS012.png,213426,02e7b6839a5de3baabe469ed6f9cc93d3eaf4fc51044e8202f9a85f2780238d8
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS013.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS013.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS013.png,208041,133f303314e1bbc58ea67283a2c8d9bb1550cd031310c6401a552ed07d752bcf
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS014.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS014.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS014.png,206804,cb4d6c17152703829931d8ddd88ebbbdda7ad66e63a5e1f96c7d7bec25d04cc3
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS015.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS015.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS015.png,208148,c471ba7296b54d64f40989166a1d43ffcc79417e326c8ca1497325ecc8b7987c
A02,OE2,2.14,figuras,Comparacion predicho-observado,Figura predicho-observado por lote: fitcmp_synthetic_MS016.png,ok,fermentation_model/results/curve_validation/plots/current_fit/fitcmp_synthetic_MS016.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/curve_fit__fitcmp_synthetic_MS016.png,217111,e06c8055fe7ccc65e83f034472f9edd725c7ac7d1c8acf169da815a640b790f9
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_natural_cold_hot_switch.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_natural_cold_hot_switch.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_natural_cold_hot_switch.png,200745,6ad7b38a7f00dad8f7e3ce2b9a104eeb810620b0a5bc54aa0d00e58e2f06dbbc
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_natural_glucose_pulse_after_growth.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_natural_glucose_pulse_after_growth.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_natural_glucose_pulse_after_growth.png,242427,ce3f4fad0f7594058c373a709be6f34385fac0e64454338c80c8d143ad894d81
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_ethanol_inhibition_challenge.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_ethanol_inhibition_challenge.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_ethanol_inhibition_challenge.png,231970,719b3e18873da7769f48d4edd1ffa998ccbf7567db6e07cf125e656180388a15
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_fructose_rich_glucose_pulse.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_fructose_rich_glucose_pulse.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_fructose_rich_glucose_pulse.png,239196,a0e3d785b30104f7c47f037fafe4290e76d7fb179c1604926dba1d6cd676ee4b
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_glucose_rich_fructose_pulse.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_glucose_rich_fructose_pulse.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_glucose_rich_fructose_pulse.png,244018,4d698814811a0eb3c363f5cf485051067669b92834e10bccf7dfe979263f29f1
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_high_biomass_low_N_maintenance.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_high_biomass_low_N_maintenance.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_high_biomass_low_N_maintenance.png,237625,e73c98a7e01d2f5c46f454d5266c408e1b4db4b587740751098043b5ebb609dd
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_high_sugar_reference.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_high_sugar_reference.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_high_sugar_reference.png,228609,9027092e4ec3799ec75f8b37088d98813e3647469a57ba18ff9583cf72ba7f5a
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_late_ethanol_death_probe.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_late_ethanol_death_probe.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_late_ethanol_death_probe.png,236495,d5ebfcd3c6ddec74e89e0ff16ecd78af2ad02cd2a9eb17e0db7d1cb5727d0b2e
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_low_yan_ladder.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_low_yan_ladder.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_low_yan_ladder.png,262130,216610926893637f662029d27f312510eaa4ac06062660232b0fb69f3f0a7366
A02,OE2,2.14,figuras,Predicciones y factibilidad,Figura prediccion candidato DOE: pred_synthetic_viable_biomass_step.png,ok,fermentation_model/results/curve_validation/plots/design_predictions/pred_synthetic_viable_biomass_step.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/design_pred__pred_synthetic_viable_biomass_step.png,228917,36dffd7fd1e2ecb7723ca91c9674359b25b26090fa4d01365959211a5a2159da
A02,OE2,2.14,figuras,Base independiente 2025,Figura carga de datos: baseline_simulation_overlay_natural_LAB004.png,ok,fermentation_model/results/new_must_data_loading/baseline_simulation_overlay_natural_LAB004.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/data_loading__baseline_simulation_overlay_natural_LAB004.png,155973,408681f580c93257969f0cfc1c2466953a6c13f88296d1e87956cee0bf686445
A02,OE2,2.14,figuras,Base independiente 2025,Figura carga de datos: batch_trajectory_natural_LAB004.png,ok,fermentation_model/results/new_must_data_loading/batch_trajectory_natural_LAB004.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/data_loading__batch_trajectory_natural_LAB004.png,160735,ff8f11bf74ed5552106bf3a3e4a068c74c473d1652c8ed3408b548ce6b2a5b51
A02,OE2,2.14,figuras,Base independiente 2025,Figura carga de datos: batch_trajectory_synthetic_MS007.png,ok,fermentation_model/results/new_must_data_loading/batch_trajectory_synthetic_MS007.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/data_loading__batch_trajectory_synthetic_MS007.png,165265,e7b2069decfe3e8c2a50e23573208500ff841305b8efc546ea8b57016aedd3e0
A02,OE2,2.14,figuras,Base independiente 2025,Figura carga de datos: density_sugar_regression.png,ok,fermentation_model/results/new_must_data_loading/density_sugar_regression.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/data_loading__density_sugar_regression.png,89105,3e2ef63733621ef24150fec91129f9050c3c2fd8df637f63ddfdb9f35355aec5
A02,OE2,2.14,figuras,Base independiente 2025,Figura carga de datos: operational_inputs_by_medium.png,ok,fermentation_model/results/new_must_data_loading/operational_inputs_by_medium.png,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/figures/data_loading__operational_inputs_by_medium.png,111650,358b95023511962b6407d2057d7562c022ebe40285fcbc4623d392952c08594f
A02,OE2,2.14,tabla_anexo,Contenido minimo y evidencia fuente,Tabla segun imagen,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/01_tabla_anexo_A02.csv,515,c2ec8671a961f6aadf486cf17f2c59957faef9a0631fb4aa74b33d7a86690fa0
A02,OE2,2.14,matriz_cumplimiento,Contenido minimo,Matriz contenido minimo a evidencia,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/02_matriz_cumplimiento_A02.csv,1525,a118572fa0feed402f3c0e707ec71e0866274f39cdf5dec2cd55a14825f5ff4a
A02,OE2,2.14,datos,Base independiente vendimia 2025,Resumen de libros Excel,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/03_fuentes_excel_resumen.csv,18512,478baf6756fb37e3bd81454a8dc66d4422204ff607a1fc61854bdab1524cc1e6
A02,OE2,2.14,datos,Base independiente vendimia 2025,Resumen por medio,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/03_base_independiente_2025_resumen_lotes.csv,417,bf3bbec5129d6c28f8e28569718e593ce137803fe07201fbe8148b0972aca60a
A02,OE2,2.14,datos,Base independiente vendimia 2025,Cobertura observacional,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/03_base_independiente_2025_observaciones.csv,409,a8e445d6f56b87da5da70814476e44e6dbdf0e08df4719012e548bd6ba9724d4
A02,OE2,2.14,datos,Base independiente vendimia 2025,Diccionario de variables,ok,generated,rendicion_tecnica/A02_validacion_modelo_vendimia_2025/tables/03_base_independiente_2025_diccionario.csv,1074,91e8f35868cbd287016d14ca3a8a2ca7c8615828d568fdd77e9eb4cb2c6e44f6
