batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25026,E,108.0,20.835761048302665,20.730505589356103,15.258532379795986,-22.97765850424666,0.11434964473783386,2.698321181649077,-4.269334928829574e-11,3.1878031901467385,14.037681012667225,4.8343188108247235,1.0005583832561908
25026,E,114.0,19.596201808466258,19.341295396297795,15.64209787270405,-21.60387561224022,0.11469478838680966,2.6072026654496323,-49.883357430561496,3.106455174987576,15.732379827182777,7.460605672044975,1.1848215532313449
25026,E,132.0,16.192933893627384,14.965450979926601,16.537791109684882,-17.842240465500428,0.11269641464152333,2.320453153730846,-375.1256063085416,2.7056105814810762,20.029537083156132,14.43675212197948,1.7134542181667576
25026,E,138.0,15.134331276806362,13.466991381038884,16.77141389911642,-16.67690626580791,0.11120634259069952,2.2232661995150673,-522.9405806383941,2.5612203689059085,21.41286193114064,16.490525283614986,1.9025712735878513
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,9.915934023631703,-3.624083561496046e-06,6.650187234456488e-06,-13.697344189434721,-2.3245872127286007e-08,-7.602541326972561e-08,-0.0009630871539657671,0.11283574078352346,7.921682445563076e-06,-3.289640921787952e-05,-1.3485671222207498e-06
25086,X,24.0,24.44669459122639,-8.88672487635284e-06,1.6046237992710448e-05,-29.541466920834957,-5.7234097069922453e-08,-2.0214815136515695e-07,-0.0023613289535600254,0.3547204831645497,1.965301080123407e-05,-7.81551647306894e-05,-3.36825523409413e-06
25086,X,30.0,27.49788279010859,-1.1936688696219948e-05,2.12507627484164e-05,-31.946700076302722,-7.55116794891878e-08,-3.9567272763229007e-07,-0.0031669548212640798,0.6140039938012593,2.6600487007903656e-05,-0.00010236887750376691,-4.593401476156253e-06
25086,X,48.0,6.579832053991402,-1.720656246551447e-05,2.782480235760046e-05,-5.732049705996457,-9.345890146072314e-08,-4.3098646024014395e-07,-0.004409175258589976,1.1063132963132079,3.807346964241113e-05,-0.00013324328459600883,-6.676945142232258e-06
25086,X,54.0,3.1898284743306187,-1.896234764707696e-05,2.7968063992256844e-05,-2.5345795520597565,-8.612803805085516e-08,-4.6910671847937946e-07,-0.00466139934357038,1.1438744457138328,4.088217342565575e-05,-0.0001401238591567104,-7.290728426420676e-06
25086,X,72.0,0.32363591523060603,-3.0331151470660428e-05,2.238951675065221e-06,-0.19505142831767305,1.8715461352876713e-07,-4.969529908721101e-07,-0.003953072656760761,1.169219489738676,4.5334018116588494e-05,-0.0001533204827754362,-1.012838385665151e-05
25086,X,102.0,0.005980647269886156,-0.00017524137175366943,-0.00031644629551256755,-0.0019466802518244269,3.905285886900879e-06,2.062106699841557e-06,0.02629115783206485,1.1711740734027327,-6.762457135620391e-05,-9.798631295412982e-05,-4.7365413360720854e-05
25086,X,120.0,0.0014949380081555922,-0.0002860588374215882,-0.0002892985603184115,-0.0003468695889944477,3.8794857897905e-06,9.161148956435397e-06,0.05109415049300755,1.1712076041183475,-0.0003137994715683366,-4.2086402182551324e-05,-0.00010889484964630331
25086,X,126.0,0.001368382724409651,-0.00031006484467933486,-0.00026681054804088543,-0.00039201307418947556,3.561692924047159e-06,1.1672192094690833e-05,0.053867759596087285,1.1712163689738007,-0.000391204260455614,-3.885725878867579e-05,-0.0001266946199240309
25086,X,144.0,0.0013794289809934367,-0.0003707371428796326,-0.00019574455054899122,-0.0006940549736378907,2.3529580747697534e-06,-0.1820776453409764,0.05959883001192578,1.0478712694363919,-0.0006247298115136458,-3.26027523581373e-05,-0.00017721459007205556
25086,X,150.0,0.0014093523955308299,-0.9597387206265293,-0.7641292311183261,-0.0007963164117315253,1.966205458515845e-06,-0.38090079919291847,0.06060563471869102,0.9131433278011055,-0.0007035724115433237,-3.735052896323543e-05,-0.00019381401315528624
25086,X,168.0,-4.879623589335065,-3.592306417648154,-2.905316261215497,0.41405887741828157,-0.046316519615311406,-0.6179129121425451,-221.0021076323518,0.5423792168224107,-0.2375362846202861,-2.907506996393145,-0.022904743459145616
25086,X,174.0,-4.905020020520899,-3.6581113314350353,-3.737408010954891,0.6532142963090896,-0.04620612121427304,-0.6337354762996702,-353.8610247780381,0.40015274945479085,-0.38964401340542343,-3.02317000204939,-0.03800116007199417
25086,X,192.0,-4.863226189259555,-3.72946070794122,-4.789474425628833,1.2443347243867624,-0.045227809246894936,-0.6661740131650085,-709.4285685632199,0.16853635337111383,-0.8504471523558356,-3.4111089531327976,-0.08687767075414138
25086,X,198.0,-4.418128826167353,-3.497337207988376,-5.040055492572933,1.9373876929160219,-0.04067235055469234,-0.6616647933680276,-1177.0951780020291,-0.031275650722464285,-1.6059787134062151,-3.9366807068307548,-0.17654216446766605
25086,X,216.0,-4.148343477843857,-3.3165301740341753,-5.088781356574978,2.1658231663950915,-0.03813416221120639,-0.6485397031597351,-1348.9019749086242,-0.10811174777899882,-1.9224274896988602,-4.143929599819757,-0.21661058259697083
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-118.96827680714522,-4.9397329384155816e-05,8.924401446073564e-05,164.3343470458201,-3.1926973570304186e-07,-1.7557456352639412e-06,-0.012908956773333886,1.5979735185758168,0.00010531956250163206,-0.0004285269669666407,-1.796165949981455e-05
25086,N,24.0,-293.30163318656395,-2.769080476974492e-05,4.510897119659369e-05,354.4243307088431,-1.6834538872082834e-07,-1.2957708185641588e-06,-0.007282372383424881,3.081338503233982,6.428594862398843e-05,-0.00019867270110690132,-1.1803954024717707e-05
