batch,state,t,mu0,betaG0,betaF0,Kn0,Kig0,Kie0,Kd0,Yxn,Yxf,Yeg,Yef
25086,E,102.0,4.590649035096899,18.153800985134797,14.51355100022985,-2.755031355204691,5.460623343242644,24.52903841873281,2.462512050410814e-06,22.06686540468171,0.4409177334708749,-1.188721294476888,0.3860746439468481
25086,E,120.0,4.126567229746988,18.526931132410127,16.985304651161133,-2.4758366299440784,5.734078403782414,26.897729560663237,5.8743008429097355e-05,24.450114998919762,0.5707570905447625,0.23874815424241178,0.5847457717929798
25086,E,126.0,3.969433167293086,18.332122068994938,17.88470861520533,-2.381035914863293,5.801497148527976,27.44054418180859,7.883730620057369e-05,25.023166974984353,0.623472417169964,1.0143244882406242,0.6722569474134936
25086,E,144.0,3.530157939550505,17.08206619239984,20.551986268699892,-2.1159016323991193,5.963258185860589,28.132352800482813,0.00013021418283247594,25.944415819989704,0.7844182204927321,3.675956310031,0.962546306782043
25086,E,150.0,3.3836850055931924,16.319478494747436,21.348057650404606,-2.0277352957185206,6.005929380075079,27.74134216266536,0.00014488450333285957,25.840047388004947,0.8469646825230625,4.681576848911303,1.0831478249396285
25086,E,168.0,2.688171945146351,13.293914152679767,22.8805610825967,-1.7925478381931315,5.424676172003357,25.8588549010149,-0.13013277746745178,24.575146108564546,1.0244143771719334,7.105813351751995,1.4572361880234244
25086,E,174.0,2.475170683900175,12.188475684324905,23.229412961872047,-1.7168533957893772,5.171478556035863,25.23838615721545,-0.23594457092721755,23.93033843605222,1.0872295956784674,7.807690346391398,1.5993018140537094
25086,E,192.0,1.9411720787628557,9.189087711745668,23.83098522360726,-1.5202522410593566,4.482825085981038,23.60041323824198,-0.7132149147664585,21.82895646888138,1.2588208087666233,9.50189899922614,2.0232228718609373
25086,E,198.0,1.7179148510431859,7.909954834321021,23.70541201444687,-1.4295559036782979,4.085396879695054,22.64732017532772,-1.236732080661571,20.658517970344953,1.3952312409607952,9.966545576514767,2.383902747452233
25086,E,216.0,1.3746180321836865,5.861669077218884,23.493634257051536,-1.2851730065598828,3.5161749479887403,21.223544469012083,-2.183761847677736,18.89572345320085,1.4939394230921827,10.614492748497934,2.7023756551661067
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,1.084431706703306,-1.6869728484194668e-15,5.724690064953162e-09,-0.7333904730062016,0.0,0.0,0.0,0.15791447705500866,3.373945696838936e-15,1.4101406039938328e-11,-1.686972848419467e-15
25150,X,24.0,5.049153762990293,7.000937320940788e-12,8.229842045699515e-08,-3.325425651749022,-1.605323362555965e-11,-3.168135009331759e-11,-9.986879262643245e-12,3.0599521623762618,6.606185674410637e-12,2.2701964755207424e-09,-2.037188411751348e-11
25150,X,30.0,5.275773445579815,9.015182901953632e-12,1.2134041096988492e-07,-3.278728186343283,-2.0904967537614037e-11,-4.086523028011317e-11,-1.3060543792463516e-11,5.418253604619573,8.421368459309984e-12,1.5291767821240073e-09,-2.6168322824682772e-11
25150,X,48.0,1.1084880416835696,1.2922212018893118e-12,1.9768564932447274e-07,-0.5081813829946039,-2.904967244978323e-12,-5.8301781641376785e-12,-1.8016870021119909e-12,9.286660784599807,1.2213683422556947e-12,-8.914639320187833e-11,-3.751827614884894e-12
25150,X,54.0,0.5242727958847484,6.005623340373303e-13,2.1808348583228634e-07,-0.21923558696593404,-1.3293346045545402e-12,-2.7261481230458587e-12,-8.19868804331861e-13,9.550702147948689,5.80318659856297e-13,-1.0684611232749539e-10,-1.7679475451436012e-12
