batch,state,t,mu0,sN,qN,qXG,qXF,betaG0,sG,betaF0,sF,qEG,qEF,iG,iE,Kd0,m0
25026,G,12.0,-1.8383259952243582,-0.10307503802999202,0.02102679993183377,-0.2583011547543382,-9.804943496803287e-05,0.16870316218791828,-0.12960307938104154,0.012454953919217375,0.0013198316427838672,-1.3520557846547765,-0.0001794167766959401,-0.008950475490276878,0.21607420302963498,0.0,-0.020654860775674255
25026,G,36.0,-8.661571329328757,-0.29535901729376074,5.626898369808298,-0.7491932811335849,-0.005329454294979222,2.1404630637096145,-1.0410870528211134,0.4063857659757429,0.048798480071589705,-8.807075826449971,-0.016964650421715115,-0.25901607224160467,2.29297561669283,0.0,-0.15743239868504572
25026,G,42.0,-9.313776635615133,-0.26707760809018055,6.61777192650289,-0.7187356658421675,-0.0070880718218875975,2.6694761319036404,-1.2778034684083848,0.5287141124260295,0.0639935348486265,-10.11538336172074,-0.02653252438877165,-0.32794674580962263,2.783008335495018,0.0,-0.18520226580731378
25026,G,60.0,-8.8944066589077,-0.18276267995442144,7.558128314493194,-0.7343781580062427,-0.015285726768953938,3.8506510084293315,-2.0015356081084215,0.7999463476506915,0.10197833523745761,-10.943276075794339,-0.08434333038580823,-0.4233349858133965,3.470764568824705,0.0,-0.21753659569065822
25026,G,84.0,-2.10660749495351,-0.02710453228317027,1.804921344874658,-0.12543727628246282,-0.008098037324861466,1.2540509873684933,-0.7882340580691192,0.24885301220666253,0.028734478138506395,-2.8859782879278435,-0.07528754911787836,-0.09240931530411547,0.9070434471844845,0.0,-0.060312206566655764
25026,G,90.0,-1.1504487703886954,-0.013318443974756048,0.9821451197829156,-0.06271862408208187,-0.005763009214324371,0.7110965013027385,-0.45903105581851716,0.14234751421323372,0.01268572882785811,-1.6091158956937563,-0.06287760498014455,-0.04360688668603398,0.4929245629430226,0.0,-0.0359726458311913
25026,G,108.0,-0.15323249204441802,-0.0013762288834264587,0.12961603103988603,-0.005998112499933171,-0.0025209031896513937,0.08923816751540452,-0.05266765358827043,0.029851429752319643,-0.007780739335556919,-0.19756652968218036,-0.039368783265223604,0.002148531622523702,0.06346878903800005,0.0,-0.010085218234864258
25026,G,114.0,-0.0668897002795409,-0.000517200168723254,0.05477374839198373,-0.002006087890569837,-0.0014851025437893055,0.03202290731952517,-0.015008091696805795,0.01502013054506014,-0.006509827115607991,-0.07592180964129207,-0.02123067385860266,0.00292331241191215,0.024878214951721513,0.0,-0.005912369723163708
25026,G,132.0,-0.00045160702739847094,-4.112283932722651e-07,0.00026392825977245634,-1.5083617877903148e-06,-1.3992132477546138e-06,4.231328309694046e-05,-1.0799610474413697e-05,2.41541249271447e-05,-7.921378204946837e-06,-0.0001520320032527616,-9.166605766073995e-05,3.181874047514693e-06,3.189785474542265e-05,0.0,-1.0204811586434194e-05
25026,G,138.0,-3.7966270960781057e-05,-2.942962141960337e-08,2.1735974035341005e-05,-1.0828515886345035e-07,-1.004241185154893e-07,3.4070151276286256e-06,-8.005460859101322e-07,1.89568664061216e-06,-5.666398445792683e-07,-1.226916748656601e-05,-7.149717576515348e-06,2.2753537600566296e-07,2.3185252099264865e-06,0.0,-8.711729806299164e-07
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-0.8111375533082676,-0.052477965664951366,0.01140996535383739,-0.002508301386105822,-0.24050501855866985,0.013588270665975363,2.244813390373192e-05,0.04720748422492237,-0.042880260877702366,-0.013359394503654882,-0.43876267763602095,0.2837183624008202,0.07238017568363836,0.0,-0.01945744072810242
25026,F,36.0,-4.717951702983051,-0.16554571608074725,3.4798656544318995,-0.1050821355468862,-0.7419444610546029,0.6165105549708426,-0.037571746118855956,0.6365650540433403,-0.4015576065903446,-0.872292029934219,-3.746754830516237,1.9931798612116582,1.2003894084132292,0.0,-0.19867779805616365
25026,F,42.0,-5.690831030923605,-0.16768644356732862,4.461800276151267,-0.13867593989090332,-0.7347155419018168,0.8934981018675834,-0.06926428780198986,0.8534220792409369,-0.5081953105885785,-1.3371632762246313,-4.635853224848497,2.3333781042828456,1.6398857106274747,0.0,-0.25571449192217477
25026,F,60.0,-10.234440103250325,-0.2139817727077973,9.325180759412177,-0.35576357912354534,-0.9826237890599047,2.4770983210737434,-0.3800340215867931,2.0507434952694257,-1.0399212652002106,-4.196624349307921,-8.197225043688832,3.0266463861469184,3.9121799955028997,0.0,-0.5215555785499666
25026,F,84.0,-12.124419168432691,-0.16812184368168376,11.36750298103745,-0.4230911979263899,-0.7329593806475007,3.656452103957766,-0.7110442688267652,3.492505584712654,-1.7919457442314406,-5.9392938379605456,-10.10355572644175,2.263731001746043,5.52322131595542,0.0,-0.7543554231534932
25026,F,90.0,-10.56320311886635,-0.1349937610901067,9.854143326393856,-0.3572156492256999,-0.5960847029066733,3.212880291539743,-0.61445443966305,3.368840586987491,-1.8149494315499883,-5.140322303683364,-8.98775205103201,1.7977308790581978,4.896035855504097,0.0,-0.7098516916504167
25026,F,108.0,-3.3148887570207144,-0.031256250564292695,2.9234607675367115,-0.09203274008626207,-0.1427749311965612,0.9442590074007277,-0.17054475878825454,1.2376784884316374,-0.754283403451102,-1.492942112406716,-2.878504007848562,0.4033163875734263,1.4189864730112283,0.0,-0.3029563870613351
25026,F,114.0,-1.571589452224502,-0.012196077762359958,1.3246443476240821,-0.03663768980474515,-0.055661885124320146,0.40360667089703384,-0.07319904492580415,0.5406531589959378,-0.3279133775454058,-0.6609223853067235,-1.3512064870298215,0.15465328350039678,0.5827041080564226,0.0,-0.1582277595375006
25026,F,132.0,-0.011010530915105387,-9.724345801387737e-06,0.006561474681793266,-2.9695318443825853e-05,-4.4687678116254177e-05,0.0005457724739891616,-6.25040902957274e-05,0.0008712297757463459,-0.00035150218088584115,-0.0013016690285517908,-0.006256868011464295,0.00012535463435199855,0.0007529914727722305,0.0,-0.0002555935879283906
25026,F,138.0,-0.0009256877835757502,-6.959260538929096e-07,0.000540386041181705,-2.1327831919608935e-06,-3.2056500784898193e-06,4.3201240595139875e-05,-4.471971096730622e-06,6.970603922947344e-05,-2.5941854776176775e-05,-0.00010279532077717049,-0.0004994266099784642,8.969856761912765e-06,5.4731921484509745e-05,0.0,-2.1721110567854715e-05
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,3.9130578987675717,0.1897455922003956,-0.03591340344385403,0.002673227111651997,-0.0007396864446839337,2.2110699757308114,0.2436785899224442,0.7716112110290337,0.0843875689937954,0.014241728582104301,-0.001353076159421967,-0.5579430179616307,-0.5529690438388025,0.0,0.00015559946879544886
25026,E,36.0,25.033430120704672,0.8626377172280164,-14.055921315542356,0.07750414509588098,-0.0311675251275787,12.433465798562489,2.0339366043825615,5.680052561191213,0.721738135881054,0.638000429390124,-0.10883318712426272,-3.55084489756145,-6.743903351779487,0.0,0.005853796568825417
25026,E,42.0,28.078172025330712,0.8138092476405318,-17.75427098370218,0.08829017892152909,-0.04249934958674783,14.112225061773726,2.543307447086557,6.904703826209357,0.9092005256102833,0.8146610864138559,-0.18222625567200695,-4.110431184897814,-8.55582674454603,0.0,0.00546545644157046
25026,E,60.0,35.84593610349144,0.7436652161932839,-27.43721545597581,-0.08186250111816301,-0.16421953985304982,18.454037490404406,4.534066066956388,12.180205633628807,1.9150414588050653,-1.515319059011965,-1.0555502784459858,-5.335738306166922,-14.453103286535342,0.0,-0.08338811928495857
25026,E,84.0,26.086607940710238,0.3582590424912361,-19.923511356179958,-1.0900072644003913,-0.6827838058723055,25.78011432627612,2.9245795763797227,20.55370026132436,3.5776916978940565,-18.164961574836312,-7.378854095075645,-4.414653499897517,-12.902024888068079,0.0,-0.8048914608104974
25026,E,90.0,20.924993733852755,0.2654124033367162,-15.108095810502192,-1.3408675050349175,-0.9636896756696487,27.945539181447067,2.1111768819776544,22.918676797090175,3.656681976984996,-22.52705036620776,-11.534994938177686,-3.564665530985746,-10.859899361970136,0.0,-1.173517879690599
25026,E,108.0,4.36399807915421,0.03712545090559409,0.4795714691644857,-1.971897615374161,-1.8689955329038253,33.8080498033088,0.4763275530834398,29.9722658654013,1.6378582535046309,-32.72236404599227,-26.407245702044086,-0.8807427164271792,-3.22451369235977,0.0,-2.6886171428988264
25026,E,114.0,1.5293620137573403,0.008046491762612443,2.9713298231417884,-2.0577142785786555,-1.9971498189359738,34.68887280261164,0.2824869225715886,31.11174769697615,1.0452037807878582,-34.1800358246294,-28.97580400190633,-0.5196821869828598,-1.9882674304317782,0.0,-3.027643727915613
25026,E,132.0,-0.037137259792429184,0.0009686637671214911,4.198233364780267,-2.0789431757493975,-2.0287667277065733,34.95646132223893,0.23383595313942634,31.482653188393808,0.8630498871992007,-34.705510191289086,-30.251216885008795,-0.4309523810683928,-1.6022710387007295,0.0,-3.1401662564478716
25026,E,138.0,-0.040710226507463025,0.0009655156013567167,4.200344283587091,-2.0789527395150325,-2.0287809321945955,34.95663746093119,0.23381373380527892,31.482927285049772,0.8629500342905916,-34.70594562159609,-30.253180704777485,-0.43091238378008945,-1.6020398098536113,0.0,-3.140257693741783
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,3.4445657286930644,0.27382392181659154,-0.07637947659040688,0.0,-2.2204460492503123e-15,0.0,-4.440892098500622e-15,0.0,0.0,2.2204460492503123e-15,0.0,0.0,0.0,-2.2204460492503127e-15,2.220446049250313e-15
25086,X,24.0,6.451165520940644,0.3685652036141461,-4.593289412890521,-5.90150150969748e-11,-4.591438340639796e-11,5.862865748440525e-11,-3.9261927042844004e-11,-3.9865888368240115e-11,-4.380940055170864e-11,2.553957045847709e-11,-4.4408920985006246e-15,-4.7242210143849655e-11,8.624212455288214e-12,2.9309887850104123e-13,5.978328943001543e-11
25086,X,30.0,10.782519598139231,0.689005384183012,-8.323916061405521,-1.649347325383132e-10,-1.3113066188452644e-10,1.676969674235806e-10,-1.1649348152786835e-10,-1.1556089418718327e-10,-1.2687628725416279e-10,8.047784660902831e-11,0.0,-1.3392842390658188e-10,2.442490654175344e-11,4.884981308350687e-13,1.6691537041424453e-10
25086,X,48.0,9.478770096587288,1.050357931298151e-05,-9.574506974623425,-8.881784197001249e-15,0.0,8.88178419700125e-15,-8.881784197001244e-15,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-15,-8.88178419700125e-15,0.0
25086,X,54.0,9.478766048792496,1.7669717244928046e-07,-9.574511055932467,2.4868995751603496e-13,2.4868995751603496e-13,-2.48689957516035e-13,2.3980817331903366e-13,2.48689957516035e-13,2.4868995751603486e-13,-2.4868995751603496e-13,0.0,2.4868995751603507e-13,0.0,0.0,-2.4868995751603507e-13
25086,X,72.0,9.478765926119078,2.1558741458704834e-07,-9.57451111111136,8.7802192183517e-08,8.7802192183517e-08,-8.780219218351701e-08,8.780219218351697e-08,8.780219218351701e-08,8.780220106530117e-08,-8.7802192183517e-08,0.0,8.780219218351702e-08,0.0,0.0,-8.780219218351704e-08
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-5.829902420667476,-1.0517329251200076,-7.0781539369002955,-1.0495425316616222e-14,0.0,0.0,0.0,-1.0495425316616223e-14,-1.0495425316616215e-14,-1.049542531661622e-14,0.0,-1.0495425316616223e-14,-1.0495425316616225e-14,0.0,1.0495425316616226e-14
25086,N,24.0,-4.224563316721521,-1.4156256221989085,-3.1513513645107745,2.2664346199966897e-10,1.763526637028555e-10,-2.2518754971902964e-10,1.507959750748538e-10,1.5312694344126613e-10,1.6826036280170318e-10,-9.811287576993415e-11,0.0,1.8145737619122474e-10,-3.3122250371076226e-11,-1.1348178623591289e-12,-2.296212109512178e-10
25086,N,30.0,-7.4280268918879315,-2.6464073822432153,-2.512023246089847,6.334658261941825e-10,5.036269196023231e-10,-6.441239306032062e-10,4.4743572438532425e-10,4.438895825564727e-10,4.873170286603013e-10,-3.0912700956295583e-10,3.935784493731083e-15,5.144568866009066e-10,-9.378843255744717e-11,-1.878681131674304e-12,-6.411025600401855e-10
25086,N,48.0,-2.1951922763840172e-05,-4.034329846865682e-05,-1.0145178258413058e-05,1.0269987709417365e-14,7.210670360914494e-15,-1.4051785395531756e-14,9.3739825715038e-15,6.3930674241814425e-15,7.540694282441848e-15,-1.5459957191597507e-14,5.004608782108412e-21,7.004455456047717e-15,-3.139055780228206e-15,-1.7831421090652275e-16,-1.0176116262491361e-14
25086,N,54.0,-2.655574389021931e-07,-6.786778749681963e-07,-1.38955842690875e-07,-9.493083739389563e-13,-9.507673369621725e-13,9.45750386384724e-13,-9.480726513823876e-13,-9.510508077782177e-13,-9.501261346772596e-13,9.40637451868064e-13,8.13248927092617e-21,-9.513391114042092e-13,-2.3324002688119926e-15,-1.5765256625406982e-16,9.49779800110136e-13
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-0.9214399722601045,-0.08352876302077673,0.01932275541292787,-0.1650946532265412,-4.081592527358914e-05,0.10794425913072274,-0.09029476124781657,0.00603494908787027,0.0005671534695271646,-0.9034580965024523,-8.077225699655153e-05,-0.00422599200956206,0.22144271092191248,0.0,-0.013193956527532406
25086,G,24.0,-3.571906353515108,-0.3302070760240833,1.2167526653855374,-0.4577374466380231,-0.0004895190278020836,0.4887732004559953,-0.3144082497989199,0.06075606108116702,0.005830933335633439,-3.061201487028545,-0.0010965590531267838,-0.041392825854129595,0.8453237232502897,-7.853287059499583e-14,-0.046160624354496846
25086,G,30.0,-5.2292217050621455,-0.45772540077050416,2.7755287033815206,-0.7470042562318054,-0.001308488849044682,0.8854649443835186,-0.5130045367888882,0.13373537033211685,0.01299439940711694,-4.695073879768634,-0.0031359299912546534,-0.08890174880483633,1.372089188580916,-1.9633217648748958e-13,-0.07290205625465652
25086,G,48.0,-7.579917582027171,-0.3086520950283755,6.075572541961765,-0.7105284574011083,-0.005098071128209374,2.2733683902685757,-1.1679537484419638,0.4417764520916559,0.04530048023379815,-8.730133160294875,-0.018808746927035123,-0.2679723858507665,2.8896267670589832,-2.4541522060936197e-14,-0.14391689670954144
25086,G,54.0,-7.93205945760449,-0.2768399020826431,6.613043101687221,-0.6690274559759585,-0.00633882152036266,2.6663040670523683,-1.3705089233030396,0.5353023627958554,0.05569296768658065,-9.479706461422708,-0.026702527267725956,-0.3143699450624212,3.2252045819216164,-1.963321764874896e-14,-0.15821915222055327
25086,G,72.0,-7.315898226357176,-0.1816293405151459,6.457652414124378,-0.49463176926040875,-0.00854608356240064,3.2199951801738202,-1.728243624112646,0.6780269103648574,0.07267237446354385,-9.398633050072174,-0.04956517261201592,-0.3606800017002157,3.427560121930779,-1.4724913236561717e-14,-0.15960496997391602
25086,G,102.0,-1.8034282550092275,-0.028299105857142487,1.5801523825370913,-0.08837310926804454,-0.003524792374911007,1.0940034302712696,-0.7099481597419055,0.21340327504441683,0.0236332421380731,-2.575856399119939,-0.034713033868458094,-0.08940952420170366,0.8888390911784323,-1.2270761030468099e-14,-0.04142322696548666
25086,G,120.0,-0.41489700356786313,-0.0051373971657732035,0.35954714814476596,-0.016931753387243117,-0.0012446009089367724,0.2794984851752375,-0.192329988815417,0.05324048672041064,0.005014026861901838,-0.6351730288667115,-0.01760343381908045,-0.017387613426871142,0.20211276455427185,-6.3654572845553266e-15,-0.010593088168000777
25086,G,126.0,-0.24654232203895546,-0.002853115686515105,0.21333747351457588,-0.009505179206461092,-0.0009113815601328921,0.1696040095573403,-0.11776089070170068,0.03282373430617593,0.002425725576788533,-0.3811172311439882,-0.014753172263785135,-0.009238581413405814,0.11963494697887081,-4.198901040113303e-15,-0.006879126195106943
25086,G,144.0,-0.050398432342665375,-0.00048484549637727725,0.04343073659154392,-0.0015831258431766246,-0.0004397323901266158,0.033323232906951085,-0.02243535313472925,0.008514433735021275,-0.0010538732592151605,-0.07388559770676775,-0.009893983427294674,-0.0004077895176974385,0.023923038344214873,-2.2001091066347102e-15,-0.002362839743771291
25086,G,150.0,-0.028846403588735997,-0.0002641567311687589,0.024600351571790614,-0.0008234400785941888,-0.000358268472974116,0.01757276742759912,-0.011116923849301557,0.005701548950782674,-0.0014710310259273957,-0.039574233734785025,-0.007723328190383744,0.0003557397713374916,0.013503920076248871,-2.336717188419218e-15,-0.0017978876700901392
25086,G,168.0,-0.0032257950571316007,-7.350984110810769e-06,0.0024184788124822507,-1.9810431248588514e-05,-1.8080124630999693e-05,0.0005191940820430338,-0.00019131120104788664,0.0003086527446403409,-0.0001308296837479154,-0.0017095515687264452,-0.0008819089178225055,5.0123650224004835e-05,0.0006791757806816791,1.0855263006708983e-11,-0.00011660425973409745
25086,G,174.0,-0.000959520232262147,-1.0378042316075744e-06,0.0006345075950913227,-2.7963393967162832e-06,-2.578627636526361e-06,7.755924679840136e-05,-2.7529439511065695e-05,4.7837461253887966e-05,-1.932563909013015e-05,-0.00027374904189991214,-0.00022579913746841718,7.194168525032596e-06,0.00011086605815868313,1.7826128902753019e-12,-1.9722500433536785e-05
25086,G,192.0,-4.61005944688797e-06,-2.5789565611204066e-09,2.667263829254905e-06,-7.006389247580946e-09,-6.465258767808309e-09,2.1150967574330106e-07,-7.525790519980138e-08,1.2356258554137937e-07,-4.83162851208827e-08,-7.603857113161665e-07,-7.198219813345102e-07,1.7886106936708116e-08,2.9618462975516127e-07,4.478385198427337e-15,-7.577125341775142e-08
25086,G,198.0,-4.564878901734834e-07,6.317988086346081e-11,2.6105547173477855e-07,-6.115076500234929e-10,-5.531080021923294e-10,1.8909704520103773e-08,-6.835903418925839e-09,1.0694972434132108e-08,-4.1068361152353515e-09,-6.780745805478692e-08,-6.27247692579425e-08,1.519121522135943e-09,2.5866268933396894e-08,8.864503594538392e-12,-7.666518254171195e-09
25086,G,216.0,-1.667433196759593e-10,1.0590264689614148e-09,5.278527854321915e-10,2.717210950296318e-10,-3.4161558976063384e-10,3.1747447329867246e-10,-6.104177657454464e-11,2.771067453031978e-09,3.0541567991419713e-10,-2.2151402848899788e-08,-2.022479045821814e-08,4.749609970149821e-10,-7.95195736210355e-10,1.3960005912106545e-12,-2.194691988572922e-09
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.4058666450130165,-0.04359057260540964,0.010744376230160443,-0.0012795311423927673,-0.15367154440823397,0.0064484050499735105,-6.724738661524932e-05,0.028615645134868785,-0.02654146717065946,-0.007044913377396765,-0.30487970166564526,0.19533310541432897,0.07647064535093712,-1.822486547096945e-14,-0.01461523662976907
25086,F,24.0,-1.4926452541077935,-0.15166264274032581,0.7005012715409988,-0.014280003922646804,-0.43018648497267614,0.0700358518715013,-0.0018888005452041374,0.12034278740661249,-0.09546731946013677,-0.08567198417983443,-1.097707076707276,0.6733485633549804,0.32650285351843383,-3.64497309419389e-14,-0.05544968930324313
25086,F,30.0,-2.4467336553097994,-0.2383212268543627,1.6342867396712257,-0.03759144849249577,-0.7090492352892577,0.17262486246241304,-0.007672450999563168,0.22502725634414364,-0.16193954647211115,-0.23202671731303284,-1.8105649846612408,1.0550451015110331,0.5975910718079135,-1.184616255613014e-13,-0.09461357951671286
25086,F,48.0,-4.977920006203746,-0.20277866197408087,4.4440698219832155,-0.1433991708626419,-0.7391057227754199,0.7910333258193127,-0.07946620443381776,0.7151795506445611,-0.40644882863412346,-1.284062274127873,-4.281831237230501,2.104695756304958,1.842921825566284,-1.822486547096945e-14,-0.24825426190118105
25086,F,54.0,-5.978262225683679,-0.20813912628833353,5.4507087901725395,-0.18250545800865214,-0.7328807427396898,1.0861161293382793,-0.12962064669775494,0.9263452734278553,-0.4960491077417439,-1.8320040468333638,-5.118285844364373,2.357964012311548,2.3631064365043475,0.0,-0.305922388118424
25086,F,72.0,-9.041796535788594,-0.22476406570677396,8.526188541124572,-0.2999677724074477,-0.7118113817032594,2.1749823071623955,-0.37339833586906085,1.650208937846481,-0.7574122837828129,-3.892728106359296,-7.472299083546101,2.7884473816488407,4.122140268575655,-1.822486547096945e-14,-0.4852790012472233
25086,F,102.0,-12.493521531984735,-0.20653816516145,12.035847368119525,-0.38312773040385933,-0.6203478277789618,3.6538833668569204,-0.751207529447015,3.1460547373734187,-1.419146006820437,-6.152278957901809,-10.724007201709034,2.443814692843974,6.4377258697987205,-1.3668649103227088e-14,-0.7641001294205623
25086,F,120.0,-11.215590619261917,-0.1556446624643863,10.750721951350906,-0.31756538619231145,-0.4849509974994696,3.334931353122374,-0.6337626649864283,3.4858832185576287,-1.711282811897303,-5.3534555045106815,-10.17800751927089,1.8128707633099248,6.006011939845601,-1.3668649103227088e-14,-0.7802614146415031
25086,F,126.0,-9.936899561541427,-0.1306457171677362,9.455077343889164,-0.27352933925380757,-0.41278449929727884,2.9416633214953114,-0.540979171623147,3.309983577812513,-1.6926511680067293,-4.668554621569587,-9.149668466128208,1.5163442813877792,5.3433162175069,-1.2529595011291498e-14,-0.7279023320376259
25086,F,144.0,-4.762662320751578,-0.05050568671432383,4.3411044851703355,-0.11269928735198702,-0.16558558989067249,1.287162985224263,-0.2172134742685936,1.768446977177137,-1.019821102119088,-2.027683416952006,-4.489847338786444,0.5809899743149762,2.4174234218472885,-3.4741149804035516e-14,-0.40660847827965485
25086,F,150.0,-3.1540931262921523,-0.030569079246415363,2.8031271047955753,-0.06926692878346,-0.10107839075755425,0.8042661657456466,-0.13369385899719025,1.162430564534631,-0.6919650973124097,-1.2761185441962515,-2.987637532089058,0.3505060397455707,1.5287075169084168,-7.574709711371679e-14,-0.2911296881766686
25086,F,168.0,-0.4158393492800963,-0.0008944268583717027,0.3168980527723686,-0.0020665880615522406,-0.002988727680319792,0.02962365202331533,-0.004140099088449011,0.05755980835157805,-0.029479341445775718,-0.06384928982832101,-0.3672110447189414,0.01038378011265768,0.08307950601667986,-1.1938237059271447e-10,-0.015561252956681463
25086,F,174.0,-0.12456805145837756,-0.00012628214124054971,0.08353388993723379,-0.0002926934921532747,-0.0004229402279631689,0.004349258853410772,-0.0005858146238981448,0.009101349722023323,-0.004436283503841217,-0.010009251593108712,-0.09736476895129322,0.0014714381151591169,0.013570825619697245,-1.981909792521088e-11,-0.002605950259070221
25086,F,192.0,-0.0005993690969192233,-3.1395803006974844e-07,0.00035146583275672477,-7.343128810059215e-07,-1.0580537134732204e-06,1.1119189436021496e-05,-1.4561286670504527e-06,2.512921904375105e-05,-1.2107147693548202e-05,-2.5902564328267595e-05,-0.00033446665921867884,3.658870300634482e-06,3.625810846559329e-05,-5.0491416306191556e-14,-9.866918983286773e-06
25086,F,198.0,-5.944796023231753e-05,-2.7498112484040483e-08,3.443018363458087e-05,-6.389506917604096e-08,-9.199382673316685e-08,9.720671331529204e-07,-1.2618054329994585e-07,2.231857926775144e-06,-1.0727875372897144e-06,-2.2623031896962373e-06,-2.972770030582514e-05,3.1747437995792475e-07,3.1746273794445216e-06,1.0641793673646593e-09,-9.965235909388313e-07
25086,F,216.0,-2.000613207317093e-07,9.926223368733614e-08,1.1409630807009516e-07,5.220525190389988e-10,2.9156715470093333e-09,-2.8918144525948768e-08,3.30356866196661e-10,1.0424935659058957e-08,2.030715262633738e-08,-9.887628730021107e-09,-8.272434920499619e-08,1.8361919816198494e-09,1.2234906642652465e-08,3.9310574343601533e-11,-6.242974957422069e-09
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,2.01371725368939,0.15279140386340004,-0.03251651829097667,0.001380334211107282,-0.0002849163654513899,1.4898614439269255,0.1699393297833012,0.5490953576494004,0.052702836008627914,0.0076001700041332405,-0.0005639124091804046,-0.38777107220903484,-0.571351426142891,-9.418642142104186e-15,8.352493494260498e-05
25086,E,24.0,9.142280905161794,0.78772050037072,-2.1588030152436404,0.014335091075281392,-0.0029690823000300647,4.784880068707692,0.5950850645903858,1.8747998888889097,0.18243866123697086,0.08615096655336296,-0.006697662802832633,-1.2862728801003582,-2.2511194670535595,9.418642142104186e-14,0.0009617696355807697
25086,E,30.0,13.772467765966567,1.0890371229680285,-5.666413501659927,0.033890102225882,-0.008140344166187415,7.079682384166683,0.9802723527796432,2.9868980182105496,0.30363166036551476,0.20909342157672356,-0.019770464479885043,-1.97019905311555,-3.7909185114985657,3.767456856841674e-13,0.002201270408581171
