batch,state,t,mu0,qN,betaG0,betaF0,qEG,qEF,iG
25026,G,114.0,-7.76879015149167,51.33235842766293,0.28941288500880125,0.23014620230973423,-1.0564384825810071,-0.014807837284769924,-1.0773900665961194
25026,G,132.0,-1.352588377466992,9.330722844985907,0.05598459792797543,0.048043764428562036,-0.21667298273436927,-0.004613055760318416,-0.18946277453238858
25026,G,138.0,-0.7644967504936162,5.339980759661039,0.03281011595578493,0.028795693717809698,-0.12916523343104408,-0.0031888044899930413,-0.10688532998046589
25026,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,F,12.0,-2.8190942480754675,0.0910350964494775,0.024962822839979516,0.013439421401498716,-0.008574521419619596,-0.7794212363365618,14.22749571165729
25026,F,36.0,-35.31317762564717,10.689150244043313,0.403453256254422,0.23405785800998768,-0.19798437201757296,-3.9532015517748715,63.61817271591625
25026,F,42.0,-49.40628815554319,44.771751051156414,0.6302405245641641,0.37276655476369014,-0.34350502980616027,-5.201082936778833,79.58766109622393
25026,F,60.0,-89.95356915366017,359.37463679093634,1.8085565222249222,1.1647488859107409,-1.3489424461994035,-10.167776727519108,123.55623011674174
25026,F,84.0,-126.41512955880839,797.0531514571911,3.8141584580801604,2.668361298257452,-3.3811677010672216,-16.235998576613,138.00770515097693
25026,F,90.0,-133.52130711511407,891.0412384618218,4.33092565944842,3.101119072287434,-3.8508655471742212,-17.59515187584699,135.62038116331235
25026,F,108.0,-147.1852856436788,1104.1989129571523,5.690016033025501,4.45224271800353,-4.9532719203401445,-20.854234361048153,122.89244082503993
25026,F,114.0,-149.03456951010048,1149.9903932633733,6.061828106824708,4.899474923815401,-5.226564669152194,-21.586381918427268,117.3874110534921
25026,F,132.0,-146.1965452690396,1200.3746004737566,6.833948123509463,6.070011668827799,-5.763855970343624,-22.412451115738573,98.9307847370934
25026,F,138.0,-142.09499921011337,1184.7744751345904,6.929930874567858,6.338130943102238,-5.816911414892802,-22.141218496707772,91.90408308122946
25026,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25026,E,12.0,24.533312677092365,-0.713906798293623,5.57774612197893,3.0434851986412337,-0.003678435412769203,-0.001989799652697886,-28.852974498430598
25026,E,36.0,310.470922487801,-77.36684069913382,22.83839441867805,13.672247967779134,-0.1791529772474704,-0.04705753882899754,-115.68061096488005
25026,E,42.0,426.82968391255804,-276.31696205205,28.223093616009116,17.528427765015795,-0.4244205870645449,-0.08590579795714265,-140.86421241459246
25026,E,60.0,661.5959998965003,-2123.8324508226515,45.52021207242255,33.029103509271415,-4.410177130657931,-0.42808275341130725,-206.99282859109402
25026,E,84.0,507.1155465514256,-2872.8268837186424,63.74486906890975,58.25007921431121,-30.40248181385488,-1.7638552633842661,-250.949292405368
25026,E,90.0,427.54037649506415,-2548.6031050648285,67.58524794558963,65.90059734734463,-40.00718354786119,-2.4231598518159685,-258.0207596915815
25026,E,108.0,286.54788054169535,-1943.5746482889886,72.68558307577607,85.74250973642863,-57.45811863832195,-5.339520403167666,-253.88902998067041
25026,E,114.0,269.09556806743893,-1896.8853163004871,72.83968829738212,91.1261898045507,-59.58299100962303,-6.773588430178436,-245.01148615226188
25026,E,132.0,238.2518165050866,-1820.9072554737763,72.30688533840309,104.24142004673031,-61.61369271904271,-12.64345808050212,-209.02884168433465
25026,E,138.0,226.42454282618408,-1760.3557949710234,72.25453418258195,108.0055804104259,-61.860357294216826,-15.359360586975837,-194.51984425751976
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,8.398866694785838,-0.6290725070917972,-9.420294460712404e-12,1.2895911418707456e-11,8.27928432889574e-12,-4.440460858412574e-12,-1.4461136534465133e-10
25086,X,24.0,24.650651606670426,-5.269204786190932,-1.588770315345091e-10,2.1642820851849596e-10,1.3928082693518262e-10,-7.447167897337702e-11,-2.4260175320505686e-09
25086,X,30.0,38.68594778248746,-8.342264033889869,-1.0105296491405138e-09,1.389348910773464e-09,8.901376159191671e-10,-4.783076981490091e-10,-1.5590062378135578e-08
25086,X,48.0,110.50247590160394,-68.6903837431068,-8.908310999869791e-09,1.131301138538534e-08,7.50901849757889e-09,-3.8794687166931235e-09,-1.259442058414988e-07
25086,X,54.0,121.21971038463236,-249.83557927406144,-1.3454666133794596e-08,1.4385845739716405e-08,6.638216510372183e-09,-4.958755904187287e-09,-1.6132059394154118e-07
25086,X,72.0,73.66215145660435,-809.411068274475,-9.810830544373751e-09,-1.6099099282949277e-08,5.177923403338137e-09,6.606737600198148e-09,1.789033089684297e-07
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-13.228381330994901,-486.1871319710917,6.531851788044244e-11,-8.946638648030984e-11,-5.7399509291495e-11,3.0770432217506403e-11,1.002462288883245e-09
25086,N,24.0,-60.070517009338204,-1169.9616456952003,1.1014632297826212e-09,-1.5004754656514704e-09,-9.655968733157748e-10,5.162765320029228e-10,1.6819188084015435e-08
25086,N,30.0,-109.45385515400531,-1668.3731204915466,7.005753720126717e-09,-9.632179086641039e-09,-6.171075448593437e-09,3.3159252942474898e-09,1.0808140316745444e-07
25086,N,48.0,-393.8023519806363,-3563.0380654642745,6.175895237948626e-08,-7.843021445222068e-08,-5.205807632293613e-08,2.689539742324402e-08,8.73137556539155e-07
25086,N,54.0,-388.16900286186416,-3231.4161480649154,9.327763740349591e-08,-9.97332921596275e-08,-4.6020942036971764e-08,3.437767871713175e-08,1.1183895119470564e-06
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-4.77102355404822,0.2861632324246341,0.051679547018814664,0.029094369030870215,-1.1622237294285922,-0.00010035071210961424,-0.2690720667069059
25086,G,24.0,-19.354414892014233,2.9168284320170663,0.23980337370111224,0.13750825727136468,-2.7377016075669833,-0.000600988964947679,-1.2435094702940654
25086,G,30.0,-31.984529343924024,5.695649765275399,0.4076194068336357,0.2358842649680924,-3.7177421371893122,-0.0012043452563917044,-2.1082565166126814
25086,G,48.0,-96.32770070073362,35.38512662790137,1.329149552889593,0.8066011596238112,-7.447250840365071,-0.006839170269495104,-6.7583804459915084
25086,G,54.0,-119.16795909311381,94.44237295693752,1.7685492296904175,1.0964003289527202,-8.845313739876769,-0.011125688830274351,-8.908108921921837
25086,G,72.0,-129.49486057576868,485.9761229481857,2.912174855201637,1.9163828792207254,-11.723072862760848,-0.02888767903000388,-14.247305351203376
25086,G,102.0,-73.69341788022132,448.65867243771385,2.259183140041185,1.6595973880156807,-7.958469392088587,-0.04060312297170891,-10.298021265537882
25086,G,120.0,-25.82924005180357,167.12728603770765,0.8612271675660796,0.6848336398802635,-3.180777203354857,-0.0200282211876797,-3.628416898521454
25086,G,126.0,-16.513169151220083,108.08810577223484,0.5609104244661193,0.45566948438437216,-2.137005645792311,-0.014272278513100568,-2.3045292403400346
25086,G,144.0,-3.8583676260596382,26.12725298403495,0.1386970399509622,0.12015284043816193,-0.5746780807768466,-0.004695596831071611,-0.5336678168222877
25086,G,150.0,-2.346999641161898,16.071493889331055,0.08598830607005782,0.07604981512578134,-0.3646708386145997,-0.003223209583245889,-0.3243302501699211
25086,G,168.0,-0.5337399279541338,3.7658799750672114,0.020677254089452406,0.019396403127247712,-0.0935509205646373,-0.0010644180329996739,-0.073541896235997
25086,G,174.0,-0.3281786771928348,2.3354389808054923,0.012936298917588832,0.012354410237668171,-0.05980225800464161,-0.0007434719198838025,-0.045089305409444114
25086,G,192.0,-0.07858276613877184,0.5715416124093948,0.003255169855574717,0.0032640814403245354,-0.016080469225569168,-0.00026504799230884563,-0.010610253273597112
25086,G,198.0,-0.050578819629355606,0.36994886022626744,0.00212351714457607,0.0021574738190325285,-0.010711226457104858,-0.0002057472985116809,-0.006704302425608364
25086,G,216.0,-0.013584328875823067,0.1009050153068908,0.0006066441135651898,0.0006433080630960822,-0.0032536432802451084,-8.806017450306272e-05,-0.001729164428622583
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-1.8930621532522205,0.12048131672177156,0.015194124890671382,0.00855435661230521,-0.00585170683288909,-0.6135633675797156,10.90818500821686
25086,F,24.0,-7.395746879305066,1.1933095682713901,0.07322761808946915,0.04198662230225136,-0.031507128143849185,-1.4791596634327615,25.58005133859986
25086,F,30.0,-12.48578362066548,2.2979690387322145,0.12938843750972542,0.0748797727703561,-0.05955790583421109,-2.0530413798759293,34.58823162639499
25086,F,48.0,-42.4494412962145,16.944220609238354,0.4929321140445982,0.29917428998624185,-0.28883740652320866,-4.520119568732528,68.37047344293569
25086,F,54.0,-55.29816297241334,50.90083961252286,0.7076246719670313,0.4387572633963363,-0.45314545617627494,-5.638242385131881,80.9306575410674
25086,F,72.0,-73.64684727237174,296.64269639191406,1.509466654672364,0.9924530567566885,-1.202952978844534,-8.963461222386915,110.02366333102128
25086,F,102.0,-107.7049452870237,689.0690785445241,3.1150034684799803,2.28547838849983,-2.916923535635055,-14.55865013864907,123.7882634474288
25086,F,120.0,-122.80564369129478,881.4892383665534,4.156001000491569,3.3305826142941917,-3.8941972675255636,-17.541156030886174,119.70494918358096
25086,F,126.0,-126.91398386278249,938.1514531092097,4.492457028089294,3.692559168551032,-4.177499486829648,-18.461749693998005,117.51657905075666
25086,F,144.0,-136.41076657598487,1078.4915345765874,5.390648919080781,4.770336678108277,-4.896424450343893,-20.820915508888366,110.2606789150068
25086,F,150.0,-138.703433930892,1116.457920089816,5.655198695738255,5.125698146255691,-5.100106434810848,-21.475524734005138,107.56030687520676
25086,F,168.0,-142.71940833990175,1199.6620326454388,6.319407729198613,6.129337344353049,-5.6003173717805135,-22.94189011728613,98.9002572725348
25086,F,174.0,-142.96347473176107,1216.0905667148763,6.488664732476797,6.4294017233617895,-5.723632342001472,-23.237040376658022,95.68749798938435
25086,F,192.0,-139.67921540448518,1223.6977405942755,6.790625193232177,7.150097576717987,-5.925826312440296,-23.38338931175622,84.84606564366678
25086,F,198.0,-134.08511577122985,1185.8518558638993,6.681468261350874,7.198691919774797,-5.813480311824617,-22.669151850509703,78.37799429284449
25086,F,216.0,-119.49923125829305,1075.9713117733734,6.4086003831584675,7.341862423940446,-5.551514264485193,-20.736618028972945,63.96154229214585
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,15.700044989908134,-0.8999973105558509,4.276664958121929,2.425496031078777,-0.002832869483618091,-0.001097162558181388,-22.37540049849441
25086,E,24.0,67.25150765140874,-9.6039653980833,9.664740153739194,5.587888105679474,-0.01713591242658199,-0.005619446913623613,-50.45307439537743
25086,E,30.0,112.52981239115867,-19.544178132775716,12.856286173985684,7.580247986878705,-0.041274640101316346,-0.01089333260720652,-66.81190784144455
25086,E,48.0,350.7868636824622,-119.12894676240035,24.350998274687594,15.538928673911519,-0.3698179828648602,-0.05532247725400545,-123.48582581054022
25086,E,54.0,446.1871247671601,-299.7592073317575,28.68341160644911,18.99792555284496,-0.7433081737138674,-0.08970089430188276,-143.14082305765734
25086,E,72.0,537.184382238984,-1821.0612342855206,39.68083022379872,29.262473930895535,-3.6745382322629925,-0.2526165694318158,-187.3474863861959
25086,E,102.0,422.1596548196253,-2476.8411755651505,55.50764248536127,52.01507642045284,-26.663895755985916,-1.050170872128868,-229.0747993499333
25086,E,120.0,294.76873918193945,-1931.9160778817143,61.14637457220928,67.00542553262423,-43.33997468382699,-1.981707321897961,-242.11701856091034
25086,E,126.0,272.06058471694513,-1848.1347795512527,61.8317205997664,71.58336060374856,-46.657097917481494,-2.4008352967497175,-241.79023829860523
25086,E,144.0,248.14072991529738,-1846.8922925863628,61.81290090410251,83.12561439030769,-50.94809364402908,-3.9334024276989354,-232.19267308719344
25086,E,150.0,247.1908821632824,-1884.4116680663494,61.48930709697871,86.54727992505556,-51.2997441572102,-4.604824589106391,-227.1620217912433
25086,E,168.0,247.28681664150668,-1991.489402175183,60.40934974691122,95.74201688664236,-51.275089904623854,-7.1615642814513025,-209.6822896827498
25086,E,174.0,246.31760505172198,-2012.0851367018292,60.10524241747929,98.59321049670987,-51.153942102518506,-8.289168915705494,-202.99300607484662
25086,E,192.0,236.1510943875341,-1994.3169441808666,59.58507267406096,106.6416986256193,-50.94489079246197,-12.77628212273085,-180.2347626432669
25086,E,198.0,223.0449330520828,-1899.7003991795455,59.874751552762774,110.08917054509516,-51.24390779743588,-16.052434577772956,-166.61907398665542
25086,E,216.0,189.79632756393832,-1639.3445086684599,60.58607905436687,117.23631355654618,-51.92588990373368,-23.79499803715956,-136.31066792407853
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,3.615686973609116,-0.14727443715183988,7.397749694292763e-16,-2.2490253607791167e-15,0.0,-1.1599949995853118e-15,0.0
25150,X,24.0,30.579186914540077,-8.798507393107302,0.0,0.0,0.0,-4.639979998341247e-15,0.0
25150,X,30.0,49.951001991063265,-14.741994480566236,0.0,-8.996101443116467e-15,2.5315041519326527e-15,0.0,0.0
25150,X,48.0,128.03881963154987,-220.08444554890423,-5.91819975543421e-15,0.0,0.0,-9.279959996682495e-15,0.0
25150,X,54.0,93.08231025003772,-678.5743838685896,0.0,0.0,0.0,0.0,0.0
25150,X,72.0,74.61291234019508,-822.0648573777842,-5.91819975543421e-15,-1.7992202886232934e-14,5.063008303865305e-15,-9.279959996682495e-15,0.0
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-4.282379946878342,-225.624198690388,0.0,0.0,0.0,0.0,0.0
25150,N,24.0,-85.0875981016431,-1319.234399681221,-1.3986834663906303e-14,0.0,0.0,0.0,0.0
25150,N,30.0,-159.49159327286984,-1926.0342531266713,0.0,0.0,0.0,-4.386376652531205e-14,-1.7742695378464514e-12
25150,N,48.0,-443.03179783076115,-3349.7842677831436,-6.9934173319531514e-15,0.0,0.0,0.0,-1.3307021533848384e-12
25150,N,54.0,-144.14932115649435,-864.1056234428222,-2.3602783495341886e-14,-8.903053550054598e-14,2.50532046235288e-14,4.112228111748004e-15,-1.1366414226828828e-12
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-1.605534230316354,0.05895165051115447,0.012306485565637923,0.007136702499736475,-0.5186673046253144,-2.5160676586043908e-05,-0.0626749908973795
25150,G,24.0,-25.30557969463675,4.943303926722487,0.24975467114840855,0.14920944636716627,-2.89522059416849,-0.0008191189033504083,-1.2573387063599857
25150,G,30.0,-42.92170508952709,10.266673986075919,0.44586916954468425,0.2696343094713991,-4.023978421316926,-0.0017632468592941027,-2.2324462145855035
25150,G,48.0,-125.12659703425308,94.1793349243143,1.5716071133527805,0.9997783445727928,-8.377237966821744,-0.011717809508698968,-7.659348466295854
25150,G,54.0,-136.4864790584185,270.0885197090836,2.0625976658682617,1.3437478894186317,-9.8747603866641,-0.019525300165196383,-9.894845325629534
25150,G,72.0,-133.9800918025898,628.9593258246638,3.051484995438046,2.1298899189628284,-12.074182451415632,-0.048894084794828624,-13.928241142420864
25150,G,102.0,-54.12493016886287,350.4040702981486,1.6704226237610769,1.3246917801595948,-5.8961157472606756,-0.05026815760731323,-7.473306312268352
25150,G,120.0,-16.066956133435692,108.33635700460519,0.5444866313457846,0.46488315864662766,-2.016879146853095,-0.022326654059751126,-2.4282373579897087
25150,G,126.0,-10.099856507584086,68.83603466701774,0.3511380256039443,0.3064700716577942,-1.3290269344800125,-0.01606352912706579,-1.5555763399862175
25150,G,144.0,-2.3931271896397432,16.83164982907839,0.08982560153726668,0.08335825853686564,-0.3591174913245786,-0.005818446328295177,-0.3855543800199549
25150,G,150.0,-1.4799135267312522,10.509019435758729,0.05694066649140821,0.05383001578054649,-0.23135778938038076,-0.00416941684245275,-0.24089751937818357
25150,G,168.0,-0.36028974782594586,2.6220782759791597,0.014865504915933895,0.014756475702363136,-0.0633381925084282,-0.0016264346229726868,-0.05926875480075228
25150,G,174.0,-0.22782798097328252,1.6693543133767703,0.009617025229405853,0.009683572376742597,-0.04162017045060235,-0.0012161170862198165,-0.03732412939606883
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.68267500700926,0.025858121734634098,0.003661603650728082,0.0021234337337365868,-0.0012941173402480567,-0.2801895936735129,4.7729328028779205
25150,F,24.0,-9.909498246302133,2.083085337136657,0.08013381386018253,0.047874393935919225,-0.0335816542113468,-1.6381394324175291,26.245404546779316
25150,F,30.0,-17.21955300591141,4.2635193215369105,0.14843540086331494,0.08976799244505901,-0.0669930495920543,-2.327372906828781,36.25175747609028
25150,F,48.0,-57.21083621092691,48.84902683655586,0.6213821675260258,0.3953237349406355,-0.3677520416279567,-5.386397918686681,74.03073011676912
25150,F,54.0,-65.4732661202746,152.2199961683735,0.8950418120622827,0.583285607905274,-0.5813279486613052,-6.767293701774301,86.76476112150867
25150,F,72.0,-86.29140439279503,426.58456550395306,1.8209443004589387,1.26964642868936,-1.4543315611599217,-10.575810719241025,111.07933989900411
25150,F,102.0,-118.58516738977231,823.3827490488485,3.5664025300095177,2.8376867943567197,-3.2087659579416017,-16.235043896228337,113.35643678646288
25150,F,120.0,-129.61298184126477,985.3954215970303,4.591789722372788,3.97380117698177,-4.074662159799111,-18.78842764182335,103.67278822277127
25150,F,126.0,-131.95940400137567,1026.5446410054624,4.885856485133097,4.340637928582223,-4.3053406619162455,-19.462565672082718,99.90659202668833
25150,F,144.0,-134.80564661354023,1106.817283218059,5.5912821894643345,5.344398406054308,-4.832757178353768,-20.809220828334325,87.80279990226605
25150,F,150.0,-134.2102771028558,1117.6819662733678,5.75483856196084,5.6265028327788835,-4.948027654691435,-20.993063395100407,83.45416578484185
25150,F,168.0,-126.27986219719723,1088.1609011999317,5.9322073895763525,6.180405212905211,-5.040659574164352,-20.449746183244823,68.75358744069786
25150,F,174.0,-121.4597646079545,1055.687544013289,5.870494867173529,6.238636563126432,-4.9755883392151805,-19.86786129500678,63.389296079079436
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,5.026765487648885,-0.17971834980131318,1.946726278724707,1.1312509263259287,-0.0009168756203330395,-0.00035558944153258286,-9.97166636246239
25150,E,24.0,89.1432877742749,-16.456479908372007,10.245605573715023,6.202628354503184,-0.0327882786131239,-0.009454148336605218,-51.82383885527046
25150,E,30.0,152.7973252219374,-35.60021693896879,13.924252349987587,8.590265027743866,-0.07496731066334657,-0.019037848363458724,-69.94482976361934
25150,E,48.0,466.46607668798123,-307.95366093098744,27.444661647497334,18.408932069398393,-0.6996618818696517,-0.10942688117149425,-132.5408567656595
25150,E,54.0,535.2521026852007,-885.9393425643572,32.45929833989322,22.773776376177995,-1.4683240265571096,-0.18727171499060782,-152.24519115439134
25150,E,72.0,576.1350375077998,-2539.4180806292297,44.45744142838759,35.3129243197772,-6.96143008973403,-0.5555125848312634,-190.4234410961851
25150,E,102.0,378.06128450970516,-2408.3302422359793,60.104665158912866,61.27160609199732,-35.96634762200838,-2.2799192785990066,-216.06589205769646
25150,E,120.0,274.00799409906944,-1925.9609442214532,63.71854276474437,75.75881290681055,-49.00276363051799,-4.166231517982454,-212.2868791333849
25150,E,126.0,258.5042782438802,-1872.8384854857936,63.97987170175064,79.90049078561917,-51.084267495640354,-5.002930007945029,-207.26682792771194
25150,E,144.0,236.56388152547325,-1840.5871863851228,63.67368611375605,90.55273076024511,-53.587807511519166,-8.304635398778856,-185.8112320941133
25150,E,150.0,231.41857647731356,-1832.4183132163769,63.49000149206653,93.69762144057933,-53.829664438996154,-9.762974350163766,-177.20407922987562
25150,E,168.0,208.24580502263123,-1712.1967898070484,63.38550394801085,102.56008945782642,-54.31706200520472,-15.890403485763777,-147.09868884668816
25150,E,174.0,196.71726229601938,-1629.8159364278415,63.57737250420177,105.32358245427147,-54.56306133980808,-18.548972707144877,-135.96978809388227
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,5.716670122889695,-0.23952486953557128,1.4795499388585525e-15,4.4980507215582335e-15,0.0,0.0,9.384254727102617e-14
25170,X,18.0,10.2588965577852,-0.742541868703819,0.0,8.996101443116467e-15,0.0,0.0,9.384254727102617e-14
25170,X,36.0,33.995309079032594,-9.826043295746903,5.91819975543421e-15,2.69883043293494e-13,-2.5315041519326527e-15,-4.639979998341247e-15,1.126110567252314e-12
25170,X,42.0,47.959555210566094,-13.795843720396446,7.693659682064473e-14,2.905740766126619e-12,0.0,0.0,1.0885735483439036e-11
25170,X,60.0,110.19885765064886,-61.59105856528189,4.142739828803947e-14,9.104054660433865e-12,0.0,0.0,2.8152764181307854e-11
25170,X,66.0,125.28511401082122,-172.17510268713798,-1.5742411349454999e-12,1.599506836586108e-11,1.6201626572368977e-13,6.495971997677746e-14,1.3888696996111874e-11
25170,X,84.0,73.45383062619264,-804.1099990654332,-1.775459926630263e-13,1.853196897281992e-12,2.025203321546122e-14,4.639979998341247e-14,1.351332680702777e-11
25170,X,108.0,73.13473974558647,-805.8674225543815,5.326379779890789e-14,1.4393762308986347e-13,-5.063008303865305e-15,0.0,3.753701890841047e-13
25170,X,114.0,73.13473370028724,-805.8674445814806,3.550919853260526e-14,1.1119609598120646e-07,0.0,-1.1214163498871034e-08,2.3198744790534455e-06
25170,X,138.0,70.00042209502213,-780.262811069677,-0.44162820479289855,-0.6286680444988728,0.3078973695696963,0.0006359081973865233,4.267457738433121
25170,X,156.0,67.22593812683152,-766.9922811834007,-0.9743923918526839,-1.0174428622882716,0.7617560103144412,0.006079605770822582,4.904499565883035
25170,X,162.0,66.73786060915685,-762.4105990994469,-1.1565231100063136,-1.0852095339830847,0.8609098419646242,0.008555108590056681,5.114942450788161
25170,X,180.0,65.14290698568195,-747.1867400254836,-1.3273712723694426,-1.3218510811625175,1.0076134247928448,0.01925868813869918,5.767117070026043
25170,X,186.0,64.6321582075421,-742.2439490469574,-1.380539128322691,-1.401949392670202,1.0537456204740787,0.023687114215519937,5.963247713112402
25170,X,204.0,62.83431678026562,-724.6343186942021,-1.5632728446592863,-1.6987470724342049,1.2129516335327788,0.0442740191575547,6.607012022582239
25170,X,210.0,62.222559968332966,-718.5746980511879,-1.6244594102595713,-1.8049735217053682,1.2663887236829992,0.053424785534606355,6.810552435091285
25170,X,252.0,57.67646013117996,-672.5553998686074,-2.09009127519252,-2.6999047181729514,1.6740288560956966,0.18089862380669028,8.085426759687719
25170,X,324.0,52.113621326088484,-612.9215292795008,-2.951705455170751,-4.5024404390129025,2.431030861663675,0.8282251578522013,8.668330541095703
25170,X,330.0,51.75663840405658,-608.8491223219522,-3.035501601292548,-4.675666851954807,2.5049073959202146,0.9137785940649809,8.639000578213661
25170,X,348.0,50.84076500426373,-598.2307649715726,-3.259936063361195,-5.137932587004792,2.702942075274418,1.152049390169416,8.546034322201749
25170,X,354.0,50.52676228626921,-594.5409809153529,-3.3384016188437045,-5.2992074133323035,2.7722111258600153,1.2378694050092953,8.511375843803973
25170,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,N,12.0,-7.39840488677708,-349.8235785934344,0.0,4.252204680623091e-14,2.3931419341878255e-14,2.1931883262656025e-14,0.0
25170,N,18.0,-17.688755489321988,-577.2722043384158,-1.3986834663906303e-14,-4.252204680623091e-14,1.1965709670939127e-14,4.386376652531205e-14,-8.871347689232257e-13
25170,N,36.0,-92.3373749252022,-1491.275457400603,-4.196050399171891e-14,-1.8284480126679294e-12,0.0,2.1931883262656025e-14,-7.984212920309032e-12
25170,N,42.0,-144.548192234743,-1946.7851963694438,-5.314997172284395e-13,-2.0155450186153454e-11,2.3931419341878255e-14,0.0,-7.451932058955097e-11
25170,N,60.0,-396.55351935537874,-3557.427073394651,-2.3777618928640714e-13,-6.306019541364044e-11,-2.3931419341878255e-14,0.0,-1.9871818823880257e-10
25170,N,66.0,-431.1137049442523,-3586.669655825031,1.0930711289842776e-11,-1.1081245397703776e-10,-1.1307595639037478e-12,-4.3863766525312047e-13,-9.359271812140031e-11
25170,N,84.0,-2.463980936293026,-10.836826446945715,1.3016463861552236e-12,-1.2644484982407824e-11,-1.195665359184247e-13,-2.5295021904568685e-13,-9.642869045154698e-11
25170,N,108.0,-4.994816470990433e-05,-0.00011484414525543618,-3.442372167753889e-13,-8.617656584450071e-13,-2.9828591577299315e-15,-2.0210698361694655e-17,4.5221958011158434e-14
25170,N,114.0,-3.3414574464082077e-06,2.2593113052999073e-05,-2.131466976410669e-13,-7.708931394926147e-07,-2.982859202305674e-15,7.774480777605394e-08,-1.608307788831794e-05
25170,N,138.0,-5.5039374858495246e-11,3.1303253800359975e-05,-3.1572607208327924e-15,-8.186803576044085e-07,-2.9828591577299315e-15,9.642913553674975e-08,-1.708007146676698e-05
25170,N,156.0,5.168983032548488e-10,3.1303368421554855e-05,-1.672780395728311e-13,-1.1678910948732131e-08,-2.9828591577299315e-15,2.760495973717859e-10,-5.973399992494915e-08
25170,N,162.0,5.958555097661415e-10,3.1303368213527785e-05,5.377920590639372e-12,-1.1679160547659829e-08,-2.9828591131541892e-15,2.760495973717862e-10,-5.973422049556912e-08
25170,N,180.0,5.371623412616584e-10,3.13033684036442e-05,4.20750948407621e-12,-7.04733419668388e-10,-2.9828591577299315e-15,-8.191882704127622e-11,-3.6414235006915928e-09
