batch,state,t,mu0,qN,qXG,qXF,betaG0,betaF0,qEG,qEF
25026,E,114.0,32.93423187821923,-28.15167710713661,-0.04685096549653177,-0.017717665117876244,41.7709942744454,25.512571477518538,-23.374197407504873,-5.966026215833262
25026,E,132.0,23.5510728777289,-19.570563897037765,-0.06626309739362096,-0.030493327535734457,45.54183999623435,30.33059394594552,-34.36401403965061,-12.14190265400252
25026,E,138.0,20.374175755074972,-16.631290957885664,-0.0712946457589912,-0.03589419621919217,46.75787882413341,31.75141833371947,-37.65627318512224,-14.78069530404719
25086,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,X,12.0,2.357729521572334,-0.07087166019796311,0.0,2.220446049250313e-15,0.0,1.110223024625157e-15,0.0,-2.2204460492503143e-15
25086,X,24.0,3.6992692478475844,-2.8324536662161455,0.0,0.0,-1.554312234475219e-14,0.0,6.66133814775094e-15,4.4408920985006285e-15
25086,X,30.0,6.610652008142384,-4.711956475251738,0.0,0.0,-1.9984014443252818e-14,2.1316282072803013e-13,-9.769962616701378e-14,-5.995204332975848e-14
25086,X,48.0,5.572215698382911,-5.804338366467946,0.0,0.0,0.0,-2.220446049250314e-15,0.0,4.4408920985006285e-15
25086,X,54.0,5.572174977241724,-5.8043478128995005,4.440892098500626e-15,4.440892098500626e-15,0.0,0.0,0.0,2.2204460492503143e-15
25086,X,72.0,5.572174056393802,-5.804347975610765,4.440892098500626e-15,4.440892098500626e-15,-2.220446049250313e-15,-1.7376322603013255e-10,-2.220446049250313e-15,2.2204460492503143e-15
25086,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,N,12.0,-6.359242621107702,-8.452244813094556,2.0990850633232453e-14,2.0990850633232453e-14,0.0,0.0,5.247712658308113e-15,5.247712658308115e-15
25086,N,24.0,-3.7174574585959226,-2.823306961577345,9.83946123432771e-16,2.2958742880097994e-15,9.609873805526731e-14,-8.199551028606429e-16,-3.837389881387808e-14,-2.86984286001225e-14
25086,N,30.0,-10.565876611902414,-3.617211071875209,-7.871568987462169e-15,-7.871568987462169e-15,1.2332124747024065e-13,-1.3945796389453813e-12,6.54652154123937e-13,4.106335155126099e-13
25086,N,48.0,-0.00034403441144637735,-4.1301349551884464e-05,0.0,-1.2011061077060194e-19,7.942314137206054e-17,-5.963992285638599e-17,-8.713023889650749e-18,-1.0444618528260264e-17
25086,N,54.0,-7.562641686725608e-06,-7.190101826144803e-07,-3.1278804888177593e-22,-1.5639402444088794e-21,1.6397131492504898e-18,-6.241920106472502e-18,-5.239199818769746e-20,-1.8016591615590297e-19
25086,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,G,12.0,-0.6491965252644679,0.014049131524410282,-0.006244022493571528,-1.3533279410678787e-06,0.026277952042014645,0.00887882699731968,-0.8979449661235788,-8.738681272770533e-05
25086,G,24.0,-2.4073018059160924,0.6568449825799997,-0.014499422266004112,-1.1821223555455973e-05,0.18277397530451484,0.06337929971509673,-2.6133529975074423,-0.0008498426318833973
25086,G,30.0,-3.5199595801865455,1.4938690313347498,-0.023074684935136834,-2.735429588694441e-05,0.34934186417277274,0.1229979042405581,-3.8008612436167977,-0.0020565414672585503
25086,G,48.0,-5.591427352154569,4.02090635900911,-0.023884357651751106,-0.00010193369632974402,1.0010609352232631,0.37254630339137207,-7.114254812675449,-0.01047626499077429
25086,G,54.0,-6.073546102474913,4.628037729850474,-0.023381447320801985,-0.0001289519292178436,1.2092762199046059,0.45760508044691844,-7.977204365387689,-0.01470654189393228
25086,G,72.0,-7.009294729306063,5.842255190119166,-0.021692269230850082,-0.00020507797277600058,1.7392904043158683,0.6869374423929908,-9.823867135712119,-0.029982317143196883
25086,G,102.0,-6.855815883984422,5.959319932546027,-0.016507673702450102,-0.0002983367807694485,2.0526969375208513,0.8774981664111348,-10.05626803000903,-0.0627661711290339
25086,G,120.0,-5.451329485272604,4.627809061704666,-0.011677599499027603,-0.00028820710366646475,1.7394514674216166,0.782035706553849,-8.197175054558715,-0.07333530633773523
25086,G,126.0,-4.807018698623041,4.0175262276414,-0.009841648730215374,-0.0002685888878513519,1.5503076372175144,0.7116431103988542,-7.3734070079092655,-0.0727990298260093
25086,G,144.0,-2.8943273284833246,2.2763546085629502,-0.0049892223249903556,-0.00018296632307031517,0.9230115713344378,0.4463737728414117,-4.973285596585089,-0.05972832701780806
25086,G,150.0,-2.342756998731883,1.8025623774267223,-0.0037717473335229504,-0.00015299008669814292,0.7341404250392253,0.3595955264333679,-4.253636828088403,-0.05327286237940889
25086,G,168.0,-1.130563472354341,0.8173434789714376,-0.0014832940619302567,-8.281114158534775e-05,0.3333156594764681,0.16873103691117036,-2.507492238274614,-0.035487300300401134
25086,G,174.0,-0.8645375590184871,0.6141500292936954,-0.0010667881931084784,-6.688904099894494e-05,0.2507037339216633,0.1281675892292857,-2.06070694691266,-0.030985513345905356
25086,G,192.0,-0.37040160132072114,0.2525696450865838,-0.00039049660080941713,-3.6316970015482545e-05,0.10439840691307117,0.05486037328129356,-1.08885548136722,-0.02187600917407518
25086,G,198.0,-0.279910276676755,0.18922699091288922,-0.00028189236861226913,-3.22125367647196e-05,0.078706916712216,0.0416813779137296,-0.8642001872827653,-0.02217606138620737
25086,G,216.0,-0.12033132996225893,0.07919763821480226,-0.00010717768504566357,-2.0689532348816536e-05,0.03454450393108983,0.018729731443595958,-0.4414674492002694,-0.016109896368818936
25086,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,F,12.0,-0.285428617113139,0.006307965016614679,-4.8610407747069396e-05,-0.00581014443598082,0.011232127198920725,0.003795378594207128,-0.007040171255545948,-0.37510531305921724
25086,F,24.0,-1.1231829938307598,0.3075207502335467,-0.00037231647504683014,-0.013577866880708632,0.08264461999909335,0.028653656780867554,-0.059006378511775356,-1.1279147813383923
25086,F,30.0,-1.7417985138400918,0.7477564255160363,-0.0008106446770702045,-0.021701659134427263,0.1685348741818904,0.05934503552986781,-0.13184520392409438,-1.6998031079733624
25086,F,48.0,-3.3160723806135093,2.421425203910395,-0.0026223370320014117,-0.02329974555316175,0.580418332911795,0.21591549403416896,-0.5698669803128725,-3.554840379155524
25086,F,54.0,-3.8273806074998666,2.9650370812397835,-0.0032340678815256565,-0.023188702103896723,0.7445533711280538,0.2815595360678215,-0.7752395536913506,-4.141775959926296
25086,F,72.0,-5.269268762721329,4.482949961678538,-0.005034741575211408,-0.022871687480827668,1.2686436193449961,0.49984992780845644,-1.5251936900993213,-5.707215855093041
25086,F,102.0,-7.895161472192908,7.222995214854514,-0.008061963010021784,-0.02204831070906746,2.30171061834801,0.9790895518627082,-3.214247991223321,-8.353726487411926
25086,F,120.0,-9.250420923760993,8.613291213201949,-0.009528586836864198,-0.021339799551321956,2.929080173563044,1.3075817397516323,-4.21521345090324,-9.737903060713107
25086,F,126.0,-9.611144234663625,8.975704122283325,-0.00988631059232263,-0.02102838724527849,3.132692260195908,1.4294050378486078,-4.5073993506640555,-10.145354420759787
25086,F,144.0,-10.301724359950239,9.642008298833108,-0.010511925433937547,-0.019912772123833907,3.6693952642011953,1.7783553373773795,-5.174177085987951,-11.060630892333574
25086,F,150.0,-10.386908854350116,9.709260582184736,-0.010555245131527129,-0.019431823399797866,3.8033904039860054,1.8766595054662563,-5.310801441119057,-11.236729503722778
25086,F,168.0,-10.166738856970461,9.387450965610105,-0.010234964387249383,-0.01762280488101794,4.013305132844725,2.0870213128707933,-5.447869343574785,-11.24670477523529
25086,F,174.0,-9.908905993870057,9.078933243405944,-0.009958782448265778,-0.016836179342033693,4.00194560933775,2.117137681588738,-5.3867314567063795,-11.035226648869319
25086,F,192.0,-8.571018549066,7.576841341671878,-0.008567187348592223,-0.013794863610299909,3.66528162085487,2.037779988391056,-4.8468684600354415,-9.735511116397724
25086,F,198.0,-7.7330780818590625,6.723578889786271,-0.007613264720766495,-0.012056797445200476,3.332043920378742,1.8809411105552656,-4.394318762515839,-8.878110903662506
25086,F,216.0,-5.658983824825122,4.624926446335514,-0.005262642487499961,-0.007949091066979629,2.4571523978278442,1.438704276924251,-3.2710953652079664,-6.796204371437383
25086,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25086,E,12.0,2.4135768653534693,-0.05141642608010834,4.6936959986587584e-05,-1.4611859657331202e-05,2.434351664344951,0.8287329895599904,0.006798443442390012,-0.0009434675840874066
25086,E,24.0,9.144280253340016,-2.438110011992694,0.0003305651324118319,-0.00010479853175119267,6.730385017384645,2.3554305179843045,0.05255641505138563,-0.0075910454725418505
25086,E,30.0,13.557011405608193,-5.682909276343074,0.0006335110481001488,-0.00023481820898036855,9.52656916812571,3.4436702281361513,0.10297787999729331,-0.017823763458928665
25086,E,48.0,22.72883269952084,-16.294643968769783,0.0013419287450772003,-0.0007703770994001802,16.943063911900165,6.730559811554183,0.27323966781539816,-0.08510088856937031
25086,E,54.0,25.161190322198618,-19.147842594807397,0.0013511343410001102,-0.0009615022447759544,18.892903854543302,7.734663635968613,0.2819800069654346,-0.12053517770253475
25086,E,72.0,30.836930941515973,-25.76798981907844,0.0007952212814334729,-0.0015100044492157472,23.468467992316146,10.356672589509682,0.030990009806905038,-0.254297845485192
25086,E,102.0,35.98885742620748,-31.921079022723365,-0.006698823414935248,-0.003199552188631696,29.70643691619649,15.470315103731744,-4.473706614174875,-0.8364755063928758
25086,E,120.0,34.91182913966114,-31.1179902377549,-0.016820790591610707,-0.004886485646182881,32.81648983404767,18.937001485294555,-10.762918674693493,-1.5700686107906028
25086,E,126.0,33.852012060930065,-30.153870267179503,-0.02113167899465724,-0.00566589470503295,33.76683488509304,20.179550279497104,-13.276038553932535,-1.9461559325366877
25086,E,144.0,29.850813925535068,-26.56688321021132,-0.03326827561114412,-0.008489205974939474,36.0271875306811,23.812729548136225,-20.50458348671765,-3.486457411019001
25086,E,150.0,28.42834768610718,-25.31724633377121,-0.03657564069619337,-0.009682857583506866,36.589141611165026,24.989519649167974,-22.7416247510173,-4.214940222386846
25086,E,168.0,24.32312293685907,-21.604147719362793,-0.04371852966328769,-0.014043426624997602,37.81933202288384,28.166758795494317,-28.555513385983268,-7.168394733528988
25086,E,174.0,22.9218419913207,-20.259687095181704,-0.04552053515877938,-0.015895616719958122,38.18354733423423,29.140918648198685,-30.254994094778564,-8.50421265852353
25086,E,192.0,18.293418739384407,-15.623169672154734,-0.05061799749794184,-0.0229601414037845,39.55763382891329,31.90275982765806,-34.87733475139053,-13.573864347006168
25086,E,198.0,16.050411549918866,-13.428735037188245,-0.053121379290978085,-0.026955499174912224,40.443668694798056,33.016118849912644,-36.69474440102654,-16.200893155899635
25086,E,216.0,10.813043807643188,-8.371270707404886,-0.059020660161260445,-0.036374376941152455,42.662390164076726,35.44887522267727,-40.73687884575436,-22.169022700008508
25150,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,X,6.0,0.8771729059172495,-0.009638717166931545,0.0,0.0,5.551115123125783e-16,0.0,5.551115123125783e-16,0.0
25150,X,24.0,3.530401528708711,-3.3027613901554083,4.440892098500626e-15,4.440892098500626e-15,-4.884981308350689e-14,-3.33066907387547e-14,5.107025913275721e-14,-4.4408920985006285e-15
25150,X,30.0,6.262645251211545,-5.410177420826045,-4.440892098500626e-15,-4.440892098500626e-15,-4.307665335545607e-13,-3.1530333899354456e-13,4.4853010194856324e-13,-8.881784197001257e-15
25150,X,48.0,5.65413851621287,-5.889710378355885,-8.881784197001252e-15,-4.440892098500626e-15,0.0,-2.220446049250314e-15,2.220446049250313e-15,0.0
25150,X,54.0,5.654124893746595,-5.889713083052536,0.0,0.0,2.220446049250313e-15,1.0871303857129538e-11,-1.0871303857129533e-11,-2.2204460492503143e-15
25150,X,72.0,5.65412460188947,-5.889713126965137,0.0,-4.440892098500626e-15,2.220446049250313e-14,1.711963903971992e-12,-1.736388810513745e-12,0.0
25150,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,N,6.0,-1.9424135189434977,-3.6915949328845388,-1.0495425316616226e-14,1.0495425316616226e-14,0.0,0.0,5.247712658308113e-15,0.0
25150,N,24.0,-1.5978638244921632,-0.8741486963476888,1.6399102057212854e-16,7.379595925745784e-16,3.1195191888333147e-13,2.1790306858521583e-13,-3.235952813439526e-13,6.477645312599079e-15
25150,N,30.0,-6.271936856173759,-1.1592262223906087,-6.5596408228851405e-15,-1.3119281645770283e-15,2.821301517922899e-12,2.0584152902213577e-12,-2.9406869808994084e-12,6.100465965283182e-14
25150,N,48.0,-0.00011559197950486713,-9.852093080071504e-06,-3.50322614747589e-20,-1.000921756421683e-20,2.7690500391405857e-17,2.0303697829013843e-17,-2.89066203254582e-17,5.955484450709015e-19
25150,N,54.0,-2.405023283747951e-06,-1.66174848954695e-07,-6.255760977635519e-22,6.255760977635519e-22,-1.3668837736133606e-19,-7.10262867885545e-11,7.102626771755435e-11,9.38364146645328e-22
25150,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,G,6.0,-0.18884193308815958,0.0018305221712167606,-0.002632802118771411,-2.784581516942095e-07,0.0050514129230112455,0.0017719732004724432,-0.3609231079329295,-1.7709925732298323e-05
25150,G,24.0,-2.866859050085925,1.0321201366762276,-0.01496993852216913,-1.7819664497977503e-05,0.2119695265532875,0.07767644164687883,-2.9371015032574608,-0.001372354173668701
25150,G,30.0,-4.00103709200297,2.0655900128141047,-0.024101181830117474,-4.0720805151447694e-05,0.40359289574553364,0.1506703733156022,-4.249449117071003,-0.003365342828486904
25150,G,48.0,-6.125776566806355,4.676107538645055,-0.023884512379568738,-0.00014371012963744262,1.1030927832732942,0.43315562371061733,-7.689702160950972,-0.016490623312045913
25150,G,54.0,-6.6204176315668875,5.29271225442252,-0.023251138527337362,-0.0001822764143743964,1.3172108116557397,0.525750947506023,-8.56551338330796,-0.023320655720427717
25150,G,72.0,-7.487895704337832,6.4270843654913055,-0.02100599206555147,-0.000295542735884534,1.8326614396860559,0.7671265662029718,-10.293213806524813,-0.04967000540699029
25150,G,102.0,-6.6242349546382355,5.7654214402789,-0.01447281488518976,-0.0004143000062688912,1.944815279433766,0.8797839638056875,-9.501172993859456,-0.10255541756736852
25150,G,120.0,-4.779405162412471,3.9973629235003174,-0.009152765113043497,-0.00037708513763628603,1.5087203578981965,0.7269405661294532,-7.196007233304329,-0.12070677922628142
25150,G,126.0,-4.083598650344626,3.351718608020952,-0.007414171665857775,-0.0003448941361927285,1.3031496900384212,0.6399637753130223,-6.34236881882517,-0.11916440255326434
25150,G,144.0,-2.257376714913947,1.7403746744742183,-0.0033767622031278272,-0.00022977729641241135,0.7118844388822968,0.3637571076775721,-4.026264702839359,-0.09872321921906357
25150,G,150.0,-1.7892976005927264,1.351163298460401,-0.0024976144225074123,-0.00019492038933633732,0.5574541445367727,0.28769493970811877,-3.382079554117676,-0.09024614242125427
25150,G,168.0,-0.826754667956857,0.5921217495473573,-0.0009508655237321093,-0.00011939919478371798,0.2503722988851653,0.13233236412055527,-1.878583713861348,-0.07051636564590845
25150,G,174.0,-0.6292626065457436,0.4443072327507219,-0.0006824424943159455,-0.00010294873748247737,0.1899747568063101,0.10106123695298565,-1.5173619243351002,-0.06559294571877128
25150,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,F,6.0,-0.08415492541572693,0.000831520172789004,-9.296827860174997e-06,-0.0024463440515663944,0.002196991207383424,0.0007706865309942404,-0.0012778173610173132,-0.15547130948753757
25150,F,24.0,-1.4176477003751415,0.5181381218688357,-0.00045431959350045,-0.014037593737757592,0.10292562054888514,0.037716137944751,-0.0734229541843167,-1.3502228300466614
25150,F,30.0,-2.0962402625850936,1.0984259068469147,-0.0009596641676353725,-0.02269946793150579,0.20776505464860448,0.07756241203162297,-0.1626412025363943,-2.020200882148375
25150,F,48.0,-3.829720277702219,2.96518981006928,-0.002856717774496747,-0.023392894445028126,0.6755339454389918,0.2650979434257414,-0.6613814831511391,-4.059484344988775
25150,F,54.0,-4.410850729851033,3.5848583492781554,-0.0034927761820771164,-0.023203199184024803,0.860433538207842,0.34320294595800743,-0.8929513724043435,-4.7186921399461985
25150,F,72.0,-6.06463039196299,5.333404251273959,-0.005355647439051944,-0.022602591993970904,1.4516477452561458,0.6063552963364794,-1.7379902588742662,-6.498874199021786
25150,F,102.0,-8.589950561781103,7.954352002363689,-0.008037401826089328,-0.02100321128749035,2.4839224470914165,1.1183091622919585,-3.38356957991179,-9.049124032721371
25150,F,120.0,-9.440755382823935,8.77774807674146,-0.008955704981954252,-0.01955139253755797,3.0528289015780676,1.466166591985331,-4.196275783905236,-10.0030046434536
25150,F,126.0,-9.540271378770605,8.852570499532213,-0.009070147146664417,-0.018919141944008035,3.2067976501960844,1.57367046674479,-4.384321996057138,-10.160744548935346
25150,F,144.0,-9.206919012340933,8.400543705827213,-0.00877340368124653,-0.01647951266385544,3.441078589890504,1.7818570957663498,-4.589778233588851,-9.979689554252072
25150,F,150.0,-8.86777051753422,8.010231037778693,-0.00844514883275689,-0.01543586375753057,3.4145385255857015,1.7982006414638556,-4.521343435588232,-9.66896211185006
25150,F,168.0,-7.1861396561005595,6.210516958519322,-0.006709373586240511,-0.011438248151693751,2.943923288042826,1.6224791671558292,-3.8491516877401755,-8.006388874967845
25150,F,174.0,-6.481104437210382,5.494918427733252,-0.005940930029327179,-0.009918484499520142,2.6759929897470855,1.492576141253198,-3.5005122215920976,-7.298806350347093
25150,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25150,E,6.0,0.7048207571119547,-0.006717040269912745,8.293161376891102e-06,-3.918667891412201e-06,0.997226374112459,0.3505095255811152,0.001139916880933835,-0.00024921700380255954
25150,E,24.0,11.074216881372552,-3.9325890556059027,0.00031693948810187887,-0.0001927508072855649,7.54757029563907,2.813729859852008,0.051023981452717776,-0.015173132843121755
25150,E,30.0,15.680815523862515,-8.021378177386724,0.0005674425861981021,-0.00041270061942315264,10.626033169255958,4.079944521130098,0.09543841317515502,-0.034776742371666426
25150,E,48.0,25.31741526193867,-19.283780608373227,0.0008338155087500368,-0.0012560875463231867,18.391907095169717,7.693684688265352,0.1590795703500833,-0.15723583024501966
25150,E,54.0,27.92893152137478,-22.321252343097925,0.0005354057974369361,-0.0015995988694531944,20.49188662054881,8.857450068564402,0.05605704873753745,-0.22928666307454856
25150,E,72.0,33.8470958303698,-29.19228285683864,-0.0014273178030830935,-0.002709825731482015,25.538188966862016,12.036590028555812,-0.8570011044352095,-0.5336738261994578
25150,E,102.0,36.710539254156835,-32.82220702208961,-0.013475942430440854,-0.006138549295447535,32.2655196828165,17.901239166902602,-8.192467211254856,-1.877082145831512
25150,E,120.0,33.22745698260564,-29.48384699853493,-0.02621786571445334,-0.009625869699218931,35.40213696291602,21.513005022787112,-15.86485087584133,-3.563538497339242
25150,E,126.0,31.423903013329593,-27.76165095541779,-0.030810551715914437,-0.011182896493583118,36.33942981176601,22.754943672012114,-18.603740736046728,-4.40967579738055
25150,E,144.0,25.313407091232133,-21.97317159401311,-0.04276813537738281,-0.017145071923450078,38.781755918497325,26.36582975945717,-26.42107881763993,-8.010903520959888
25150,E,150.0,23.153204823914354,-19.9146709580131,-0.045976692258457734,-0.01964876124449555,39.52216842789047,27.49070584753652,-28.83782909605962,-9.616573033660616
25150,E,168.0,16.40986165889726,-13.473943505043366,-0.054277904023962736,-0.02905430045714952,41.891078304837635,30.64415432828733,-35.60467503871035,-15.596634738067314
25150,E,174.0,14.194697744344637,-11.384157794523631,-0.056788716295904394,-0.03258651473761559,42.75445567546163,31.598142499647718,-37.64812193420321,-17.774178557120905
25170,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,X,12.0,1.4260974031671427,-0.01774209272086658,0.0,0.0,-5.551115123125783e-16,0.0,5.551115123125783e-16,-5.551115123125786e-16
25170,X,18.0,3.0272848964542365,-0.10886510762438963,-2.220446049250313e-15,0.0,0.0,0.0,0.0,-2.2204460492503143e-15
25170,X,36.0,3.2562345361491953,-3.3356953525077855,4.440892098500626e-15,4.440892098500626e-15,1.1102230246251565e-14,-4.662936703425659e-14,-9.769962616701378e-14,-7.405187574249797e-12
25170,X,42.0,6.169664928820241,-4.831088153781031,6.683542608243442e-12,2.5357493882438575e-12,6.268319197033634e-12,-2.6691981958038023e-11,-4.823252908181531e-11,-1.403388516507676e-10
25170,X,60.0,5.542616886417879,-5.773465929629888,4.440892098500626e-15,0.0,2.220446049250313e-15,-1.3322676295501883e-14,-2.220446049250313e-14,-5.773159728050817e-14
25170,X,66.0,5.5425440423437795,-5.773481186794615,0.0,0.0,0.0,0.0,-2.220446049250313e-15,-4.4408920985006285e-15
25170,X,84.0,5.542542180456711,-5.773481492235059,0.0,0.0,-2.220446049250313e-15,-2.220446049250314e-15,-2.220446049250313e-15,-4.244289364407907e-09
25170,X,108.0,5.542542180456708,-5.773481492235059,0.0,4.440892098500626e-15,0.0,0.0,0.0,-4.318971846828392e-09
25170,X,114.0,5.5425421804567065,-5.773481492235057,4.440892098500626e-15,0.0,0.0,0.0,-2.220446049250313e-15,-4.318974067274441e-09
25170,X,138.0,5.478346393511804,-5.70547545507229,0.0,0.0,-0.055187607728828254,-2.220446049250314e-15,-2.860463421683335e-08,-4.318974067274441e-09
