parameter,nominal,lower_bound,upper_bound,theta_minus,theta_plus,delta,minus_pct,plus_pct,mode,n_common_predictions,n_missing_sensitivities,used_in_q_matrix,dropped_from_q_reason
mu0,0.15051710261021173,0.05,1.0,0.12041368208816938,0.18062052313225407,0.06020684104408469,-0.19999999999999996,0.19999999999999996,central_clipped,286,0,True,
qN,0.013003709585477106,0.0005,1.0,0.010402967668381686,0.015604451502572527,0.005201483834190841,-0.19999999999999996,0.19999999999999996,central_clipped,286,0,True,
qXG,0.005,0.005,10.0,0.005,0.006,0.001,0.0,0.19999999999999996,central_clipped,286,0,True,
qXF,0.005,0.005,10.0,0.005,0.006,0.001,0.0,0.19999999999999996,central_clipped,286,0,True,
betaG0,0.39506567322287994,0.1,10.0,0.31605253857830395,0.47407880786745593,0.15802626928915198,-0.19999999999999996,0.19999999999999996,central_clipped,286,0,True,
betaF0,0.28727968891231015,0.1,10.0,0.22982375112984813,0.34473562669477215,0.11491187556492402,-0.19999999999999996,0.19999999999999996,central_clipped,286,0,True,
qEG,0.5393378914466866,0.01,100.0,0.43147031315734935,0.647205469736024,0.21573515657867465,-0.19999999999999996,0.19999999999999996,central_clipped,286,0,True,
qEF,0.5172910475021117,0.01,100.0,0.4138328380016894,0.620749257002534,0.20691641900084462,-0.19999999999999996,0.19999999999999996,central_clipped,286,0,True,
iG,0.01741020209575959,0.001,0.1,0.013928161676607674,0.020892242514911508,0.0069640808383038336,-0.19999999999999996,0.19999999999999996,central_clipped,242,44,False,incomplete_sensitivity_column
