time_grid_step_h,relative_fim_difference_vs_nominal,minimum_eigenvalue,maximum_eigenvalue,condition_number
4.0,0.035604065962954484,0.034213962388971376,200.74201291444638,5867.254152917235
2.0,0.0,0.035664002888558734,209.94086093314996,5886.632007886599
1.0,0.008200622283157672,0.036557220639132894,211.65974429949333,5789.820467722344
