workflow,candidate,species,family,t_final_h,liquid_final,loss_final,condensate_final,trap_efficiency,condensate_expected_from_loss,condensate_abs_error,synthesis_integral_trapz,liquid_plus_loss_delta,mass_closure_abs_error,mass_closure_rel_error,loss_integral_trapz,loss_state_delta,loss_balance_abs_error,loss_balance_rel_error,termination,source_file
aroma_campaign_doe,fructose_rich_iG_probe,ethyl_octanoate,sugar_initial,192.0,0.4660673137607885,0.0567781722440911,0.0482614464074774,0.85,0.04826144640747743,-3.469446951953614e-17,0.5218748447531172,0.5228454860048797,-0.000970641251762494,-0.001856459083503372,0.056556793577218725,0.0567781722440911,-0.000221378666872378,-0.003899010097060968,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,fructose_rich_iG_probe,isoamyl_acetate,sugar_initial,192.0,1.867107407102494,0.2194272151682675,0.1930959493480754,0.88,0.1930959493480754,0.0,2.082565553408176,2.0865346222707615,-0.003969068862585523,-0.0019022300517908552,0.21851404442192607,0.2194272151682675,-0.000913170746341424,-0.0041616111549388265,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,glucose_rich_growth_yield,ethyl_acetate,sugar_initial,168.0,41.00697137417032,5.046902450900324,4.542212205810292,0.9,4.5422122058102925,-8.881784197001252e-16,45.91167960294735,46.053873825070646,-0.1421942221232939,-0.0030875626806856522,5.015135706597237,5.046902450900324,-0.03176674430308779,-0.00629430519256834,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,glucose_rich_growth_yield,ethyl_octanoate,sugar_initial,168.0,0.4348367072465551,0.0526272012479685,0.0447331210607732,0.85,0.04473312106077322,-2.0816681711721685e-17,0.4858371489493512,0.4874639084945236,-0.0016267595451723849,-0.0033371897217918047,0.05235229204886048,0.0526272012479685,-0.00027490919910801853,-0.0052237092718022985,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,glucose_rich_growth_yield,isoamyl_acetate,sugar_initial,168.0,1.7377252589128849,0.2077310932316695,0.1828033620438691,0.88,0.18280336204386916,-5.551115123125783e-17,1.9388732350000049,1.9454563521445545,-0.006583117144549622,-0.003383842118736197,0.2065214128514405,0.2077310932316695,-0.0012096803802290057,-0.005823299542740695,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,high_biomass_low_N_maintenance,ethyl_acetate,maintenance,168.0,28.08209339149937,1.9881730664730213,1.789355759825719,0.9,1.7893557598257193,-2.220446049250313e-16,30.18618310815986,30.07026645797239,0.11591665018746866,0.0038400565507778405,1.966878971404182,1.9881730664730213,-0.02129409506883917,-0.010710383028482758,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,high_biomass_low_N_maintenance,ethyl_octanoate,maintenance,168.0,0.300405773680668,0.0215949409039079,0.0183556997683217,0.85,0.018355699768321715,-1.3877787807814457e-17,0.3230737641100215,0.3220007145845759,0.0010730495254455685,0.003321376244838457,0.02139140618933378,0.0215949409039079,-0.00020353471457412037,-0.009425110977603462,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,high_biomass_low_N_maintenance,isoamyl_acetate,maintenance,168.0,1.2032330431445566,0.0846366591668108,0.0744802600667935,0.88,0.07448026006679351,-1.3877787807814457e-17,1.292037437035713,1.2878697023113674,0.0041677347243456175,0.0032257074020297276,0.08378227413515693,0.0846366591668108,-0.0008543850316538731,-0.010094739561611967,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,hot_synthesis_cold_retention,ethyl_acetate,aroma_partition,192.0,44.30229606416471,5.302972507478789,4.772675256730911,0.9,4.772675256730911,0.0,49.54657615482205,49.6052685716435,-0.05869241682145088,-0.001183189175494193,5.2869708549082794,5.302972507478789,-0.016001652570509783,-0.0030174873710815267,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,hot_synthesis_cold_retention,ethyl_octanoate,aroma_partition,192.0,0.4693231244838209,0.0575005192487369,0.0488754413614263,0.85,0.04887544136142636,-6.245004513516506e-17,0.5260500179698864,0.5268236437325579,-0.0007736257626714815,-0.001468471986546247,0.0573740996185427,0.0575005192487369,-0.00012641963019419805,-0.00219858241014015,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,hot_synthesis_cold_retention,isoamyl_acetate,aroma_partition,192.0,1.881047490889316,0.2228123854361412,0.1960748991838042,0.88,0.19607489918380427,-8.326672684688674e-17,2.100658694424588,2.103859876325457,-0.0032011819008688214,-0.001521575622450634,0.22222965450768645,0.2228123854361412,-0.000582730928454761,-0.0026153435201283896,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,low_temp_growth_separation_plus_co2,ethyl_acetate,legacy_plus,168.0,32.837020957617646,2.766899072463134,2.490209165216823,0.9,2.490209165216821,2.220446049250313e-15,35.65779319748138,35.60392003008078,0.053873167400602995,0.001510838517185865,2.76662471224898,2.766899072463134,-0.0002743602141541679,-9.915801298452437e-05,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,low_temp_growth_separation_plus_co2,ethyl_octanoate,legacy_plus,168.0,0.3396470305522414,0.0343138740025091,0.0291667929021193,0.85,0.029166792902132734,-1.3433698597964394e-14,0.37441514178693347,0.3739609045547505,0.0004542372321829635,0.0012131914057083033,0.03431047391710086,0.0343138740025091,-3.400085408236664e-06,-9.908777446662078e-05,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,low_temp_growth_separation_plus_co2,isoamyl_acetate,legacy_plus,168.0,1.3679646531742216,0.1223455286086494,0.107664065175605,0.88,0.10766406517561147,-6.467049118441537e-15,1.4920365148001278,1.490310181782871,0.001726333017256776,0.0011570313461718692,0.12233318694046155,0.1223455286086494,-1.2341668187851318e-05,-0.00010087551484884266,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,viable_biomass_step,ethyl_acetate,biomass_input,168.0,40.03457377152861,4.421022313862827,3.978920082476544,0.9,3.9789200824765443,-4.440892098500626e-16,44.35885398655704,44.45559608539144,-0.09674209883440454,-0.0021761512014950796,4.403484874188571,4.421022313862827,-0.017537439674256028,-0.003966829033923797,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,viable_biomass_step,ethyl_octanoate,biomass_input,168.0,0.4210082816483632,0.0501100890597831,0.0425935757008156,0.85,0.04259357570081563,-2.7755575615628914e-17,0.4700100614109203,0.4711183707081463,-0.0011083092972259956,-0.0023525070685740325,0.04993829374161897,0.0501100890597831,-0.00017179531816412935,-0.003428357869393756,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_campaign_doe,viable_biomass_step,isoamyl_acetate,biomass_input,168.0,1.6909566786544186,0.1896914240258161,0.1669284531427181,0.88,0.16692845314271818,-8.326672684688674e-17,1.8761619699473646,1.8806481026802346,-0.0044861327328700185,-0.0023854184770008475,0.18898377162851177,0.1896914240258161,-0.0007076523973043314,-0.003730545020359082,optimal,fermentation_model/results/aroma_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,cold_synthesis_hot_stripping,ethyl_acetate,aroma_partition,192.0,42.485172146583125,5.192887450505039,4.673598705454535,0.9,4.673598705454536,-8.881784197001252e-16,47.57769384625115,47.678059597088165,-0.10036575083701393,-0.002105072053795234,5.161985742383928,5.192887450505039,-0.03090170812111115,-0.005950775636029965,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,cold_synthesis_hot_stripping,ethyl_octanoate,aroma_partition,192.0,0.4529719743495409,0.0513013489250116,0.0436061465862599,0.85,0.04360614658625986,4.163336342344337e-17,0.5030875941377888,0.5042733232745525,-0.0011857291367637357,-0.0023513620134891873,0.05102121942335428,0.0513013489250116,-0.00028012950165731687,-0.005460470485226204,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,cold_synthesis_hot_stripping,isoamyl_acetate,aroma_partition,192.0,1.8035980600199293,0.2086593165667286,0.1836201985787212,0.88,0.18362019857872117,2.7755575615628914e-17,2.0074331260770526,2.012257376586658,-0.004824250509605221,-0.0023974321405090225,0.2074527124736948,0.2086593165667286,-0.001206604093033803,-0.005782651419007858,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,combined_stress_long_horizon,ethyl_acetate,integrated,240.0,37.08698209440704,3.384086732084432,3.0456780588759886,0.9,3.045678058875989,-4.440892098500626e-16,40.48734113446509,40.471068826491475,0.01627230797361534,0.0004019110052095627,3.379385898439976,3.384086732084432,-0.0047008336444562815,-0.0013890996350323437,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,combined_stress_long_horizon,ethyl_octanoate,integrated,240.0,0.4036784143565268,0.0259983167208773,0.0220985692127457,0.85,0.022098569212745705,-3.469446951953614e-18,0.42974554228037476,0.4296767310774041,6.881120297064225e-05,0.00016012080685120502,0.02597182354697359,0.0259983167208773,-2.6493173903709838e-05,-0.0010190342008732879,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,combined_stress_long_horizon,isoamyl_acetate,integrated,240.0,1.5949558951603628,0.12084649815504,0.1063449183764352,0.88,0.1063449183764352,0.0,1.715999875529724,1.715802393315403,0.000197482214321143,0.00011508288382607302,0.12070034026169138,0.12084649815504,-0.00014615789334862517,-0.0012094507956789274,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,ethanol_initial_challenge,ethyl_acetate,ethanol,192.0,34.76215570251359,3.180551301311444,2.862496171180299,0.9,2.8624961711803,-8.881784197001252e-16,37.89520521352307,37.942707003825035,-0.047501790301964775,-0.001251934668161027,3.1681763257075692,3.180551301311444,-0.012374975603874905,-0.003890827228214273,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,ethanol_initial_challenge,ethyl_octanoate,ethanol,192.0,0.3736184191555686,0.0294133002500037,0.0250013052125031,0.85,0.025001305212503145,-4.5102810375396984e-17,0.4024388315220567,0.4030317194055723,-0.0005928878835156359,-0.0014710700298975988,0.029309242339383874,0.0294133002500037,-0.00010405791061982722,-0.003537784258664212,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,ethanol_initial_challenge,isoamyl_acetate,ethanol,192.0,1.4849312555535492,0.1246186758110697,0.1096644347137413,0.88,0.10966443471374134,-4.163336342344337e-17,1.6071165292082825,1.6095499313646189,-0.0024334021563363617,-0.0015118525427000944,0.12415234345796579,0.1246186758110697,-0.0004663323531039071,-0.003742074372631742,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,fructose_rich_iG_probe,ethyl_acetate,sugar_initial,192.0,44.19304318373397,5.219862931564039,4.697876638407635,0.9,4.697876638407635,0.0,49.33327008683872,49.41290611529801,-0.07963602845928364,-0.001611644299435946,5.197289318517782,5.219862931564039,-0.022573613046256824,-0.004324560499425421,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,fructose_rich_iG_probe,ethyl_octanoate,sugar_initial,192.0,0.4660673137607885,0.0567781722440911,0.0482614464074774,0.85,0.04826144640747743,-3.469446951953614e-17,0.5218748447531172,0.5228454860048797,-0.000970641251762494,-0.001856459083503372,0.056556793577218725,0.0567781722440911,-0.000221378666872378,-0.003899010097060968,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,fructose_rich_iG_probe,isoamyl_acetate,sugar_initial,192.0,1.867107407102494,0.2194272151682675,0.1930959493480754,0.88,0.1930959493480754,0.0,2.082565553408176,2.0865346222707615,-0.003969068862585523,-0.0019022300517908552,0.21851404442192607,0.2194272151682675,-0.000913170746341424,-0.0041616111549388265,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,glucose_pulse_after_N_depletion,ethyl_acetate,pulse_separation,192.0,26.487224640050886,2.234812353006517,2.0113311177058653,0.9,2.0113311177058657,-4.440892098500626e-16,28.651146623854146,28.722036993057404,-0.07089036920325853,-0.002468152562452096,2.2119965470624323,2.234812353006517,-0.022815805944084833,-0.01020927144661183,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,glucose_pulse_after_N_depletion,ethyl_octanoate,pulse_separation,192.0,0.2773636950670965,0.0289449949753978,0.0246032457290881,0.85,0.02460324572908813,-2.7755575615628914e-17,0.30545592986577136,0.30630869004249434,-0.0008527601767229775,-0.0027839894996275613,0.028678512651758324,0.0289449949753978,-0.00026648232363947477,-0.009206507856227826,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,glucose_pulse_after_N_depletion,isoamyl_acetate,pulse_separation,192.0,1.121004715119754,0.1031782614521347,0.0907968700778785,0.88,0.09079687007787854,-4.163336342344337e-17,1.2207032470706325,1.2241829765718886,-0.003479729501256079,-0.0028424913332812845,0.10217069095329759,0.1031782614521347,-0.0010075704988371098,-0.009765337045386548,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,glucose_rich_growth_yield,ethyl_acetate,sugar_initial,168.0,41.00697137417032,5.046902450900324,4.542212205810292,0.9,4.5422122058102925,-8.881784197001252e-16,45.91167960294735,46.053873825070646,-0.1421942221232939,-0.0030875626806856522,5.015135706597237,5.046902450900324,-0.03176674430308779,-0.00629430519256834,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,glucose_rich_growth_yield,ethyl_octanoate,sugar_initial,168.0,0.4348367072465551,0.0526272012479685,0.0447331210607732,0.85,0.04473312106077322,-2.0816681711721685e-17,0.4858371489493512,0.4874639084945236,-0.0016267595451723849,-0.0033371897217918047,0.05235229204886048,0.0526272012479685,-0.00027490919910801853,-0.0052237092718022985,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,glucose_rich_growth_yield,isoamyl_acetate,sugar_initial,168.0,1.7377252589128849,0.2077310932316695,0.1828033620438691,0.88,0.18280336204386916,-5.551115123125783e-17,1.9388732350000049,1.9454563521445545,-0.006583117144549622,-0.003383842118736197,0.2065214128514405,0.2077310932316695,-0.0012096803802290057,-0.005823299542740695,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,high_biomass_low_N_maintenance,ethyl_acetate,maintenance,168.0,28.08209339149937,1.9881730664730213,1.789355759825719,0.9,1.7893557598257193,-2.220446049250313e-16,30.18618310815986,30.07026645797239,0.11591665018746866,0.0038400565507778405,1.966878971404182,1.9881730664730213,-0.02129409506883917,-0.010710383028482758,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,high_biomass_low_N_maintenance,ethyl_octanoate,maintenance,168.0,0.300405773680668,0.0215949409039079,0.0183556997683217,0.85,0.018355699768321715,-1.3877787807814457e-17,0.3230737641100215,0.3220007145845759,0.0010730495254455685,0.003321376244838457,0.02139140618933378,0.0215949409039079,-0.00020353471457412037,-0.009425110977603462,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,high_biomass_low_N_maintenance,isoamyl_acetate,maintenance,168.0,1.2032330431445566,0.0846366591668108,0.0744802600667935,0.88,0.07448026006679351,-1.3877787807814457e-17,1.292037437035713,1.2878697023113674,0.0041677347243456175,0.0032257074020297276,0.08378227413515693,0.0846366591668108,-0.0008543850316538731,-0.010094739561611967,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,low_temp_growth_separation_plus_co2,ethyl_acetate,legacy_plus,168.0,32.837020957617646,2.766899072463134,2.490209165216823,0.9,2.490209165216821,2.220446049250313e-15,35.65779319748138,35.60392003008078,0.053873167400602995,0.001510838517185865,2.76662471224898,2.766899072463134,-0.0002743602141541679,-9.915801298452437e-05,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,low_temp_growth_separation_plus_co2,ethyl_octanoate,legacy_plus,168.0,0.3396470305522414,0.0343138740025091,0.0291667929021193,0.85,0.029166792902132734,-1.3433698597964394e-14,0.37441514178693347,0.3739609045547505,0.0004542372321829635,0.0012131914057083033,0.03431047391710086,0.0343138740025091,-3.400085408236664e-06,-9.908777446662078e-05,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,low_temp_growth_separation_plus_co2,isoamyl_acetate,legacy_plus,168.0,1.3679646531742216,0.1223455286086494,0.107664065175605,0.88,0.10766406517561147,-6.467049118441537e-15,1.4920365148001278,1.490310181782871,0.001726333017256776,0.0011570313461718692,0.12233318694046155,0.1223455286086494,-1.2341668187851318e-05,-0.00010087551484884266,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,yan_saturation_scan,ethyl_acetate,saturation,144.0,23.36346816241712,1.699779985862196,1.5298019872759765,0.9,1.5298019872759765,0.0,24.85510758856214,25.063248148279317,-0.20814055971717593,-0.008304612334593413,1.6665776425212153,1.699779985862196,-0.03320234334098071,-0.01953331820420227,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,yan_saturation_scan,ethyl_octanoate,saturation,144.0,0.2458034623286424,0.0214158020337469,0.0182034317286849,0.85,0.018203431728684865,3.469446951953614e-17,0.26494553083354877,0.2672192643623893,-0.002273733528840527,-0.008508868304333794,0.021021289131182803,0.0214158020337469,-0.000394512902564096,-0.018421579632760185,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
aroma_joint_campaign_doe,yan_saturation_scan,isoamyl_acetate,saturation,144.0,0.9904077329980536,0.0774999812321116,0.0681999834842582,0.88,0.06819998348425821,-1.3877787807814457e-17,1.0587806124597654,1.0679077142301652,-0.00912710177039977,-0.008546713961121003,0.0760227408436626,0.0774999812321116,-0.0014772403884489999,-0.01906117091854101,optimal,fermentation_model/results/aroma_joint_campaign_doe/aroma_campaign_simulations.csv
