,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3614.6470110592873,-3332.602862067256,1306.2854643044052,394.15015423112226,662.6421132827479,1054.0726178405682,-555.2807441394593,-1602.9141130490812,253.58473663673786,297.04068964764,12.063603227098106,33.40004613604958,0.062093338280622135,-6.733594447197291,36.62477073749825,260.8331669028459,175.63902176139572,292.18594452371957,538.6852261398319,-0.9059362434482533,363.92032724196554,1069.1632979785086,-0.010089867594673459,0.06820151738624929,31.758034277157385,41.184027506460865,54.248973088793846,46.07808583962457,41.83793843039613,25.013882857765882,59.50319753505742,14.025205038399342,0.029686662946396047,105.10741680774682
qN,-3332.602862067256,3247.857468943341,-1042.7731538497255,-330.9770206143862,-735.3377952299054,-1049.750036155601,531.4757500963609,1452.0312892828445,-228.38183123038237,-228.72389988513274,-9.264436541884828,-116.69528491338971,-5.809979898484107,-84.89845942549272,71.65664381528539,-352.5470555104778,-250.58119258110574,-402.0579409683378,-737.5828931770749,1.2066329193688654,254.14424270941973,-1105.9113084743744,0.010214418712915004,-0.04605606168866291,-22.51116626937054,-34.11638272922889,-48.303754357976075,-116.213199919586,-108.25128020190603,-18.143483852580275,-57.46393233545348,-47.87297604323376,-0.021223021731577238,-75.47037690233346
betaG0,1306.2854643044052,-1042.7731538497255,4541.019938131701,1128.8920738950796,-2702.9829367296975,-1059.9218630103708,-24.606938199347997,-665.2767402784457,679.8638947129009,-437.04469422030667,-19.04830863825009,-15.200811632530801,-0.10465897691494469,0.9127761726571375,-11.912683450231842,-36.58775368536456,-54.19554713936295,-60.95618940383238,-97.27431027547604,0.09015348067485834,172.7654639117419,-98.74907718643927,0.0006324359497444748,0.04051277249548457,18.286999276209226,-5.904103168586408,-1.5240348977473834,-17.775320655469322,-35.0111166543465,32.022320627937184,12.111021127116228,40.48397436561038,0.017640274891036124,62.58648148522304
betaF0,394.15015423112226,-330.9770206143862,1128.8920738950796,303.27545119543663,-636.729953867698,-323.6259935077878,6.2995198890253405,-212.9326633071835,198.65265878961742,-40.46572213499649,-1.7729860289867005,-1.1897832055933093,0.14763383747602368,3.1265912907722835,-6.754603333272568,-9.82262163197092,-10.249497609976608,-13.650841118072677,-22.745197956213065,0.030717575346234698,30.085583080191086,-28.575080134401237,0.0001859712543628506,0.013314184769975992,6.032846748314884,1.2471085029647386,3.4504099346629276,2.7098154722364276,-4.205443430544283,11.540717746206512,7.16980947628831,18.412682326482674,0.00586303186202644,20.824013543127023
qEG,662.6421132827479,-735.3377952299054,-2702.9829367296975,-636.729953867698,5952.6046900217,1388.6384900561789,-248.37915640238657,-659.7662530027301,-485.75852827957027,-2055.472667292014,-98.20294155390498,66.22545263305638,2.8098151014617168,43.27231227579571,-40.625544774342885,40.851162722380316,152.88456573508392,123.72891882342378,176.78598269987256,0.031187227431149697,-142.44831121851797,252.21791642190593,-0.0021963790497920373,-0.02407101530275623,-11.469080774184665,58.29066688439922,64.08052750039901,82.9603847092688,96.21235146715479,-35.71994751685337,49.84309202899162,-27.366983604357024,-0.01185740048399825,-42.525506892892466
qEF,1054.0726178405682,-1049.750036155601,-1059.9218630103708,-323.6259935077878,1388.6384900561789,2526.6168071586285,-841.7075865063664,-888.811484986847,-136.5923265288424,-159.56341651011329,-7.666537927343705,35.62153606923034,1.1098017950607706,17.810340181924953,-16.790556327947687,-37.24086840975429,99.82124464203807,36.944661632167836,15.189011515158072,0.30219304973072,249.51197138165736,172.25072067395362,-0.001536286194309466,-0.0005228193995888879,-0.38642246018657156,42.47919988412377,49.3410577497493,80.773439295423,74.14952415747888,-9.148943652136385,42.7338797416279,27.662485956337086,-0.0007544011457751663,-2.8705522919114728
iG,-555.2807441394593,531.4757500963609,-24.606938199347997,6.2995198890253405,-248.37915640238657,-841.7075865063664,329.20384013939514,414.15493365534536,-17.26711090937731,20.957845733685073,1.01868280156169,-18.982645577434393,-0.8461935995410115,-13.768446897972455,15.47516539890002,6.754698594495403,-41.71215828104692,-19.48841821725038,-18.320007478091647,-0.08338023855369925,-46.463539936532555,-59.836945038194656,0.0005672642821829063,-0.004661315574682757,-2.0263056057549758,-20.422276506094466,-23.80028300331515,-36.86393668521784,-29.934213482897377,-0.34042279837918055,-21.320205284891475,-21.344113569233222,-0.001803052275431186,-6.319554543467801
iE,-1602.9141130490812,1452.0312892828445,-665.2767402784457,-212.9326633071835,-659.7662530027301,-888.811484986847,414.15493365534536,1186.5197393382307,-153.32014284515037,-258.01789047016376,-10.8041659167309,-13.596877421751687,-0.3428154341617402,-6.537753000339723,8.952909261539375,52.25227054258391,-48.55418546042931,-0.18701111155319694,38.74726630361612,-0.3170743167654634,-281.9214027353658,-84.74894912901853,0.0008487924336304359,-0.015145069689223654,-6.5451867196430396,-28.80536099468624,-39.48613608277576,-43.473778114918545,-39.70765679013458,-3.7437877469077976,-45.83387543066402,-16.802156668250646,-0.005919710748038411,-20.765093046247838
Kd0,253.58473663673786,-228.38183123038237,679.8638947129009,198.65265878961742,-485.75852827957027,-136.5923265288424,-17.26711090937731,-153.32014284515037,270.8443233031337,-7.366255051360575,-0.35635821660273126,-1.8485840730705387,0.10454513683044031,2.901936334960075,-7.8533684081102795,-34.18247792730969,-16.36096897879243,-34.35681377253002,-65.40296882422982,0.12985093236978895,37.10202557154297,-101.35560187676849,0.0007579466372178162,-0.0005189841801453235,-0.24736926037121856,8.765121169122355e-28,2.6295363507367065e-27,-0.48969222629775766,-0.436272094370769,-0.5658198002186605,2.6295363507367065e-27,-0.47498193616207407,-0.0002475283850402132,-0.8849744764206896
gammaG0,297.04068964764,-228.72389988513274,-437.04469422030667,-40.46572213499649,-2055.472667292014,-159.56341651011329,20.957845733685073,-258.01789047016376,-7.366255051360575,2985.8347899769365,137.0931725690399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
