,mu0,qN,betaG0,betaF0,qEG,qEF,iG,iE,Kd0,gammaG0,gammaF0,kPyrS_N,kPyrS_stat,kPyrO2,kPyrDrain,kAldPyr,kAldS_N,kAldS_stat,kAldO2,kAldRed,kAcAld,kAcStress,kAcAssim,k_EA_growth,k_EA_stationary,k_IAA_growth,k_IAA_stationary,k_EO_growth,k_EO_stationary,alpha_EA_loss,alpha_IAA_loss,alpha_EO_loss,k_EA_XE,k_EA_XE_Nlim
mu0,3337.953847950316,-3010.1773292193952,-42.07796308661399,-20.402223187631808,1640.5424691211806,2072.769442164109,-712.7870855291877,-1835.5260481540554,2.8902832597985935,356.47841494788645,14.577029882439714,14.045564057633786,-1.3165646195810627,-21.501184218760834,35.85601244057729,117.31543039278817,118.05940555127681,170.2116090495325,295.0393872385109,-0.3140425043665702,831.5636472451671,801.1439457490137,-0.005365397927160069,0.06535876391602051,30.397960505741207,38.66183267649839,46.263018558510595,39.38656869562592,38.0591077301886,29.699125818055794,35.911517703217704,16.60077599507997,0.029552576685744993,105.6809385686104
qN,-3010.1773292193952,3079.983587088328,318.507098930257,77.49350816471396,-1707.1302002467444,-2058.229610811519,692.9384939951829,1661.849183489699,20.89071775940775,-289.3264803105891,-12.024570054313179,-111.55652010365642,-5.774333981526996,-90.85406531006373,84.26158726301888,-216.47836043425343,-206.52636321931453,-308.37558231121744,-539.6931258548694,0.588395250252318,-69.35882431161644,-836.4971418523522,0.005347157293065274,-0.03695808095204686,-18.96247758115445,-30.340390054869083,-41.28299292950014,-120.20016200440482,-119.40165343902673,-20.552040032378525,-35.4206934801001,-58.60834565891069,-0.018594901944511504,-67.10341470069288
betaG0,-42.07796308661399,318.507098930257,4992.241629967098,1199.847424244393,-3153.593345791944,-2003.8138225325122,217.11976263230795,-127.96761337181385,663.4966627418846,-581.1448835767346,-25.531468481507428,-18.348495925488315,-0.28019016858196927,-4.152225715042215,-1.4648718828552898,-32.11103145304511,-51.58742181163289,-63.69931746464546,-100.51676573029225,0.04356493616554164,154.04189789981112,-98.25724319080715,0.0004024200090819041,0.03033910941921256,14.076942252002809,-12.560689639163655,-11.385598119984229,-27.568444840171235,-43.879336914541064,21.00969694239856,7.707753267988322,19.869979503877428,0.013698960841873784,49.191456038578444
betaF0,-20.402223187631808,77.49350816471396,1199.847424244393,322.63925451971795,-733.0355903433459,-640.3237422354366,88.46960303876357,-43.68071148517859,193.10774493321392,-61.48768072315527,-2.7436523605331566,-1.9771178726922236,0.1018818353342219,1.7852610896923928,-3.492041081729287,-7.417088564618899,-9.33772836149983,-14.516131499046342,-22.464137888670383,0.011378435125678746,18.60342579183083,-29.238834361481437,0.00012829045506642295,0.010662477980379514,5.015634465693745,-0.042305547909133656,1.087029647869041,1.1035800898348804,-6.274807149334043,8.784405640177116,4.74074421845901,15.517731575462095,0.004945483314233674,17.585050315323056
qEG,1640.5424691211806,-1707.1302002467444,-3153.593345791944,-733.0355903433459,6197.680423560065,2211.215883619113,-459.241859500727,-1215.4217261079643,-439.3027393719201,-1669.355259094993,-79.44556473835662,78.09870171776105,3.87167698986311,62.64560221547765,-60.658150407167504,73.82592641796124,154.0882129567083,144.52056703904083,236.9246606812949,-0.0914038634252308,-369.0160361620488,207.2753876222047,-0.0012556208140302998,-0.012046756454498066,-6.7193725494428165,69.44073712911843,71.93085680626751,93.21157213130788,108.9548152222113,-19.38887708189972,33.066974211850976,-2.3905944651170303,-0.006617652206941815,-24.650321334453828
qEF,2072.769442164109,-2058.229610811519,-2003.8138225325122,-640.3237422354366,2211.215883619113,4636.564228084645,-1333.3208230165071,-1822.1016170882674,-150.44321987630732,-110.7509867976882,-5.325983391465548,41.56690060091186,1.630917824630392,27.201969548498035,-24.901105518934823,10.070273869615185,94.65608713823343,64.29826658013457,86.98699959640385,0.10244859063738856,-33.40153770651568,130.5728195655635,-0.000799146791777343,0.007709945676993419,3.4924247912555955,43.390714326586,46.6653845924685,75.05310121030912,76.37728834283023,2.177877859845523,24.845027620774125,28.09286627323985,0.0033800268967238145,12.151198425202743
iG,-712.7870855291877,692.9384939951829,217.11976263230795,88.46960303876357,-459.241859500727,-1333.3208230165071,448.19248909016045,631.4786714885853,-12.71495995128041,17.160649957677915,0.8314622171171174,-22.08925205751807,-1.1115629404665976,-18.308533748186132,18.52460941837897,-8.554625322272495,-42.74357149801084,-26.967497124455658,-41.58273048421981,-0.018168272179100373,44.495524740987264,-46.619903973698904,0.0003147850920920154,-0.006123644187451172,-2.712861648062906,-22.392355812866228,-23.89039809286914,-35.20179242990682,-31.146016052260237,-2.716806110532781,-13.703645913957756,-20.11216808971321,-0.002652214287506385,-9.337887429498634
iE,-1835.5260481540554,1661.849183489699,-127.96761337181385,-43.68071148517859,-1215.4217261079643,-1822.1016170882674,631.4786714885853,1681.710238223421,-152.39965462340382,-339.8804948306606,-14.270269773644541,-24.37420781739054,-1.1689779764639965,-19.618866276475785,20.226805722816113,-2.09855042380957,-54.77226224316076,-35.44718169981168,-45.35031943604953,-0.07896916392676605,33.23317631831736,-57.74196159215587,0.0004343606128947294,-0.019542097607285175,-8.725079333738119,-30.854665501036244,-37.09220150251723,-46.1812191365436,-45.45376372912922,-10.1769643945933,-29.79589976466831,-21.238296534377653,-0.008555038350444626,-30.165132089143448
Kd0,2.8902832597985935,20.89071775940775,663.4966627418846,193.10774493321392,-439.3027393719201,-150.44321987630732,-12.71495995128041,-152.39965462340382,240.8219545454853,-12.82875881343915,-0.6149061048914823,-0.22238095242726974,0.20660820049570505,3.544944255892489,-5.468816793298091,-13.29484666699152,-9.151628730500075,-17.90632442482773,-31.417506009341004,0.03969644687874088,-24.8224279936738,-63.779323225842305,0.00031315108442592243,-0.000572975911382167,-0.28383569629338606,8.765121169122355e-28,3.4876761778751e-44,-0.771095656353939,-0.9460006705263596,-0.5626303447033665,3.4876761778751e-44,-0.513879376608277,-0.00028916772693581184,-0.9880595370459228
gammaG0,356.47841494788645,-289.3264803105891,-581.1448835767346,-61.48768072315527,-1669.355259094993,-110.7509867976882,17.160649957677915,-339.8804948306606,-12.82875881343915,2833.801597464387,128.31208470019936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gammaF0,14.577029882439714,-12.024570054313179,-25.531468481507428,-2.7436523605331566,-79.44556473835662,-5.325983391465548,0.8314622171171174,-14.270269773644541,-0.6149061048914823,128.31208470019936,5.915293126566315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_N,14.045564057633786,-111.55652010365642,-18.348495925488315,-1.9771178726922236,78.09870171776105,41.56690060091186,-22.08925205751807,-24.37420781739054,-0.22238095242726974,0.0,0.0,112.02468939028803,7.7761953387496705,123.90710459205569,-132.1897374135172,55.74604963438655,22.214612947254874,71.1942465321441,126.12463031744758,-0.17635104522753647,-350.8807400911972,29.647969057950217,-0.00016817044436928305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrS_stat,-1.3165646195810627,-5.774333981526996,-0.28019016858196927,0.1018818353342219,3.87167698986311,1.630917824630392,-1.1115629404665976,-1.1689779764639965,0.20660820049570505,0.0,0.0,7.7761953387496705,0.844896735793582,13.218195380845557,-15.204355281632193,4.687145246501868,1.0348969621528203,5.566757838356439,10.051278202025435,-0.015967946161168176,-29.64573512367314,1.4495770878135332,-7.650833949914343e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrO2,-21.501184218760834,-90.85406531006373,-4.152225715042215,1.7852610896923928,62.64560221547765,27.201969548498035,-18.308533748186132,-19.618866276475785,3.544944255892489,0.0,0.0,123.90710459205569,13.218195380845557,207.4631197428496,-239.11435113553685,71.69437933778858,16.62363668271174,85.24386866881514,153.97878695731035,-0.24385980565292747,-452.95754087363764,22.863725516455396,-0.0001217895026737177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kPyrDrain,35.85601244057729,84.26158726301888,-1.4648718828552898,-3.492041081729287,-60.658150407167504,-24.901105518934823,18.52460941837897,20.226805722816113,-5.468816793298091,0.0,0.0,-132.1897374135172,-15.204355281632193,-239.11435113553685,280.40170148336216,-75.3361873408513,-15.589462503245178,-88.01276054127732,-159.96244376044,0.2602225745663024,475.68970183796705,-20.979522754361735,0.00011010653560349789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kAldPyr,117.31543039278817,-216.47836043425343,-32.11103145304511,-7.417088564618899,73.82592641796124,10.070273869615185,-8.554625322272495,-2.09855042380957,-13.29484666699152,0.0,0.0,55.74604963438655,4.687145246501868,71.69437933778858,-75.3361873408513,255.2761371074994,94.73201764072869,320.2139148653927,570.7247948218587,-0.8220908732337785,-1606.4735260827815,123.72179074456582,-0.0007012156607278193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
